X_px,Y_px,X_mm,Y_mm
3497.000,3529.000,50.002,50.459
3498.849,3528.843,50.028,50.457
3500.699,3528.691,50.055,50.455
3502.549,3528.545,50.081,50.453
3504.401,3528.404,50.108,50.451
3506.253,3528.268,50.134,50.449
3508.108,3528.137,50.161,50.447
3509.965,3528.011,50.187,50.445
3511.823,3527.890,50.214,50.443
3513.685,3527.774,50.240,50.442
3515.549,3527.662,50.267,50.440
3517.417,3527.555,50.294,50.439
3519.288,3527.452,50.320,50.437
3521.163,3527.354,50.347,50.436
3523.042,3527.259,50.374,50.434
3524.925,3527.168,50.401,50.433
3526.813,3527.082,50.428,50.432
3528.706,3526.999,50.455,50.431
3530.605,3526.920,50.482,50.430
3532.509,3526.845,50.509,50.428
3534.418,3526.773,50.537,50.427
3536.335,3526.704,50.564,50.426
3538.257,3526.639,50.592,50.426
3540.187,3526.576,50.619,50.425
3542.123,3526.517,50.647,50.424
3544.067,3526.461,50.675,50.423
3546.019,3526.407,50.703,50.422
3547.979,3526.356,50.731,50.421
3549.947,3526.308,50.759,50.421
3551.923,3526.262,50.787,50.420
3553.909,3526.219,50.815,50.420
3555.903,3526.177,50.844,50.419
3557.908,3526.138,50.873,50.418
3559.922,3526.101,50.901,50.418
3561.946,3526.065,50.930,50.417
3563.980,3526.031,50.959,50.417
3566.026,3526.000,50.989,50.416
3568.082,3525.969,51.018,50.416
3570.149,3525.940,51.048,50.416
3572.225,3525.913,51.077,50.415
3574.312,3525.887,51.107,50.415
3576.407,3525.863,51.137,50.414
3578.511,3525.840,51.167,50.414
3580.623,3525.819,51.197,50.414
3582.743,3525.800,51.228,50.414
3584.870,3525.781,51.258,50.413
3587.003,3525.765,51.289,50.413
3589.143,3525.750,51.319,50.413
3591.288,3525.737,51.350,50.413
3593.438,3525.725,51.381,50.412
3595.594,3525.715,51.411,50.412
3597.753,3525.706,51.442,50.412
3599.916,3525.698,51.473,50.412
3602.083,3525.693,51.504,50.412
3604.252,3525.689,51.535,50.412
3606.423,3525.686,51.566,50.412
3608.597,3525.685,51.597,50.412
3610.771,3525.686,51.628,50.412
3612.947,3525.688,51.660,50.412
3615.123,3525.692,51.691,50.412
3617.298,3525.697,51.722,50.412
3619.473,3525.704,51.753,50.412
3621.647,3525.712,51.784,50.412
3623.819,3525.722,51.815,50.412
3625.990,3525.734,51.846,50.413
3628.157,3525.747,51.877,50.413
3630.322,3525.762,51.908,50.413
3632.483,3525.778,51.939,50.413
3634.640,3525.796,51.970,50.413
3636.793,3525.815,52.001,50.414
3638.940,3525.836,52.031,50.414
3641.083,3525.859,52.062,50.414
3643.219,3525.883,52.092,50.415
3645.349,3525.909,52.123,50.415
3647.471,3525.936,52.153,50.415
3649.587,3525.965,52.183,50.416
3651.694,3525.995,52.214,50.416
3653.794,3526.028,52.244,50.417
3655.885,3526.062,52.274,50.417
3657.968,3526.098,52.303,50.418
3660.043,3526.137,52.333,50.418
3662.111,3526.179,52.363,50.419
3664.172,3526.225,52.392,50.420
3666.227,3526.275,52.421,50.420
3668.274,3526.329,52.451,50.421
3670.316,3526.388,52.480,50.422
3672.352,3526.452,52.509,50.423
3674.382,3526.522,52.538,50.424
3676.406,3526.598,52.567,50.425
3678.426,3526.680,52.596,50.426
3680.440,3526.769,52.625,50.427
3682.451,3526.865,52.653,50.429
3684.457,3526.969,52.682,50.430
3686.459,3527.081,52.711,50.432
3688.457,3527.201,52.739,50.434
3690.452,3527.331,52.768,50.435
3692.444,3527.469,52.796,50.437
3694.433,3527.618,52.825,50.440
3696.419,3527.776,52.853,50.442
3698.404,3527.945,52.881,50.444
3700.386,3528.125,52.910,50.447
3702.366,3528.316,52.938,50.449
3704.345,3528.519,52.966,50.452
3706.323,3528.734,52.995,50.455
3708.301,3528.961,53.023,50.459
3710.277,3529.202,53.051,50.462
3712.254,3529.456,53.080,50.466
3714.230,3529.723,53.108,50.470
3716.207,3530.005,53.136,50.474
3718.184,3530.302,53.164,50.478
3720.162,3530.613,53.193,50.482
3722.142,3530.940,53.221,50.487
3724.123,3531.283,53.249,50.492
3726.105,3531.642,53.278,50.497
3728.089,3532.017,53.306,50.502
3730.076,3532.410,53.334,50.508
3732.064,3532.818,53.363,50.514
3734.054,3533.243,53.391,50.520
3736.044,3533.683,53.420,50.526
3738.036,3534.137,53.448,50.533
3740.026,3534.605,53.477,50.539
3742.017,3535.087,53.505,50.546
3744.006,3535.581,53.534,50.553
3745.994,3536.088,53.562,50.561
3747.980,3536.606,53.590,50.568
3749.964,3537.135,53.619,50.576
3751.945,3537.674,53.647,50.583
3753.922,3538.223,53.675,50.591
3755.896,3538.781,53.704,50.599
3757.866,3539.348,53.732,50.607
3759.831,3539.922,53.760,50.615
3761.791,3540.504,53.788,50.624
3763.745,3541.092,53.816,50.632
3765.693,3541.687,53.844,50.641
3767.635,3542.286,53.871,50.649
3769.570,3542.891,53.899,50.658
3771.497,3543.500,53.927,50.667
3773.416,3544.113,53.954,50.675
3775.327,3544.728,53.981,50.684
3777.229,3545.346,54.009,50.693
3779.123,3545.966,54.036,50.702
3781.006,3546.587,54.063,50.711
3782.879,3547.208,54.089,50.720
3784.741,3547.830,54.116,50.729
3786.592,3548.451,54.142,50.737
3788.432,3549.070,54.169,50.746
3790.260,3549.688,54.195,50.755
3792.075,3550.303,54.221,50.764
3793.877,3550.916,54.247,50.773
3795.666,3551.524,54.272,50.781
3797.440,3552.129,54.298,50.790
3799.201,3552.728,54.323,50.799
3800.946,3553.322,54.348,50.807
3802.677,3553.911,54.372,50.815
3804.393,3554.496,54.397,50.824
3806.094,3555.079,54.421,50.832
3807.780,3555.661,54.445,50.840
3809.451,3556.243,54.469,50.849
3811.108,3556.827,54.493,50.857
3812.750,3557.415,54.516,50.866
3814.377,3558.006,54.540,50.874
3815.990,3558.603,54.563,50.883
3817.589,3559.208,54.586,50.891
3819.173,3559.821,54.608,50.900
3820.743,3560.444,54.631,50.909
3822.299,3561.077,54.653,50.918
3823.840,3561.724,54.675,50.927
3825.368,3562.385,54.697,50.937
3826.881,3563.060,54.719,50.946
3828.380,3563.752,54.740,50.956
3829.866,3564.463,54.761,50.966
3831.337,3565.192,54.782,50.977
3832.795,3565.943,54.803,50.987
3834.239,3566.715,54.824,50.999
3835.669,3567.510,54.844,51.010
3837.086,3568.331,54.864,51.022
3838.489,3569.177,54.884,51.034
3839.878,3570.051,54.904,51.046
3841.254,3570.954,54.924,51.059
3842.617,3571.887,54.944,51.072
3843.967,3572.851,54.963,51.086
3845.303,3573.848,54.982,51.101
3846.626,3574.880,55.001,51.115
3847.936,3575.947,55.020,51.131
3849.233,3577.050,55.038,51.146
3850.516,3578.190,55.056,51.163
3851.787,3579.365,55.075,51.179
3853.043,3580.575,55.093,51.197
3854.287,3581.819,55.110,51.214
3855.516,3583.095,55.128,51.233
3856.732,3584.405,55.145,51.251
3857.933,3585.745,55.163,51.271
3859.121,3587.117,55.179,51.290
3860.294,3588.518,55.196,51.310
3861.453,3589.948,55.213,51.331
3862.597,3591.407,55.229,51.352
3863.727,3592.894,55.245,51.373
3864.842,3594.407,55.261,51.394
3865.942,3595.947,55.277,51.417
3867.027,3597.511,55.293,51.439
3868.096,3599.101,55.308,51.462
3869.151,3600.714,55.323,51.485
3870.190,3602.349,55.338,51.508
3871.213,3604.007,55.352,51.532
3872.221,3605.687,55.367,51.556
