Distance_(mm),Gray_Value
0.0000,85.795
0.0144,85.749
0.0287,85.762
0.0431,85.829
0.0575,86.349
0.0718,87.114
0.0862,87.385
0.1006,87.448
0.1149,87.531
0.1293,87.879
0.1436,88.209
0.1580,88.422
0.1724,88.865
0.1867,89.254
0.2011,89.625
0.2155,89.858
0.2298,89.597
0.2442,89.330
0.2586,89.237
0.2729,89.385
0.2873,89.523
0.3017,89.520
0.3160,89.084
0.3304,89.026
0.3447,89.198
0.3591,89.853
0.3735,90.646
0.3878,91.185
0.4022,91.903
0.4166,92.211
0.4309,92.791
0.4453,93.264
0.4597,93.672
0.4740,93.895
0.4884,94.272
0.5028,94.383
0.5171,94.754
0.5315,95.066
0.5458,95.271
0.5602,95.601
0.5746,95.738
0.5889,96.013
0.6033,96.580
0.6177,96.512
0.6320,96.196
0.6464,96.277
0.6608,96.470
0.6751,96.652
0.6895,96.942
0.7039,97.098
0.7182,97.322
0.7326,97.477
0.7469,97.704
0.7613,97.963
0.7757,97.919
0.7900,97.797
0.8044,97.908
0.8188,98.029
0.8331,98.140
0.8475,98.280
0.8619,98.446
0.8762,98.517
0.8906,98.791
0.9050,98.989
0.9193,98.614
0.9337,98.404
0.9480,98.660
0.9624,99.032
0.9768,99.490
0.9911,99.770
1.0055,99.876
1.0199,100.013
1.0342,100.345
1.0486,100.546
1.0630,100.986
1.0773,101.351
1.0917,101.612
1.1061,101.699
1.1204,101.847
1.1348,102.246
1.1491,102.348
1.1635,102.317
1.1779,102.700
1.1922,103.296
1.2066,103.578
1.2210,103.403
1.2353,103.345
1.2497,103.826
1.2641,104.515
1.2784,104.684
1.2928,105.053
1.3072,105.390
1.3215,105.512
1.3359,105.752
1.3502,106.106
1.3646,106.784
1.3790,107.158
1.3933,107.209
1.4077,107.097
1.4221,107.441
1.4364,108.353
1.4508,109.176
1.4652,109.676
1.4795,109.870
1.4939,109.994
1.5083,110.185
1.5226,109.863
1.5370,109.981
1.5514,110.166
1.5657,110.539
1.5801,110.755
1.5944,110.966
1.6088,111.209
1.6232,111.155
1.6375,111.308
1.6519,111.815
1.6663,111.942
1.6806,111.707
1.6950,111.316
1.7094,111.290
1.7237,111.531
1.7381,111.828
1.7525,112.002
1.7668,112.058
1.7812,112.184
1.7955,112.200
1.8099,112.366
1.8243,112.411
1.8386,112.412
1.8530,112.372
1.8674,112.163
1.8817,112.282
1.8961,112.470
1.9105,112.841
1.9248,113.293
1.9392,113.981
1.9536,114.754
