Distance_(mm),Gray_Value
0.0000,80.4646
0.0144,80.2985
0.0287,79.9788
0.0431,79.7924
0.0574,79.6242
0.0718,79.6823
0.0861,79.6444
0.1005,79.7566
0.1149,79.5303
0.1292,79.2869
0.1436,79.3005
0.1579,79.4702
0.1723,79.5843
0.1866,79.6717
0.2010,79.4465
0.2154,79.1692
0.2297,79.0626
0.2441,78.9056
0.2584,78.5278
0.2728,78.2833
0.2871,78.1020
0.3015,78.2641
0.3159,78.4899
0.3302,78.6242
0.3446,78.1929
0.3589,77.8510
0.3733,77.9333
0.3876,78.1303
0.4020,78.1833
0.4164,78.1975
0.4307,78.1242
0.4451,77.8874
0.4594,77.7313
0.4738,77.9086
0.4881,78.0965
0.5025,78.3818
0.5169,78.4015
0.5312,78.1359
0.5456,78.0692
0.5599,78.2015
0.5743,78.2414
0.5886,78.3111
0.6030,78.3495
0.6173,78.3909
0.6317,78.3187
0.6461,78.0859
0.6604,77.9354
0.6748,78.0187
0.6891,78.1061
0.7035,78.0934
0.7178,78.0626
0.7322,78.2823
0.7466,78.4131
0.7609,78.5111
0.7753,78.6232
0.7896,78.6662
0.8040,78.8712
0.8183,78.9106
0.8327,78.9818
0.8471,79.1182
0.8614,79.2318
0.8758,79.2843
0.8901,79.1460
0.9045,79.0288
0.9188,79.2465
0.9332,79.6076
0.9476,79.8414
0.9619,79.8576
0.9763,79.9354
0.9906,80.3146
1.0050,80.5192
1.0193,80.5460
1.0337,80.5783
1.0481,80.6278
1.0624,80.9651
1.0768,81.1985
1.0911,81.0960
1.1055,80.6444
1.1198,80.2692
1.1342,80.2859
1.1486,80.5778
1.1629,80.9864
1.1773,81.4530
1.1916,81.6879
1.2060,81.5293
1.2203,81.6596
1.2347,82.2525
1.2491,82.7187
1.2634,83.2849
1.2778,83.7227
1.2921,84.2394
1.3065,84.5535
1.3208,84.5899
1.3352,84.6404
1.3496,84.9192
1.3639,85.2005
1.3783,85.2485
1.3926,85.4980
1.4070,85.7076
1.4213,85.8995
1.4357,85.9535
1.4501,86.3556
1.4644,86.5551
1.4788,86.7030
1.4931,86.8096
1.5075,86.7763
1.5218,86.8364
1.5362,87.3096
1.5506,87.7242
1.5649,87.9470
1.5793,88.1439
1.5936,88.4535
1.6080,88.5641
1.6223,88.7338
1.6367,89.0475
1.6511,89.3490
1.6654,89.5338
1.6798,89.9763
1.6941,90.2323
1.7085,90.5298
1.7228,90.3717
1.7372,90.2242
1.7516,90.1904
1.7659,90.3783
1.7803,90.3384
1.7946,90.2970
1.8090,90.2950
1.8233,90.4742
1.8377,90.6278
1.8520,90.8035
1.8664,91.0081
1.8808,90.9202
1.8951,90.8545
1.9095,91.2793
1.9238,91.5828
1.9382,91.7465
1.9525,91.8338
1.9669,91.9914
1.9813,92.3061
1.9956,92.6126
2.0100,92.7000
2.0243,92.7141
2.0387,92.5384
2.0530,92.4470
2.0674,92.6081
2.0818,92.6505
2.0961,92.5101
2.1105,92.4879
2.1248,92.5540
2.1392,92.7793
2.1535,92.7586
2.1679,92.7581
2.1823,92.5657
2.1966,92.5960
2.2110,92.5657
2.2253,92.8419
2.2397,92.7258
2.2540,92.4793
2.2684,92.4702
2.2828,92.7131
2.2971,92.7717
2.3115,92.8505
2.3258,92.8399
2.3402,92.8162
2.3545,92.9576
2.3689,93.1414
2.3833,92.9111
2.3976,92.7217
2.4120,92.3985
2.4263,92.5399
2.4407,92.8308
2.4550,93.1121
2.4694,93.0692
2.4838,93.2247
2.4981,93.1944
2.5125,93.1960
2.5268,92.9970
2.5412,92.9343
2.5555,92.7278
2.5699,92.8591
2.5843,93.1318
2.5986,93.4455
2.6130,93.2369
2.6273,92.8939
2.6417,92.9404
2.6560,93.0237
2.6704,93.0061
2.6848,92.8379
2.6991,92.6530
2.7135,92.8636
2.7278,93.0717
2.7422,93.2434
2.7565,93.1798
2.7709,93.3364
2.7853,93.3545
2.7996,93.3066
2.8140,93.2374
2.8283,93.4611
2.8427,93.4424
2.8570,93.4823
2.8714,93.5000
2.8858,93.5005
2.9001,93.6460
2.9145,93.8934
2.9288,94.0323
2.9432,93.9793
2.9575,94.0899
2.9719,94.4066
2.9862,94.5404
3.0006,94.3848
3.0150,94.0465
3.0293,93.9556
3.0437,94.1763
3.0580,94.6126
3.0724,94.6667
3.0867,94.6050
3.1011,94.4859
3.1155,94.5172
3.1298,94.5333
3.1442,94.5990
3.1585,94.3919
3.1729,94.3177
3.1872,94.3652
3.2016,94.7263
3.2160,94.6854
3.2303,94.7626
3.2447,95.0419
3.2590,95.3737
3.2734,95.4939
3.2877,95.5808
3.3021,95.4768
3.3165,95.5136
3.3308,95.6323
3.3452,96.0732
3.3595,96.3485
3.3739,96.5227
3.3882,96.5803
3.4026,96.9035
3.4170,97.0652
