Distance_(mm),Gray_Value
0.0000,62.4542
0.0144,62.3255
0.0289,62.2350
0.0433,62.2370
0.0577,62.4751
0.0721,63.1858
0.0866,64.2350
0.1010,65.1130
0.1154,65.6253
0.1298,65.7404
0.1443,65.8142
0.1587,65.5275
0.1731,65.1999
0.1875,64.7907
0.2020,64.4186
0.2164,63.9895
0.2308,63.5636
0.2452,63.1172
0.2597,62.6363
0.2741,62.2983
0.2885,62.1586
0.3029,61.8503
0.3174,61.7289
0.3318,61.5688
0.3462,61.5385
0.3606,61.5615
0.3751,61.6682
0.3895,61.8100
0.4039,62.0597
0.4183,62.1151
0.4328,62.1784
0.4472,62.4103
0.4616,62.5222
0.4760,62.4270
0.4905,62.3543
0.5049,62.4045
0.5193,62.7431
0.5337,62.8509
0.5482,62.9524
0.5626,62.9435
0.5770,62.9105
0.5914,62.8823
0.6059,62.9576
0.6203,62.8802
0.6347,62.9414
0.6491,62.9163
0.6636,62.9388
0.6780,63.0816
0.6924,63.1968
0.7068,62.9717
0.7213,62.9351
0.7357,62.9367
0.7501,62.9451
0.7645,62.8697
0.7790,62.6290
0.7934,62.3527
0.8078,62.3203
0.8222,62.2800
0.8367,62.3998
0.8511,62.3653
0.8655,62.2041
0.8799,62.1266
0.8944,62.2208
0.9088,62.0911
0.9232,62.0691
0.9376,61.8210
0.9521,61.7216
0.9665,61.5955
0.9809,61.8472
0.9953,62.2412
1.0098,62.7875
1.0242,63.0476
1.0386,63.1115
1.0530,63.1774
1.0675,63.3229
1.0819,63.4113
1.0963,63.5563
1.1107,63.6484
1.1252,63.7985
1.1396,63.7666
1.1540,63.6358
1.1684,63.4506
1.1829,63.4872
1.1973,63.3846
1.2117,63.2025
1.2261,63.0675
1.2406,63.1497
1.2550,63.1434
1.2694,63.2114
1.2838,63.1256
1.2983,63.3789
1.3127,63.2407
1.3271,63.1010
1.3415,62.8493
1.3560,62.8864
1.3704,63.0351
1.3848,63.3077
1.3992,62.8948
1.4137,62.8959
1.4281,62.8017
1.4425,62.9911
1.4569,63.3161
1.4714,63.5657
1.4858,63.7347
1.5002,63.9498
1.5146,64.1868
1.5291,64.3443
1.5435,64.3605
1.5579,64.3752
1.5723,64.3710
1.5868,64.6363
1.6012,64.8509
1.6156,65.0481
1.6300,65.0267
1.6445,65.1282
1.6589,65.3433
1.6733,65.5301
1.6877,65.5113
1.7022,65.4961
1.7166,65.5542
1.7310,65.6013
1.7454,65.7687
1.7599,65.7671
1.7743,65.6452
1.7887,65.6541
1.8031,65.8791
1.8176,66.1737
1.8320,66.3391
1.8464,66.3626
1.8608,65.8273
1.8753,65.8760
1.8897,66.2475
1.9041,66.6290
1.9185,66.7896
1.9330,66.8326
1.9474,66.8906
1.9618,66.9157
1.9762,66.9346
1.9907,66.9555
2.0051,66.8414
2.0195,66.7760
2.0339,66.8142
2.0484,67.0617
2.0628,67.0764
2.0772,67.0340
2.0916,66.8310
2.1061,66.6196
2.1205,66.4804
2.1349,66.4615
2.1493,66.5123
2.1638,66.3438
2.1782,66.0869
2.1926,66.2161
2.2070,66.4741
2.2215,66.4971
2.2359,66.4286
2.2503,66.3783
2.2647,66.4479
2.2792,66.8278
2.2936,67.1868
2.3080,67.3140
2.3224,67.0759
2.3369,67.1743
2.3513,67.5264
2.3657,67.6656
2.3801,67.7342
2.3946,67.9121
2.4090,68.1225
2.4234,68.3773
2.4378,68.4877
2.4523,68.4903
2.4667,68.4636
2.4811,68.6389
2.4955,68.8226
2.5100,69.0837
2.5244,69.2564
2.5388,69.3265
2.5532,69.5625
2.5677,69.7478
2.5821,69.7949
2.5965,70.0670
2.6109,70.3312
2.6254,70.2967
2.6398,70.3490
2.6542,70.4919
2.6686,70.7415
2.6831,70.9676
2.6975,71.0131
2.7119,70.9880
2.7263,71.0774
2.7408,71.3946
2.7552,71.7216
2.7696,71.8524
2.7840,71.5097
2.7985,71.6379
2.8129,71.9163
2.8273,72.3464
2.8417,72.6630
2.8562,72.8870
2.8706,73.0026
2.8850,73.0314
2.8994,73.2800
2.9139,73.3485
2.9283,73.1816
2.9427,73.1643
2.9571,73.2915
2.9716,73.5228
2.9860,73.5610
3.0004,73.5777
3.0148,73.3867
3.0293,73.5050
3.0437,73.7331
3.0581,74.0220
3.0725,74.1214
3.0870,74.1188
3.1014,74.2266
3.1158,74.4076
3.1302,74.8550
3.1447,75.0319
3.1591,75.2172
3.1735,75.3407
3.1879,75.4558
3.2024,75.6400
3.2168,75.5442
3.2312,75.3684
3.2456,75.3469
3.2601,75.6264
3.2745,75.9011
3.2889,76.1020
3.3033,76.1674
3.3178,76.1481
3.3322,76.2627
3.3466,76.2779
3.3610,76.7258
