X_px,Y_px,X_mm,Y_mm
3357.120,3550.763,48.463,51.259
3355.337,3550.765,48.438,51.259
3353.549,3550.771,48.412,51.259
3351.755,3550.781,48.386,51.259
3349.955,3550.795,48.360,51.259
3348.148,3550.811,48.334,51.259
3346.333,3550.832,48.308,51.260
3344.510,3550.855,48.281,51.260
3342.678,3550.882,48.255,51.260
3340.836,3550.911,48.228,51.261
3338.984,3550.944,48.201,51.261
3337.121,3550.980,48.175,51.262
3335.246,3551.018,48.147,51.262
3333.359,3551.060,48.120,51.263
3331.462,3551.104,48.093,51.264
3329.557,3551.151,48.065,51.264
3327.645,3551.201,48.038,51.265
3325.727,3551.255,48.010,51.266
3323.805,3551.311,47.982,51.267
3321.881,3551.371,47.955,51.267
3319.957,3551.434,47.927,51.268
3318.033,3551.500,47.899,51.269
3316.112,3551.569,47.871,51.270
3314.195,3551.642,47.844,51.271
3312.283,3551.719,47.816,51.272
3310.379,3551.798,47.788,51.274
3308.481,3551.882,47.761,51.275
3306.589,3551.969,47.734,51.276
3304.702,3552.059,47.707,51.277
3302.819,3552.153,47.679,51.279
3300.939,3552.250,47.652,51.280
3299.062,3552.350,47.625,51.282
3297.185,3552.453,47.598,51.283
3295.310,3552.559,47.571,51.285
3293.433,3552.669,47.544,51.286
3291.556,3552.781,47.517,51.288
3289.677,3552.897,47.490,51.289
3287.795,3553.015,47.462,51.291
3285.910,3553.136,47.435,51.293
3284.023,3553.260,47.408,51.295
3282.134,3553.387,47.381,51.297
3280.243,3553.517,47.353,51.298
3278.351,3553.650,47.326,51.300
3276.458,3553.786,47.299,51.302
3274.564,3553.925,47.271,51.304
3272.671,3554.067,47.244,51.306
3270.777,3554.212,47.217,51.308
3268.884,3554.360,47.189,51.311
3266.992,3554.511,47.162,51.313
3265.102,3554.665,47.135,51.315
3263.213,3554.822,47.108,51.317
3261.326,3554.982,47.080,51.320
3259.440,3555.146,47.053,51.322
3257.557,3555.312,47.026,51.324
3255.675,3555.480,46.999,51.327
3253.796,3555.652,46.972,51.329
3251.919,3555.827,46.945,51.332
3250.044,3556.005,46.917,51.334
3248.172,3556.185,46.890,51.337
3246.303,3556.368,46.863,51.340
3244.436,3556.554,46.837,51.342
3242.572,3556.742,46.810,51.345
3240.711,3556.933,46.783,51.348
3238.852,3557.127,46.756,51.351
3236.995,3557.324,46.729,51.353
3235.140,3557.524,46.702,51.356
3233.285,3557.727,46.676,51.359
3231.431,3557.933,46.649,51.362
3229.578,3558.142,46.622,51.365
3227.724,3558.354,46.595,51.368
3225.869,3558.570,46.568,51.371
3224.013,3558.789,46.542,51.375
3222.155,3559.012,46.515,51.378
3220.295,3559.239,46.488,51.381
3218.433,3559.469,46.461,51.384
3216.569,3559.703,46.434,51.388
3214.704,3559.940,46.407,51.391
3212.836,3560.181,46.380,51.395
3210.967,3560.426,46.353,51.398
3209.096,3560.674,46.326,51.402
3207.224,3560.926,46.299,51.405
3205.351,3561.181,46.272,51.409
3203.477,3561.440,46.245,51.413
3201.602,3561.702,46.218,51.417
3199.726,3561.968,46.191,51.420
3197.850,3562.237,46.164,51.424
3195.973,3562.509,46.137,51.428
3194.097,3562.785,46.110,51.432
3192.221,3563.064,46.083,51.436
3190.345,3563.347,46.056,51.440
3188.470,3563.632,46.029,51.444
3186.596,3563.921,46.002,51.449
3184.723,3564.213,45.975,51.453
3182.852,3564.509,45.948,51.457
3180.982,3564.807,45.921,51.461
3179.115,3565.108,45.894,51.466
3177.250,3565.413,45.867,51.470
3175.387,3565.720,45.840,51.475
3173.528,3566.030,45.813,51.479
3171.670,3566.344,45.786,51.484
3169.816,3566.660,45.759,51.488
3167.965,3566.978,45.733,51.493
3166.116,3567.300,45.706,51.497
3164.271,3567.624,45.679,51.502
3162.428,3567.950,45.653,51.507
3160.587,3568.278,45.626,51.512
3158.750,3568.609,45.600,51.516
3156.915,3568.942,45.573,51.521
3155.083,3569.277,45.547,51.526
3153.254,3569.614,45.520,51.531
3151.427,3569.953,45.494,51.536
3149.603,3570.294,45.468,51.541
3147.780,3570.638,45.441,51.546
3145.957,3570.984,45.415,51.551
3144.134,3571.334,45.389,51.556
3142.311,3571.688,45.362,51.561
3140.486,3572.045,45.336,51.566
3138.658,3572.406,45.310,51.571
3136.828,3572.773,45.283,51.576
3134.994,3573.144,45.257,51.582
3133.156,3573.521,45.230,51.587
3131.312,3573.903,45.203,51.593
3129.463,3574.291,45.177,51.598
3127.609,3574.686,45.150,51.604
3125.750,3575.085,45.123,51.610
3123.887,3575.491,45.096,51.616
3122.020,3575.902,45.069,51.622
3120.150,3576.318,45.042,51.628
3118.277,3576.740,45.015,51.634
3116.402,3577.166,44.988,51.640
3114.526,3577.598,44.961,51.646
3112.648,3578.034,44.934,51.652
3110.770,3578.475,44.907,51.659
3108.892,3578.920,44.880,51.665
3107.014,3579.369,44.853,51.672
3105.138,3579.824,44.826,51.678
3103.264,3580.286,44.799,51.685
3101.396,3580.755,44.772,51.692
3099.533,3581.234,44.745,51.699
3097.677,3581.723,44.718,51.706
3095.830,3582.225,44.691,51.713
3093.993,3582.740,44.665,51.720
3092.167,3583.271,44.638,51.728
3090.354,3583.818,44.612,51.736
3088.555,3584.382,44.586,51.744
3086.772,3584.966,44.561,51.752
3085.007,3585.571,44.535,51.761
3083.258,3586.196,44.510,51.770
3081.523,3586.839,44.485,51.779
3079.800,3587.499,44.460,51.789
3078.085,3588.172,44.435,51.799
3076.376,3588.858,44.410,51.809
3074.671,3589.552,44.386,51.819
3072.966,3590.253,44.361,51.829
3071.259,3590.960,44.337,51.839
3069.547,3591.668,44.312,51.849
3067.827,3592.377,44.287,51.859
3066.097,3593.084,44.262,51.870
3064.353,3593.786,44.237,51.880
3062.595,3594.482,44.211,51.890
3060.823,3595.171,44.186,51.900
3059.039,3595.850,44.160,51.910
3057.241,3596.519,44.134,51.919
3055.432,3597.175,44.108,51.929
3053.612,3597.818,44.082,51.938
3051.782,3598.447,44.055,51.947
3049.942,3599.058,44.029,51.956
3048.094,3599.653,44.002,51.964
3046.237,3600.227,43.975,51.973
3044.372,3600.782,43.948,51.981
3042.501,3601.314,43.921,51.988
3040.623,3601.823,43.894,51.996
3038.740,3602.312,43.867,52.003
3036.850,3602.782,43.840,52.010
3034.955,3603.237,43.812,52.016
3033.054,3603.679,43.785,52.023
3031.147,3604.111,43.758,52.029
3029.235,3604.535,43.730,52.035
3027.318,3604.954,43.702,52.041
3025.396,3605.370,43.674,52.047
3023.468,3605.787,43.647,52.053
3021.535,3606.206,43.619,52.059
3019.597,3606.631,43.591,52.065
3017.655,3607.063,43.563,52.071
3015.708,3607.506,43.535,52.078
3013.759,3607.958,43.506,52.084
3011.807,3608.422,43.478,52.091
3009.855,3608.896,43.450,52.098
3007.903,3609.384,43.422,52.105
3005.953,3609.884,43.394,52.112
3004.005,3610.397,43.366,52.120
3002.061,3610.924,43.338,52.127
3000.122,3611.465,43.310,52.135
2998.189,3612.022,43.282,52.143
2996.263,3612.594,43.254,52.151
2994.346,3613.183,43.226,52.160
2992.438,3613.789,43.199,52.169
2990.540,3614.411,43.171,52.177
2988.651,3615.049,43.144,52.187
2986.770,3615.702,43.117,52.196
2984.896,3616.368,43.090,52.206
2983.028,3617.046,43.063,52.216
2981.166,3617.735,43.036,52.225
2979.308,3618.435,43.009,52.236
2977.454,3619.143,42.982,52.246
2975.604,3619.860,42.956,52.256
2973.754,3620.583,42.929,52.267
2971.906,3621.312,42.902,52.277
2970.059,3622.045,42.876,52.288
2968.211,3622.782,42.849,52.298
2966.361,3623.522,42.822,52.309
2964.509,3624.263,42.796,52.320
2962.654,3625.006,42.769,52.330
2960.794,3625.749,42.742,52.341
2958.929,3626.490,42.715,52.352
2957.058,3627.231,42.688,52.363
2955.180,3627.969,42.661,52.373
2953.293,3628.705,42.634,52.384
2951.398,3629.436,42.606,52.394
2949.492,3630.163,42.579,52.405
2947.575,3630.884,42.551,52.415
2945.647,3631.599,42.523,52.426
2943.706,3632.308,42.495,52.436
2941.752,3633.009,42.467,52.446
2939.788,3633.703,42.439,52.456
2937.815,3634.390,42.410,52.466
2935.834,3635.071,42.382,52.476
2933.847,3635.745,42.353,52.485
2931.856,3636.414,42.324,52.495
2929.862,3637.076,42.295,52.505
2927.866,3637.733,42.267,52.514
2925.871,3638.385,42.238,52.524
2923.877,3639.031,42.209,52.533
2921.887,3639.672,42.180,52.542
2919.902,3640.309,42.152,52.551
2917.922,3640.941,42.123,52.560
2915.950,3641.569,42.095,52.570
2913.985,3642.194,42.066,52.579
2912.026,3642.816,42.038,52.588
2910.073,3643.436,42.010,52.596
2908.124,3644.056,41.982,52.605
2906.179,3644.677,41.953,52.614
2904.238,3645.298,41.925,52.623
2902.300,3645.921,41.897,52.632
2900.364,3646.547,41.870,52.641
2898.430,3647.177,41.842,52.650
2896.497,3647.812,41.814,52.660
2894.564,3648.452,41.786,52.669
2892.631,3649.098,41.758,52.678
2890.697,3649.752,41.730,52.688
2888.763,3650.413,41.702,52.697
2886.829,3651.081,41.674,52.707
2884.896,3651.757,41.646,52.717
2882.963,3652.441,41.618,52.726
2881.033,3653.132,41.590,52.736
2879.104,3653.832,41.563,52.747
2877.179,3654.540,41.535,52.757
2875.256,3655.255,41.507,52.767
2873.338,3655.979,41.479,52.778
2871.423,3656.712,41.452,52.788
2869.514,3657.453,41.424,52.799
2867.609,3658.203,41.397,52.810
2865.711,3658.961,41.369,52.821
2863.818,3659.728,41.342,52.832
2861.930,3660.503,41.315,52.843
2860.048,3661.287,41.288,52.854
2858.171,3662.078,41.260,52.866
2856.298,3662.876,41.233,52.877
2854.430,3663.681,41.206,52.889
2852.567,3664.494,41.180,52.900
2850.708,3665.312,41.153,52.912
2848.852,3666.138,41.126,52.924
2847.000,3666.969,41.099,52.936
2845.152,3667.806,41.072,52.948
2843.307,3668.648,41.046,52.960
2841.465,3669.495,41.019,52.973
2839.625,3670.347,40.993,52.985
2837.789,3671.204,40.966,52.997
2835.955,3672.065,40.940,53.010
2834.124,3672.930,40.913,53.022
2832.295,3673.799,40.887,53.035
2830.468,3674.671,40.861,53.047
2828.644,3675.547,40.834,53.060
2826.821,3676.425,40.808,53.073
2825.000,3677.306,40.782,53.085
2823.181,3678.189,40.755,53.098
2821.364,3679.074,40.729,53.111
2819.548,3679.961,40.703,53.124
2817.733,3680.849,40.677,53.137
2815.920,3681.739,40.650,53.149
2814.108,3682.630,40.624,53.162
2812.297,3683.523,40.598,53.175
2810.487,3684.417,40.572,53.188
2808.678,3685.312,40.546,53.201
2806.870,3686.210,40.520,53.214
2805.063,3687.108,40.494,53.227
2803.257,3688.008,40.468,53.240
2801.451,3688.910,40.442,53.253
2799.646,3689.813,40.416,53.266
2797.842,3690.717,40.390,53.279
2796.038,3691.624,40.363,53.292
2794.234,3692.531,40.337,53.305
2792.431,3693.441,40.311,53.318
2790.627,3694.353,40.285,53.332
2788.823,3695.267,40.259,53.345
2787.017,3696.184,40.233,53.358
2785.210,3697.105,40.207,53.371
2783.401,3698.030,40.181,53.385
2781.590,3698.958,40.155,53.398
2779.775,3699.891,40.129,53.411
2777.958,3700.829,40.102,53.425
2776.137,3701.772,40.076,53.439
2774.312,3702.721,40.050,53.452
2772.483,3703.676,40.023,53.466
2770.649,3704.637,39.997,53.480
2768.810,3705.605,39.970,53.494
2766.968,3706.578,39.944,53.508
2765.123,3707.557,39.917,53.522
2763.276,3708.541,39.891,53.536
2761.428,3709.529,39.864,53.551
2759.581,3710.521,39.837,53.565
2757.734,3711.517,39.811,53.579
2755.890,3712.516,39.784,53.594
2754.048,3713.518,39.757,53.608
2752.209,3714.522,39.731,53.623
2750.375,3715.528,39.704,53.637
2748.547,3716.535,39.678,53.652
2746.725,3717.543,39.652,53.666
2744.910,3718.552,39.625,53.681
2743.101,3719.562,39.599,53.695
2741.299,3720.572,39.573,53.710
2739.502,3721.583,39.547,53.725
2737.709,3722.596,39.521,53.739
2735.921,3723.611,39.496,53.754
2734.137,3724.627,39.470,53.769
2732.356,3725.645,39.444,53.783
2730.577,3726.666,39.418,53.798
2728.801,3727.688,39.393,53.813
2727.026,3728.713,39.367,53.828
2725.252,3729.741,39.342,53.842
2723.479,3730.772,39.316,53.857
2721.705,3731.806,39.290,53.872
2719.930,3732.843,39.265,53.887
2718.156,3733.884,39.239,53.902
2716.380,3734.928,39.214,53.917
2714.602,3735.976,39.188,53.932
2712.823,3737.028,39.162,53.948
2711.043,3738.083,39.136,53.963
2709.260,3739.143,39.111,53.978
2707.475,3740.207,39.085,53.993
2705.688,3741.275,39.059,54.009
2703.897,3742.348,39.033,54.024
2702.104,3743.425,39.007,54.040
2700.307,3744.507,38.982,54.056
2698.506,3745.594,38.956,54.071
2696.702,3746.685,38.929,54.087
2694.895,3747.781,38.903,54.103
2693.087,3748.880,38.877,54.119
2691.278,3749.983,38.851,54.135
2689.468,3751.089,38.825,54.151
2687.659,3752.197,38.799,54.167
2685.852,3753.307,38.773,54.183
2684.047,3754.418,38.747,54.199
2682.246,3755.531,38.721,54.215
2680.448,3756.644,38.695,54.231
2678.655,3757.758,38.669,54.247
2676.867,3758.871,38.643,54.263
2675.086,3759.983,38.617,54.279
2673.312,3761.095,38.592,54.295
2671.544,3762.205,38.566,54.311
2669.783,3763.314,38.541,54.327
2668.027,3764.423,38.516,54.343
2666.276,3765.530,38.490,54.359
2664.529,3766.637,38.465,54.375
2662.785,3767.743,38.440,54.391
2661.043,3768.848,38.415,54.407
2659.304,3769.953,38.390,54.423
2657.567,3771.058,38.365,54.439
2655.830,3772.162,38.339,54.455
2654.093,3773.266,38.314,54.471
2652.355,3774.370,38.289,54.487
2650.617,3775.474,38.264,54.503
2648.877,3776.578,38.239,54.519
2647.134,3777.682,38.214,54.534
2645.389,3778.785,38.189,54.550
2643.641,3779.888,38.163,54.566
2641.889,3780.991,38.138,54.582
2640.134,3782.093,38.113,54.598
2638.374,3783.194,38.087,54.614
2636.609,3784.295,38.062,54.630
2634.839,3785.394,38.036,54.646
2633.064,3786.492,38.011,54.662
2631.283,3787.590,37.985,54.677
2629.495,3788.685,37.959,54.693
2627.700,3789.780,37.933,54.709
2625.898,3790.873,37.907,54.725
2624.091,3791.964,37.881,54.741
2622.277,3793.053,37.855,54.756
2620.459,3794.139,37.829,54.772
2618.638,3795.224,37.803,54.788
2616.813,3796.306,37.776,54.803
2614.987,3797.385,37.750,54.819
2613.159,3798.460,37.723,54.834
2611.331,3799.533,37.697,54.850
2609.503,3800.602,37.671,54.865
2607.677,3801.667,37.644,54.881
2605.853,3802.728,37.618,54.896
2604.031,3803.785,37.592,54.911
2602.213,3804.838,37.565,54.926
2600.399,3805.887,37.539,54.942
2598.588,3806.933,37.513,54.957
2596.778,3807.978,37.487,54.972
2594.970,3809.022,37.461,54.987
2593.161,3810.067,37.435,55.002
2591.352,3811.113,37.409,55.017
2589.540,3812.163,37.382,55.032
2587.726,3813.216,37.356,55.047
2585.908,3814.275,37.330,55.063
2584.086,3815.340,37.304,55.078
2582.258,3816.412,37.277,55.094
2580.424,3817.493,37.251,55.109
2578.583,3818.583,37.224,55.125
2576.734,3819.684,37.198,55.141
2574.879,3820.796,37.171,55.157
2573.018,3821.917,37.144,55.173
2571.155,3823.049,37.117,55.189
2569.289,3824.189,37.090,55.206
2567.422,3825.339,37.063,55.222
2565.557,3826.498,37.036,55.239
2563.695,3827.666,37.009,55.256
