X_px,Y_px,X_mm,Y_mm
7789.639,3395.004,112.152,48.880
7788.193,3395.006,112.131,48.880
7786.653,3395.013,112.109,48.880
7785.028,3395.025,112.086,48.880
7783.326,3395.041,112.061,48.881
7781.556,3395.061,112.036,48.881
7779.726,3395.084,112.010,48.881
7777.844,3395.110,111.982,48.882
7775.919,3395.138,111.955,48.882
7773.960,3395.167,111.927,48.882
7771.975,3395.197,111.898,48.883
7769.972,3395.228,111.869,48.883
7767.960,3395.258,111.840,48.884
7765.944,3395.288,111.811,48.884
7763.926,3395.317,111.782,48.885
7761.904,3395.346,111.753,48.885
7759.879,3395.374,111.724,48.885
7757.854,3395.402,111.695,48.886
7755.826,3395.430,111.665,48.886
7753.797,3395.458,111.636,48.887
7751.768,3395.485,111.607,48.887
7749.738,3395.512,111.578,48.887
7747.708,3395.540,111.549,48.888
7745.680,3395.567,111.519,48.888
7743.651,3395.594,111.490,48.888
7741.625,3395.622,111.461,48.889
7739.601,3395.649,111.432,48.889
7737.583,3395.678,111.403,48.890
7735.574,3395.707,111.374,48.890
7733.577,3395.738,111.345,48.891
7731.594,3395.771,111.317,48.891
7729.629,3395.805,111.288,48.892
7727.687,3395.843,111.260,48.892
7725.768,3395.883,111.233,48.893
7723.876,3395.927,111.205,48.893
7722.015,3395.975,111.179,48.894
7720.187,3396.027,111.152,48.895
7718.396,3396.083,111.127,48.896
7716.644,3396.144,111.101,48.896
7714.927,3396.210,111.077,48.897
7713.240,3396.281,111.052,48.898
7711.575,3396.357,111.028,48.899
7709.927,3396.437,111.005,48.901
7708.289,3396.521,110.981,48.902
7706.655,3396.608,110.958,48.903
7705.019,3396.700,110.934,48.904
7703.374,3396.795,110.910,48.906
7701.714,3396.894,110.886,48.907
7700.033,3396.996,110.862,48.909
7698.325,3397.101,110.838,48.910
7696.592,3397.209,110.813,48.912
7694.835,3397.320,110.787,48.913
7693.057,3397.433,110.762,48.915
7691.259,3397.549,110.736,48.917
7689.444,3397.667,110.710,48.918
7687.614,3397.787,110.683,48.920
7685.771,3397.909,110.657,48.922
7683.916,3398.033,110.630,48.924
7682.052,3398.158,110.603,48.925
7680.181,3398.285,110.576,48.927
7678.305,3398.414,110.549,48.929
7676.426,3398.543,110.522,48.931
7674.544,3398.675,110.495,48.933
7672.659,3398.807,110.468,48.935
7670.772,3398.942,110.441,48.937
7668.883,3399.080,110.414,48.939
7666.994,3399.219,110.387,48.941
7665.103,3399.362,110.359,48.943
7663.211,3399.508,110.332,48.945
7661.319,3399.656,110.305,48.947
7659.428,3399.809,110.278,48.949
7657.538,3399.965,110.250,48.951
7655.647,3400.125,110.223,48.954
7653.759,3400.290,110.196,48.956
7651.873,3400.459,110.169,48.959
7649.988,3400.631,110.142,48.961
7648.104,3400.807,110.115,48.964
7646.223,3400.987,110.087,48.966
7644.344,3401.170,110.060,48.969
7642.467,3401.356,110.033,48.971
7640.592,3401.545,110.006,48.974
7638.720,3401.737,109.979,48.977
7636.850,3401.931,109.953,48.980
7634.983,3402.127,109.926,48.983
7633.119,3402.326,109.899,48.985
7631.258,3402.526,109.872,48.988
7629.399,3402.729,109.845,48.991
7627.541,3402.934,109.818,48.994
7625.683,3403.141,109.792,48.997
7623.825,3403.351,109.765,49.000
7621.964,3403.564,109.738,49.003
7620.101,3403.781,109.711,49.006
7618.234,3404.000,109.684,49.010
7616.363,3404.224,109.658,49.013
7614.485,3404.451,109.631,49.016
7612.601,3404.683,109.603,49.019
7610.709,3404.919,109.576,49.023
7608.809,3405.159,109.549,49.026
7606.900,3405.405,109.521,49.030
7604.984,3405.655,109.494,49.033
7603.061,3405.910,109.466,49.037
7601.133,3406.169,109.438,49.041
7599.201,3406.434,109.410,49.045
7597.265,3406.703,109.383,49.048
7595.327,3406.977,109.355,49.052
7593.387,3407.256,109.327,49.056
7591.446,3407.540,109.299,49.060
7589.506,3407.829,109.271,49.065
7587.568,3408.122,109.243,49.069
7585.631,3408.421,109.215,49.073
7583.698,3408.725,109.187,49.078
7581.767,3409.034,109.159,49.082
7579.836,3409.349,109.132,49.087
7577.905,3409.670,109.104,49.091
7575.974,3409.997,109.076,49.096
7574.040,3410.331,109.048,49.101
7572.102,3410.672,109.020,49.106
7570.160,3411.021,108.992,49.111
7568.212,3411.377,108.964,49.116
7566.258,3411.741,108.936,49.121
7564.296,3412.114,108.908,49.126
7562.325,3412.495,108.880,49.132
7560.344,3412.885,108.851,49.137
7558.354,3413.285,108.822,49.143
7556.354,3413.693,108.794,49.149
7554.349,3414.110,108.765,49.155
7552.337,3414.535,108.736,49.161
7550.321,3414.967,108.707,49.167
7548.303,3415.408,108.678,49.174
7546.284,3415.855,108.649,49.180
7544.265,3416.310,108.620,49.187
7542.248,3416.771,108.590,49.193
7540.235,3417.239,108.561,49.200
7538.227,3417.712,108.533,49.207
7536.225,3418.191,108.504,49.214
7534.230,3418.676,108.475,49.221
7532.246,3419.166,108.446,49.228
7530.269,3419.661,108.418,49.235
7528.298,3420.162,108.390,49.242
7526.332,3420.669,108.361,49.250
7524.369,3421.183,108.333,49.257
7522.409,3421.703,108.305,49.264
7520.449,3422.231,108.277,49.272
7518.488,3422.767,108.248,49.280
7516.524,3423.311,108.220,49.288
7514.558,3423.863,108.192,49.295
7512.585,3424.423,108.163,49.304
7510.606,3424.993,108.135,49.312
7508.619,3425.573,108.106,49.320
7506.622,3426.162,108.078,49.329
7504.617,3426.761,108.049,49.337
7502.605,3427.369,108.020,49.346
7500.587,3427.985,107.991,49.355
7498.566,3428.609,107.962,49.364
7496.543,3429.241,107.932,49.373
7494.519,3429.879,107.903,49.382
7492.496,3430.524,107.874,49.391
7490.475,3431.174,107.845,49.401
7488.458,3431.830,107.816,49.410
7486.446,3432.491,107.787,49.420
7484.441,3433.156,107.758,49.429
7482.446,3433.825,107.729,49.439
7480.460,3434.497,107.701,49.449
7478.485,3435.173,107.672,49.458
7476.519,3435.851,107.644,49.468
7474.561,3436.534,107.616,49.478
7472.609,3437.222,107.588,49.488
7470.663,3437.914,107.560,49.498
7468.719,3438.613,107.532,49.508
7466.777,3439.317,107.504,49.518
7464.836,3440.028,107.476,49.528
7462.894,3440.746,107.448,49.539
7460.948,3441.472,107.420,49.549
7458.998,3442.206,107.392,49.560
7457.042,3442.948,107.364,49.570
7455.079,3443.700,107.335,49.581
7453.107,3444.462,107.307,49.592
7451.128,3445.233,107.279,49.603
7449.142,3446.012,107.250,49.614
7447.151,3446.800,107.221,49.626
7445.157,3447.595,107.193,49.637
7443.162,3448.397,107.164,49.649
7441.166,3449.205,107.135,49.660
7439.171,3450.019,107.106,49.672
7437.179,3450.837,107.078,49.684
7435.191,3451.659,107.049,49.696
7433.210,3452.485,107.021,49.708
7431.236,3453.314,106.992,49.720
7429.271,3454.146,106.964,49.731
7427.315,3454.979,106.936,49.743
7425.372,3455.813,106.908,49.755
7423.439,3456.648,106.880,49.768
7421.517,3457.486,106.852,49.780
7419.602,3458.326,106.825,49.792
7417.694,3459.168,106.797,49.804
7415.792,3460.014,106.770,49.816
7413.896,3460.864,106.742,49.828
7412.002,3461.717,106.715,49.841
7410.110,3462.575,106.688,49.853
7408.220,3463.438,106.661,49.865
7406.329,3464.307,106.634,49.878
7404.437,3465.181,106.606,49.890
7402.542,3466.062,106.579,49.903
7400.643,3466.949,106.552,49.916
7398.739,3467.843,106.524,49.929
7396.832,3468.744,106.497,49.942
7394.921,3469.651,106.469,49.955
7393.008,3470.564,106.442,49.968
7391.092,3471.483,106.414,49.981
7389.174,3472.408,106.387,49.994
7387.254,3473.338,106.359,50.008
7385.334,3474.273,106.331,50.021
7383.413,3475.212,106.304,50.035
7381.491,3476.157,106.276,50.048
7379.570,3477.105,106.248,50.062
7377.650,3478.058,106.221,50.076
7375.731,3479.015,106.193,50.090
7373.814,3479.975,106.165,50.103
7371.898,3480.938,106.138,50.117
7369.984,3481.905,106.110,50.131
7368.072,3482.876,106.083,50.145
7366.162,3483.850,106.055,50.159
7364.252,3484.828,106.028,50.173
7362.345,3485.809,106.000,50.187
7360.438,3486.793,105.973,50.202
7358.533,3487.781,105.945,50.216
7356.629,3488.773,105.918,50.230
7354.726,3489.769,105.891,50.244
7352.824,3490.768,105.863,50.259
7350.923,3491.770,105.836,50.273
7349.023,3492.776,105.808,50.288
7347.124,3493.786,105.781,50.302
7345.226,3494.799,105.754,50.317
7343.330,3495.815,105.727,50.331
7341.436,3496.834,105.699,50.346
7339.544,3497.855,105.672,50.361
7337.655,3498.879,105.645,50.376
7335.770,3499.905,105.618,50.390
7333.888,3500.932,105.591,50.405
7332.010,3501.961,105.564,50.420
7330.137,3502.991,105.537,50.435
7328.270,3504.023,105.510,50.450
7326.407,3505.054,105.483,50.464
7324.551,3506.087,105.456,50.479
7322.701,3507.119,105.430,50.494
7320.857,3508.151,105.403,50.509
7319.020,3509.184,105.377,50.524
7317.187,3510.219,105.350,50.539
7315.357,3511.254,105.324,50.554
7313.531,3512.293,105.297,50.569
7311.705,3513.334,105.271,50.584
7309.880,3514.380,105.245,50.599
7308.055,3515.430,105.219,50.614
7306.228,3516.485,105.192,50.629
7304.398,3517.545,105.166,50.644
7302.564,3518.612,105.140,50.660
7300.726,3519.686,105.113,50.675
7298.882,3520.767,105.087,50.691
7297.031,3521.857,105.060,50.706
7295.173,3522.955,105.033,50.722
7293.311,3524.061,105.006,50.738
7291.443,3525.173,104.979,50.754
7289.574,3526.291,104.953,50.770
7287.704,3527.413,104.926,50.786
7285.834,3528.540,104.899,50.803
7283.966,3529.670,104.872,50.819
7282.102,3530.802,104.845,50.835
7280.243,3531.935,104.818,50.851
7278.391,3533.069,104.792,50.868
7276.547,3534.203,104.765,50.884
7274.712,3535.336,104.739,50.900
7272.889,3536.466,104.712,50.917
7271.078,3537.594,104.686,50.933
7269.280,3538.719,104.660,50.949
7267.495,3539.841,104.635,50.965
7265.721,3540.961,104.609,50.981
7263.958,3542.079,104.584,50.998
7262.204,3543.197,104.558,51.014
7260.460,3544.315,104.533,51.030
7258.724,3545.433,104.508,51.046
7256.995,3546.552,104.484,51.062
7255.273,3547.673,104.459,51.078
7253.557,3548.797,104.434,51.094
7251.846,3549.923,104.409,51.110
7250.138,3551.052,104.385,51.127
7248.435,3552.186,104.360,51.143
7246.733,3553.323,104.336,51.159
7245.034,3554.466,104.311,51.176
7243.337,3555.613,104.287,51.192
7241.642,3556.764,104.262,51.209
7239.949,3557.919,104.238,51.226
7238.258,3559.078,104.214,51.242
7236.569,3560.241,104.189,51.259
7234.882,3561.407,104.165,51.276
7233.196,3562.576,104.141,51.293
7231.512,3563.749,104.117,51.310
7229.829,3564.925,104.092,51.326
