Distance_(mm),Gray_Value
0.0000,109.997
0.0144,110.078
0.0289,109.871
0.0433,109.697
0.0577,109.673
0.0721,109.802
0.0866,109.944
0.1010,110.065
0.1154,109.943
0.1298,109.841
0.1443,110.019
0.1587,110.369
0.1731,110.083
0.1875,110.069
0.2020,110.006
0.2164,109.919
0.2308,109.710
0.2452,109.715
0.2597,109.433
0.2741,109.332
0.2885,109.304
0.3029,109.454
0.3174,109.692
0.3318,109.807
0.3462,109.697
0.3606,109.807
0.3751,109.792
0.3895,109.946
0.4039,109.966
0.4183,109.814
0.4328,109.742
0.4472,109.956
0.4616,110.147
0.4760,110.436
0.4905,110.685
0.5049,110.825
0.5193,110.783
0.5337,110.869
0.5482,110.927
0.5626,111.024
0.5770,110.944
0.5914,110.827
0.6059,110.878
0.6203,110.917
0.6347,110.201
0.6491,110.236
0.6636,110.124
0.6780,109.843
0.6924,109.647
0.7068,109.664
0.7213,109.799
0.7357,109.820
0.7501,109.547
0.7645,109.760
0.7790,110.093
0.7934,110.391
0.8078,110.548
0.8222,110.734
0.8367,110.942
0.8511,110.827
0.8655,110.741
0.8799,110.643
0.8944,110.622
0.9088,110.751
0.9232,110.920
0.9376,111.029
0.9521,111.060
0.9665,110.967
0.9809,110.883
0.9953,110.943
1.0098,111.131
1.0242,111.371
1.0386,111.272
1.0530,111.173
1.0675,111.223
1.0819,111.389
1.0963,111.212
1.1107,111.503
1.1252,111.706
1.1396,111.678
1.1540,111.678
1.1684,111.770
1.1829,111.658
1.1973,111.550
1.2117,111.457
1.2261,111.969
1.2406,112.223
1.2550,112.337
1.2694,112.444
1.2838,112.741
1.2983,112.956
1.3127,113.159
1.3271,113.291
1.3415,113.520
1.3560,113.839
1.3704,114.413
1.3848,115.026
1.3992,115.150
1.4137,114.899
1.4281,114.759
1.4425,114.406
1.4569,114.318
1.4714,114.284
1.4858,114.362
1.5002,114.292
1.5146,114.591
1.5291,114.950
1.5435,115.219
1.5579,115.376
1.5723,115.382
1.5868,115.609
1.6012,115.824
1.6156,116.074
1.6300,116.236
1.6445,116.175
1.6589,116.157
1.6733,116.340
1.6877,116.446
1.7022,116.325
1.7166,116.110
1.7310,115.985
1.7454,116.138
1.7599,116.285
1.7743,116.501
1.7887,116.776
1.8031,116.839
1.8176,116.946
1.8320,117.103
1.8464,117.354
1.8608,117.485
1.8753,117.545
1.8897,117.615
1.9041,117.725
1.9185,117.711
1.9330,117.690
1.9474,117.795
1.9618,117.787
1.9762,117.891
1.9907,118.163
2.0051,118.316
2.0195,118.436
2.0339,118.537
2.0484,118.621
2.0628,118.668
2.0772,118.894
2.0916,119.129
2.1061,119.111
2.1205,119.199
2.1349,119.525
2.1493,119.659
2.1638,119.512
2.1782,119.261
2.1926,119.057
2.2070,119.028
2.2215,118.967
2.2359,119.016
2.2503,119.068
2.2647,119.119
2.2792,119.319
2.2936,119.639
2.3080,119.926
2.3225,120.065
2.3369,120.184
2.3513,120.535
2.3657,120.651
2.3802,120.792
2.3946,120.950
2.4090,121.203
2.4234,121.524
2.4379,122.068
2.4523,122.367
2.4667,122.499
2.4811,122.382
2.4956,122.419
2.5100,122.476
2.5244,122.767
2.5388,122.916
2.5533,123.151
2.5677,123.379
2.5821,123.548
2.5965,123.972
2.6110,124.420
2.6254,124.735
2.6398,124.918
2.6542,124.974
2.6687,125.143
2.6831,125.492
2.6975,125.735
2.7119,125.837
2.7264,125.925
2.7408,126.032
2.7552,126.191
2.7696,126.092
2.7841,125.857
2.7985,125.660
2.8129,125.617
2.8273,125.608
2.8418,125.679
2.8562,125.833
2.8706,125.724
2.8850,125.854
2.8995,126.360
2.9139,126.820
2.9283,126.971
2.9427,127.107
2.9572,127.189
2.9716,127.327
2.9860,127.535
3.0004,127.724
3.0149,128.030
3.0293,128.171
3.0437,128.378
3.0581,128.819
3.0726,129.033
3.0870,129.046
3.1014,128.915
3.1158,128.634
3.1303,128.557
3.1447,128.507
3.1591,128.413
3.1735,127.935
3.1880,127.629
3.2024,127.359
3.2168,127.532
3.2312,127.756
3.2457,128.014
3.2601,128.220
3.2745,128.407
3.2889,128.617
3.3034,128.710
3.3178,128.586
3.3322,128.425
3.3466,128.294
3.3611,128.690
3.3755,129.239
3.3899,129.649
3.4043,129.921
3.4188,130.169
3.4332,130.220
3.4476,130.358
3.4620,130.545
3.4765,130.733
3.4909,130.826
3.5053,131.014
3.5197,131.356
3.5342,131.293
3.5486,130.958
3.5630,130.187
3.5774,129.519
3.5919,129.060
3.6063,128.628
3.6207,128.262
3.6351,127.742
3.6496,127.289
3.6640,126.691
3.6784,126.244
3.6928,125.972
3.7073,125.815
3.7217,125.800
3.7361,125.862
3.7505,126.460
3.7650,127.307
3.7794,128.092
3.7938,128.594
3.8082,129.196
3.8227,129.943
3.8371,130.611
3.8515,130.986
3.8659,131.058
3.8804,130.980
3.8948,130.922
3.9092,130.945
3.9236,130.966
3.9381,130.992
3.9525,131.044
3.9669,131.253
3.9813,131.248
3.9958,130.917
4.0102,130.394
4.0246,130.182
4.0390,129.898
4.0535,129.875
4.0679,130.217
4.0823,130.667
4.0967,130.603
4.1112,130.709
4.1256,131.147
4.1400,131.888
4.1544,132.461
4.1689,132.877
4.1833,133.018
4.1977,133.148
4.2121,133.373
4.2266,133.488
4.2410,133.607
4.2554,133.571
4.2698,133.782
4.2843,134.262
4.2987,134.440
4.3131,134.390
4.3275,134.366
4.3420,134.183
4.3564,134.124
4.3708,134.116
4.3852,134.050
4.3997,133.790
4.4141,133.603
4.4285,133.677
4.4429,133.896
4.4574,133.879
4.4718,133.799
4.4862,133.666
4.5006,133.495
4.5151,133.440
4.5295,133.442
4.5439,133.300
4.5584,132.889
4.5728,132.781
4.5872,132.907
4.6016,133.184
4.6161,133.309
4.6305,133.294
4.6449,133.462
4.6593,133.663
4.6738,133.791
4.6882,133.928
4.7026,134.065
4.7170,134.190
4.7315,134.368
4.7459,134.505
4.7603,134.402
4.7747,134.240
4.7892,133.961
4.8036,133.564
4.8180,133.310
4.8324,133.260
4.8469,132.991
4.8613,132.707
4.8757,132.505
4.8901,132.592
4.9046,132.543
4.9190,132.246
4.9334,131.927
4.9478,131.539
4.9623,131.359
4.9767,131.322
4.9911,131.180
5.0055,130.832
5.0200,130.382
5.0344,130.427
5.0488,130.485
5.0632,130.526
5.0777,130.428
5.0921,130.161
5.1065,129.554
5.1209,129.133
5.1354,128.791
5.1498,128.343
5.1642,127.407
5.1786,126.463
5.1931,125.653
5.2075,125.005
5.2219,124.190
5.2363,123.482
5.2508,122.631
5.2652,121.721
5.2796,121.015
5.2940,120.339
5.3085,119.249
5.3229,118.197
5.3373,117.183
5.3517,116.454
5.3662,115.572
5.3806,114.787
5.3950,113.688
5.4094,112.721
5.4239,111.739
5.4383,111.005
5.4527,110.147
5.4671,109.281
5.4816,108.235
5.4960,107.545
5.5104,106.842
5.5248,106.099
5.5393,104.994
5.5537,104.057
5.5681,103.197
5.5825,102.557
5.5970,102.045
5.6114,100.811
5.6258,99.348
