X_px,Y_px,X_mm,Y_mm
8015.113,3690.803,115.653,53.256
8011.854,3690.835,115.606,53.256
8008.306,3690.886,115.555,53.257
8004.544,3690.954,115.500,53.258
8000.644,3691.034,115.444,53.259
7996.683,3691.124,115.387,53.261
7992.734,3691.219,115.330,53.262
7988.860,3691.317,115.274,53.263
7985.053,3691.420,115.219,53.265
7981.296,3691.530,115.165,53.266
7977.567,3691.649,115.111,53.268
7973.849,3691.780,115.058,53.270
7970.121,3691.925,115.004,53.272
7966.366,3692.086,114.950,53.274
7962.586,3692.264,114.895,53.277
7958.786,3692.460,114.840,53.280
7954.970,3692.673,114.785,53.283
7951.142,3692.904,114.730,53.286
7947.308,3693.154,114.675,53.290
7943.472,3693.421,114.619,53.294
7939.636,3693.708,114.564,53.298
7935.803,3694.011,114.509,53.302
7931.974,3694.333,114.453,53.307
7928.151,3694.672,114.398,53.312
7924.336,3695.028,114.343,53.317
7920.531,3695.400,114.288,53.322
7916.735,3695.791,114.233,53.328
7912.948,3696.200,114.179,53.334
7909.169,3696.630,114.124,53.340
7905.397,3697.081,114.070,53.347
7901.630,3697.556,114.015,53.353
7897.869,3698.055,113.961,53.361
7894.113,3698.578,113.907,53.368
7890.363,3699.121,113.853,53.376
7886.622,3699.680,113.799,53.384
7882.890,3700.254,113.745,53.392
7879.169,3700.838,113.691,53.401
7875.459,3701.429,113.638,53.409
7871.758,3702.025,113.584,53.418
7868.059,3702.621,113.531,53.426
7864.353,3703.213,113.478,53.435
7860.633,3703.800,113.424,53.443
7856.893,3704.375,113.370,53.452
7853.124,3704.937,113.316,53.460
7849.326,3705.485,113.261,53.468
7845.505,3706.025,113.206,53.476
7841.668,3706.562,113.150,53.483
7837.821,3707.099,113.095,53.491
7833.971,3707.642,113.039,53.499
7830.124,3708.196,112.984,53.507
7826.284,3708.764,112.928,53.515
7822.453,3709.353,112.873,53.524
7818.631,3709.966,112.818,53.532
7814.820,3710.606,112.763,53.542
7811.021,3711.278,112.708,53.551
7807.234,3711.987,112.653,53.562
7803.460,3712.735,112.599,53.572
7799.696,3713.517,112.545,53.584
7795.939,3714.331,112.490,53.595
7792.186,3715.171,112.436,53.608
7788.434,3716.032,112.382,53.620
7784.680,3716.910,112.328,53.633
7780.922,3717.801,112.274,53.646
7777.162,3718.701,112.219,53.658
7773.403,3719.606,112.165,53.672
7769.649,3720.513,112.111,53.685
7765.904,3721.417,112.057,53.698
7762.171,3722.317,112.003,53.711
7758.453,3723.208,111.950,53.724
7754.753,3724.104,111.896,53.736
7751.071,3725.023,111.843,53.750
7747.410,3725.986,111.790,53.764
7743.770,3727.011,111.738,53.778
7740.152,3728.119,111.685,53.794
7736.559,3729.327,111.634,53.812
7732.993,3730.639,111.582,53.831
7729.456,3732.048,111.531,53.851
7725.951,3733.546,111.481,53.873
7722.482,3735.126,111.430,53.895
7719.052,3736.780,111.381,53.919
7715.663,3738.500,111.332,53.944
7712.307,3740.266,111.284,53.970
7708.967,3742.048,111.235,53.995
7705.627,3743.815,111.187,54.021
7702.269,3745.537,111.139,54.046
7698.875,3747.182,111.090,54.069
7695.428,3748.722,111.040,54.092
7691.928,3750.157,110.990,54.112
7688.393,3751.526,110.939,54.132
7684.840,3752.866,110.887,54.151
7681.287,3754.214,110.836,54.171
7677.753,3755.610,110.785,54.191
7674.254,3757.092,110.735,54.212
7670.800,3758.676,110.685,54.235
7667.384,3760.357,110.635,54.260
7663.999,3762.125,110.587,54.285
7660.640,3763.972,110.538,54.312
7657.297,3765.886,110.490,54.339
7653.967,3767.861,110.442,54.368
7650.641,3769.887,110.394,54.397
7647.312,3771.961,110.346,54.427
7643.972,3774.077,110.298,54.458
7640.614,3776.232,110.249,54.489
7637.231,3778.422,110.200,54.520
7633.815,3780.641,110.151,54.552
7630.360,3782.886,110.101,54.585
7626.873,3785.145,110.051,54.617
7623.363,3787.406,110.000,54.650
7619.840,3789.656,109.949,54.682
7616.315,3791.885,109.899,54.714
7612.797,3794.079,109.848,54.746
7609.297,3796.225,109.797,54.777
7605.818,3798.320,109.747,54.807
7602.353,3800.373,109.697,54.837
7598.890,3802.397,109.647,54.866
7595.420,3804.406,109.597,54.895
7591.932,3806.411,109.547,54.924
7588.416,3808.426,109.496,54.953
7584.864,3810.462,109.445,54.983
7581.278,3812.522,109.393,55.012
7577.672,3814.603,109.341,55.042
7574.055,3816.702,109.289,55.073
7570.438,3818.816,109.237,55.103
7566.833,3820.942,109.185,55.134
7563.251,3823.078,109.133,55.165
7559.699,3825.221,109.082,55.196
7556.173,3827.376,109.031,55.227
7552.666,3829.546,108.980,55.258
7549.170,3831.736,108.930,55.290
7545.679,3833.949,108.879,55.321
7542.187,3836.190,108.829,55.354
7538.684,3838.464,108.778,55.387
7535.171,3840.771,108.728,55.420
7531.651,3843.110,108.677,55.454
7528.128,3845.479,108.626,55.488
7524.606,3847.877,108.575,55.522
7521.091,3850.302,108.525,55.557
7517.586,3852.752,108.474,55.593
7514.096,3855.225,108.424,55.628
7510.622,3857.721,108.373,55.664
7507.164,3860.238,108.324,55.701
7503.722,3862.777,108.274,55.737
7500.295,3865.335,108.224,55.774
7496.885,3867.914,108.175,55.812
7493.489,3870.512,108.126,55.849
7490.108,3873.128,108.077,55.887
7486.743,3875.760,108.029,55.925
7483.396,3878.403,107.981,55.963
7480.066,3881.053,107.933,56.001
7476.757,3883.705,107.885,56.039
7473.468,3886.356,107.837,56.078
7470.202,3889.001,107.790,56.116
7466.958,3891.636,107.743,56.154
7463.730,3894.264,107.697,56.192
7460.511,3896.885,107.650,56.230
7457.291,3899.501,107.604,56.267
7454.063,3902.116,107.557,56.305
7450.819,3904.729,107.511,56.343
7447.550,3907.345,107.463,56.380
7444.252,3909.962,107.416,56.418
7440.931,3912.579,107.368,56.456
7437.591,3915.192,107.320,56.494
7434.238,3917.799,107.271,56.531
7430.877,3920.395,107.223,56.569
7427.514,3922.979,107.174,56.606
7424.152,3925.548,107.126,56.643
7420.794,3928.099,107.077,56.680
7417.432,3930.630,107.029,56.716
7414.062,3933.139,106.980,56.753
7410.676,3935.625,106.931,56.789
7407.270,3938.087,106.882,56.824
7403.838,3940.521,106.833,56.859
7400.372,3942.927,106.783,56.894
7396.861,3945.307,106.732,56.928
7393.286,3947.664,106.680,56.962
7389.631,3950.002,106.628,56.996
7385.879,3952.324,106.574,57.030
7382.014,3954.634,106.518,57.063
7378.017,3956.937,106.460,57.096
7373.874,3959.234,106.400,57.129
7369.602,3961.532,106.339,57.162
7365.235,3963.837,106.276,57.196
7360.810,3966.154,106.212,57.229
7356.361,3968.490,106.148,57.263
7351.925,3970.850,106.084,57.297
7347.537,3973.241,106.020,57.331
7343.232,3975.668,105.958,57.366
7339.043,3978.135,105.898,57.402
7334.960,3980.624,105.839,57.438
7330.954,3983.105,105.781,57.474
7326.993,3985.549,105.724,57.509
7323.047,3987.924,105.667,57.543
7319.086,3990.202,105.610,57.576
7315.080,3992.352,105.552,57.607
7310.998,3994.344,105.493,57.636
7306.820,3996.174,105.433,57.662
7302.547,3997.883,105.371,57.687
7298.182,3999.518,105.308,57.710
7293.729,4001.126,105.244,57.734
7289.188,4002.753,105.178,57.757
7284.565,4004.447,105.112,57.782
7279.861,4006.253,105.044,57.808
7275.081,4008.216,104.975,57.836
7270.230,4010.344,104.905,57.867
7265.324,4012.619,104.834,57.900
7260.373,4015.021,104.763,57.934
7255.389,4017.529,104.691,57.970
7250.384,4020.125,104.618,58.008
7245.371,4022.790,104.546,58.046
7240.362,4025.502,104.474,58.085
7235.368,4028.244,104.402,58.125
7230.400,4030.998,104.330,58.165
7225.444,4033.777,104.259,58.205
7220.473,4036.608,104.187,58.246
7215.461,4039.521,104.115,58.288
7210.381,4042.542,104.041,58.331
7205.206,4045.702,103.967,58.377
7199.909,4049.028,103.890,58.425
7194.464,4052.548,103.812,58.476
7188.845,4056.292,103.730,58.530
7183.023,4060.286,103.646,58.587
7176.982,4064.554,103.559,58.649
7170.758,4069.088,103.469,58.714
7164.412,4073.863,103.378,58.783
7158.003,4078.856,103.285,58.855
7151.593,4084.045,103.193,58.930
7145.240,4089.405,103.101,59.008
7139.007,4094.913,103.011,59.087
7132.952,4100.546,102.924,59.168
7127.137,4106.281,102.840,59.251
7121.621,4112.094,102.760,59.335
7116.465,4117.962,102.686,59.420
7111.729,4123.862,102.618,59.505
7107.474,4129.771,102.556,59.590
7103.768,4135.656,102.503,59.675
7100.699,4141.468,102.459,59.759
7098.362,4147.153,102.425,59.841
7096.849,4152.657,102.403,59.920
7096.253,4157.925,102.394,59.996
7096.668,4162.904,102.400,60.068
7098.187,4167.539,102.422,60.135
7100.901,4171.776,102.461,60.196
7104.891,4175.565,102.519,60.251
7110.083,4178.903,102.594,60.299
7116.312,4181.815,102.684,60.341
7123.413,4184.325,102.786,60.377
7131.217,4186.459,102.899,60.408
7139.561,4188.242,103.019,60.434
7148.275,4189.699,103.145,60.455
7157.195,4190.854,103.274,60.471
