Distance_(mm),Gray_Value
0.0000,77.038
0.0144,77.470
0.0289,77.173
0.0433,77.551
0.0577,78.042
0.0722,78.397
0.0866,78.692
0.1010,79.173
0.1154,79.331
0.1299,79.259
0.1443,79.359
0.1587,79.530
0.1732,79.300
0.1876,79.530
0.2020,80.099
0.2165,80.772
0.2309,81.276
0.2453,81.555
0.2597,81.958
0.2742,82.002
0.2886,82.042
0.3030,82.300
0.3175,82.283
0.3319,82.268
0.3463,82.489
0.3608,82.939
0.3752,83.992
0.3896,84.736
0.4041,85.498
0.4185,85.705
0.4329,85.827
0.4473,85.979
0.4618,85.656
0.4762,85.348
0.4906,85.637
0.5051,85.570
0.5195,85.736
0.5339,86.074
0.5484,86.399
0.5628,86.403
0.5772,86.173
0.5917,85.846
0.6061,86.011
0.6205,85.960
0.6349,85.800
0.6494,86.409
0.6638,86.470
0.6782,86.306
0.6927,85.705
0.7071,85.418
0.7215,85.766
0.7360,85.745
0.7504,85.211
0.7648,85.042
0.7792,84.766
0.7937,84.502
0.8081,84.080
0.8225,83.914
0.8370,83.852
0.8514,83.947
0.8658,83.956
0.8803,84.232
0.8947,84.973
0.9091,85.983
0.9236,87.500
0.9380,88.262
0.9524,88.595
0.9668,89.437
0.9813,90.466
0.9957,91.500
1.0101,92.578
1.0246,93.295
1.0390,93.766
1.0534,94.156
1.0679,94.591
1.0823,94.865
1.0967,94.521
1.1112,94.297
1.1256,94.000
1.1400,93.791
1.1544,93.093
1.1689,92.679
1.1833,92.268
1.1977,91.517
1.2122,90.551
1.2266,90.082
1.2410,89.523
1.2555,89.105
1.2699,88.751
1.2843,88.525
1.2987,88.207
1.3132,88.236
1.3276,87.854
1.3420,87.593
1.3565,87.487
1.3709,87.432
1.3853,87.536
1.3998,87.635
1.4142,87.310
1.4286,87.795
1.4431,88.392
1.4575,89.165
1.4719,90.198
1.4863,91.511
1.5008,92.513
1.5152,92.901
1.5296,94.032
1.5441,94.411
1.5585,94.667
1.5729,95.475
1.5874,96.521
1.6018,97.500
1.6162,98.198
1.6307,98.797
1.6451,99.384
1.6595,100.131
1.6739,100.705
1.6884,100.954
1.7028,101.002
1.7172,101.460
1.7317,102.262
1.7461,102.884
1.7605,102.846
1.7750,103.082
1.7894,103.333
1.8038,103.420
1.8182,103.867
1.8327,104.086
1.8471,104.502
1.8615,104.914
1.8760,104.772
1.8904,105.011
1.9048,105.743
1.9193,105.979
1.9337,105.981
1.9481,106.325
1.9626,106.274
1.9770,106.295
1.9914,106.888
2.0058,106.941
2.0203,107.150
2.0347,107.416
2.0491,107.637
2.0636,107.935
2.0780,108.190
2.0924,108.245
2.1069,108.162
2.1213,108.169
2.1357,108.236
2.1502,108.462
2.1646,108.460
2.1790,108.312
2.1934,108.338
2.2079,108.629
2.2223,108.376
2.2367,108.184
2.2512,108.646
2.2656,108.924
2.2800,109.432
2.2945,109.825
2.3089,110.289
2.3233,110.722
2.3377,111.082
2.3522,111.458
2.3666,112.179
2.3810,112.892
2.3955,113.226
2.4099,113.523
2.4243,113.810
2.4388,114.021
2.4532,114.293
2.4676,114.827
2.4821,115.213
2.4965,115.559
2.5109,115.848
2.5253,115.964
2.5398,115.928
2.5542,116.057
2.5686,116.209
2.5831,116.523
2.5975,116.654
2.6119,116.610
2.6264,116.646
2.6408,116.838
2.6552,116.806
2.6697,116.808
2.6841,116.677
2.6985,116.842
2.7129,117.000
2.7274,116.989
2.7418,116.899
2.7562,116.838
2.7707,116.863
2.7851,116.852
2.7995,117.065
2.8140,117.597
2.8284,118.011
2.8428,118.150
2.8572,118.044
2.8717,118.325
2.8861,118.504
2.9005,118.838
2.9150,119.156
2.9294,119.384
2.9438,119.350
2.9583,119.627
2.9727,119.732
2.9871,120.030
3.0016,120.234
3.0160,120.376
3.0304,120.331
3.0448,120.494
3.0593,120.574
3.0737,120.565
3.0881,120.703
3.1026,120.992
3.1170,121.127
3.1314,121.321
3.1459,121.179
3.1603,121.213
3.1747,121.329
3.1892,121.424
3.2036,121.101
3.2180,120.859
3.2324,120.707
3.2469,120.677
3.2613,120.492
3.2757,120.677
