X_px,Y_px,X_mm,Y_mm
3628.000,3524.000,52.235,50.737
3626.710,3524.046,52.216,50.738
3625.380,3524.087,52.197,50.738
3624.011,3524.121,52.177,50.739
3622.605,3524.150,52.157,50.739
3621.164,3524.174,52.136,50.740
3619.687,3524.194,52.115,50.740
3618.176,3524.208,52.093,50.740
3616.633,3524.219,52.071,50.740
3615.058,3524.225,52.048,50.740
3613.454,3524.228,52.025,50.741
3611.820,3524.228,52.002,50.741
3610.159,3524.225,51.978,50.740
3608.471,3524.219,51.953,50.740
3606.759,3524.210,51.929,50.740
3605.022,3524.199,51.904,50.740
3603.262,3524.187,51.878,50.740
3601.481,3524.173,51.853,50.740
3599.680,3524.158,51.827,50.740
3597.859,3524.143,51.801,50.739
3596.020,3524.126,51.774,50.739
3594.165,3524.109,51.747,50.739
3592.294,3524.093,51.721,50.739
3590.409,3524.076,51.693,50.738
3588.510,3524.061,51.666,50.738
3586.600,3524.046,51.639,50.738
3584.679,3524.033,51.611,50.738
3582.749,3524.021,51.583,50.738
3580.810,3524.011,51.555,50.737
3578.865,3524.003,51.527,50.737
3576.913,3523.997,51.499,50.737
3574.957,3523.994,51.471,50.737
3572.994,3523.994,51.443,50.737
3571.027,3523.997,51.414,50.737
3569.054,3524.003,51.386,50.737
3567.076,3524.011,51.357,50.737
3565.092,3524.023,51.329,50.738
3563.103,3524.037,51.300,50.738
3561.108,3524.055,51.272,50.738
3559.108,3524.076,51.243,50.738
3557.102,3524.100,51.214,50.739
3555.091,3524.128,51.185,50.739
3553.074,3524.159,51.156,50.740
3551.051,3524.194,51.127,50.740
3549.023,3524.232,51.098,50.741
3546.989,3524.274,51.068,50.741
3544.949,3524.319,51.039,50.742
3542.903,3524.369,51.009,50.743
3540.852,3524.422,50.980,50.743
3538.794,3524.479,50.950,50.744
3536.731,3524.541,50.921,50.745
3534.662,3524.606,50.891,50.746
3532.587,3524.676,50.861,50.747
3530.506,3524.750,50.831,50.748
3528.419,3524.828,50.801,50.749
3526.326,3524.911,50.771,50.750
3524.227,3524.998,50.741,50.752
3522.122,3525.090,50.710,50.753
3520.011,3525.186,50.680,50.754
3517.893,3525.287,50.649,50.756
3515.770,3525.393,50.619,50.757
3513.640,3525.504,50.588,50.759
3511.504,3525.619,50.557,50.761
3509.362,3525.740,50.526,50.762
3507.213,3525.865,50.496,50.764
3505.058,3525.996,50.465,50.766
3502.896,3526.132,50.433,50.768
3500.730,3526.273,50.402,50.770
3498.558,3526.419,50.371,50.772
3496.382,3526.569,50.340,50.774
3494.203,3526.723,50.308,50.776
3492.021,3526.881,50.277,50.779
3489.838,3527.042,50.245,50.781
3487.653,3527.206,50.214,50.783
3485.469,3527.374,50.182,50.786
3483.284,3527.544,50.151,50.788
3481.101,3527.716,50.120,50.791
3478.920,3527.890,50.088,50.793
3476.742,3528.066,50.057,50.796
3474.567,3528.244,50.026,50.798
3472.397,3528.422,49.994,50.801
3470.231,3528.602,49.963,50.803
3468.072,3528.781,49.932,50.806
3465.919,3528.962,49.901,50.809
3463.774,3529.142,49.870,50.811
3461.636,3529.322,49.839,50.814
3459.508,3529.501,49.809,50.816
3457.389,3529.679,49.778,50.819
3455.281,3529.857,49.748,50.822
3453.184,3530.032,49.718,50.824
3451.099,3530.206,49.688,50.827
3449.026,3530.378,49.658,50.829
3446.967,3530.548,49.628,50.832
3444.923,3530.715,49.599,50.834
3442.893,3530.878,49.569,50.836
3440.879,3531.039,49.540,50.839
3438.882,3531.196,49.512,50.841
3436.902,3531.350,49.483,50.843
3434.940,3531.499,49.455,50.845
3432.997,3531.644,49.427,50.847
3431.073,3531.784,49.399,50.849
3429.170,3531.919,49.372,50.851
3427.288,3532.049,49.345,50.853
3425.427,3532.173,49.318,50.855
3423.587,3532.293,49.292,50.857
3421.765,3532.409,49.265,50.858
3419.962,3532.521,49.239,50.860
3418.175,3532.631,49.214,50.862
3416.405,3532.738,49.188,50.863
3414.649,3532.844,49.163,50.865
3412.908,3532.948,49.138,50.866
3411.179,3533.052,49.113,50.868
3409.462,3533.156,49.088,50.869
3407.756,3533.260,49.064,50.871
3406.059,3533.365,49.039,50.872
3404.371,3533.473,49.015,50.874
3402.691,3533.583,48.991,50.875
3401.017,3533.695,48.967,50.877
3399.348,3533.812,48.943,50.878
3397.685,3533.932,48.919,50.880
3396.024,3534.057,48.895,50.882
3394.366,3534.187,48.871,50.884
3392.709,3534.323,48.847,50.886
3391.053,3534.466,48.823,50.888
3389.395,3534.616,48.799,50.890
3387.736,3534.773,48.775,50.892
3386.074,3534.939,48.751,50.895
3384.408,3535.113,48.727,50.897
3382.737,3535.297,48.703,50.900
3381.060,3535.490,48.679,50.903
3379.376,3535.695,48.655,50.906
3377.684,3535.910,48.631,50.909
3375.982,3536.137,48.606,50.912
3374.272,3536.376,48.582,50.915
3372.552,3536.625,48.557,50.919
3370.823,3536.885,48.532,50.923
3369.085,3537.155,48.507,50.927
3367.339,3537.434,48.482,50.931
3365.584,3537.721,48.456,50.935
