X_px,Y_px,X_mm,Y_mm
7836.000,4042.000,111.873,57.707
7835.326,4043.556,111.863,57.729
7834.648,4045.148,111.853,57.752
7833.970,4046.775,111.844,57.775
7833.292,4048.435,111.834,57.799
7832.614,4050.125,111.824,57.823
7831.939,4051.845,111.815,57.847
7831.268,4053.593,111.805,57.872
7830.602,4055.367,111.796,57.897
7829.942,4057.165,111.786,57.923
7829.290,4058.987,111.777,57.949
7828.646,4060.830,111.768,57.975
7828.012,4062.692,111.759,58.002
7827.390,4064.573,111.750,58.029
7826.781,4066.470,111.741,58.056
7826.186,4068.382,111.733,58.083
7825.605,4070.307,111.724,58.111
7825.042,4072.244,111.716,58.138
7824.496,4074.191,111.708,58.166
7823.968,4076.146,111.701,58.194
7823.462,4078.107,111.694,58.222
7822.977,4080.074,111.687,58.250
7822.515,4082.044,111.680,58.278
7822.077,4084.015,111.674,58.306
7821.664,4085.987,111.668,58.335
7821.278,4087.958,111.662,58.363
7820.920,4089.925,111.657,58.391
7820.591,4091.887,111.653,58.419
7820.293,4093.843,111.648,58.447
7820.027,4095.792,111.645,58.475
7819.793,4097.730,111.641,58.502
7819.592,4099.659,111.638,58.530
7819.421,4101.580,111.636,58.557
7819.281,4103.491,111.634,58.585
7819.169,4105.395,111.632,58.612
7819.085,4107.290,111.631,58.639
7819.028,4109.178,111.630,58.666
7818.997,4111.059,111.630,58.693
7818.989,4112.934,111.630,58.719
7819.005,4114.802,111.630,58.746
7819.043,4116.665,111.631,58.773
7819.102,4118.521,111.631,58.799
7819.181,4120.374,111.633,58.826
7819.278,4122.222,111.634,58.852
7819.393,4124.065,111.636,58.878
7819.525,4125.905,111.637,58.905
7819.671,4127.741,111.640,58.931
7819.833,4129.575,111.642,58.957
7820.007,4131.406,111.644,58.983
7820.193,4133.235,111.647,59.009
7820.390,4135.062,111.650,59.035
7820.597,4136.889,111.653,59.061
7820.812,4138.714,111.656,59.087
7821.035,4140.539,111.659,59.113
7821.265,4142.364,111.662,59.140
7821.499,4144.189,111.666,59.166
7821.737,4146.015,111.669,59.192
7821.979,4147.842,111.672,59.218
7822.223,4149.671,111.676,59.244
7822.468,4151.502,111.679,59.270
7822.715,4153.334,111.683,59.296
7822.965,4155.169,111.687,59.322
7823.216,4157.007,111.690,59.349
7823.470,4158.848,111.694,59.375
7823.726,4160.691,111.697,59.401
7823.984,4162.538,111.701,59.428
7824.244,4164.389,111.705,59.454
7824.507,4166.243,111.709,59.480
7824.773,4168.101,111.712,59.507
7825.042,4169.963,111.716,59.534
7825.312,4171.830,111.720,59.560
7825.586,4173.702,111.724,59.587
7825.863,4175.579,111.728,59.614
7826.143,4177.460,111.732,59.641
7826.425,4179.348,111.736,59.668
7826.711,4181.241,111.740,59.695
7827.000,4183.140,111.744,59.722
7827.292,4185.045,111.748,59.749
7827.588,4186.956,111.753,59.776
7827.887,4188.875,111.757,59.804
7828.189,4190.799,111.761,59.831
7828.496,4192.731,111.766,59.859
7828.806,4194.671,111.770,59.886
7829.120,4196.618,111.774,59.914
7829.437,4198.573,111.779,59.942
7829.759,4200.537,111.784,59.970
7830.084,4202.508,111.788,59.998
7830.414,4204.487,111.793,60.026
7830.748,4206.475,111.798,60.055
7831.088,4208.468,111.803,60.083
7831.433,4210.467,111.807,60.112
7831.784,4212.472,111.812,60.140
7832.142,4214.480,111.818,60.169
7832.506,4216.491,111.823,60.198
7832.878,4218.505,111.828,60.227
7833.258,4220.520,111.834,60.255
7833.646,4222.536,111.839,60.284
7834.043,4224.551,111.845,60.313
7834.449,4226.565,111.851,60.342
7834.866,4228.578,111.856,60.370
7835.292,4230.587,111.863,60.399
7835.729,4232.593,111.869,60.428
7836.177,4234.594,111.875,60.456
7836.636,4236.590,111.882,60.485
7837.108,4238.580,111.888,60.513
7837.592,4240.562,111.895,60.541
7838.089,4242.537,111.902,60.570
7838.600,4244.503,111.910,60.598
7839.125,4246.459,111.917,60.626
7839.663,4248.404,111.925,60.653
7840.217,4250.338,111.933,60.681
7840.786,4252.261,111.941,60.708
7841.371,4254.169,111.949,60.736
7841.972,4256.064,111.958,60.763
7842.589,4257.944,111.967,60.790
7843.224,4259.809,111.976,60.816
7843.876,4261.657,111.985,60.843
7844.546,4263.488,111.995,60.869
7845.235,4265.302,112.005,60.895
7845.941,4267.100,112.015,60.920
7846.664,4268.883,112.025,60.946
7847.405,4270.653,112.035,60.971
7848.162,4272.410,112.046,60.996
7848.937,4274.154,112.057,61.021
7849.727,4275.888,112.069,61.046
7850.534,4277.612,112.080,61.070
7851.356,4279.327,112.092,61.095
7852.195,4281.034,112.104,61.119
7853.048,4282.733,112.116,61.144
7853.917,4284.427,112.128,61.168
7854.801,4286.115,112.141,61.192
7855.699,4287.799,112.154,61.216
7856.612,4289.480,112.167,61.240
7857.539,4291.159,112.180,61.264
7858.479,4292.836,112.194,61.288
7859.434,4294.513,112.207,61.312
7860.402,4296.190,112.221,61.336
7861.383,4297.870,112.235,61.360
7862.376,4299.551,112.249,61.384
7863.383,4301.236,112.264,61.408
7864.401,4302.926,112.278,61.432
7865.432,4304.621,112.293,61.456
7866.475,4306.322,112.308,61.480
7867.529,4308.031,112.323,61.505
7868.595,4309.748,112.338,61.529
7869.671,4311.475,112.353,61.554
7870.759,4313.211,112.369,61.579
7871.856,4314.957,112.385,61.604
7872.964,4316.712,112.400,61.629
7874.080,4318.474,112.416,61.654
7875.205,4320.243,112.432,61.679
7876.336,4322.016,112.449,61.704
7877.475,4323.793,112.465,61.730
7878.620,4325.574,112.481,61.755
7879.770,4327.355,112.498,61.781
7880.925,4329.138,112.514,61.806
7882.084,4330.919,112.531,61.831
7883.247,4332.699,112.547,61.857
7884.412,4334.476,112.564,61.882
7885.579,4336.248,112.580,61.908
7886.747,4338.015,112.597,61.933
7887.916,4339.776,112.614,61.958
7889.085,4341.528,112.631,61.983
7890.253,4343.272,112.647,62.008
7891.419,4345.006,112.664,62.033
7892.584,4346.729,112.681,62.057
7893.746,4348.440,112.697,62.082
7894.904,4350.137,112.714,62.106
7896.058,4351.819,112.730,62.130
7897.207,4353.485,112.746,62.154
7898.350,4355.135,112.763,62.177
7899.486,4356.767,112.779,62.200
7900.616,4358.378,112.795,62.224
7901.739,4359.970,112.811,62.246
7902.853,4361.540,112.827,62.269
7903.957,4363.087,112.843,62.291
7905.052,4364.610,112.859,62.312
7906.137,4366.109,112.874,62.334
7907.211,4367.583,112.889,62.355
7908.277,4369.033,112.905,62.376
7909.335,4370.462,112.920,62.396
7910.385,4371.870,112.935,62.416
7911.430,4373.258,112.950,62.436
7912.469,4374.628,112.964,62.455
7913.503,4375.981,112.979,62.475
7914.535,4377.318,112.994,62.494
7915.563,4378.641,113.009,62.513
7916.591,4379.950,113.023,62.531
7917.617,4381.248,113.038,62.550
7918.644,4382.534,113.053,62.568
7919.672,4383.811,113.067,62.587
7920.703,4385.080,113.082,62.605
7921.736,4386.341,113.097,62.623
7922.774,4387.597,113.112,62.641
7923.816,4388.848,113.126,62.659
7924.865,4390.095,113.141,62.676
7925.920,4391.341,113.156,62.694
7926.983,4392.585,113.172,62.712
7928.056,4393.831,113.187,62.730
7929.137,4395.077,113.202,62.747
7930.229,4396.327,113.218,62.765
7931.333,4397.580,113.234,62.783
7932.449,4398.839,113.250,62.801
7933.578,4400.104,113.266,62.819
7934.720,4401.375,113.282,62.837
7935.875,4402.651,113.299,62.856
7937.042,4403.934,113.315,62.874
7938.223,4405.222,113.332,62.892
7939.416,4406.517,113.349,62.911
7940.621,4407.816,113.366,62.929
7941.838,4409.122,113.384,62.948
7943.069,4410.433,113.401,62.967
7944.311,4411.750,113.419,62.985
7945.565,4413.072,113.437,63.004
7946.833,4414.399,113.455,63.023
7948.111,4415.732,113.473,63.042
7949.402,4417.070,113.492,63.061
7950.704,4418.414,113.510,63.081
7952.019,4419.762,113.529,63.100
7953.345,4421.116,113.548,63.119
7954.682,4422.475,113.567,63.139
7956.032,4423.838,113.586,63.158
7957.392,4425.207,113.606,63.178
7958.764,4426.581,113.625,63.197
7960.148,4427.959,113.645,63.217
7961.542,4429.342,113.665,63.237
7962.948,4430.729,113.685,63.256
7964.365,4432.122,113.705,63.276
7965.793,4433.519,113.726,63.296
7967.232,4434.921,113.746,63.316
7968.682,4436.327,113.767,63.336
7970.142,4437.737,113.788,63.356
7971.611,4439.150,113.809,63.377
7973.089,4440.565,113.830,63.397
7974.574,4441.981,113.851,63.417
7976.066,4443.398,113.872,63.437
7977.563,4444.815,113.894,63.458
7979.066,4446.230,113.915,63.478
7980.572,4447.643,113.937,63.498
7982.081,4449.052,113.958,63.518
7983.592,4450.458,113.980,63.538
7985.104,4451.858,114.001,63.558
7986.615,4453.252,114.023,63.578
7988.126,4454.640,114.045,63.598
7989.635,4456.019,114.066,63.618
7991.141,4457.390,114.088,63.637
7992.644,4458.751,114.109,63.657
7994.141,4460.103,114.130,63.676
7995.633,4461.442,114.152,63.695
7997.119,4462.770,114.173,63.714
7998.597,4464.083,114.194,63.733
8000.066,4465.383,114.215,63.751
8001.526,4466.668,114.236,63.770
8002.976,4467.938,114.257,63.788
8004.414,4469.189,114.277,63.806
8005.840,4470.424,114.297,63.823
8007.253,4471.640,114.318,63.841
8008.652,4472.836,114.338,63.858
8010.036,4474.012,114.357,63.874
8011.404,4475.166,114.377,63.891
8012.755,4476.298,114.396,63.907
8014.090,4477.408,114.415,63.923
8015.410,4478.497,114.434,63.938
8016.718,4479.564,114.453,63.954
8018.015,4480.611,114.471,63.969
8019.302,4481.638,114.490,63.983
8020.583,4482.646,114.508,63.998
8021.858,4483.635,114.526,64.012
8023.129,4484.607,114.544,64.026
8024.399,4485.562,114.562,64.039
8025.670,4486.500,114.581,64.053
8026.942,4487.422,114.599,64.066
8028.218,4488.329,114.617,64.079
8029.499,4489.221,114.635,64.092
8030.788,4490.100,114.654,64.104
8032.086,4490.965,114.672,64.116
8033.396,4491.817,114.691,64.129
8034.718,4492.657,114.710,64.141
8036.055,4493.486,114.729,64.152
8037.408,4494.304,114.748,64.164
8038.780,4495.112,114.768,64.176
8040.172,4495.911,114.788,64.187
8041.587,4496.701,114.808,64.198
8043.025,4497.482,114.828,64.209
8044.489,4498.256,114.849,64.221
8045.979,4499.023,114.870,64.231
8047.496,4499.782,114.892,64.242
8049.038,4500.533,114.914,64.253
8050.605,4501.277,114.937,64.264
8052.197,4502.012,114.959,64.274
8053.812,4502.739,114.982,64.285
8055.450,4503.457,115.006,64.295
8057.111,4504.166,115.029,64.305
8058.793,4504.865,115.053,64.315
8060.497,4505.555,115.078,64.325
8062.222,4506.234,115.102,64.334
8063.966,4506.904,115.127,64.344
8065.730,4507.564,115.152,64.353
8067.514,4508.212,115.178,64.363
8069.315,4508.851,115.204,64.372
8071.134,4509.477,115.230,64.381
8072.970,4510.092,115.256,64.389
