X_px,Y_px,X_mm,Y_mm
3512.885,3744.846,50.187,53.501
3511.390,3744.857,50.165,53.501
3509.874,3744.873,50.144,53.501
3508.337,3744.895,50.122,53.501
3506.781,3744.921,50.099,53.502
3505.207,3744.953,50.077,53.502
3503.617,3744.990,50.054,53.503
3502.013,3745.033,50.031,53.503
3500.396,3745.081,50.008,53.504
3498.766,3745.134,49.985,53.505
3497.127,3745.192,49.962,53.505
3495.479,3745.256,49.938,53.506
3493.824,3745.325,49.914,53.507
3492.163,3745.399,49.891,53.508
3490.498,3745.479,49.867,53.510
3488.830,3745.564,49.843,53.511
3487.161,3745.654,49.819,53.512
3485.491,3745.750,49.795,53.513
3483.821,3745.850,49.771,53.515
3482.150,3745.956,49.748,53.516
3480.479,3746.066,49.724,53.518
3478.808,3746.180,49.700,53.520
3477.137,3746.299,49.676,53.521
3475.466,3746.422,49.652,53.523
3473.794,3746.549,49.628,53.525
3472.123,3746.680,49.604,53.527
3470.452,3746.814,49.580,53.529
3468.781,3746.952,49.557,53.531
3467.110,3747.093,49.533,53.533
3465.439,3747.237,49.509,53.535
3463.769,3747.384,49.485,53.537
3462.099,3747.534,49.461,53.539
3460.429,3747.686,49.437,53.541
3458.760,3747.840,49.413,53.543
3457.092,3747.997,49.390,53.546
3455.424,3748.156,49.366,53.548
3453.756,3748.317,49.342,53.550
3452.089,3748.481,49.318,53.552
3450.422,3748.646,49.294,53.555
3448.756,3748.814,49.270,53.557
3447.091,3748.983,49.247,53.560
3445.426,3749.155,49.223,53.562
3443.761,3749.328,49.199,53.565
3442.098,3749.503,49.175,53.567
3440.434,3749.680,49.152,53.570
3438.771,3749.859,49.128,53.572
3437.109,3750.039,49.104,53.575
3435.448,3750.220,49.080,53.577
3433.787,3750.404,49.057,53.580
3432.126,3750.589,49.033,53.583
3430.467,3750.775,49.009,53.585
3428.808,3750.962,48.985,53.588
3427.150,3751.151,48.962,53.591
3425.494,3751.341,48.938,53.593
3423.839,3751.532,48.914,53.596
3422.186,3751.724,48.891,53.599
3420.534,3751.916,48.867,53.602
3418.884,3752.109,48.844,53.604
3417.236,3752.303,48.820,53.607
3415.590,3752.498,48.797,53.610
3413.946,3752.692,48.773,53.613
3412.305,3752.887,48.750,53.615
3410.667,3753.083,48.726,53.618
3409.031,3753.278,48.703,53.621
3407.398,3753.474,48.680,53.624
3405.769,3753.669,48.656,53.627
3404.142,3753.865,48.633,53.629
3402.518,3754.061,48.610,53.632
3400.897,3754.258,48.587,53.635
3399.279,3754.456,48.564,53.638
3397.664,3754.654,48.541,53.641
3396.052,3754.854,48.518,53.644
3394.442,3755.056,48.495,53.646
3392.835,3755.260,48.472,53.649
3391.231,3755.465,48.449,53.652
3389.629,3755.673,48.426,53.655
3388.030,3755.883,48.403,53.658
3386.433,3756.096,48.380,53.661
3384.838,3756.312,48.357,53.664
3383.246,3756.531,48.335,53.667
3381.656,3756.753,48.312,53.671
3380.069,3756.979,48.289,53.674
3378.483,3757.209,48.267,53.677
3376.900,3757.444,48.244,53.681
3375.319,3757.684,48.221,53.684
3373.741,3757.928,48.199,53.687
3372.165,3758.178,48.176,53.691
3370.591,3758.435,48.154,53.695
3369.020,3758.697,48.131,53.698
3367.451,3758.966,48.109,53.702
3365.885,3759.242,48.087,53.706
3364.322,3759.526,48.064,53.710
3362.761,3759.817,48.042,53.714
3361.202,3760.117,48.020,53.719
3359.647,3760.425,47.997,53.723
3358.094,3760.741,47.975,53.728
3356.543,3761.068,47.953,53.732
3354.996,3761.403,47.931,53.737
3353.449,3761.748,47.909,53.742
3351.903,3762.102,47.887,53.747
3350.358,3762.465,47.865,53.752
3348.812,3762.837,47.843,53.758
3347.265,3763.218,47.821,53.763
3345.716,3763.608,47.798,53.769
3344.164,3764.007,47.776,53.774
3342.610,3764.416,47.754,53.780
3341.051,3764.833,47.732,53.786
3339.489,3765.258,47.709,53.792
3337.921,3765.693,47.687,53.798
3336.347,3766.136,47.665,53.805
3334.767,3766.588,47.642,53.811
3333.180,3767.049,47.619,53.818
3331.585,3767.518,47.596,53.824
3329.982,3767.996,47.574,53.831
3328.373,3768.481,47.551,53.838
3326.755,3768.974,47.528,53.845
3325.130,3769.475,47.504,53.852
3323.498,3769.984,47.481,53.860
3321.857,3770.499,47.458,53.867
3320.210,3771.021,47.434,53.874
3318.555,3771.550,47.410,53.882
3316.892,3772.085,47.387,53.890
3315.222,3772.626,47.363,53.897
3313.545,3773.173,47.339,53.905
3311.860,3773.725,47.315,53.913
3310.167,3774.283,47.291,53.921
3308.468,3774.846,47.266,53.929
3306.760,3775.414,47.242,53.937
3305.046,3775.987,47.217,53.945
3303.324,3776.564,47.193,53.954
3301.597,3777.145,47.168,53.962
3299.865,3777.731,47.143,53.970
3298.129,3778.322,47.119,53.979
3296.391,3778.918,47.094,53.987
3294.651,3779.518,47.069,53.996
3292.911,3780.123,47.044,54.005
3291.172,3780.733,47.019,54.013
3289.434,3781.347,46.994,54.022
3287.699,3781.967,46.970,54.031
3285.969,3782.591,46.945,54.040
3284.243,3783.221,46.920,54.049
3282.523,3783.855,46.896,54.058
3280.810,3784.494,46.871,54.067
3279.105,3785.139,46.847,54.076
3277.410,3785.788,46.823,54.085
3275.725,3786.443,46.798,54.095
3274.051,3787.103,46.775,54.104
3272.386,3787.767,46.751,54.114
3270.727,3788.435,46.727,54.123
3269.070,3789.105,46.703,54.133
3267.414,3789.779,46.680,54.142
3265.754,3790.453,46.656,54.152
3264.088,3791.127,46.632,54.162
3262.412,3791.802,46.608,54.171
3260.723,3792.475,46.584,54.181
3259.019,3793.146,46.560,54.191
3257.296,3793.815,46.535,54.200
3255.551,3794.480,46.510,54.210
3253.781,3795.141,46.485,54.219
3251.982,3795.796,46.459,54.228
3250.153,3796.446,46.433,54.238
3248.289,3797.089,46.407,54.247
3246.388,3797.724,46.379,54.256
3244.446,3798.351,46.352,54.265
3242.461,3798.968,46.323,54.274
3240.434,3799.578,46.294,54.282
3238.366,3800.180,46.265,54.291
3236.260,3800.778,46.235,54.300
3234.119,3801.371,46.204,54.308
3231.944,3801.961,46.173,54.316
3229.738,3802.550,46.141,54.325
3227.502,3803.138,46.110,54.333
3225.240,3803.729,46.077,54.342
3222.953,3804.321,46.045,54.350
3220.644,3804.918,46.012,54.359
3218.314,3805.521,45.978,54.367
3215.967,3806.130,45.945,54.376
3213.603,3806.747,45.911,54.385
3211.227,3807.374,45.877,54.394
3208.838,3808.012,45.843,54.403
3206.441,3808.662,45.809,54.412
3204.037,3809.325,45.774,54.422
3201.628,3810.004,45.740,54.431
3199.216,3810.699,45.705,54.441
3196.805,3811.412,45.671,54.452
3194.395,3812.145,45.637,54.462
3191.990,3812.897,45.602,54.473
3189.591,3813.671,45.568,54.484
3187.198,3814.467,45.534,54.495
3184.811,3815.282,45.500,54.507
3182.428,3816.115,45.466,54.519
3180.051,3816.967,45.432,54.531
3177.677,3817.834,45.398,54.543
3175.306,3818.717,45.364,54.556
3172.938,3819.614,45.330,54.569
3170.573,3820.523,45.296,54.582
3168.209,3821.444,45.262,54.595
3165.845,3822.376,45.229,54.608
3163.483,3823.317,45.195,54.622
3161.120,3824.266,45.161,54.635
3158.756,3825.221,45.127,54.649
3156.391,3826.183,45.094,54.663
3154.023,3827.149,45.060,54.676
3151.654,3828.118,45.026,54.690
3149.281,3829.089,44.992,54.704
3146.904,3830.062,44.958,54.718
3144.523,3831.034,44.924,54.732
3142.137,3832.005,44.890,54.746
3139.746,3832.973,44.856,54.760
3137.348,3833.938,44.822,54.773
3134.944,3834.897,44.787,54.787
3132.532,3835.851,44.753,54.801
3130.113,3836.798,44.718,54.814
3127.688,3837.738,44.684,54.828
3125.257,3838.672,44.649,54.841
3122.821,3839.601,44.614,54.854
3120.382,3840.524,44.579,54.867
3117.940,3841.443,44.544,54.881
3115.497,3842.357,44.509,54.894
3113.052,3843.267,44.474,54.907
3110.609,3844.174,44.440,54.920
3108.166,3845.078,44.405,54.932
3105.726,3845.980,44.370,54.945
3103.289,3846.880,44.335,54.958
3100.856,3847.778,44.300,54.971
3098.429,3848.674,44.266,54.984
3096.008,3849.570,44.231,54.997
3093.594,3850.466,44.196,55.009
3091.189,3851.362,44.162,55.022
3088.792,3852.259,44.128,55.035
3086.406,3853.156,44.094,55.048
3084.031,3854.055,44.060,55.061
3081.668,3854.956,44.026,55.074
3079.319,3855.859,43.993,55.087
3076.983,3856.766,43.959,55.099
3074.663,3857.675,43.926,55.112
3072.359,3858.588,43.893,55.126
3070.071,3859.506,43.860,55.139
3067.797,3860.428,43.828,55.152
3065.535,3861.357,43.796,55.165
3063.284,3862.292,43.763,55.178
3061.040,3863.234,43.731,55.192
3058.803,3864.184,43.699,55.205
3056.570,3865.143,43.668,55.219
3054.339,3866.111,43.636,55.233
3052.108,3867.090,43.604,55.247
3049.875,3868.080,43.572,55.261
3047.638,3869.082,43.540,55.275
3045.396,3870.097,43.508,55.290
3043.145,3871.125,43.476,55.305
3040.884,3872.166,43.443,55.319
3038.611,3873.223,43.411,55.335
3036.323,3874.296,43.378,55.350
3034.020,3875.385,43.345,55.365
3031.699,3876.490,43.312,55.381
3029.357,3877.615,43.279,55.397
3026.993,3878.757,43.245,55.414
3024.605,3879.919,43.211,55.430
3022.191,3881.102,43.176,55.447
3019.749,3882.305,43.141,55.464
3017.276,3883.530,43.106,55.482
3014.771,3884.777,43.070,55.500
3012.236,3886.046,43.034,55.518
3009.672,3887.336,42.998,55.536
3007.083,3888.647,42.961,55.555
3004.469,3889.977,42.923,55.574
3001.834,3891.326,42.886,55.593
2999.181,3892.693,42.848,55.613
2996.510,3894.078,42.809,55.633
2993.824,3895.479,42.771,55.653
2991.126,3896.895,42.733,55.673
2988.418,3898.327,42.694,55.693
2985.702,3899.773,42.655,55.714
2982.981,3901.232,42.616,55.735
2980.256,3902.704,42.577,55.756
2977.530,3904.188,42.538,55.777
2974.806,3905.683,42.499,55.798
2972.085,3907.189,42.461,55.820
2969.369,3908.704,42.422,55.841
2966.662,3910.228,42.383,55.863
2963.965,3911.760,42.345,55.885
2961.280,3913.300,42.306,55.907
2958.611,3914.845,42.268,55.929
2955.958,3916.397,42.230,55.951
2953.325,3917.954,42.193,55.974
2950.713,3919.515,42.155,55.996
2948.126,3921.080,42.118,56.018
2945.564,3922.647,42.082,56.041
2943.031,3924.217,42.045,56.063
2940.529,3925.787,42.010,56.086
2938.060,3927.358,41.974,56.108
2935.623,3928.929,41.940,56.130
2933.218,3930.500,41.905,56.153
2930.844,3932.071,41.871,56.175
2928.500,3933.641,41.838,56.198
2926.183,3935.210,41.805,56.220
2923.894,3936.778,41.772,56.243
2921.631,3938.345,41.740,56.265
2919.392,3939.910,41.708,56.287
2917.177,3941.474,41.676,56.310
2914.984,3943.036,41.645,56.332
2912.813,3944.596,41.614,56.354
2910.662,3946.153,41.583,56.376
2908.529,3947.708,41.553,56.399
2906.414,3949.261,41.522,56.421
2904.315,3950.811,41.492,56.443
2902.232,3952.357,41.463,56.465
2900.163,3953.900,41.433,56.487
2898.107,3955.439,41.404,56.509
