X_px,Y_px,X_mm,Y_mm
3712.310,3569.970,53.221,51.180
3709.789,3570.079,53.185,51.182
3706.999,3570.250,53.145,51.184
3703.960,3570.479,53.101,51.188
3700.692,3570.763,53.054,51.192
3697.217,3571.097,53.005,51.197
3693.556,3571.476,52.952,51.202
3689.740,3571.892,52.897,51.208
3685.800,3572.337,52.841,51.214
3681.765,3572.802,52.783,51.221
3677.667,3573.278,52.724,51.228
3673.537,3573.758,52.665,51.235
3669.402,3574.232,52.606,51.241
3665.267,3574.700,52.547,51.248
3661.126,3575.164,52.487,51.255
3656.973,3575.625,52.428,51.261
3652.798,3576.086,52.368,51.268
3648.596,3576.548,52.308,51.275
3644.359,3577.015,52.247,51.281
3640.084,3577.486,52.186,51.288
3635.780,3577.962,52.124,51.295
3631.458,3578.439,52.062,51.302
3627.132,3578.917,52.000,51.309
3622.814,3579.394,51.938,51.315
3618.517,3579.867,51.876,51.322
3614.254,3580.336,51.815,51.329
3610.034,3580.798,51.755,51.336
3605.855,3581.253,51.695,51.342
3601.713,3581.704,51.635,51.349
3597.603,3582.149,51.577,51.355
3593.519,3582.590,51.518,51.361
3589.458,3583.029,51.460,51.368
3585.413,3583.464,51.402,51.374
3581.383,3583.898,51.344,51.380
3577.369,3584.331,51.286,51.386
3573.373,3584.763,51.229,51.392
3569.396,3585.195,51.172,51.399
3565.442,3585.627,51.115,51.405
3561.510,3586.061,51.059,51.411
3557.603,3586.497,51.003,51.417
3553.714,3586.936,50.947,51.424
3549.835,3587.382,50.892,51.430
3545.959,3587.836,50.836,51.436
3542.077,3588.302,50.780,51.443
3538.180,3588.781,50.725,51.450
3534.261,3589.277,50.668,51.457
3530.321,3589.790,50.612,51.465
3526.366,3590.320,50.555,51.472
3522.407,3590.866,50.498,51.480
3518.450,3591.428,50.442,51.488
3514.505,3592.006,50.385,51.496
3510.580,3592.599,50.329,51.505
3506.678,3593.207,50.273,51.513
3502.793,3593.831,50.217,51.522
3498.914,3594.471,50.162,51.532
3495.031,3595.129,50.106,51.541
3491.133,3595.806,50.050,51.551
3487.211,3596.501,49.994,51.561
3483.255,3597.217,49.937,51.571
3479.266,3597.952,49.880,51.582
3475.248,3598.706,49.822,51.592
3471.207,3599.476,49.764,51.603
3467.149,3600.261,49.706,51.615
3463.079,3601.060,49.648,51.626
3459.003,3601.872,49.589,51.638
3454.926,3602.695,49.531,51.650
3450.851,3603.529,49.473,51.661
3446.781,3604.372,49.414,51.674
3442.719,3605.224,49.356,51.686
3438.668,3606.083,49.298,51.698
3434.632,3606.950,49.240,51.711
3430.614,3607.823,49.182,51.723
3426.614,3608.701,49.125,51.736
3422.630,3609.586,49.068,51.748
3418.660,3610.477,49.011,51.761
3414.702,3611.376,48.954,51.774
3410.754,3612.283,48.898,51.787
3406.814,3613.198,48.841,51.800
3402.879,3614.122,48.785,51.813
