X_px,Y_px,X_mm,Y_mm
8191.000,3409.000,117.119,48.743
8189.313,3409.191,117.095,48.746
8187.611,3409.391,117.070,48.749
8185.894,3409.600,117.046,48.752
8184.161,3409.818,117.021,48.755
8182.413,3410.044,116.996,48.758
8180.651,3410.279,116.971,48.762
8178.875,3410.522,116.945,48.765
8177.083,3410.774,116.920,48.769
8175.279,3411.034,116.894,48.773
8173.461,3411.302,116.868,48.776
8171.629,3411.580,116.842,48.780
8169.784,3411.865,116.815,48.784
8167.926,3412.158,116.789,48.789
8166.056,3412.460,116.762,48.793
8164.173,3412.770,116.735,48.797
8162.277,3413.088,116.708,48.802
8160.370,3413.414,116.681,48.807
8158.451,3413.748,116.653,48.811
8156.521,3414.090,116.626,48.816
8154.579,3414.440,116.598,48.821
8152.626,3414.797,116.570,48.826
8150.662,3415.163,116.542,48.832
8148.688,3415.536,116.514,48.837
8146.703,3415.917,116.485,48.842
8144.708,3416.305,116.457,48.848
8142.704,3416.701,116.428,48.854
8140.690,3417.104,116.399,48.859
8138.667,3417.515,116.370,48.865
8136.634,3417.934,116.341,48.871
8134.592,3418.360,116.312,48.877
8132.542,3418.793,116.283,48.883
8130.483,3419.233,116.253,48.890
8128.416,3419.681,116.224,48.896
8126.341,3420.135,116.194,48.903
8124.259,3420.597,116.164,48.909
8122.169,3421.066,116.135,48.916
8120.072,3421.542,116.105,48.923
8117.968,3422.025,116.074,48.930
8115.856,3422.514,116.044,48.937
8113.739,3423.011,116.014,48.944
8111.615,3423.514,115.984,48.951
8109.485,3424.024,115.953,48.958
8107.350,3424.541,115.923,48.966
8105.208,3425.064,115.892,48.973
8103.062,3425.594,115.861,48.981
8100.911,3426.131,115.831,48.988
8098.754,3426.674,115.800,48.996
8096.593,3427.224,115.769,49.004
8094.428,3427.780,115.738,49.012
8092.258,3428.342,115.707,49.020
8090.084,3428.910,115.676,49.028
8087.907,3429.485,115.645,49.036
8085.727,3430.066,115.613,49.045
8083.543,3430.653,115.582,49.053
8081.356,3431.246,115.551,49.062
8079.167,3431.845,115.520,49.070
8076.975,3432.450,115.488,49.079
8074.781,3433.061,115.457,49.087
8072.585,3433.678,115.426,49.096
8070.387,3434.301,115.394,49.105
8068.187,3434.929,115.363,49.114
8065.985,3435.564,115.331,49.123
8063.781,3436.204,115.300,49.132
8061.575,3436.850,115.268,49.142
8059.368,3437.502,115.237,49.151
8057.159,3438.160,115.205,49.160
8054.948,3438.823,115.173,49.170
8052.735,3439.493,115.142,49.179
8050.521,3440.168,115.110,49.189
8048.306,3440.849,115.078,49.199
8046.088,3441.536,115.047,49.209
8043.870,3442.228,115.015,49.219
8041.649,3442.926,114.983,49.229
8039.428,3443.630,114.951,49.239
8037.205,3444.340,114.920,49.249
8034.980,3445.055,114.888,49.259
