Distance_(mm),Gray_Value
0.0000,75.9758
0.0144,76.0463
0.0289,76.1940
0.0433,76.4490
0.0577,76.5000
0.0722,76.8785
0.0866,77.2865
0.1010,77.8055
0.1154,77.8454
0.1299,77.7424
0.1443,77.7913
0.1587,77.7114
0.1732,77.5163
0.1876,77.6420
0.2020,77.6525
0.2165,77.7618
0.2309,78.0095
0.2453,78.3239
0.2597,78.0200
0.2742,77.7787
0.2886,77.8612
0.3030,77.9522
0.3175,77.4264
0.3319,76.9895
0.3463,76.5489
0.3608,76.3948
0.3752,76.3349
0.3896,76.7476
0.4041,77.4527
0.4185,77.9974
0.4329,78.1162
0.4473,77.8991
0.4618,77.6672
0.4762,77.4774
0.4906,77.3118
0.5051,77.3859
0.5195,77.5484
0.5339,78.3544
0.5484,78.7129
0.5628,78.7261
0.5772,78.7676
0.5917,79.1230
0.6061,79.5815
0.6205,79.5889
0.6349,79.2639
0.6494,78.9022
0.6638,78.7434
0.6782,78.6656
0.6927,78.4096
0.7071,78.4585
0.7215,78.3975
0.7360,78.4611
0.7504,78.3297
0.7648,78.6372
0.7792,78.5931
0.7937,78.3686
0.8081,78.0510
0.8225,77.7392
0.8370,77.8297
0.8514,78.4143
0.8658,78.4506
0.8803,78.1372
0.8947,77.6956
0.9091,77.4600
0.9236,77.3912
0.9380,77.4464
0.9524,77.5494
0.9668,77.9443
0.9813,78.2534
0.9957,78.3076
1.0101,77.8733
1.0246,77.6293
1.0390,77.4248
1.0534,77.2187
1.0679,77.1094
1.0823,77.1088
1.0967,76.7723
1.1112,76.5752
1.1256,76.4038
1.1400,76.6956
1.1544,76.6903
1.1689,76.4800
1.1833,76.6183
1.1977,76.8938
1.2122,77.1982
1.2266,77.2839
1.2410,77.1735
1.2555,76.7634
1.2699,76.2613
1.2843,76.3370
1.2987,76.6204
1.3132,76.6709
1.3276,76.1956
1.3420,76.0610
1.3565,76.6525
1.3709,77.0873
1.3853,76.9774
1.3998,76.7571
1.4142,76.5594
1.4286,76.7024
1.4431,76.8433
1.4575,77.2271
1.4719,77.6682
1.4863,77.8996
1.5008,77.9742
1.5152,78.2576
1.5296,78.3812
1.5441,78.3991
1.5585,77.9900
1.5729,78.0915
1.5874,78.1009
1.6018,78.3375
1.6162,78.5978
1.6307,78.6772
1.6451,78.4280
1.6595,78.2072
1.6739,78.1125
1.6884,78.1777
1.7028,78.0831
1.7172,78.2282
1.7317,78.1609
1.7461,78.3933
1.7605,78.5547
1.7750,79.0883
1.7894,79.1667
1.8038,79.1635
1.8182,79.1362
1.8327,79.0915
1.8471,79.0542
1.8615,78.8444
1.8760,78.9196
1.8904,79.1966
1.9048,79.5983
1.9193,79.9001
1.9337,80.1130
1.9481,80.0210
1.9626,79.9185
1.9770,79.9737
1.9914,80.3112
2.0058,80.6924
2.0203,80.6178
2.0347,80.7455
2.0491,80.9590
2.0636,81.1362
2.0780,80.9800
2.0924,81.0273
2.1069,81.4122
2.1213,81.6588
2.1357,81.9522
2.1502,82.0400
2.1646,82.1656
2.1790,82.1672
2.1934,82.0226
2.2079,82.2997
2.2223,82.4674
2.2367,82.8764
2.2512,83.2287
2.2656,83.2992
2.2800,83.5300
2.2945,83.6893
2.3089,83.9148
2.3233,84.1930
2.3377,84.0110
2.3522,83.8906
2.3666,83.7361
2.3810,83.9148
2.3955,83.9916
2.4099,83.9579
2.4243,83.9748
2.4388,84.2892
2.4532,84.5421
2.4676,84.6656
2.4821,83.8186
2.4965,83.9411
2.5109,84.2392
2.5253,84.7171
2.5398,85.2371
2.5542,85.6535
2.5686,85.8570
2.5831,85.8297
2.5975,85.8801
2.6119,86.0284
2.6264,85.9501
2.6408,85.9890
2.6552,86.2702
2.6697,86.8312
2.6841,87.3070
2.6985,87.8880
2.7129,88.2003
2.7274,88.4238
2.7418,88.3854
2.7562,88.3691
2.7707,88.2844
2.7851,88.2187
2.7995,88.2266
2.8140,88.7334
2.8284,89.4038
2.8428,89.8922
2.8572,90.1009
2.8717,89.7976
2.8861,89.5063
2.9005,89.4890
2.9150,89.7035
2.9294,89.8549
2.9438,89.8749
2.9583,90.1046
2.9727,90.4159
2.9871,90.6793
3.0016,90.7860
3.0160,91.0310
3.0304,91.4190
3.0448,91.9816
3.0593,92.1393
3.0737,92.4758
3.0881,92.5179
3.1026,92.0032
3.1170,91.0531
3.1314,90.7229
3.1459,90.7713
3.1603,90.9090
3.1747,91.1456
3.1892,91.2997
3.2036,91.3628
3.2180,91.7056
3.2324,92.5105
3.2469,93.6115
3.2613,94.4238
3.2757,95.0941
3.2902,95.6677
3.3046,96.1819
3.3190,96.5258
3.3335,96.6104
3.3479,96.5831
3.3623,96.6556
3.3767,97.0689
3.3912,97.2939
3.4056,97.5268
3.4200,97.8996
3.4345,97.9742
3.4489,97.5347
3.4633,96.6304
3.4778,95.9611
3.4922,95.6399
3.5066,95.5011
3.5211,95.2897
3.5355,94.7950
3.5499,94.0936
3.5643,93.6188
3.5788,93.1908
3.5932,93.1840
3.6076,93.4201
3.6221,93.5368
3.6365,93.6314
3.6509,93.4637
3.6654,93.6951
3.6798,94.1903
3.6942,94.4700
3.7087,95.0715
3.7231,96.0762
3.7375,96.9522
3.7519,97.8628
3.7664,98.4138
3.7808,98.4059
3.7952,98.0158
3.8097,97.6335
3.8241,97.7166
3.8385,98.0100
3.8530,97.9185
3.8674,97.4458
3.8818,96.9469
3.8962,96.3528
3.9107,95.5294
3.9251,94.6919
3.9395,94.5074
3.9540,94.2981
3.9684,94.1682
3.9828,93.9416
3.9973,93.4732
4.0117,93.2419
4.0261,93.4348
4.0406,93.7534
4.0550,94.3360
4.0694,94.8365
4.0838,95.0342
4.0983,94.6998
4.1127,94.2760
4.1271,94.2571
4.1416,94.6861
4.1560,94.8449
4.1704,94.6788
4.1849,94.9527
4.1993,95.5042
4.2137,96.1477
4.2282,96.6367
4.2426,96.8328
4.2570,96.9380
4.2714,96.8607
4.2859,96.8502
4.3003,96.2928
4.3147,95.4863
4.3292,93.4695
4.3436,90.9416
4.3580,88.1120
4.3725,85.5657
4.3869,83.0894
4.4013,81.4201
4.4157,80.8770
4.4302,82.1945
4.4446,83.4022
4.4590,84.6204
4.4735,85.1435
4.4879,85.6372
4.5023,86.0757
4.5168,86.4190
4.5312,86.4637
4.5456,85.9480
4.5601,85.8728
4.5745,86.2871
4.5889,86.7960
4.6033,87.4401
4.6178,87.8980
4.6322,88.4848
4.6466,88.2219
4.6611,87.2655
4.6755,85.5904
4.6899,84.6267
4.7044,83.9269
4.7188,83.9543
4.7332,83.3328
4.7477,82.4816
4.7621,81.1272
4.7765,80.0394
4.7909,79.0273
4.8054,78.9274
4.8198,79.2581
4.8342,79.3807
4.8487,78.2476
4.8631,76.6667
4.8775,75.2818
4.8920,74.3601
4.9064,73.8517
4.9208,72.7918
4.9352,70.6998
4.9497,68.7634
4.9641,67.5179
4.9785,67.6157
4.9930,67.0857
5.0074,66.1998
5.0218,65.3365
5.0363,64.7319
5.0507,64.0315
5.0651,63.7166
5.0796,63.4154
5.0940,62.8870
5.1084,61.9101
5.1228,61.5258
5.1373,61.3407
5.1517,60.8370
5.1661,60.1377
5.1806,59.0705
5.1950,57.9979
5.2094,57.2440
5.2239,56.7492
5.2383,56.1314
5.2527,55.4211
5.2672,55.3764
5.2816,55.6562
5.2960,56.0242
5.3104,55.8407
5.3249,55.0820
5.3393,54.1851
5.3537,53.6809
5.3682,53.1845
5.3826,52.6073
5.3970,51.7177
5.4115,51.1151
5.4259,50.7455
5.4403,50.3749
5.4547,49.9863
5.4692,49.6614
5.4836,48.9779
5.4980,48.7424
5.5125,48.1598
5.5269,47.5852
5.5413,47.3628
5.5558,47.3254
5.5702,47.0573
5.5846,47.0105
5.5991,46.8523
5.6135,46.4238
5.6279,45.9143
5.6423,45.5279
5.6568,45.3023
5.6712,45.1998
5.6856,44.9548
5.7001,44.5705
5.7145,44.1672
5.7289,44.4327
5.7434,44.3996
5.7578,44.2913
5.7722,44.1709
5.7867,43.7213
5.8011,43.2865
5.8155,43.3312
5.8299,43.1840
5.8444,43.1199
5.8588,42.6251
5.8732,42.3743
5.8877,42.4879
5.9021,42.1819
5.9165,41.7897
5.9310,41.7445
5.9454,41.6267
5.9598,41.4653
5.9742,41.6725
5.9887,42.3333
6.0031,42.4905
6.0175,42.4227
6.0320,42.5647
6.0464,42.8722
6.0608,43.1367
6.0753,42.8875
6.0897,42.4364
6.1041,41.8628
6.1186,41.4406
6.1330,41.5158
6.1474,41.5442
6.1618,41.3028
6.1763,40.7834
6.1907,40.9769
6.2051,41.3449
6.2196,41.2161
6.2340,40.7576
6.2484,40.1404
6.2629,39.7781
6.2773,39.6661
6.2917,39.5421
6.3062,39.0011
6.3206,38.1972
6.3350,37.8375
6.3494,37.9874
6.3639,38.0747
6.3783,37.8170
6.3927,37.7902
6.4072,37.0331
6.4216,36.7571
6.4360,36.7986
6.4505,36.9232
6.4649,36.5384
6.4793,35.8307
6.4937,35.7844
6.5082,36.1083
6.5226,36.2361
6.5370,36.2319
6.5515,36.6130
6.5659,36.7093
6.5803,36.3412
6.5948,36.0189
6.6092,35.5673
6.6236,35.1588
6.6381,34.6987
6.6525,34.6814
6.6669,34.3680
