Distance_(mm),Gray_Value
0.0000,65.3670
0.0145,65.4579
0.0290,65.3569
0.0435,64.9125
0.0579,64.5488
0.0724,64.3670
0.0869,64.6128
0.1014,64.9192
0.1159,65.5690
0.1304,65.5758
0.1448,65.1616
0.1593,65.0404
0.1738,64.8855
0.1883,65.3300
0.2028,65.6027
0.2173,65.7306
0.2318,65.5387
0.2462,65.2357
0.2607,64.5556
0.2752,64.1650
0.2897,64.1987
0.3042,64.4545
0.3187,65.0943
0.3331,65.2862
0.3476,65.3872
0.3621,65.5286
0.3766,65.6027
0.3911,65.6902
0.4056,66.0202
0.4201,66.3064
0.4345,66.3098
0.4490,66.4478
0.4635,67.3367
0.4780,67.9865
0.4925,67.8418
0.5070,67.0673
0.5214,66.9125
0.5359,67.1818
0.5504,67.2323
0.5649,66.9327
0.5794,66.5993
0.5939,66.5758
0.6084,66.5724
0.6228,66.5690
0.6373,67.0101
0.6518,67.2896
0.6663,67.4074
0.6808,67.2862
0.6953,67.2896
0.7098,67.6667
0.7242,67.6768
0.7387,67.8081
0.7532,68.2323
0.7677,68.4747
0.7822,68.7778
0.7967,69.3333
0.8111,69.8182
0.8256,69.9899
0.8401,69.8316
0.8546,69.7576
0.8691,69.6465
0.8836,69.6700
0.8981,69.5455
0.9125,69.8485
0.9270,70.4377
0.9415,70.8013
0.9560,70.5825
0.9705,70.3636
0.9850,70.4411
0.9994,70.9226
1.0139,71.2290
1.0284,71.0774
1.0429,70.6633
1.0574,70.4545
1.0719,70.3603
1.0864,70.9192
1.1008,71.0135
1.1153,70.9899
1.1298,70.5825
1.1443,70.4411
1.1588,70.1919
1.1733,70.2256
1.1877,70.5758
1.2022,71.0404
1.2167,71.2189
1.2312,71.1919
1.2457,71.5051
1.2602,72.1650
1.2747,72.5354
1.2891,72.3401
1.3036,72.0337
1.3181,72.3502
1.3326,72.7138
1.3471,73.4411
1.3616,73.2088
1.3760,72.7071
1.3905,72.7441
1.4050,73.3569
1.4195,73.5118
1.4340,73.6364
1.4485,73.6162
1.4630,73.6364
1.4774,73.9731
1.4919,73.8451
1.5064,73.4579
1.5209,73.1010
1.5354,73.5421
1.5499,74.0000
1.5643,74.0236
1.5788,73.2929
1.5933,72.4377
1.6078,72.0067
1.6223,71.5724
1.6368,71.7508
1.6513,72.1852
1.6657,72.1953
1.6802,72.0606
1.6947,72.0842
1.7092,71.9865
1.7237,71.9832
1.7382,71.8384
1.7526,71.3535
1.7671,71.0135
1.7816,70.9933
1.7961,71.2525
1.8106,71.4108
1.8251,71.4882
1.8396,71.9798
1.8540,72.3737
1.8685,72.8519
1.8830,73.3737
1.8975,73.6094
1.9120,73.5421
1.9265,73.6061
1.9410,73.9899
1.9554,74.0471
1.9699,73.8552
1.9844,73.6532
1.9989,73.4276
2.0134,73.5387
2.0279,73.5993
2.0423,73.9091
2.0568,73.7441
2.0713,73.6599
2.0858,73.5455
2.1003,74.0673
2.1148,74.1246
2.1293,74.0943
2.1437,74.0236
2.1582,74.4680
2.1727,75.1077
2.1872,75.4007
2.2017,75.5320
2.2162,75.2694
2.2306,74.9697
2.2451,75.0842
2.2596,75.5017
2.2741,75.4310
2.2886,75.1886
2.3031,75.8451
2.3176,75.7845
2.3320,75.0000
2.3465,74.5253
2.3610,74.3838
2.3755,74.4714
2.3900,74.2593
2.4045,73.7912
2.4189,73.3535
2.4334,72.9865
2.4479,72.6801
2.4624,72.6599
2.4769,73.0303
2.4914,73.0943
2.5059,73.2458
2.5203,73.0236
2.5348,72.7239
2.5493,72.5960
2.5638,72.5219
2.5783,72.6801
2.5928,72.8114
2.6072,72.8081
2.6217,72.8215
2.6362,72.5051
2.6507,72.6801
2.6652,72.6364
2.6797,72.3636
2.6942,72.3603
2.7086,72.6498
2.7231,72.3737
2.7376,72.2424
2.7521,71.8350
2.7666,72.1077
2.7811,71.9596
2.7955,71.6768
2.8100,71.5657
2.8245,72.0202
2.8390,72.1919
2.8535,71.6667
2.8680,71.2727
2.8825,70.8754
2.8969,70.4074
2.9114,70.6734
2.9259,70.9226
2.9404,71.2054
2.9549,71.2593
2.9694,71.1044
2.9838,71.1010
2.9983,70.8283
3.0128,70.9596
3.0273,71.1347
3.0418,71.3199
3.0563,71.2828
3.0708,71.6397
3.0852,71.8249
3.0997,72.0471
3.1142,72.2323
3.1287,72.5320
3.1432,72.7475
3.1577,72.6734
3.1722,72.9226
3.1866,72.8990
3.2011,72.9933
3.2156,72.7912
3.2301,72.7138
3.2446,73.1010
3.2591,73.4949
3.2735,73.7508
3.2880,73.5993
3.3025,73.2054
3.3170,72.8855
3.3315,72.9731
3.3460,72.9933
3.3605,72.7340
3.3749,72.7980
3.3894,72.9360
3.4039,72.9057
3.4184,72.9697
3.4329,73.0101
3.4474,73.1818
3.4618,73.0471
3.4763,72.7845
3.4908,72.7475
3.5053,72.7104
3.5198,72.4242
3.5343,72.2290
3.5488,72.2559
3.5632,72.1044
3.5777,72.5488
3.5922,72.4714
3.6067,72.2828
3.6212,72.0370
3.6357,71.7845
3.6501,71.5657
3.6646,71.1785
3.6791,71.2862
3.6936,71.5556
3.7081,71.8620
3.7226,72.7138
3.7371,73.5152
3.7515,74.2997
3.7660,74.4310
3.7805,74.1111
3.7950,73.6162
3.8095,73.0370
3.8240,72.6128
3.8384,72.5219
3.8529,72.3165
3.8674,71.6061
3.8819,70.4815
3.8964,69.7003
3.9109,69.3367
3.9254,69.3502
3.9398,69.3165
3.9543,69.0370
3.9688,68.3367
3.9833,67.6869
3.9978,67.3737
4.0123,67.2391
4.0267,67.0606
4.0412,67.3771
4.0557,67.0135
4.0702,66.3636
4.0847,65.8283
4.0992,65.8653
4.1137,65.3569
4.1281,64.9091
4.1426,64.6027
4.1571,64.4478
4.1716,63.7609
4.1861,62.6094
4.2006,61.8451
4.2150,61.4411
4.2295,61.2189
4.2440,61.1380
4.2585,60.6465
4.2730,59.8855
4.2875,59.0438
4.3020,58.4411
4.3164,58.0034
4.3309,57.1886
4.3454,56.3670
4.3599,55.9091
4.3744,54.7609
4.3889,54.5354
4.4033,54.7609
4.4178,54.7576
4.4323,54.1111
4.4468,53.2391
4.4613,52.5791
4.4758,52.5791
4.4903,51.7508
4.5047,50.6700
4.5192,50.3064
4.5337,49.9630
4.5482,48.7475
4.5627,47.8552
4.5772,46.8047
4.5917,45.7205
4.6061,44.7609
4.6206,44.2222
4.6351,44.7407
4.6496,45.1650
4.6641,45.0909
4.6786,44.3872
4.6930,43.4444
4.7075,43.1717
4.7220,43.0707
4.7365,42.9293
4.7510,42.4377
4.7655,42.3131
4.7800,42.2020
4.7944,41.7609
4.8089,41.0842
4.8234,40.4209
4.8379,39.8182
4.8524,39.9933
4.8669,40.0606
4.8813,39.6936
4.8958,39.5657
4.9103,39.4007
4.9248,39.0471
4.9393,38.3199
4.9538,38.0269
4.9683,37.5724
4.9827,36.9428
4.9972,36.5253
5.0117,36.2054
5.0262,36.1852
5.0407,35.5892
5.0552,35.4680
5.0696,35.3872
5.0841,35.5320
5.0986,35.3434
5.1131,34.9024
5.1276,34.7879
5.1421,34.6229
5.1566,34.1111
5.1710,33.7273
5.1855,32.9933
5.2000,32.6061
5.2145,32.2424
5.2290,32.4747
5.2435,32.4074
5.2579,32.4848
5.2724,32.1953
5.2869,31.8418
5.3014,31.0168
5.3159,30.7172
5.3304,30.0976
5.3449,29.8384
5.3593,29.5522
5.3738,29.9024
5.3883,29.5219
5.4028,29.3333
5.4173,29.5488
5.4318,29.6431
5.4462,29.8384
5.4607,29.4074
5.4752,29.3569
5.4897,29.4646
5.5042,29.6229
5.5187,29.5623
5.5332,29.2828
5.5476,29.0943
5.5621,28.9596
5.5766,29.0707
5.5911,29.4478
5.6056,29.4579
5.6201,29.5286
5.6345,29.2963
5.6490,29.3973
