X_px,Y_px,X_mm,Y_mm
4004.530,4097.683,57.287,58.620
4002.995,4097.691,57.265,58.620
4001.371,4097.706,57.242,58.620
3999.667,4097.726,57.218,58.621
3997.895,4097.752,57.192,58.621
3996.065,4097.783,57.166,58.621
3994.186,4097.819,57.139,58.622
3992.270,4097.858,57.112,58.622
3990.327,4097.901,57.084,58.623
3988.367,4097.948,57.056,58.624
3986.401,4097.997,57.028,58.624
3984.438,4098.048,57.000,58.625
3982.490,4098.101,56.972,58.626
3980.561,4098.155,56.944,58.627
3978.648,4098.210,56.917,58.628
3976.749,4098.266,56.890,58.628
3974.862,4098.324,56.863,58.629
3972.983,4098.382,56.836,58.630
3971.111,4098.440,56.809,58.631
3969.242,4098.500,56.783,58.632
3967.375,4098.559,56.756,58.633
3965.508,4098.618,56.729,58.633
3963.636,4098.678,56.702,58.634
3961.758,4098.737,56.675,58.635
3959.872,4098.796,56.649,58.636
3957.976,4098.855,56.621,58.637
3956.072,4098.913,56.594,58.638
3954.161,4098.970,56.567,58.638
3952.244,4099.027,56.539,58.639
3950.321,4099.083,56.512,58.640
3948.394,4099.139,56.484,58.641
3946.464,4099.193,56.457,58.642
3944.532,4099.247,56.429,58.642
3942.598,4099.299,56.401,58.643
3940.664,4099.350,56.374,58.644
3938.730,4099.400,56.346,58.645
3936.799,4099.448,56.318,58.645
3934.869,4099.496,56.291,58.646
3932.942,4099.542,56.263,58.647
3931.016,4099.587,56.236,58.647
3929.093,4099.632,56.208,58.648
3927.171,4099.677,56.181,58.649
3925.251,4099.722,56.153,58.649
3923.333,4099.767,56.126,58.650
3921.417,4099.813,56.098,58.650
3919.502,4099.859,56.071,58.651
3917.588,4099.907,56.044,58.652
3915.676,4099.956,56.016,58.652
3913.765,4100.007,55.989,58.653
3911.854,4100.060,55.962,58.654
3909.945,4100.114,55.934,58.655
3908.037,4100.171,55.907,58.656
3906.129,4100.231,55.880,58.656
3904.222,4100.294,55.852,58.657
3902.314,4100.360,55.825,58.658
3900.407,4100.429,55.798,58.659
3898.500,4100.502,55.771,58.660
3896.592,4100.579,55.743,58.661
3894.684,4100.661,55.716,58.663
3892.775,4100.747,55.689,58.664
3890.866,4100.837,55.661,58.665
3888.955,4100.933,55.634,58.666
3887.044,4101.033,55.607,58.668
3885.132,4101.140,55.579,58.669
3883.220,4101.252,55.552,58.671
3881.307,4101.370,55.525,58.673
3879.395,4101.494,55.497,58.674
3877.482,4101.625,55.470,58.676
3875.569,4101.762,55.442,58.678
3873.657,4101.906,55.415,58.680
3871.745,4102.058,55.388,58.683
3869.833,4102.217,55.360,58.685
3867.923,4102.384,55.333,58.687
3866.013,4102.558,55.306,58.690
3864.105,4102.740,55.278,58.692
3862.197,4102.931,55.251,58.695
3860.290,4103.128,55.224,58.698
3858.385,4103.334,55.197,58.701
3856.480,4103.548,55.169,58.704
3854.577,4103.770,55.142,58.707
3852.675,4103.999,55.115,58.710
3850.774,4104.236,55.088,58.714
3848.875,4104.480,55.061,58.717
3846.977,4104.733,55.033,58.721
3845.081,4104.994,55.006,58.725
3843.186,4105.262,54.979,58.728
3841.293,4105.538,54.952,58.732
3839.402,4105.821,54.925,58.736
3837.512,4106.113,54.898,58.741
3835.625,4106.412,54.871,58.745
3833.741,4106.718,54.844,58.749
3831.859,4107.032,54.817,58.754
3829.980,4107.353,54.790,58.758
3828.104,4107.681,54.763,58.763
3826.232,4108.017,54.737,58.768
3824.363,4108.360,54.710,58.773
3822.497,4108.710,54.683,58.778
3820.635,4109.068,54.657,58.783
3818.776,4109.433,54.630,58.788
3816.921,4109.805,54.603,58.793
3815.068,4110.186,54.577,58.799
3813.218,4110.574,54.551,58.804
