X_px,Y_px,X_mm,Y_mm
7949.724,4163.005,113.726,59.554
7948.355,4163.014,113.706,59.555
7946.972,4163.026,113.687,59.555
7945.573,4163.041,113.667,59.555
7944.160,4163.059,113.646,59.555
7942.734,4163.081,113.626,59.556
7941.297,4163.105,113.605,59.556
7939.849,4163.133,113.585,59.556
7938.391,4163.164,113.564,59.557
7936.924,4163.197,113.543,59.557
7935.450,4163.234,113.522,59.558
7933.969,4163.273,113.501,59.558
7932.481,4163.316,113.479,59.559
7930.990,4163.361,113.458,59.560
7929.495,4163.410,113.436,59.560
7927.997,4163.461,113.415,59.561
7926.497,4163.515,113.394,59.562
7924.997,4163.571,113.372,59.563
7923.497,4163.630,113.351,59.563
7921.997,4163.692,113.329,59.564
7920.498,4163.756,113.308,59.565
7918.999,4163.822,113.286,59.566
7917.500,4163.890,113.265,59.567
7916.002,4163.959,113.243,59.568
7914.504,4164.031,113.222,59.569
7913.007,4164.104,113.201,59.570
7911.510,4164.177,113.179,59.571
7910.012,4164.252,113.158,59.572
7908.515,4164.328,113.136,59.573
7907.019,4164.404,113.115,59.574
7905.521,4164.480,113.094,59.576
7904.024,4164.557,113.072,59.577
7902.527,4164.634,113.051,59.578
7901.030,4164.710,113.029,59.579
7899.533,4164.786,113.008,59.580
7898.036,4164.862,112.986,59.581
7896.539,4164.937,112.965,59.582
7895.040,4165.012,112.944,59.583
7893.541,4165.087,112.922,59.584
7892.040,4165.163,112.901,59.585
7890.537,4165.241,112.879,59.586
7889.031,4165.321,112.858,59.588
7887.522,4165.404,112.836,59.589
7886.010,4165.489,112.814,59.590
7884.494,4165.579,112.793,59.591
7882.973,4165.673,112.771,59.593
7881.448,4165.771,112.749,59.594
7879.917,4165.876,112.727,59.596
7878.380,4165.986,112.705,59.597
7876.838,4166.103,112.683,59.599
7875.289,4166.226,112.661,59.601
7873.732,4166.357,112.639,59.602
7872.168,4166.497,112.616,59.604
7870.596,4166.645,112.594,59.607
7869.016,4166.802,112.571,59.609
7867.429,4166.967,112.549,59.611
7865.839,4167.139,112.526,59.614
7864.246,4167.316,112.503,59.616
7862.652,4167.499,112.480,59.619
7861.060,4167.685,112.457,59.621
7859.471,4167.874,112.435,59.624
7857.887,4168.064,112.412,59.627
7856.310,4168.255,112.390,59.630
7854.742,4168.445,112.367,59.632
7853.185,4168.634,112.345,59.635
7851.640,4168.821,112.323,59.638
7850.109,4169.003,112.301,59.640
7848.595,4169.182,112.279,59.643
7847.100,4169.354,112.258,59.645
7845.624,4169.520,112.237,59.648
7844.170,4169.678,112.216,59.650
7842.740,4169.827,112.195,59.652
7841.336,4169.966,112.175,59.654
7839.955,4170.097,112.156,59.656
7838.593,4170.221,112.136,59.658
7837.248,4170.340,112.117,59.659
7835.916,4170.455,112.098,59.661
7834.594,4170.568,112.079,59.663
7833.278,4170.682,112.060,59.664
7831.965,4170.796,112.041,59.666
7830.652,4170.915,112.022,59.668
7829.335,4171.038,112.004,59.669
7828.011,4171.167,111.985,59.671
7826.677,4171.306,111.966,59.673
7825.329,4171.454,111.946,59.675
7823.963,4171.614,111.927,59.678
7822.578,4171.788,111.907,59.680
7821.168,4171.977,111.887,59.683
7819.732,4172.182,111.866,59.686
7818.269,4172.404,111.845,59.689
7816.780,4172.641,111.824,59.692
7815.267,4172.892,111.802,59.696
7813.729,4173.157,111.780,59.700
7812.169,4173.434,111.758,59.704
7810.587,4173.723,111.735,59.708
7808.984,4174.022,111.713,59.712
7807.361,4174.332,111.689,59.716
7805.719,4174.649,111.666,59.721
7804.059,4174.975,111.642,59.726
7802.382,4175.308,111.618,59.730
7800.689,4175.646,111.594,59.735
7798.982,4175.990,111.569,59.740
7797.260,4176.338,111.545,59.745
7795.525,4176.688,111.520,59.750
7793.778,4177.042,111.495,59.755
7792.020,4177.396,111.470,59.760
7790.252,4177.750,111.445,59.765
7788.475,4178.104,111.419,59.770
7786.689,4178.457,111.394,59.776
7784.895,4178.809,111.368,59.781
7783.094,4179.160,111.342,59.786
7781.285,4179.511,111.316,59.791
7779.468,4179.861,111.290,59.796
7777.646,4180.212,111.264,59.801
7775.816,4180.563,111.238,59.806
7773.980,4180.915,111.212,59.811
7772.138,4181.267,111.185,59.816
7770.291,4181.621,111.159,59.821
7768.438,4181.976,111.132,59.826
7766.581,4182.332,111.106,59.831
7764.718,4182.690,111.079,59.836
7762.851,4183.051,111.053,59.841
7760.980,4183.414,111.026,59.846
7759.105,4183.779,110.999,59.852
7757.228,4184.148,110.972,59.857
7755.346,4184.519,110.945,59.862
7753.461,4184.894,110.918,59.868
7751.575,4185.273,110.891,59.873
7749.686,4185.655,110.864,59.878
7747.794,4186.042,110.837,59.884
7745.901,4186.434,110.810,59.890
7744.005,4186.829,110.783,59.895
7742.105,4187.229,110.756,59.901
7740.201,4187.634,110.729,59.907
7738.290,4188.044,110.701,59.913
7736.372,4188.459,110.674,59.919
7734.446,4188.879,110.646,59.925
7732.512,4189.304,110.619,59.931
7730.567,4189.734,110.591,59.937
7728.611,4190.170,110.563,59.943
7726.643,4190.611,110.535,59.949
7724.662,4191.057,110.506,59.956
7722.667,4191.509,110.478,59.962
7720.656,4191.967,110.449,59.969
7718.629,4192.431,110.420,59.975
7716.585,4192.901,110.391,59.982
7714.522,4193.377,110.361,59.989
