Distance_(mm),Gray_Value
0.0000,49.7143
0.0143,49.6238
0.0286,49.7929
0.0428,50.0905
0.0571,49.8690
0.0714,50.0095
0.0857,50.3548
0.0999,50.3262
0.1142,50.3976
0.1285,50.3881
0.1428,50.6833
0.1570,50.8952
0.1713,50.9762
0.1856,50.9643
0.1999,50.6333
0.2141,50.6929
0.2284,50.4810
0.2427,50.5857
0.2570,50.9833
0.2712,50.9357
0.2855,51.1452
0.2998,51.2833
0.3141,51.4833
0.3283,51.7690
0.3426,51.9476
0.3569,52.0333
0.3712,51.7071
0.3855,51.8905
0.3997,51.5762
0.4140,51.8643
0.4283,52.2833
0.4426,52.1976
0.4568,52.0952
0.4711,52.3119
0.4854,52.0929
0.4997,51.9786
0.5139,52.1119
0.5282,52.4190
0.5425,52.6143
0.5568,52.6381
0.5710,52.8357
0.5853,52.8524
0.5996,53.3500
0.6139,53.7429
0.6281,54.2548
0.6424,54.1071
0.6567,54.3976
0.6710,54.4810
0.6853,54.6429
0.6995,54.9929
0.7138,55.4500
0.7281,55.9357
0.7424,55.9190
0.7566,55.7476
0.7709,55.8310
0.7852,55.9810
0.7995,56.2881
0.8137,56.5095
0.8280,56.8143
0.8423,57.0524
0.8566,57.5952
0.8708,57.8500
0.8851,57.9667
0.8994,57.9143
0.9137,57.9905
0.9279,58.0405
0.9422,58.2595
0.9565,58.3333
0.9708,58.3762
0.9850,58.4262
0.9993,58.2690
1.0136,58.3762
1.0279,58.4952
1.0422,58.8238
1.0564,58.9976
1.0707,58.9476
1.0850,59.5048
1.0993,59.5024
1.1135,59.3762
1.1278,58.9429
1.1421,58.9190
1.1564,59.2405
1.1706,60.0810
1.1849,60.5214
1.1992,60.3095
1.2135,60.2571
1.2277,60.6905
1.2420,60.9595
1.2563,61.2905
1.2706,61.2595
1.2848,61.3000
1.2991,61.3119
1.3134,61.8881
1.3277,62.1071
1.3420,62.1857
1.3562,62.3619
1.3705,62.5333
1.3848,62.6929
1.3991,62.7762
1.4133,62.9238
1.4276,63.1595
1.4419,63.2214
1.4562,63.2024
1.4704,63.2667
1.4847,63.0214
1.4990,62.8262
1.5133,63.0119
1.5275,63.3643
1.5418,63.7524
1.5561,64.2000
1.5704,64.4262
1.5846,64.2881
1.5989,64.3381
1.6132,64.6524
1.6275,64.8214
1.6417,65.0524
1.6560,65.1119
1.6703,65.0095
1.6846,65.1381
1.6989,64.9310
1.7131,64.7452
1.7274,64.8595
1.7417,65.2238
1.7560,65.8071
1.7702,65.9738
1.7845,66.2214
1.7988,66.4286
1.8131,66.5619
1.8273,66.4452
1.8416,66.4809
1.8559,66.1976
1.8702,66.1500
1.8844,66.1810
1.8987,66.2714
1.9130,66.7714
1.9273,66.9952
1.9415,67.1048
1.9558,66.8071
1.9701,66.8310
1.9844,66.9238
1.9987,67.2357
2.0129,67.4262
2.0272,67.1667
2.0415,67.0214
2.0558,66.9857
2.0700,67.5191
2.0843,67.5738
2.0986,67.7929
2.1129,67.3214
2.1271,67.4643
2.1414,67.7262
2.1557,68.4429
2.1700,68.8119
2.1842,68.9190
2.1985,69.0357
2.2128,69.1310
2.2271,69.8643
2.2413,70.2357
2.2556,70.4643
2.2699,70.5881
2.2842,70.4238
2.2984,70.6143
2.3127,70.6000
2.3270,70.5405
2.3413,70.6167
2.3556,70.5952
2.3698,70.3738
2.3841,70.3619
2.3984,70.4048
2.4127,70.4071
2.4269,70.4381
2.4412,70.7048
2.4555,70.6429
2.4698,70.6405
2.4840,70.5857
2.4983,70.8833
2.5126,71.0381
2.5269,70.8667
2.5411,70.5738
2.5554,70.2762
2.5697,69.8905
2.5840,70.0405
2.5982,70.4429
2.6125,70.8095
2.6268,70.3071
2.6411,70.3214
2.6553,70.7214
2.6696,70.9524
2.6839,70.9190
2.6982,70.9786
2.7125,70.8286
2.7267,70.7595
2.7410,70.9762
2.7553,71.1190
2.7696,71.4167
2.7838,71.4857
2.7981,70.9976
2.8124,71.1810
2.8267,71.5952
2.8409,72.5095
2.8552,73.0310
2.8695,73.3333
2.8838,73.6167
2.8980,73.9357
2.9123,74.2048
2.9266,74.5524
2.9409,74.6690
2.9551,74.7167
2.9694,74.6810
2.9837,74.5714
2.9980,74.6429
3.0123,74.7381
3.0265,74.5548
3.0408,74.7476
3.0551,74.8643
3.0694,74.6857
3.0836,74.3810
3.0979,74.4048
3.1122,74.9024
3.1265,75.1286
3.1407,75.1619
3.1550,74.8024
3.1693,74.5000
3.1836,74.5476
3.1978,75.1262
3.2121,75.7024
3.2264,75.7500
3.2407,75.5310
3.2549,75.6405
3.2692,75.6214
3.2835,75.8619
3.2978,75.5452
3.3120,75.4690
3.3263,75.7857
3.3406,76.0429
3.3549,76.2571
3.3692,76.4143
3.3834,76.4119
3.3977,75.8810
3.4120,75.6881
3.4263,75.7476
3.4405,76.1571
3.4548,76.4881
3.4691,76.8548
3.4834,76.8548
3.4976,76.8452
3.5119,76.9952
3.5262,77.0952
3.5405,76.7905
3.5547,76.8786
3.5690,77.1095
3.5833,77.5333
3.5976,77.6952
3.6118,77.2381
3.6261,76.8857
3.6404,77.0167
3.6547,77.4238
3.6690,78.0429
3.6832,78.0119
3.6975,77.7952
3.7118,77.6690
3.7261,77.9119
3.7403,78.1476
3.7546,78.2691
3.7689,78.5191
3.7832,78.7762
3.7974,78.5952
3.8117,78.4714
3.8260,78.0405
3.8403,78.0286
3.8545,77.8833
3.8688,77.9214
3.8831,77.8571
3.8974,77.8548
3.9116,77.7905
3.9259,77.9119
3.9402,78.3833
3.9545,78.6452
3.9687,78.7619
3.9830,78.9190
3.9973,78.7286
4.0116,78.7333
4.0259,78.7024
4.0401,78.4238
4.0544,78.3167
4.0687,78.2762
4.0830,78.4738
4.0972,78.4476
4.1115,78.6810
4.1258,78.5857
4.1401,78.4095
4.1543,78.4714
4.1686,78.1524
4.1829,78.0262
4.1972,78.3548
4.2114,78.8857
4.2257,79.0214
4.2400,79.2548
4.2543,79.1381
4.2685,79.0119
4.2828,78.9143
4.2971,78.7143
4.3114,78.7167
4.3256,79.1310
4.3399,79.5095
4.3542,79.6190
4.3685,79.2262
4.3828,79.1952
4.3970,79.2548
4.4113,79.4881
4.4256,79.6000
4.4399,79.8286
4.4541,79.7881
4.4684,79.7405
4.4827,79.6500
4.4970,79.7095
4.5112,79.5524
4.5255,79.7667
4.5398,79.8619
4.5541,79.6833
4.5683,79.9833
4.5826,80.4119
4.5969,80.7476
4.6112,80.8333
4.6254,81.2429
4.6397,81.5738
4.6540,81.7143
4.6683,81.6690
4.6826,81.5381
4.6968,81.7905
4.7111,81.8310
4.7254,81.5595
4.7397,81.8857
4.7539,81.8452
4.7682,81.8524
4.7825,82.0905
4.7968,82.6619
4.8110,82.6929
4.8253,82.6714
4.8396,82.6643
4.8539,82.6595
4.8681,82.4619
4.8824,82.5333
4.8967,82.7143
4.9110,83.1738
4.9252,83.2524
4.9395,83.4238
4.9538,83.6595
4.9681,83.4310
4.9823,83.5786
4.9966,83.5714
5.0109,83.7357
5.0252,83.7929
5.0395,83.7357
5.0537,83.6619
5.0680,83.5762
5.0823,83.5024
5.0966,83.4333
5.1108,83.1786
5.1251,83.0952
5.1394,83.3452
5.1537,83.4786
5.1679,83.4143
5.1822,83.3667
5.1965,82.9809
5.2108,82.3405
5.2250,82.0095
5.2393,81.9690
5.2536,82.2000
5.2679,82.0048
5.2821,81.5810
5.2964,81.1714
5.3107,80.6476
5.3250,80.2810
5.3393,79.6476
5.3535,78.9905
5.3678,78.5738
5.3821,78.1571
5.3964,78.1119
5.4106,78.1905
5.4249,78.2190
5.4392,78.0500
5.4535,77.7429
5.4677,77.4357
5.4820,77.2119
5.4963,76.4881
5.5106,76.0095
5.5248,75.7548
5.5391,75.0595
5.5534,74.6690
5.5677,74.0476
5.5819,73.4500
5.5962,73.1762
5.6105,72.8048
5.6248,72.5167
5.6390,72.3667
5.6533,71.8595
5.6676,71.6357
5.6819,71.0000
5.6962,70.5048
5.7104,69.9952
5.7247,69.3619
5.7390,68.7071
5.7533,68.3214
5.7675,67.7167
5.7818,67.2167
5.7961,66.1976
5.8104,65.5238
5.8246,64.9119
5.8389,64.8190
5.8532,64.7000
5.8675,64.2905
5.8817,63.6857
5.8960,63.1833
5.9103,62.5143
5.9246,62.2405
5.9388,61.9024
5.9531,61.4929
5.9674,60.7810
5.9817,60.3214
5.9960,59.6762
6.0102,58.8548
6.0245,58.3476
6.0388,57.9762
6.0531,57.5571
6.0673,57.0214
6.0816,55.9476
6.0959,55.4714
6.1102,54.9667
6.1244,54.6167
6.1387,53.9310
6.1530,53.7738
6.1673,53.5167
6.1815,52.9571
6.1958,52.3119
6.2101,52.1500
6.2244,51.2452
6.2386,50.7833
6.2529,50.5595
6.2672,50.4500
6.2815,49.9881
6.2957,49.4548
6.3100,48.9286
6.3243,48.2881
6.3386,47.5690
6.3529,46.9500
6.3671,46.7333
6.3814,45.8929
6.3957,44.6643
6.4100,43.9286
6.4242,43.4595
6.4385,43.2000
6.4528,42.6548
6.4671,42.5190
6.4813,42.4571
6.4956,41.9833
6.5099,42.0095
6.5242,42.7429
6.5384,42.7405
6.5527,42.8167
6.5670,42.7548
6.5813,43.2357
6.5955,43.2452
6.6098,43.7643
6.6241,44.6119
6.6384,45.2738
6.6526,45.7619
6.6669,45.9833
6.6812,45.1310
