Distance_(mm),Gray_Value
0.0000,78.2351
0.0144,78.1868
0.0289,78.1834
0.0433,78.2425
0.0577,78.1880
0.0721,77.9688
0.0866,77.5048
0.1010,77.2147
0.1154,76.9466
0.1298,76.9631
0.1443,76.8842
0.1587,76.8967
0.1731,76.9608
0.1875,77.2181
0.2020,77.3265
0.2164,77.3095
0.2308,77.2413
0.2452,77.3986
0.2597,77.7087
0.2741,77.8541
0.2885,77.8847
0.3029,77.7978
0.3174,77.5026
0.3318,77.3577
0.3462,77.2016
0.3606,77.2635
0.3751,76.8416
0.3895,76.3867
0.4039,75.7746
0.4183,75.3135
0.4328,74.8666
0.4472,74.6156
0.4616,74.1829
0.4760,74.2800
0.4905,74.5775
0.5049,74.8631
0.5193,75.0795
0.5337,75.6150
0.5482,76.3657
0.5626,76.7905
0.5770,77.1300
0.5914,77.4628
0.6059,77.8047
0.6203,77.9057
0.6347,77.9966
0.6491,78.4850
0.6636,78.7694
0.6780,78.7888
0.6924,78.6865
0.7068,78.7836
0.7213,79.0062
0.7357,78.9977
0.7501,79.3555
0.7645,79.3152
0.7790,79.4605
0.7934,79.5917
0.8078,79.3805
0.8222,79.3907
0.8367,79.1062
0.8511,78.8421
0.8655,78.7831
0.8799,78.9597
0.8944,79.5508
0.9088,79.9671
0.9232,80.2663
0.9376,80.4185
0.9521,80.4594
0.9665,80.4282
0.9809,80.5434
0.9953,80.7104
1.0098,80.7490
1.0242,80.7257
1.0386,80.6457
1.0530,80.4219
1.0675,80.0738
1.0819,79.9585
1.0963,80.3083
1.1107,80.9091
1.1252,81.5185
1.1396,81.6059
1.1540,81.4736
1.1684,81.4441
1.1829,81.4384
1.1973,81.3555
1.2117,81.2436
1.2261,81.1868
1.2406,81.1096
1.2550,81.2800
1.2694,81.5616
1.2838,81.9495
1.2983,82.2584
1.3127,82.3140
1.3271,82.3935
1.3415,82.6161
1.3560,82.8018
1.3704,82.9091
1.3848,82.8938
1.3992,82.7541
1.4137,82.8989
1.4281,83.2851
1.4425,82.8302
1.4569,82.2953
1.4714,82.0182
1.4858,81.9693
1.5002,81.8404
1.5146,81.7206
1.5291,81.3878
1.5435,81.0517
1.5579,81.0273
1.5723,80.9676
1.5868,80.8484
1.6012,80.7666
1.6156,80.4895
1.6300,80.5605
1.6445,80.6417
1.6589,80.6053
1.6733,80.6508
1.6877,80.7110
1.7022,80.6258
1.7166,80.6519
1.7310,80.8944
1.7454,81.3663
1.7599,81.5321
1.7743,81.4895
1.7887,81.4560
1.8031,81.5020
1.8176,81.5673
1.8320,81.5758
1.8464,81.5469
1.8608,81.7291
1.8753,82.2862
1.8897,82.7308
1.9041,83.1647
1.9185,83.4628
1.9330,83.4537
1.9474,83.4151
1.9618,83.2993
1.9762,83.4418
1.9907,83.4174
2.0051,83.2913
2.0195,83.2856
2.0339,83.4991
2.0484,83.5281
2.0628,83.6513
2.0772,83.6848
2.0916,83.7893
2.1061,83.7013
2.1205,83.6082
2.1349,83.5679
2.1493,83.4475
2.1638,83.3725
2.1782,83.4935
2.1926,83.9182
2.2070,84.1698
2.2215,83.9773
2.2359,83.7206
2.2503,83.5537
2.2647,83.3447
2.2792,83.1107
2.2936,82.9762
2.3080,82.8995
2.3224,82.8296
2.3369,82.9040
2.3513,82.8223
2.3657,82.7376
2.3801,83.0397
2.3946,83.4287
2.4090,83.8705
2.4234,84.4236
2.4378,84.8853
2.4523,85.2612
2.4667,85.3208
2.4811,85.3759
2.4955,85.3032
2.5100,85.1300
2.5244,84.9955
2.5388,84.9165
2.5532,85.0676
2.5677,85.2203
2.5821,85.3186
2.5965,85.3180
2.6109,85.2112
2.6254,85.2164
2.6398,85.5480
2.6542,85.5690
2.6686,85.3674
2.6831,85.2351
2.6975,85.2993
2.7119,85.3782
2.7263,85.5946
2.7408,85.6474
2.7552,85.5832
2.7696,85.4554
2.7840,85.6826
2.7985,86.2198
2.8129,87.1522
2.8273,88.1266
2.8417,88.8626
2.8562,89.5520
2.8706,89.9983
2.8850,90.3941
2.8994,90.6462
2.9139,90.7144
2.9283,90.8234
2.9427,91.2334
2.9571,91.2283
2.9716,90.9756
2.9860,90.5446
3.0004,90.0244
3.0148,89.6298
3.0293,89.1488
3.0437,88.8586
3.0581,88.8580
3.0725,88.8967
3.0870,88.8558
3.1014,88.9767
3.1158,88.9710
3.1302,89.0642
3.1447,89.3413
3.1591,89.3555
3.1735,89.4929
3.1879,89.6638
3.2024,89.7995
3.2168,89.8643
3.2312,90.0256
3.2456,89.9744
3.2601,89.6928
3.2745,89.3935
3.2889,88.7746
3.3033,88.6888
3.3178,88.7836
3.3322,88.8910
3.3466,88.9818
3.3610,89.0443
3.3755,89.3629
