"","looker_id","looker_id_seq","looker_gender","width_left_px","width_left_mm","width_horiz_left_mm","sc_width_left_px","sc_width_left_mm","sc_width_horiz_left_mm","ir_width_left_px","ir_width_left_mm","ir_width_horiz_left_mm","ir_width_alt_left_px","ir_width_alt_left_mm","width_right_px","width_right_mm","width_horiz_right_mm","sc_width_right_px","sc_width_right_mm","sc_width_horiz_right_mm","ir_width_right_px","ir_width_right_mm","ir_width_horiz_right_mm","ir_width_alt_right_px","ir_width_alt_right_mm","height_left_px","height_left_mm","sc_height_left_px","sc_height_left_mm","ir_height_left_px","ir_height_left_mm","height_right_px","height_right_mm","sc_height_right_px","sc_height_right_mm","ir_height_right_px","ir_height_right_mm","complete_area_left","complete_area_right","eye_opening_area_left","eye_opening_area_right","iris_pupil_area_left","iris_pupil_area_right","sclera_area_left","sclera_area_right","hac_left","hac_right","hrc_left","hrc_right","ril_left","ril_right","luminance_slope_left","luminance_slope_right","width_px","width_mm","width_hor_mm","sc_width_px","sc_width_mm","sc_width_hor_mm","ir_width_px","ir_width_mm","ir_width_hor_mm","ir_width_alt_px","ir_width_alt_mm","height_px","height_mm","sc_height_px","sc_height_mm","ir_height_px","ir_height_mm","complete_area","eye_opening_area","iris_pupil_area","sclera_area","hac","hrc","ril","lum_slope","lum_slope_abs","whr_px","whr_mm","ssi_px","ssi_mm","ssi_alt_px","ssi_alt_mm","ssr","hei_left_px","hei_left_mm","hei_right_px","hei_right_mm","hei_px","hei_mm","iris_centroid_y_left_mm","iris_centroid_y_right_mm","luminance_slope_abs_left","luminance_slope_abs_right","whr_left_px","whr_left_mm","whr_right_px","whr_right_mm","ssi_left_px","ssi_left_mm","ssi_alt_left_px","ssi_alt_left_mm","ssi_right_px","ssi_right_mm","ssi_alt_right_px","ssi_alt_right_mm","ssr_left","ssr_right"
"11","F12",11,"f",1834.27084255352,26.5649352530737,26.576,1640.75488133268,23.7631011654624,23.766,810.469290400321,11.738415054853,11.746,735.017817905399,10.6530228528549,1776.90104889861,25.7340630488075,25.678,1614.85838756004,23.3869518535443,23.404,816.114277841652,11.819608326844,11.688,753.589548579399,10.9131939593797,607.415702350242,8.79794841551571,606.504478788781,8.78330464165989,608.26830720251,8.80834281281913,597.653443705513,8.65591185402408,595.982408352795,8.63193563454878,613.353698903698,8.87868795222287,151.949,147.655,146.363,142.242,84.642,83.648,61.721,58.594,86.6666,71.6655,106.905,89.3453,1445.70072102928,1975.99701726159,-11.8731128585911,9.06274896619751,1834.27084255352,26.5649352530737,26.576,1640.75488133268,23.7631011654624,23.766,810.469290400321,11.738415054853,11.746,735.017817905399,10.6530228528549,607.415702350242,8.79794841551571,606.504478788781,8.78330464165989,608.26830720251,8.80834281281913,151.949,146.363,84.642,61.721,79.16605,98.12515,17.1084886914544,-1.40518194619681,10.4679309123943,3.01979490397807,3.01944657986683,2.02445040270711,2.02438753906883,2.23226545175242,2.23064396779117,42.1698106761955,22987.7053889439,4.82154496013337,22197.2226035699,4.65574163046076,22987.7053889439,4.82154496013337,62.324,60.67,11.8731128585911,9.06274896619751,3.01979490397807,3.01944657986683,2.97312944083722,2.9730042868729,2.02445040270711,2.02438753906883,2.23226545175242,2.23064396779117,2.70957391514837,2.70935197430568,2.14288851352069,2.14299791065691,42.1698106761955,41.1931778237089
"12","F13",12,"f",1842.98597763982,26.7038171241491,26.516,1624.98191804094,23.5453105309741,23.531,789.971368012791,11.4466982138956,11.461,789.959507640238,11.44574122871,1777.15955773757,25.7503375706028,25.444,1601.44955491455,23.2049853479807,23.154,798.167743143007,11.5656190928112,11.577,791.723850741406,11.4684175813747,686.956907890587,9.95383143434024,680.581163168867,9.8629273985423,680.984395102108,9.86734381958179,678.169877249217,9.82639859901321,673.214537274336,9.75604858817975,672.505583448997,9.73867796305567,183.029,171.322,174.109,162.267,91.616,91.942,82.493,70.325,92.0593,81.9149,98.6333,90.0397,1833.63952243371,2007.0937556411,-12.6060278249439,12.2366974395746,1842.98597763982,26.7038171241491,26.516,1624.98191804094,23.5453105309741,23.531,789.971368012791,11.4466982138956,11.461,789.959507640238,11.44574122871,686.956907890587,9.95383143434024,680.581163168867,9.8629273985423,680.984395102108,9.86734381958179,183.029,174.109,91.616,82.493,86.9871,94.3365,19.203666390374,-0.184665192684653,12.4213626322592,2.68282618090122,2.68276766592834,2.05701368915262,2.0569521525772,2.05704457294915,2.0571241355618,47.3800894841737,19508.4534043444,4.09567483013515,19463.576042313,4.08635079837552,19508.4534043444,4.09567483013515,66.028,63.978,12.6060278249439,12.2366974395746,2.68282618090122,2.68276766592834,2.62052269992595,2.62052646360069,2.05701368915262,2.0569521525772,2.05704457294915,2.0571241355618,2.37881012106242,2.37852293766715,2.02273754089242,2.02338162029143,47.3800894841737,43.3390646280513
"13","F14",13,"f",1918.55056246245,28.0390289596484,27.987,1733.93722124534,25.3411255669514,25.342,772.770348386246,11.2941273677961,11.195,720.851849131833,10.5248049716745,1805.13932549956,26.3820846977641,26.029,1552.90972341859,22.6956430400198,22.624,792.063954155219,11.5759896769131,11.546,733.427200841517,10.7054790141097,483.656394619448,7.06814891117518,482.647817201715,7.05393197958731,491.48673288934,7.17745735477631,472.582183285782,6.90709528851645,469.460294150083,6.86094514322922,471.493710538791,6.88835136556881,123.008,110.474,119.643,105.679,67.754,66.61,51.889,39.069,65.2514,71.0981,90.9259,93.3655,1846.05176177736,1694.40917167332,10.0106471111657,-8.86112218954085,1918.55056246245,28.0390289596484,27.987,1733.93722124534,25.3411255669514,25.342,772.770348386246,11.2941273677961,11.195,720.851849131833,10.5248049716745,483.656394619448,7.06814891117518,482.647817201715,7.05393197958731,491.48673288934,7.17745735477631,123.008,119.643,67.754,51.889,68.17475,92.1457,17.7023046672534,0.574762460812402,9.43588465035326,3.9667635614991,3.96695504183803,2.24379367669356,2.24374356173889,2.405400254343,2.40775250801817,43.3698586628553,30765.1618625829,6.57110858972109,30834.2053242839,6.58611827326148,30765.1618625829,6.57110858972109,61.955,58.798,10.0106471111657,8.86112218954085,3.9667635614991,3.96695504183803,3.81973631115066,3.81956286915953,2.24379367669356,2.24374356173889,2.405400254343,2.40775250801817,3.30786169303199,3.30794701986755,2.11733314722554,2.12000257159041,43.3698586628553,36.9695019824185
"14","F15",14,"f",1876.78533359199,27.0730357551568,27.09,1622.69876048822,23.4078197617805,23.412,791.22523800622,11.4140648762831,11.425,753.58974883212,10.8715192613391,1846.70487345461,26.6394279593237,26.643,1628.97320671459,23.4986689197495,23.484,794.770223879204,11.4654790131071,11.223,755.026599587747,10.8977182483593,690.318782359517,9.95777531622448,689.331998377852,9.94532772661052,745.510699687668,10.7916477033202,692.186122504854,9.98546415646986,690.045847324576,9.95512700832884,753.829404605005,10.874252146307,169.454,172.688,162.702,166.778,93.993,93.738,68.709,73.04,117.92,108.432,118.316,112.102,1777.30670534419,1967.22647366043,18.578856152513,16.2352518416482,1876.78533359199,27.0730357551568,27.09,1622.69876048822,23.4078197617805,23.412,791.22523800622,11.4140648762831,11.425,753.58974883212,10.8715192613391,690.318782359517,9.95777531622448,689.331998377852,9.94532772661052,745.510699687668,10.7916477033202,169.454,162.702,93.993,68.709,113.176,115.209,18.7226658950231,17.4070539970806,17.4070539970806,2.71872268515876,2.71878355309403,2.05086830215022,2.05078734136326,2.15329197750235,2.15313234508285,42.2299664417155,21648.9237279566,4.50485713144276,20448.253904238,4.25511231697226,21648.9237279566,4.50485713144276,56.938,56.363,18.578856152513,16.2352518416482,2.71872268515876,2.71878355309403,2.66793108589324,2.66782069835615,2.05086830215022,2.05078734136326,2.15329197750235,2.15313234508285,2.36067387845371,2.36045897757905,2.15750439468493,2.15629257283168,42.2299664417155,43.7947451102663
"15","F16",15,"f",1832.62703778865,26.4076925534966,26.384,1705.68567160688,24.5779746928017,24.597,790.761328453789,11.3946040738588,11.369,764.259982358049,11.0125350459229,1862.27424187094,26.8344534507413,26.571,1723.69229607984,24.8372335013383,24.755,794.494727747138,11.4486929384974,11.427,784.107483294814,11.298739134938,716.977387595887,10.3317029656483,716.008524869152,10.3174737439733,718.334934518675,10.3406871054164,724.799538383327,10.4444773725654,721.301150014707,10.3941095558886,726.308302300012,10.4561809132426,180.759,184.543,177.118,179.439,93.595,95.315,83.523,84.124,82.2793,92.095,86.9864,83.571,3069.25580627445,2850.62744778385,-10.7823847776802,13.9091101310941,1832.62703778865,26.4076925534966,26.384,1705.68567160688,24.5779746928017,24.597,790.761328453789,11.3946040738588,11.369,764.259982358049,11.0125350459229,716.977387595887,10.3317029656483,716.008524869152,10.3174737439733,718.334934518675,10.3406871054164,180.759,177.118,93.595,83.523,87.18715,85.2787,29.5994162702915,1.56336267670692,12.3457474543871,2.55604579655388,2.55598642753272,2.15701705461758,2.15698365063757,2.23181340248138,2.23181806825678,47.1566977946905,18962.058399677,3.93729731591368,19327.2663798617,4.01299545806653,18962.058399677,3.93729731591368,62.599,59.872,10.7823847776802,13.9091101310941,2.55604579655388,2.55598642753272,2.56936455288695,2.56924808140496,2.15701705461758,2.15698365063757,2.23181340248138,2.23181806825678,2.38969852750782,2.38954894286901,2.19828573607906,2.19823054632145,47.1566977946905,46.8816700940152
"16","F17",16,"f",1819.14146891137,26.2490656024172,26.143,1624.39246580683,23.4396640334285,23.328,854.662660966302,12.3321713011132,12.08,822.963011534465,11.8747699591278,1786.92313194552,25.7842607999531,25.64,1605.60774325145,23.167837577124,23.084,856.139660733575,12.3538141883388,12.167,817.640401079778,11.7979114336205,580.398342212057,8.37553901085393,576.48789334274,8.31896845483472,601.312381478663,8.6774459336332,552.488353701524,7.97189919571351,549.35417363756,7.92707857683488,581.239619940094,8.38720424742593,146.229,133.674,137.364,127.712,87.401,83.858,49.963,43.854,86.9734,83.579,81.6465,77.0707,2072.79581388524,1977.78170244298,11.8885957598043,11.5613069219277,1819.14146891137,26.2490656024172,26.143,1624.39246580683,23.4396640334285,23.328,854.662660966302,12.3321713011132,12.08,822.963011534465,11.8747699591278,580.398342212057,8.37553901085393,576.48789334274,8.31896845483472,601.312381478663,8.6774459336332,146.229,137.364,87.401,49.963,85.2762,79.3586,20.2528875816411,11.724951340866,11.724951340866,3.13429818213836,3.13401508468897,1.90062411755564,1.9006923810175,1.973834112882,1.97390468313123,36.3727031827844,24091.2879933097,5.01596812119624,25002.3042429999,5.20568235561263,24091.2879933097,5.01596812119624,58.188,57.018,11.8885957598043,11.5613069219277,3.13429818213836,3.13401508468897,3.23431818964801,3.23439373315424,1.90062411755564,1.9006923810175,1.973834112882,1.97390468313123,2.92271874921762,2.92261989742689,1.96370891302714,1.9637236393471,36.3727031827844,34.3381984465046
"17","F18",17,"f",2027.21668346455,29.1190457604641,29.088,1841.47800010779,26.4524191143268,26.474,840.569417790702,12.0746511336767,12.066,783.013587167737,11.2539083517725,1942.11015967941,27.8973925842542,27.91,1833.72846772389,26.3394588023368,26.316,847.300486868738,12.171327372148,12.152,768.132346153079,11.0338190390173,782.859939633451,11.2450093137916,781.848247383804,11.2307398432929,760.232812086208,10.9205130400798,726.467150136129,10.435294785557,725.220214854907,10.4179081537968,735.626056172423,10.5499378835047,221.423,200.751,215.847,196.293,104.263,102.178,111.584,94.115,105.9,95.7893,115.098,99.745,2384.47266608178,2342.19196064182,-14.7154866949211,13.6931840924036,2027.21668346455,29.1190457604641,29.088,1841.47800010779,26.4524191143268,26.474,840.569417790702,12.0746511336767,12.066,783.013587167737,11.2539083517725,782.859939633451,11.2450093137916,781.848247383804,11.2307398432929,760.232812086208,10.9205130400798,221.423,215.847,104.263,111.584,100.84465,107.4215,23.633323133618,-0.511151301258778,14.2043353936624,2.58950111103364,2.58950837192733,2.19075065203754,2.19073982523188,2.3517829451321,2.35050955521247,51.6958771722563,19039.4468383485,3.92833268935867,19215.1114524206,3.96481032436205,19039.4468383485,3.92833268935867,56.266,57.68,14.7154866949211,13.6931840924036,2.58950111103364,2.58950837192733,2.67336266934505,2.67336890404529,2.19075065203754,2.19073982523188,2.3517829451321,2.35050955521247,2.5285126230117,2.52828671682401,2.38725589009169,2.38715704047679,51.6958771722563,47.9461824924985
"18","F19",18,"f",1749.03519756522,25.1244884724048,25.037,1538.09247519159,22.0940000226306,22.107,812.241375839104,11.668078033678,11.664,788.963573753991,11.3411867888357,1865.1255501172,26.7919312107209,26.79,1609.54236167676,23.1205375802554,23.112,831.133624739728,11.9392110710884,11.865,790.693458224026,11.3577005644181,703.999260993796,10.113058489432,701.633558750169,10.0798433909125,688.332372967792,9.8872616990937,692.06421788539,9.94146117228907,689.097308844008,9.89878703240811,700.407815596802,10.0576309764182,163.691,165.538,157.679,157.612,92.341,93.596,65.338,64.016,90.5826,79.9665,90.5826,73.5127,2584.72717032535,2824.44837271071,-11.9432783081061,12.3710550742574,1749.03519756522,25.1244884724048,25.037,1538.09247519159,22.0940000226306,22.107,812.241375839104,11.668078033678,11.664,788.963573753991,11.3411867888357,703.999260993796,10.113058489432,701.633558750169,10.0798433909125,688.332372967792,9.8872616990937,163.691,157.679,92.341,65.338,85.27455,82.04765,27.0458777151803,0.213888383075656,12.1571666911818,2.48442760450658,2.48436103663986,1.89363965065512,1.89354236052071,1.94951012487579,1.94812063622654,41.4373505666576,19400.9609543566,4.00332270625765,22071.2465909956,4.55426983985991,19400.9609543566,4.00332270625765,52.562,54.157,11.9432783081061,12.3710550742574,2.48442760450658,2.48436103663986,2.6950180372222,2.69496915457468,1.89363965065512,1.89354236052071,1.94951012487579,1.94812063622654,2.33572579811237,2.33569401024185,2.03560854707455,2.03567064029565,41.4373505666576,40.6161967362891
"19","F20",19,"f",1989.92914185832,28.6454366348289,28.646,1691.90526765094,24.3550973720082,24.313,809.572604043022,11.6540727644888,11.631,751.156877711995,10.8024817683044,1974.90005870171,28.4290291779371,28.387,1761.9764947788,25.3634989699765,25.364,796.551124175342,11.466516559095,11.415,729.186395753341,10.4867970081675,689.236120111279,9.92180983840694,685.617408593288,9.86965641367945,666.956213796618,9.62652346668486,716.994181597703,10.3216963729494,712.502342693107,10.2569485952776,701.597111261426,10.0949049210708,183.507,192.376,172.639,184.089,88.535,89.765,84.104,94.324,103.72,90.5431,96.1684,96.5223,2475.11535447924,2964.25288347744,15.2332275878275,-10.8446539147932,1989.92914185832,28.6454366348289,28.646,1691.90526765094,24.3550973720082,24.313,809.572604043022,11.6540727644888,11.631,751.156877711995,10.8024817683044,689.236120111279,9.92180983840694,685.617408593288,9.86965641367945,666.956213796618,9.62652346668486,183.507,172.639,88.535,84.104,97.13155,96.34535,27.1968411897834,2.19428683651715,13.0389407513104,2.88715156358469,2.88711808645471,2.0898746563329,2.08983570500956,2.25239935604989,2.25458352019334,48.7166862644014,22936.9840512109,4.75304560383227,21186.6555951741,4.39032044282928,22936.9840512109,4.75304560383227,54.163,53.955,15.2332275878275,10.8446539147932,2.88715156358469,2.88711808645471,2.75441573919187,2.75429814545238,2.0898746563329,2.08983570500956,2.25239935604989,2.25458352019334,2.47294133534903,2.47281135655238,2.41635952760537,2.41861256113021,48.7166862644014,51.2382597547925
"20","F21",20,"f",1573.98422713349,22.517644126329,22.446,1433.62920738976,20.5091598072666,20.514,743.978504917985,10.6435597898448,10.658,736.991830575768,10.5497056449564,1703.73597750385,24.3736932162526,24.348,1496.26021428427,21.4049241531009,21.43,743.773027148067,10.6407319767016,10.643,724.070908302057,10.3580262106919,611.498473416809,8.74828453759837,607.673966549772,8.69436619238404,608.752435243312,8.70930317703678,591.20912342,8.45831528826224,587.777819301115,8.40916886229332,587.559464057821,8.6826980914159,135.736,132.695,130.869,126.268,76.996,74.785,53.873,51.483,91.2767,92.819,95.0179,102.181,1771.82577779701,1895.12270088646,-14.8726943883204,-15.5223506195963,1573.98422713349,22.517644126329,22.446,1433.62920738976,20.5091598072666,20.514,743.978504917985,10.6435597898448,10.658,736.991830575768,10.5497056449564,611.498473416809,8.74828453759837,607.673966549772,8.69436619238404,608.752435243312,8.70930317703678,135.736,130.869,76.996,53.873,92.04785,98.59945,18.3347423934174,-15.1975225039584,15.1975225039584,2.57397899677279,2.57394967316766,1.92697665041788,1.92690793420777,1.94524436759327,1.94405043112,41.16559307399,18930.5820879276,3.87444159426602,22988.5345538141,4.70488897424526,18930.5820879276,3.87444159426602,62.935,63.733,14.8726943883204,15.5223506195963,2.57397899677279,2.57394967316766,2.88178228314231,2.88162505009437,1.92697665041788,1.92690793420777,1.94524436759327,1.94405043112,2.54562211289865,2.54542684343996,2.0664553666339,2.06650608114951,41.16559307399,40.7728007096018
"21","F22",21,"f",1928.23049322559,27.5759213807989,27.573,1756.77070863787,25.1241251588986,25.127,826.342751784028,11.8181374590077,11.713,797.430486622,11.4077394141028,1877.54675356647,26.851188148758,26.858,1694.5057459699,24.2333494383257,24.198,826.678610683136,11.8229223544773,11.756,795.467166354823,11.375586765894,797.937930374698,11.4118518767288,793.041653126432,11.3430931798734,802.168654678951,11.4738990994463,769.450822086169,11.002781706759,767.151238305582,10.9713448658853,800.118022212695,11.4436729159618,209.177,202.562,202.495,194.069,104.199,101.11,98.296,92.959,79.2317,83.0927,90.2688,50.173,2786.58659825163,2799.66135504774,12.9444526131778,-12.7136649479015,1928.23049322559,27.5759213807989,27.573,1756.77070863787,25.1241251588986,25.127,826.342751784028,11.8181374590077,11.713,797.430486622,11.4077394141028,797.937930374698,11.4118518767288,793.041653126432,11.3430931798734,802.168654678951,11.4738990994463,209.177,202.495,104.199,98.296,81.1622,70.2209,27.9312397664969,0.115393832638135,12.8290587805397,2.41651689915295,2.41642826060791,2.12595887704599,2.12589549292721,2.20303930951993,2.20237544415143,48.5424331464975,18361.3068717993,3.7553097113509,18164.5796692311,3.71510290154533,18361.3068717993,3.7553097113509,59.348,58.575,12.9444526131778,12.7136649479015,2.41651689915295,2.41642826060791,2.44011273972778,2.44039997015148,2.12595887704599,2.12589549292721,2.20303930951993,2.20237544415143,2.20882879588721,2.20878568074892,2.13020199656368,2.13029445751155,48.5424331464975,47.899973720687
"22","F23",22,"f",1833.96561922245,26.735858916444,26.751,1668.74683731625,24.3283666940467,24.317,812.952510979577,11.8521740199847,11.838,782.54809763808,11.407784746653,1774.39185456032,25.8672667670939,25.862,1644.82364829942,23.9790822384844,23.982,827.989071697205,12.0713479777529,12.056,788.96525320883,11.5017756366133,651.523508354881,9.49866113082017,649.77432379006,9.4731478533112,656.01124180596,9.56400761019354,611.933294952408,8.9217552249631,609.614951506113,8.88756643107087,624.464337451126,9.08219167151048,171.33,154.199,166.58,151.44,92.568,88.864,74.012,62.576,100.884,92.5362,99.5284,94.39,2288.86561847908,2451.56411743545,-13.2569416155271,13.1145408163265,1833.96561922245,26.735858916444,26.751,1668.74683731625,24.3283666940467,24.317,812.952510979577,11.8521740199847,11.838,782.54809763808,11.407784746653,651.523508354881,9.49866113082017,649.77432379006,9.4731478533112,656.01124180596,9.56400761019354,171.33,166.58,92.568,74.012,96.7101,96.9592,23.7021486795727,-0.0712003996003068,13.1857412159268,2.81488786775059,2.81469762403615,2.05269903810922,2.0526501427523,2.13245274297252,2.13261095246249,44.4303037579541,20191.0787158723,4.2910682674991,20790.1905277998,4.41835373745378,20191.0787158723,4.2910682674991,61.257,61.637,13.2569416155271,13.1145408163265,2.81488786775059,2.81469762403615,2.89964914345495,2.89934728255234,2.05269903810922,2.0526501427523,2.13245274297252,2.13261095246249,2.69813534631282,2.69804815800349,2.08478591624877,2.08481568377603,44.4303037579541,41.3206550449023
"23","F24",23,"f",1852.20083033131,26.6660372759059,26.562,1642.94621963989,23.6527969804841,23.669,795.029104771014,11.4460093045568,11.158,744.884362936635,10.7241019477158,1931.47979454355,27.8071537558233,27.685,1689.35160248096,24.3217516638913,24.317,782.35614310236,11.2640201082917,11.23,717.056142796625,10.3235300235526,668.789010498173,9.62911980607374,665.037781279232,9.57477643328424,703.022382542094,10.1036946884978,652.253367461828,9.39108800500148,650.563891616907,9.36660660942963,699.103491518857,10.0723579921414,170.16,167.632,163.456,161.156,89.137,85.682,74.319,75.474,103.329,92.0846,113.275,101.954,1455.61141798697,1428.4889836267,-15.5013651774731,-16.8317095907438,1852.20083033131,26.6660372759059,26.562,1642.94621963989,23.6527969804841,23.669,795.029104771014,11.4460093045568,11.158,744.884362936635,10.7241019477158,668.789010498173,9.62911980607374,665.037781279232,9.57477643328424,703.022382542094,10.1036946884978,170.16,163.456,89.137,74.319,97.7068,107.6145,14.4205020080683,-16.1665373841084,16.1665373841084,2.76948454782717,2.76931202570413,2.06652336345987,2.06646669167635,2.20563929300748,2.20557367841157,45.4672817149569,20988.2042621868,4.35026884299139,23149.086579029,4.79807019285661,20988.2042621868,4.35026884299139,60.787,60.036,15.5013651774731,16.8317095907438,2.76948454782717,2.76931202570413,2.96124158325114,2.96101513914191,2.06652336345987,2.06646669167635,2.20563929300748,2.20557367841157,2.59674971858992,2.59664494069879,2.35595443878668,2.35595301301033,45.4672817149569,46.8328824244831
"24","F25",24,"f",1941.8517677104,27.8665156774219,27.839,1689.31411825776,24.242236736737,24.252,829.855359595273,11.909050172033,11.882,800.51263573909,11.4868854313012,2026.21445359888,29.077298533392,28.916,1704.62077894176,24.461905261038,24.453,835.093448123024,11.9842306803566,11.911,807.489619727344,11.5877957237592,673.167960005471,9.66034357587356,667.468539485543,9.57890121653342,638.600610421506,9.16742781653059,695.236215624764,9.97708745323097,690.777698741868,9.91273863070413,681.862778392297,9.79008322265998,175.728,185.066,164.39,171.479,86.719,92.68,77.671,78.799,82.3298,89.083,104.654,92.438,2222.45734291366,2020.81254556887,-11.249391960211,12.5410724592795,1941.8517677104,27.8665156774219,27.839,1689.31411825776,24.242236736737,24.252,829.855359595273,11.909050172033,11.882,800.51263573909,11.4868854313012,673.167960005471,9.66034357587356,667.468539485543,9.57890121653342,638.600610421506,9.16742781653059,175.728,164.39,86.719,77.671,85.7064,98.546,21.2163494424127,0.645840249534259,11.8952322097452,2.88464674951942,2.88462987455412,2.03567296243246,2.03561462808066,2.1102903849832,2.11042731136485,47.2480077863617,22938.0636763793,4.72378305249711,23941.96964044,4.93057044885963,22938.0636763793,4.72378305249711,56.274,55.142,11.249391960211,12.5410724592795,2.88464674951942,2.88462987455412,2.91442592900321,2.91440750316122,2.03567296243246,2.03561462808066,2.1102903849832,2.11042731136485,2.46768357178645,2.46772422560085,2.11101262145925,2.11100591037191,47.2480077863617,45.95256562028
"25","F26",25,"f",1712.90801464644,24.5564572770585,24.457,1558.29470499806,22.3395737873398,22.35,833.932887276908,11.955926772944,11.956,829.012597944818,11.887530239759,1725.05539016259,24.7304444763939,24.672,1631.12694298451,23.3839315984289,23.396,829.782059489116,11.8958714266757,11.842,814.331662562416,11.674482388752,698.218793574199,10.0093723265016,696.432282850644,9.98449115900537,697.368928432493,9.99586664401906,718.6953896516,10.3034366094912,716.020350555746,10.2623370637397,781.769084985939,11.186524459656,167.182,174.51,161.637,171.555,97.446,99.581,64.191,71.974,88.4819,77.1871,105.91,85.6897,1994.85575579044,2311.39090460846,-14.0912695884826,9.41283139435624,1712.90801464644,24.5564572770585,24.457,1558.29470499806,22.3395737873398,22.35,833.932887276908,11.955926772944,11.956,829.012597944818,11.887530239759,698.218793574199,10.0093723265016,696.432282850644,9.98449115900537,697.368928432493,9.99586664401906,167.182,161.637,97.446,64.191,82.8345,95.79985,21.5312333019945,-2.33921909706319,11.7520504914194,2.45325395192819,2.45334637138444,1.86860924754564,1.8684936945159,1.87969966784725,1.87924432887017,39.7130607472299,18152.1178111447,3.73070271039428,17346.134470747,3.56500763020606,18152.1178111447,3.73070271039428,58.42,58.845,14.0912695884826,9.41283139435624,2.45325395192819,2.45334637138444,2.40025943536223,2.40021319232584,1.86860924754564,1.8684936945159,1.87969966784725,1.87924432887017,2.27804550767097,2.27861660099357,2.003025324905,2.00299514957156,39.7130607472299,41.9538923377343
"26","F28",26,"f",1920.53931732339,27.7041672136161,27.523,1647.5273780669,23.7655118185997,23.758,789.356272012201,11.3865121964542,11.396,743.738596224461,10.7328113455431,1914.70937132349,27.6200511404306,27.105,1667.14946321708,24.0490557402988,23.83,798.913582493125,11.5252183059584,11.396,754.675955082305,10.8786854309461,607.241607376009,8.75919383056338,604.665725820716,8.72225404865703,640.153386412579,9.24983770624558,634.732027616194,9.15622257759429,633.936857838023,9.14503910242999,632.841967153168,9.13032011859462,152.139,155.241,144.867,148.363,82.796,87.191,62.071,61.172,77.1436,79.258,91.0041,102.074,1918.64972113624,1979.51821249854,-10.4451364818024,-12.4874743973531,1920.53931732339,27.7041672136161,27.523,1647.5273780669,23.7655118185997,23.758,789.356272012201,11.3865121964542,11.396,743.738596224461,10.7328113455431,607.241607376009,8.75919383056338,604.665725820716,8.72225404865703,640.153386412579,9.24983770624558,152.139,144.867,82.796,62.071,78.2008,96.53905,19.4908396681739,-11.4663054395778,11.4663054395778,3.16272681910312,3.16286723978503,2.08717842181336,2.08716342709406,2.21519682645282,2.21428580578458,42.8468871447604,25461.0868547357,5.29810709823493,24710.4195563179,5.14189673301295,25461.0868547357,5.29810709823493,62.995,61.043,10.4451364818024,12.4874743973531,3.16272681910312,3.16286723978503,3.01656334959872,3.01653339096607,2.08717842181336,2.08716342709406,2.21519682645282,2.21428580578458,2.62983519983792,2.62973787984226,2.20909312399553,2.21065825397318,42.8468871447604,41.2313043009376
"27","M01",27,"m",2020.45765227015,29.1677932830031,29.06,1745.0506655639,25.1913592328798,25.176,802.130940261626,11.5800655006783,11.491,753.632965941095,10.8796954304291,1732.41751782993,25.0087213987441,24.989,1614.5258349946,23.3071093874809,23.329,813.417481985727,11.7424081005559,11.722,770.252652280737,11.1236827237946,611.64635558111,8.82998969492339,610.27887864961,8.81042782714113,619.607227217147,8.95555606917793,497.415356505542,7.1811465802876,496.297009160961,7.16548169946057,494.47803877661,7.1379726545415,156.504,112.471,151.193,111.385,85.52,72.248,65.673,39.137,99.0367,87.1212,99.0367,87.1212,1869.50882118727,1435.14413179787,11.8487629211332,18.6267852561361,2020.45765227015,29.1677932830031,29.06,1745.0506655639,25.1913592328798,25.176,802.130940261626,11.5800655006783,11.491,753.632965941095,10.8796954304291,611.64635558111,8.82998969492339,610.27887864961,8.81042782714113,619.607227217147,8.95555606917793,156.504,151.193,85.52,65.673,93.07895,93.07895,16.5232647649257,15.2377740886347,15.2377740886347,3.30331021158552,3.30326470253668,2.17551845711715,2.17540731798143,2.31551795692055,2.3154470999641,43.4365347602072,27000.2521586118,5.62698117637721,26945.0146436594,5.61508413161557,27000.2521586118,5.62698117637721,55.531,55.592,11.8487629211332,18.6267852561361,3.30331021158552,3.30326470253668,3.48283882910363,3.48255269811558,2.17551845711715,2.17540731798143,2.31551795692055,2.3154470999641,3.25314439779541,3.25269261231042,2.0960990270062,2.09526916275891,43.4365347602072,35.1366880639224
