X_px,Y_px,X_mm,Y_mm
3862.620,3331.004,55.484,47.848
3861.346,3331.020,55.466,47.848
3860.056,3331.040,55.447,47.848
3858.749,3331.062,55.428,47.849
3857.426,3331.089,55.409,47.849
3856.086,3331.119,55.390,47.849
3854.729,3331.153,55.371,47.850
3853.357,3331.190,55.351,47.850
3851.968,3331.231,55.331,47.851
3850.563,3331.276,55.311,47.852
3849.143,3331.325,55.290,47.852
3847.706,3331.377,55.270,47.853
3846.253,3331.434,55.249,47.854
3844.785,3331.494,55.228,47.855
3843.300,3331.558,55.207,47.856
3841.800,3331.626,55.185,47.857
3840.284,3331.698,55.163,47.858
3838.753,3331.774,55.141,47.859
3837.206,3331.854,55.119,47.860
3835.644,3331.938,55.097,47.861
3834.067,3332.025,55.074,47.862
3832.477,3332.117,55.051,47.864
3830.875,3332.213,55.028,47.865
3829.262,3332.312,55.005,47.867
3827.640,3332.415,54.982,47.868
3826.010,3332.522,54.958,47.870
3824.373,3332.632,54.935,47.871
3822.729,3332.746,54.911,47.873
3821.082,3332.863,54.887,47.874
3819.430,3332.984,54.864,47.876
3817.777,3333.107,54.840,47.878
3816.123,3333.234,54.816,47.880
3814.469,3333.364,54.792,47.882
3812.816,3333.497,54.769,47.884
3811.167,3333.634,54.745,47.886
3809.521,3333.772,54.721,47.888
3807.881,3333.914,54.698,47.890
3806.247,3334.059,54.674,47.892
3804.621,3334.206,54.651,47.894
3803.004,3334.355,54.628,47.896
3801.396,3334.508,54.605,47.898
3799.799,3334.663,54.582,47.900
3798.211,3334.820,54.559,47.903
3796.633,3334.980,54.536,47.905
3795.062,3335.142,54.514,47.907
3793.501,3335.307,54.491,47.910
3791.947,3335.474,54.469,47.912
3790.401,3335.645,54.447,47.914
3788.861,3335.817,54.425,47.917
3787.329,3335.992,54.403,47.919
3785.802,3336.170,54.381,47.922
3784.281,3336.350,54.359,47.925
3782.766,3336.533,54.337,47.927
3781.256,3336.718,54.315,47.930
3779.750,3336.906,54.294,47.933
3778.249,3337.097,54.272,47.935
3776.750,3337.290,54.251,47.938
3775.256,3337.485,54.229,47.941
3773.764,3337.684,54.208,47.944
3772.275,3337.885,54.186,47.947
3770.788,3338.088,54.165,47.950
3769.302,3338.294,54.144,47.952
3767.817,3338.504,54.122,47.955
3766.332,3338.717,54.101,47.959
3764.846,3338.933,54.080,47.962
3763.358,3339.153,54.058,47.965
3761.868,3339.377,54.037,47.968
3760.375,3339.605,54.015,47.971
3758.879,3339.838,53.994,47.975
3757.378,3340.075,53.972,47.978
3755.872,3340.317,53.951,47.982
3754.360,3340.565,53.929,47.985
3752.842,3340.818,53.907,47.989
3751.316,3341.076,53.885,47.992
3749.782,3341.340,53.863,47.996
3748.240,3341.611,53.841,48.000
3746.688,3341.887,53.819,48.004
3745.126,3342.171,53.796,48.008
3743.553,3342.461,53.774,48.012
3741.969,3342.758,53.751,48.017
3740.373,3343.062,53.728,48.021
3738.768,3343.373,53.705,48.025
3737.155,3343.690,53.682,48.030
3735.537,3344.015,53.659,48.035
3733.915,3344.345,53.635,48.039
3732.292,3344.682,53.612,48.044
3730.669,3345.025,53.589,48.049
3729.049,3345.373,53.565,48.054
3727.434,3345.727,53.542,48.059
3725.824,3346.086,53.519,48.064
3724.223,3346.451,53.496,48.070
3722.632,3346.820,53.473,48.075
3721.054,3347.194,53.451,48.080
3719.490,3347.573,53.428,48.086
3717.942,3347.957,53.406,48.091
3716.413,3348.344,53.384,48.097
3714.904,3348.735,53.362,48.102
3713.417,3349.131,53.341,48.108
3711.955,3349.530,53.320,48.114
3710.518,3349.932,53.299,48.120
3709.110,3350.338,53.279,48.125
3707.727,3350.747,53.259,48.131
3706.366,3351.158,53.240,48.137
3705.023,3351.572,53.220,48.143
3703.693,3351.987,53.201,48.149
3702.372,3352.405,53.182,48.155
3701.056,3352.824,53.163,48.161
3699.740,3353.244,53.144,48.167
3698.420,3353.665,53.125,48.173
3697.093,3354.086,53.106,48.179
3695.752,3354.508,53.087,48.185
3694.396,3354.929,53.068,48.191
3693.018,3355.351,53.048,48.197
3691.615,3355.771,53.028,48.204
3690.182,3356.190,53.007,48.210
3688.716,3356.608,52.986,48.216
3687.211,3357.025,52.964,48.222
3685.665,3357.439,52.942,48.227
3684.072,3357.851,52.919,48.233
3682.429,3358.261,52.896,48.239
3680.739,3358.669,52.871,48.245
3679.005,3359.075,52.847,48.251
3677.231,3359.481,52.821,48.257
3675.420,3359.887,52.795,48.263
3673.576,3360.294,52.769,48.268
3671.702,3360.702,52.742,48.274
3669.801,3361.112,52.714,48.280
3667.878,3361.525,52.687,48.286
3665.936,3361.941,52.659,48.292
3663.977,3362.362,52.631,48.298
3662.006,3362.787,52.602,48.304
3660.027,3363.218,52.574,48.310
3658.042,3363.654,52.545,48.317
3656.055,3364.097,52.517,48.323
3654.069,3364.548,52.488,48.330
3652.089,3365.007,52.460,48.336
3650.118,3365.474,52.432,48.343
3648.158,3365.951,52.403,48.350
3646.214,3366.438,52.376,48.357
3644.289,3366.936,52.348,48.364
3642.387,3367.444,52.321,48.371
3640.511,3367.965,52.294,48.379
3638.664,3368.499,52.267,48.386
3636.851,3369.046,52.241,48.394
3635.072,3369.607,52.215,48.402
3633.327,3370.181,52.190,48.410
3631.612,3370.768,52.166,48.419
3629.925,3371.367,52.142,48.428
3628.262,3371.978,52.118,48.436
3626.620,3372.599,52.094,48.445
3624.998,3373.232,52.071,48.454
3623.391,3373.874,52.048,48.464
3621.797,3374.526,52.025,48.473
3620.213,3375.187,52.002,48.482
3618.637,3375.855,51.979,48.492
3617.065,3376.532,51.957,48.502
3615.494,3377.216,51.934,48.512
3613.922,3377.906,51.912,48.521
3612.346,3378.602,51.889,48.531
3610.763,3379.304,51.866,48.542
3609.170,3380.010,51.843,48.552
3607.563,3380.721,51.820,48.562
3605.941,3381.436,51.797,48.572
3604.301,3382.154,51.773,48.582
3602.639,3382.874,51.750,48.593
3600.952,3383.596,51.725,48.603
3599.238,3384.320,51.701,48.614
3597.496,3385.045,51.676,48.624
3595.727,3385.772,51.650,48.634
3593.932,3386.499,51.625,48.645
3592.112,3387.228,51.598,48.655
3590.268,3387.958,51.572,48.666
3588.401,3388.689,51.545,48.676
3586.513,3389.422,51.518,48.687
3584.604,3390.156,51.491,48.697
3582.677,3390.891,51.463,48.708
3580.731,3391.627,51.435,48.719
3578.769,3392.365,51.407,48.729
3576.791,3393.104,51.378,48.740
3574.798,3393.844,51.350,48.750
3572.792,3394.586,51.321,48.761
3570.774,3395.329,51.292,48.772
3568.744,3396.074,51.263,48.782
3566.705,3396.820,51.233,48.793
3564.657,3397.567,51.204,48.804
3562.601,3398.316,51.174,48.815
3560.539,3399.066,51.145,48.825
3558.471,3399.818,51.115,48.836
3556.399,3400.571,51.085,48.847
3554.324,3401.326,51.056,48.858
3552.248,3402.083,51.026,48.869
3550.170,3402.840,50.996,48.880
3548.093,3403.600,50.966,48.891
3546.017,3404.361,50.936,48.901
3543.944,3405.123,50.906,48.912
3541.873,3405.888,50.877,48.923
3539.804,3406.655,50.847,48.934
3537.738,3407.424,50.817,48.945
3535.675,3408.197,50.788,48.957
3533.615,3408.972,50.758,48.968
3531.557,3409.750,50.729,48.979
3529.503,3410.532,50.699,48.990
3527.451,3411.319,50.670,49.001
3525.404,3412.109,50.640,49.013
3523.359,3412.903,50.611,49.024
3521.318,3413.703,50.581,49.036
3519.281,3414.507,50.552,49.047
3517.248,3415.316,50.523,49.059
3515.219,3416.131,50.494,49.071
3513.193,3416.952,50.465,49.082
3511.172,3417.779,50.436,49.094
3509.155,3418.612,50.407,49.106
3507.143,3419.451,50.378,49.118
3505.135,3420.298,50.349,49.130
3503.132,3421.151,50.320,49.143
3501.133,3422.012,50.292,49.155
3499.140,3422.881,50.263,49.167
3497.151,3423.758,50.234,49.180
3495.168,3424.642,50.206,49.193
3493.190,3425.536,50.177,49.206
3491.217,3426.438,50.149,49.219
3489.250,3427.349,50.121,49.232
3487.288,3428.269,50.093,49.245
3485.331,3429.199,50.065,49.258
3483.377,3430.138,50.036,49.272
3481.427,3431.087,50.008,49.285
3479.478,3432.045,49.980,49.299
3477.531,3433.014,49.953,49.313
3475.584,3433.993,49.925,49.327
3473.637,3434.982,49.897,49.341
3471.689,3435.982,49.869,49.356
3469.740,3436.992,49.841,49.370
3467.787,3438.013,49.813,49.385
3465.832,3439.045,49.784,49.400
3463.872,3440.088,49.756,49.415
3461.907,3441.142,49.728,49.430
3459.937,3442.208,49.700,49.445
3457.960,3443.285,49.671,49.461
