Distance_(mm),Gray_Value
0.0000,57.925
0.0143,57.715
0.0286,57.518
0.0429,57.324
0.0572,57.140
0.0715,56.808
0.0858,56.335
0.1001,56.171
0.1144,55.926
0.1287,55.567
0.1430,55.406
0.1573,55.214
0.1716,54.935
0.1859,54.871
0.2002,54.636
0.2145,54.426
0.2288,54.013
0.2431,53.725
0.2574,53.708
0.2717,52.983
0.2860,52.365
0.3003,52.106
0.3146,51.756
0.3289,51.343
0.3432,51.979
0.3575,53.233
0.3718,53.756
0.3861,54.090
0.4004,54.672
0.4147,54.708
0.4290,54.685
0.4433,54.942
0.4576,55.213
0.4718,55.378
0.4861,55.817
0.5004,56.231
0.5147,56.861
0.5290,57.303
0.5433,57.519
0.5576,57.853
0.5719,58.808
0.5862,59.553
0.6005,59.743
0.6148,59.921
0.6291,60.028
0.6434,60.421
0.6577,60.707
0.6720,61.051
0.6863,61.236
0.7006,61.267
0.7149,61.683
0.7292,62.287
0.7435,63.082
0.7578,63.375
0.7721,63.764
0.7864,64.242
0.8007,64.812
0.8150,64.961
0.8293,65.022
0.8436,64.975
0.8579,65.221
0.8722,65.543
0.8865,65.897
0.9008,66.193
0.9151,66.517
0.9294,66.497
0.9437,67.151
0.9580,67.774
0.9723,68.351
0.9866,68.846
1.0009,69.238
1.0152,69.713
1.0295,70.422
1.0438,70.854
1.0581,71.522
1.0724,71.800
1.0867,72.297
1.1010,72.858
1.1153,73.301
1.1296,73.844
1.1439,74.299
1.1582,74.751
1.1725,75.260
1.1868,75.846
1.2011,76.371
1.2154,76.674
1.2297,77.061
1.2440,77.761
1.2583,78.432
1.2726,78.715
1.2869,79.135
1.3012,79.515
1.3155,80.094
1.3298,80.914
1.3441,81.562
1.3584,82.022
1.3727,82.597
1.3870,83.103
1.4012,83.828
1.4155,84.390
1.4298,84.876
1.4441,85.107
1.4584,85.257
1.4727,85.662
1.4870,86.271
1.5013,86.531
1.5156,86.894
1.5299,87.518
1.5442,88.308
1.5585,89.047
1.5728,89.631
1.5871,90.181
1.6014,90.933
1.6157,91.465
1.6300,92.168
1.6443,92.865
1.6586,93.446
1.6729,93.793
1.6872,94.232
1.7015,95.050
1.7158,96.107
1.7301,96.982
1.7444,97.651
1.7587,98.124
1.7730,98.910
1.7873,99.926
1.8016,100.547
1.8159,101.278
1.8302,101.793
1.8445,102.301
1.8588,103.833
1.8731,104.492
1.8874,105.419
1.9017,106.257
1.9160,107.153
1.9303,108.171
1.9446,109.128
1.9589,109.724
1.9732,110.442
1.9875,111.199
2.0018,112.200
2.0161,113.300
2.0304,113.861
2.0447,114.501
2.0590,115.079
2.0733,115.686
2.0876,116.490
2.1019,117.188
2.1162,117.918
2.1305,118.526
2.1448,119.057
2.1591,119.871
2.1734,120.574
2.1877,121.179
2.2020,121.299
2.2163,121.656
2.2306,122.164
2.2449,122.932
2.2592,123.532
2.2735,124.100
2.2878,124.569
2.3021,124.897
2.3164,125.993
2.3306,126.326
2.3449,126.764
2.3592,127.189
2.3735,127.597
2.3878,128.062
2.4021,128.718
2.4164,129.090
2.4307,129.076
2.4450,129.575
2.4593,130.271
2.4736,130.711
2.4879,130.915
2.5022,131.324
2.5165,131.596
2.5308,131.846
2.5451,132.222
2.5594,132.597
2.5737,132.849
2.5880,132.701
2.6023,132.815
2.6166,133.149
2.6309,133.288
2.6452,133.264
2.6595,133.450
2.6738,133.400
2.6881,133.476
2.7024,133.578
2.7167,133.696
2.7310,133.669
2.7453,133.992
2.7596,134.426
2.7739,134.849
2.7882,134.942
2.8025,135.171
2.8168,135.238
2.8311,135.267
2.8454,135.435
2.8597,135.658
2.8740,135.711
2.8883,135.933
2.9026,136.374
2.9169,137.058
2.9312,137.253
2.9455,137.564
2.9598,137.885
2.9741,138.049
2.9884,138.054
3.0027,138.349
3.0170,138.294
3.0313,138.350
3.0456,138.332
3.0599,138.533
3.0742,138.569
3.0885,138.183
3.1028,137.829
3.1171,137.279
3.1314,137.060
3.1457,136.799
3.1600,136.706
3.1743,136.654
3.1886,136.832
3.2029,137.578
3.2172,138.347
3.2315,139.119
3.2458,139.693
3.2600,140.135
3.2743,140.599
3.2886,141.142
3.3029,141.783
3.3172,142.393
3.3315,142.828
3.3458,142.981
3.3601,143.211
3.3744,143.582
3.3887,143.762
3.4030,143.690
3.4173,143.769
3.4316,143.883
3.4459,144.143
3.4602,144.667
3.4745,144.854
3.4888,144.901
3.5031,144.901
3.5174,144.943
3.5317,145.082
3.5460,144.999
3.5603,144.897
3.5746,145.058
3.5889,144.897
3.6032,144.892
3.6175,145.271
3.6318,145.404
3.6461,145.613
3.6604,145.885
3.6747,146.364
3.6890,146.344
3.7033,146.283
3.7176,146.324
3.7319,146.208
3.7462,146.286
3.7605,146.633
3.7748,146.669
3.7891,146.788
3.8034,146.946
3.8177,147.181
3.8320,147.367
3.8463,147.387
3.8606,147.147
3.8749,147.006
3.8892,146.950
3.9035,146.933
3.9178,147.099
3.9321,147.125
3.9464,147.053
3.9607,146.949
3.9750,147.189
3.9893,147.560
4.0036,147.617
4.0179,147.381
4.0322,147.181
4.0465,147.114
4.0608,146.817
4.0751,147.025
4.0894,147.350
4.1037,147.833
4.1180,148.307
4.1323,148.564
4.1466,148.781
4.1609,148.817
4.1752,149.029
4.1894,149.108
4.2037,149.289
4.2180,149.486
4.2323,149.292
4.2466,149.215
4.2609,148.992
4.2752,148.821
4.2895,148.642
4.3038,148.469
4.3181,148.133
4.3324,147.694
4.3467,147.554
4.3610,147.614
4.3753,147.854
4.3896,147.769
4.4039,147.660
