Distance_(mm),Gray_Value
0.0000,64.3596
0.0144,64.5066
0.0288,64.5667
0.0432,64.5306
0.0576,64.5410
0.0720,64.6694
0.0864,64.6301
0.1008,64.5197
0.1152,64.4049
0.1296,64.3847
0.1440,64.3290
0.1584,64.3306
0.1728,64.3158
0.1872,64.1863
0.2016,64.1541
0.2160,64.1962
0.2305,64.0634
0.2449,64.1098
0.2593,64.1475
0.2737,64.0984
0.2881,64.0978
0.3025,64.1235
0.3169,64.1131
0.3313,64.0656
0.3457,63.7956
0.3601,63.7514
0.3745,63.6874
0.3889,63.8448
0.4033,63.9995
0.4177,64.1432
0.4321,64.1333
0.4465,64.0836
0.4609,63.8891
0.4753,63.9519
0.4897,63.9153
0.5041,63.8568
0.5185,63.7284
0.5329,63.7820
0.5473,63.7732
0.5617,63.7645
0.5761,63.7634
0.5905,63.6656
0.6049,63.6290
0.6193,63.6656
0.6337,63.7038
0.6481,63.6475
0.6626,63.4907
0.6770,63.4415
0.6914,63.4399
0.7058,63.4443
0.7202,63.4158
0.7346,63.3617
0.7490,63.2754
0.7634,63.2858
0.7778,63.3842
0.7922,63.5229
0.8066,63.4257
0.8210,63.7530
0.8354,64.1612
0.8498,64.6721
0.8642,64.9913
0.8786,65.2213
0.8930,65.2842
0.9074,65.3481
0.9218,65.0705
0.9362,64.8497
0.9506,64.6240
0.9650,64.5956
0.9794,64.7033
0.9938,64.9470
1.0082,64.9934
1.0226,64.9596
1.0370,64.8634
1.0514,64.7393
1.0658,64.6049
1.0802,64.6208
1.0946,64.5044
1.1091,64.4366
1.1235,64.4087
1.1379,64.4995
1.1523,64.5541
1.1667,64.8546
1.1811,65.0749
1.1955,65.1579
1.2099,65.1213
1.2243,65.1399
1.2387,65.1967
1.2531,65.2087
1.2675,65.0776
1.2819,65.1229
1.2963,65.1721
1.3107,65.3448
1.3251,65.3574
1.3395,65.3060
1.3539,65.3197
1.3683,65.4142
1.3827,65.5000
1.3971,65.6863
1.4115,65.7623
1.4259,65.7366
1.4403,65.7710
1.4547,65.9098
1.4691,65.9749
1.4835,65.9131
1.4979,65.9383
1.5123,65.9301
1.5267,65.8787
1.5412,65.8514
1.5556,65.7683
1.5700,65.6896
1.5844,65.6219
1.5988,65.5995
1.6132,65.3847
1.6276,65.3617
1.6420,65.3251
1.6564,65.2781
1.6708,65.3902
1.6852,65.4825
1.6996,65.5874
1.7140,65.5639
1.7284,65.4186
1.7428,65.4705
1.7572,65.5262
1.7716,65.6885
1.7860,65.8563
1.8004,65.9153
1.8148,65.9978
1.8292,66.0421
1.8436,66.0956
1.8580,66.1235
1.8724,66.1153
1.8868,66.1607
1.9012,66.2399
1.9156,66.4219
1.9300,66.5541
1.9444,66.5891
1.9588,66.6322
1.9732,66.5896
1.9877,66.6148
2.0021,66.6213
2.0165,66.6404
2.0309,66.7055
2.0453,66.8344
2.0597,67.0306
2.0741,67.1437
2.0885,67.3891
2.1029,67.5191
2.1173,67.3393
2.1317,67.3563
2.1461,67.5869
2.1605,67.7672
2.1749,67.7940
2.1893,67.7109
2.2037,67.7437
2.2181,67.7563
2.2325,67.7749
2.2469,67.7973
2.2613,67.8333
2.2757,67.9284
2.2901,67.9836
2.3045,67.9033
2.3189,67.8109
2.3333,67.6852
2.3477,67.6077
2.3621,67.7071
2.3765,67.8574
2.3909,67.8180
2.4053,67.7224
2.4197,67.4268
2.4342,67.2159
2.4486,67.1667
2.4630,67.3005
2.4774,67.4437
2.4918,67.5180
2.5062,67.8492
2.5206,68.2443
2.5350,68.2366
2.5494,68.2355
2.5638,68.1186
2.5782,67.8667
2.5926,67.7432
2.6070,67.6240
2.6214,67.5536
2.6358,67.4820
2.6502,67.3284
2.6646,67.4978
2.6790,67.8470
2.6934,68.3000
2.7078,68.5913
2.7222,68.8749
2.7366,69.0765
2.7510,69.2710
2.7654,69.2678
2.7798,69.3131
2.7942,69.2661
2.8086,69.3076
2.8230,69.2956
2.8374,69.3863
2.8518,69.3382
2.8663,69.2672
2.8807,69.1787
2.8951,69.0546
2.9095,69.0814
2.9239,69.2175
2.9383,69.3546
2.9527,69.5224
2.9671,69.7645
2.9815,70.0525
2.9959,70.1355
3.0103,70.2678
3.0247,70.4552
3.0391,70.7197
3.0535,71.0792
3.0679,71.3093
3.0823,71.4087
3.0967,71.4475
3.1111,71.5628
3.1255,71.7355
3.1399,71.8492
3.1543,71.8066
3.1687,71.7000
3.1831,71.7186
3.1975,71.7475
3.2119,71.7284
3.2263,71.7672
3.2407,71.7268
3.2551,71.6858
3.2695,71.7104
3.2839,71.8306
3.2983,72.1497
3.3128,72.5082
3.3272,72.6852
3.3416,72.7754
3.3560,72.8601
3.3704,73.0268
3.3848,73.1973
3.3992,73.2683
3.4136,73.2142
3.4280,73.3885
3.4424,73.6962
3.4568,73.7098
3.4712,74.0148
3.4856,74.2344
3.5000,74.3776
3.5144,74.6153
3.5288,74.8301
3.5432,74.7508
3.5576,74.5415
3.5720,74.5492
3.5864,74.5831
3.6008,74.5924
3.6152,74.5066
3.6296,74.1978
3.6440,74.1049
3.6584,74.2301
3.6728,74.4142
3.6872,74.4858
3.7016,74.6721
3.7160,75.0896
3.7304,75.4973
3.7449,75.6262
3.7593,75.8792
3.7737,76.0508
3.7881,76.0410
3.8025,76.0880
