Distance_(mm),Gray_Value
0.0000,100.8732
0.0143,101.1793
0.0286,100.9891
0.0428,100.9855
0.0571,100.8804
0.0714,100.5018
0.0857,100.0652
0.1000,100.1685
0.1142,100.3659
0.1285,100.4547
0.1428,100.2935
0.1571,100.0942
0.1713,100.0072
0.1856,100.1902
0.1999,100.5417
0.2142,100.8170
0.2285,101.0145
0.2427,101.1014
0.2570,101.1341
0.2713,101.1250
0.2856,100.9783
0.2999,100.9837
0.3141,100.8043
0.3284,100.9076
0.3427,100.5018
0.3570,99.9837
0.3712,99.8714
0.3855,99.5417
0.3998,99.6159
0.4141,99.7935
0.4284,99.9004
0.4426,99.5815
0.4569,99.4674
0.4712,99.3623
0.4855,99.2717
0.4998,98.7717
0.5140,98.2355
0.5283,97.8351
0.5426,97.7391
0.5569,97.4275
0.5712,97.1033
0.5854,96.7591
0.5997,96.8986
0.6140,97.0127
0.6283,97.0670
0.6425,96.7065
0.6568,96.3207
0.6711,96.1848
0.6854,96.0942
0.6997,96.2428
0.7139,96.3062
0.7282,96.3732
0.7425,96.2500
0.7568,96.3551
0.7711,96.5145
0.7853,97.0435
0.7996,97.2138
0.8139,97.4529
0.8282,97.9058
0.8424,98.1214
0.8567,98.4801
0.8710,98.7319
0.8853,98.9275
0.8996,99.0380
0.9138,99.0308
0.9281,99.2699
0.9424,99.5199
0.9567,99.7627
0.9710,99.7120
0.9852,99.9928
0.9995,100.2935
1.0138,100.4493
1.0281,100.6467
1.0424,100.8116
1.0566,100.9420
1.0709,101.3931
1.0852,101.6069
1.0995,101.9257
1.1137,101.9203
1.1280,102.4185
1.1423,102.8750
1.1566,103.1739
1.1709,103.2011
1.1851,103.3551
1.1994,103.4964
1.2137,103.4167
1.2280,103.4257
1.2423,103.3659
1.2565,102.9438
1.2708,102.4094
1.2851,102.0435
1.2994,101.8007
1.3136,101.7391
1.3279,101.9203
1.3422,101.8696
1.3565,101.9928
1.3708,102.6812
1.3850,103.3134
1.3993,104.0960
1.4136,104.3641
1.4279,104.7953
1.4422,105.4855
1.4564,106.3243
1.4707,107.1794
1.4850,107.9167
1.4993,108.3587
1.5136,108.5199
1.5278,108.7681
1.5421,109.1630
1.5564,108.9837
1.5707,109.1558
1.5849,109.5580
1.5992,109.8388
1.6135,110.1431
1.6278,109.9203
1.6421,109.6830
1.6563,109.2681
1.6706,108.6069
1.6849,108.2699
1.6992,108.1703
1.7135,108.4076
1.7277,108.8478
1.7420,109.3605
1.7563,109.9583
1.7706,110.3623
1.7848,110.5562
1.7991,110.6087
1.8134,110.9076
1.8277,111.1739
1.8420,111.3605
1.8562,111.5181
1.8705,111.4746
1.8848,111.6395
1.8991,112.1775
1.9134,112.3768
1.9276,112.7029
1.9419,113.2572
1.9562,113.5688
1.9705,113.8261
1.9848,114.2101
1.9990,114.9221
2.0133,115.1630
2.0276,115.0072
2.0419,115.3388
2.0561,115.6957
2.0704,116.1721
2.0847,116.3188
2.0990,116.2409
2.1133,116.5471
2.1275,116.8678
2.1418,117.0924
2.1561,117.1159
2.1704,117.3152
2.1847,117.1540
2.1989,117.1975
2.2132,117.2591
2.2275,117.4819
2.2418,117.8714
2.2560,118.0851
2.2703,118.4456
2.2846,118.7482
2.2989,119.2428
2.3132,119.6594
2.3274,119.9982
2.3417,120.2428
2.3560,120.4094
2.3703,120.6014
2.3846,120.7120
2.3988,120.7409
2.4131,120.7482
2.4274,120.9855
2.4417,121.5181
2.4560,122.1739
2.4702,122.3279
2.4845,122.5199
2.4988,122.5688
2.5131,122.5598
2.5273,122.8913
2.5416,123.3315
2.5559,123.3786
2.5702,123.3134
2.5845,123.7065
2.5987,123.8986
2.6130,124.0688
2.6273,123.9384
2.6416,124.1739
2.6559,124.3442
2.6701,124.5670
2.6844,124.8333
2.6987,125.2572
2.7130,125.4638
2.7272,125.4203
2.7415,125.4620
2.7558,125.6123
2.7701,125.6540
2.7844,125.6178
2.7986,125.6884
2.8129,125.9330
2.8272,126.1920
2.8415,126.2627
2.8558,126.2337
2.8700,126.4764
2.8843,126.8424
2.8986,127.0562
2.9129,126.9058
2.9272,126.7446
2.9414,126.6196
2.9557,126.4873
2.9700,126.4873
2.9843,126.5290
2.9985,126.5000
3.0128,126.5163
3.0271,126.6359
3.0414,127.1051
3.0557,127.3460
3.0699,127.2120
3.0842,127.1721
3.0985,127.2482
3.1128,127.2844
3.1271,127.5254
3.1413,127.7101
3.1556,127.7428
3.1699,127.6993
3.1842,127.5399
3.1984,127.7627
3.2127,128.1721
3.2270,128.3062
3.2413,128.6504
3.2556,128.7355
3.2698,128.8297
3.2841,128.8623
3.2984,128.7029
3.3127,128.7500
3.3270,129.1739
3.3412,129.6975
3.3555,129.7355
3.3698,129.4819
3.3841,129.3098
3.3984,129.4710
3.4126,129.3297
3.4269,129.2138
3.4412,129.2047
3.4555,129.2681
3.4697,129.0181
3.4840,128.6504
3.4983,129.0851
3.5126,129.6848
3.5269,129.7862
3.5411,130.1087
3.5554,130.2192
3.5697,130.0870
3.5840,129.8841
3.5983,129.9402
3.6125,129.8841
3.6268,129.9746
3.6411,130.1413
3.6554,130.0290
3.6696,129.7518
3.6839,129.4456
3.6982,129.4130
3.7125,129.5290
3.7268,129.3750
3.7410,129.1920
3.7553,129.0453
3.7696,128.7409
3.7839,128.6504
3.7982,128.9022
3.8124,129.2210
3.8267,129.5652
3.8410,129.8822
3.8553,130.0761
3.8696,130.3478
3.8838,130.4583
3.8981,130.6015
3.9124,130.5960
3.9267,130.2536
3.9409,130.1866
3.9552,130.3551
3.9695,130.5598
3.9838,130.4312
3.9981,130.3044
4.0123,130.1449
4.0266,130.0725
4.0409,130.3515
4.0552,130.6956
4.0695,130.3913
4.0837,130.1413
4.0980,130.3931
4.1123,130.4837
4.1266,130.4330
4.1408,130.4348
4.1551,130.3098
4.1694,130.3152
4.1837,130.3569
4.1980,130.3804
4.2122,130.1685
4.2265,130.0670
4.2408,129.9076
4.2551,129.9638
4.2694,130.3007
4.2836,130.6196
4.2979,130.7120
4.3122,130.6341
4.3265,130.6522
4.3408,130.4837
4.3550,130.4167
4.3693,130.2880
4.3836,130.1938
4.3979,130.3967
4.4121,130.5018
4.4264,130.4728
4.4407,129.9891
4.4550,129.8188
4.4693,129.7391
4.4835,129.9547
4.4978,129.8822
4.5121,129.6522
4.5264,129.5254
4.5407,129.5254
4.5549,129.9330
4.5692,129.7953
4.5835,129.3370
4.5978,128.9583
4.6120,128.6902
4.6263,128.5308
4.6406,128.4674
4.6549,128.2391
4.6692,127.7319
4.6834,127.5399
4.6977,127.4837
4.7120,127.4801
4.7263,127.1033
4.7406,126.8406
4.7548,126.6630
4.7691,126.6866
4.7834,125.9620
4.7977,125.7717
4.8120,125.3225
4.8262,124.7772
4.8405,124.4366
4.8548,124.1667
4.8691,123.6087
4.8833,123.1377
4.8976,122.3478
4.9119,121.4167
4.9262,120.5254
4.9405,119.9620
4.9547,119.4493
4.9690,118.8496
4.9833,118.8152
4.9976,118.4909
5.0119,118.5199
5.0261,118.2917
5.0404,117.7754
5.0547,117.4620
5.0690,117.2319
5.0832,116.6522
5.0975,115.8188
5.1118,114.8913
5.1261,113.7228
5.1404,112.8043
5.1546,111.6159
5.1689,110.9656
5.1832,110.5761
5.1975,110.0870
5.2118,109.1486
5.2260,108.6630
5.2403,107.6304
5.2546,107.2772
5.2689,106.8188
5.2832,106.3170
5.2974,106.1558
5.3117,106.0127
5.3260,105.0960
5.3403,104.2355
