X_px,Y_px,X_mm,Y_mm
8361.271,3398.954,119.553,48.600
8358.510,3398.990,119.514,48.600
8355.083,3399.044,119.465,48.601
8351.152,3399.118,119.409,48.602
8346.878,3399.213,119.348,48.604
8342.423,3399.328,119.284,48.605
8337.947,3399.465,119.220,48.607
8333.606,3399.623,119.158,48.609
8329.451,3399.803,119.098,48.612
8325.443,3400.003,119.041,48.615
8321.540,3400.222,118.985,48.618
8317.699,3400.458,118.930,48.621
8313.878,3400.711,118.876,48.625
8310.036,3400.979,118.821,48.629
8306.142,3401.260,118.765,48.633
8302.204,3401.552,118.709,48.637
8298.243,3401.854,118.652,48.641
8294.275,3402.161,118.595,48.646
8290.320,3402.473,118.539,48.650
8286.396,3402.786,118.483,48.655
8282.520,3403.099,118.427,48.659
8278.695,3403.408,118.373,48.663
8274.914,3403.710,118.319,48.668
8271.166,3404.004,118.265,48.672
8267.440,3404.284,118.212,48.676
8263.729,3404.549,118.159,48.680
8260.021,3404.796,118.106,48.683
8256.312,3405.023,118.053,48.687
8252.597,3405.233,117.999,48.690
8248.872,3405.429,117.946,48.692
8245.137,3405.612,117.893,48.695
8241.388,3405.785,117.839,48.697
8237.622,3405.951,117.785,48.700
8233.839,3406.113,117.731,48.702
8230.042,3406.275,117.677,48.704
8226.237,3406.442,117.623,48.707
8222.429,3406.620,117.568,48.709
8218.621,3406.813,117.514,48.712
8214.818,3407.026,117.459,48.715
8211.025,3407.264,117.405,48.719
8207.237,3407.529,117.351,48.722
8203.449,3407.824,117.297,48.727
8199.658,3408.150,117.243,48.731
8195.856,3408.510,117.188,48.736
8192.042,3408.906,117.134,48.742
8188.208,3409.341,117.079,48.748
8184.355,3409.812,117.024,48.755
8180.486,3410.319,116.968,48.762
8176.604,3410.860,116.913,48.770
8172.711,3411.433,116.857,48.778
8168.810,3412.036,116.801,48.787
8164.903,3412.667,116.746,48.796
8160.993,3413.325,116.690,48.805
8157.083,3414.008,116.634,48.815
8153.178,3414.714,116.578,48.825
8149.280,3415.441,116.522,48.836
8145.392,3416.189,116.467,48.846
8141.518,3416.955,116.411,48.857
8137.660,3417.738,116.356,48.868
8133.816,3418.538,116.301,48.880
8129.980,3419.356,116.246,48.892
8126.146,3420.193,116.191,48.903
8122.310,3421.049,116.137,48.916
8118.465,3421.925,116.082,48.928
8114.606,3422.823,116.026,48.941
8110.731,3423.742,115.971,48.954
8106.842,3424.682,115.915,48.968
8102.940,3425.642,115.860,48.981
8099.030,3426.621,115.804,48.995
8095.112,3427.620,115.748,49.010
8091.190,3428.636,115.692,49.024
8087.267,3429.671,115.635,49.039
8083.342,3430.723,115.579,49.054
8079.416,3431.792,115.523,49.069
8075.488,3432.879,115.467,49.085
8071.559,3433.984,115.411,49.101
8067.628,3435.105,115.355,49.117
8063.696,3436.245,115.298,49.133
8059.762,3437.402,115.242,49.150
8055.827,3438.575,115.186,49.166
8051.892,3439.766,115.130,49.183
8047.958,3440.973,115.073,49.201
8044.024,3442.196,115.017,49.218
8040.093,3443.435,114.961,49.236
8036.165,3444.689,114.905,49.254
8032.240,3445.959,114.849,49.272
