X_px,Y_px,X_mm,Y_mm
3827.000,3892.000,55.792,56.739
3829.348,3891.943,55.826,56.738
3831.692,3891.887,55.860,56.738
3834.032,3891.833,55.894,56.737
3836.369,3891.781,55.928,56.736
3838.703,3891.729,55.962,56.735
3841.033,3891.680,55.996,56.735
3843.359,3891.632,56.030,56.734
3845.682,3891.586,56.064,56.733
3848.002,3891.542,56.098,56.733
3850.318,3891.499,56.132,56.732
3852.630,3891.459,56.165,56.731
3854.939,3891.421,56.199,56.731
3857.245,3891.385,56.233,56.730
3859.547,3891.351,56.266,56.730
3861.845,3891.319,56.300,56.729
3864.140,3891.290,56.333,56.729
3866.432,3891.264,56.366,56.729
3868.720,3891.240,56.400,56.728
3871.004,3891.219,56.433,56.728
3873.285,3891.200,56.466,56.728
3875.563,3891.184,56.500,56.727
3877.837,3891.171,56.533,56.727
3880.108,3891.162,56.566,56.727
3882.375,3891.155,56.599,56.727
3884.639,3891.151,56.632,56.727
3886.899,3891.151,56.665,56.727
3889.156,3891.153,56.698,56.727
3891.409,3891.159,56.731,56.727
3893.659,3891.169,56.763,56.727
3895.905,3891.182,56.796,56.727
3898.148,3891.199,56.829,56.728
3900.388,3891.219,56.862,56.728
3902.624,3891.244,56.894,56.728
3904.856,3891.272,56.927,56.729
3907.086,3891.304,56.959,56.729
3909.311,3891.340,56.992,56.730
3911.534,3891.380,57.024,56.730
3913.752,3891.424,57.056,56.731
3915.968,3891.472,57.089,56.732
3918.180,3891.525,57.121,56.732
3920.388,3891.583,57.153,56.733
3922.593,3891.644,57.185,56.734
3924.795,3891.710,57.217,56.735
3926.993,3891.781,57.249,56.736
3929.188,3891.857,57.281,56.737
3931.379,3891.937,57.313,56.738
3933.567,3892.023,57.345,56.740
3935.752,3892.113,57.377,56.741
3937.933,3892.208,57.409,56.742
3940.111,3892.309,57.441,56.744
3942.286,3892.414,57.472,56.745
3944.457,3892.525,57.504,56.747
3946.626,3892.642,57.536,56.749
3948.791,3892.764,57.567,56.750
3950.953,3892.892,57.599,56.752
3953.113,3893.025,57.630,56.754
3955.269,3893.164,57.662,56.756
3957.423,3893.310,57.693,56.758
3959.573,3893.461,57.724,56.761
3961.721,3893.618,57.756,56.763
3963.867,3893.781,57.787,56.765
3966.010,3893.951,57.818,56.768
3968.150,3894.127,57.849,56.770
3970.287,3894.310,57.881,56.773
3972.422,3894.500,57.912,56.776
3974.555,3894.695,57.943,56.779
3976.686,3894.898,57.974,56.781
3978.813,3895.108,58.005,56.785
3980.939,3895.324,58.036,56.788
3983.063,3895.548,58.067,56.791
3985.185,3895.779,58.098,56.794
3987.304,3896.017,58.129,56.798
3989.421,3896.262,58.159,56.801
3991.537,3896.515,58.190,56.805
3993.650,3896.776,58.221,56.809
3995.762,3897.044,58.252,56.813
3997.872,3897.320,58.283,56.817
3999.980,3897.604,58.313,56.821
4002.086,3897.895,58.344,56.825
4004.191,3898.195,58.375,56.830
4006.294,3898.502,58.405,56.834
4008.396,3898.818,58.436,56.839
4010.496,3899.143,58.467,56.843
4012.595,3899.475,58.497,56.848
4014.692,3899.817,58.528,56.853
4016.788,3900.167,58.558,56.858
4018.883,3900.525,58.589,56.864
4020.977,3900.892,58.620,56.869
4023.069,3901.268,58.650,56.874
4025.161,3901.654,58.681,56.880
4027.251,3902.048,58.711,56.886
4029.340,3902.451,58.741,56.892
4031.429,3902.863,58.772,56.898
4033.516,3903.284,58.802,56.904
4035.601,3903.713,58.833,56.910
4037.686,3904.150,58.863,56.916
4039.769,3904.595,58.893,56.923
4041.850,3905.047,58.924,56.929
4043.929,3905.507,58.954,56.936
4046.006,3905.973,58.984,56.943
4048.082,3906.446,59.015,56.950
4050.156,3906.925,59.045,56.957
4052.227,3907.411,59.075,56.964
4054.296,3907.902,59.105,56.971
4056.362,3908.398,59.135,56.978
4058.427,3908.900,59.165,56.986
4060.488,3909.407,59.196,56.993
4062.547,3909.918,59.226,57.000
4064.603,3910.434,59.256,57.008
4066.656,3910.954,59.285,57.016
4068.706,3911.478,59.315,57.023
4070.753,3912.005,59.345,57.031
4072.796,3912.536,59.375,57.039
4074.836,3913.069,59.405,57.046
4076.873,3913.606,59.434,57.054
4078.906,3914.144,59.464,57.062
4080.936,3914.685,59.494,57.070
4082.962,3915.228,59.523,57.078
4084.984,3915.772,59.553,57.086
4087.001,3916.318,59.582,57.094
4089.015,3916.864,59.611,57.102
4091.025,3917.412,59.641,57.110
4093.030,3917.960,59.670,57.118
4095.031,3918.508,59.699,57.126
4097.027,3919.056,59.728,57.134
4099.019,3919.603,59.757,57.142
4101.005,3920.150,59.786,57.150
4102.987,3920.696,59.815,57.158
4104.964,3921.241,59.844,57.166
4106.936,3921.784,59.873,57.173
4108.903,3922.326,59.901,57.181
4110.864,3922.865,59.930,57.189
4112.820,3923.403,59.958,57.197
4114.771,3923.937,59.987,57.205
4116.715,3924.469,60.015,57.213
4118.654,3924.999,60.044,57.220
4120.586,3925.528,60.072,57.228
4122.510,3926.057,60.100,57.236
4124.427,3926.588,60.128,57.243
4126.334,3927.121,60.155,57.251
4128.232,3927.657,60.183,57.259
4130.120,3928.198,60.211,57.267
4131.998,3928.745,60.238,57.275
4133.864,3929.298,60.265,57.283
4135.718,3929.859,60.292,57.291
4137.559,3930.429,60.319,57.299
4139.388,3931.010,60.346,57.308
4141.202,3931.601,60.372,57.317
4143.002,3932.204,60.398,57.325
4144.787,3932.820,60.424,57.334
4146.556,3933.451,60.450,57.344
4148.308,3934.097,60.476,57.353
4150.043,3934.760,60.501,57.363
4151.761,3935.440,60.526,57.373
4153.460,3936.139,60.551,57.383
4155.141,3936.857,60.575,57.393
4156.802,3937.597,60.600,57.404
4158.442,3938.358,60.624,57.415
4160.062,3939.143,60.647,57.427
4161.660,3939.951,60.670,57.438
4163.235,3940.785,60.693,57.450
4164.789,3941.645,60.716,57.463
4166.318,3942.532,60.738,57.476
4167.823,3943.447,60.760,57.489
4169.304,3944.393,60.782,57.503
4170.759,3945.368,60.803,57.517
4172.188,3946.375,60.824,57.532
4173.591,3947.416,60.844,57.547
4174.966,3948.490,60.864,57.563
4176.313,3949.599,60.884,57.579
4177.632,3950.743,60.903,57.596
4178.921,3951.926,60.922,57.613
4180.181,3953.146,60.940,57.631
4181.411,3954.403,60.958,57.649
