X_px,Y_px,X_mm,Y_mm
8064.842,3668.164,115.218,52.405
8063.617,3668.173,115.200,52.405
8062.331,3668.185,115.182,52.405
8060.988,3668.199,115.163,52.406
8059.593,3668.215,115.143,52.406
8058.152,3668.232,115.122,52.406
8056.668,3668.251,115.101,52.406
8055.147,3668.273,115.079,52.407
8053.595,3668.295,115.057,52.407
8052.015,3668.320,115.035,52.407
8050.412,3668.345,115.012,52.408
8048.791,3668.372,114.989,52.408
8047.157,3668.400,114.965,52.408
8045.516,3668.430,114.942,52.409
8043.871,3668.460,114.918,52.409
8042.228,3668.491,114.895,52.410
8040.591,3668.524,114.871,52.410
8038.966,3668.557,114.848,52.411
8037.353,3668.591,114.825,52.411
8035.751,3668.625,114.802,52.412
8034.161,3668.659,114.780,52.412
8032.580,3668.693,114.757,52.413
8031.009,3668.726,114.735,52.413
8029.446,3668.758,114.712,52.414
8027.890,3668.790,114.690,52.414
8026.341,3668.819,114.668,52.414
8024.798,3668.847,114.646,52.415
8023.260,3668.874,114.624,52.415
8021.726,3668.897,114.602,52.415
8020.194,3668.918,114.580,52.416
8018.666,3668.937,114.558,52.416
8017.139,3668.952,114.536,52.416
8015.612,3668.964,114.515,52.416
8014.085,3668.971,114.493,52.417
8012.558,3668.975,114.471,52.417
8011.029,3668.975,114.449,52.417
8009.500,3668.972,114.427,52.417
8007.970,3668.964,114.405,52.416
8006.439,3668.954,114.384,52.416
8004.908,3668.940,114.362,52.416
8003.377,3668.924,114.340,52.416
8001.846,3668.905,114.318,52.416
8000.314,3668.883,114.296,52.415
7998.784,3668.860,114.274,52.415
7997.253,3668.834,114.252,52.415
7995.723,3668.806,114.230,52.414
7994.193,3668.777,114.209,52.414
7992.665,3668.746,114.187,52.413
7991.137,3668.714,114.165,52.413
7989.610,3668.681,114.143,52.412
7988.084,3668.647,114.121,52.412
7986.561,3668.613,114.100,52.411
7985.038,3668.579,114.078,52.411
7983.516,3668.544,114.056,52.410
7981.994,3668.510,114.034,52.410
7980.474,3668.477,114.013,52.409
7978.954,3668.444,113.991,52.409
7977.435,3668.414,113.969,52.409
7975.916,3668.384,113.947,52.408
7974.397,3668.357,113.926,52.408
7972.878,3668.332,113.904,52.407
7971.360,3668.310,113.882,52.407
7969.841,3668.290,113.861,52.407
7968.321,3668.274,113.839,52.407
7966.801,3668.261,113.817,52.406
7965.281,3668.253,113.796,52.406
7963.759,3668.249,113.774,52.406
7962.237,3668.249,113.752,52.406
7960.714,3668.253,113.730,52.406
7959.189,3668.263,113.709,52.406
7957.665,3668.279,113.687,52.407
7956.138,3668.299,113.665,52.407
7954.611,3668.326,113.643,52.407
7953.083,3668.358,113.621,52.408
7951.553,3668.397,113.599,52.408
7950.022,3668.442,113.578,52.409
7948.491,3668.494,113.556,52.410
7946.958,3668.553,113.534,52.411
7945.423,3668.619,113.512,52.412
7943.888,3668.693,113.490,52.413
7942.351,3668.774,113.468,52.414
7940.813,3668.863,113.446,52.415
7939.273,3668.961,113.424,52.416
7937.732,3669.067,113.402,52.418
7936.190,3669.181,113.380,52.420
7934.646,3669.304,113.358,52.421
7933.102,3669.435,113.336,52.423
7931.556,3669.573,113.314,52.425
7930.008,3669.719,113.292,52.427
7928.460,3669.873,113.270,52.429
7926.911,3670.034,113.247,52.432
7925.360,3670.201,113.225,52.434
7923.809,3670.375,113.203,52.437
7922.257,3670.556,113.181,52.439
7920.704,3670.743,113.159,52.442
7919.150,3670.937,113.137,52.445
7917.596,3671.135,113.114,52.447
7916.041,3671.340,113.092,52.450
7914.485,3671.550,113.070,52.453
7912.930,3671.765,113.048,52.456
7911.373,3671.985,113.025,52.460
7909.816,3672.210,113.003,52.463
7908.259,3672.439,112.981,52.466
7906.701,3672.673,112.959,52.469
7905.144,3672.910,112.936,52.473
7903.585,3673.152,112.914,52.476
7902.027,3673.397,112.892,52.480
7900.469,3673.646,112.870,52.483
7898.911,3673.898,112.847,52.487
7897.352,3674.153,112.825,52.491
7895.793,3674.411,112.803,52.494
7894.235,3674.671,112.781,52.498
7892.677,3674.934,112.758,52.502
7891.119,3675.199,112.736,52.506
7889.561,3675.466,112.714,52.509
7888.003,3675.735,112.692,52.513
7886.446,3676.005,112.669,52.517
7884.889,3676.277,112.647,52.521
7883.333,3676.550,112.625,52.525
7881.776,3676.823,112.603,52.529
7880.220,3677.098,112.580,52.533
7878.665,3677.373,112.558,52.537
7877.110,3677.648,112.536,52.541
7875.556,3677.923,112.514,52.544
7874.002,3678.199,112.491,52.548
7872.449,3678.474,112.469,52.552
7870.897,3678.748,112.447,52.556
7869.345,3679.022,112.425,52.560
7867.794,3679.295,112.403,52.564
7866.244,3679.567,112.381,52.568
7864.694,3679.837,112.359,52.572
7863.146,3680.106,112.336,52.576
7861.598,3680.374,112.314,52.579
7860.051,3680.639,112.292,52.583
7858.505,3680.902,112.270,52.587
7856.959,3681.164,112.248,52.591
7855.415,3681.423,112.226,52.594
7853.872,3681.680,112.204,52.598
7852.329,3681.936,112.182,52.602
7850.788,3682.191,112.160,52.605
7849.247,3682.444,112.138,52.609
7847.707,3682.696,112.116,52.613
7846.168,3682.946,112.094,52.616
7844.629,3683.196,112.072,52.620
7843.092,3683.445,112.050,52.623
7841.556,3683.693,112.028,52.627
7840.020,3683.940,112.006,52.630
7838.485,3684.187,111.984,52.634
7836.951,3684.434,111.962,52.637
7835.417,3684.681,111.940,52.641
7833.885,3684.927,111.918,52.645
7832.353,3685.174,111.896,52.648
7830.822,3685.421,111.875,52.652
7829.292,3685.669,111.853,52.655
7827.761,3685.917,111.831,52.659
7826.230,3686.167,111.809,52.662
7824.700,3686.417,111.787,52.666
7823.169,3686.669,111.765,52.669
7821.638,3686.923,111.743,52.673
7820.106,3687.178,111.722,52.677
7818.573,3687.436,111.700,52.680
7817.040,3687.696,111.678,52.684
7815.504,3687.958,111.656,52.688
7813.968,3688.224,111.634,52.692
7812.430,3688.492,111.612,52.695
7810.890,3688.764,111.590,52.699
7809.348,3689.039,111.568,52.703
7807.805,3689.318,111.546,52.707
7806.259,3689.600,111.524,52.711
7804.711,3689.886,111.502,52.715
7803.162,3690.177,111.479,52.720
7801.612,3690.471,111.457,52.724
7800.062,3690.769,111.435,52.728
7798.512,3691.072,111.413,52.732
7796.962,3691.378,111.391,52.737
7795.413,3691.688,111.369,52.741
7793.865,3692.002,111.347,52.746
7792.319,3692.320,111.325,52.750
7790.776,3692.643,111.302,52.755
7789.235,3692.969,111.280,52.759
7787.697,3693.300,111.259,52.764
7786.163,3693.635,111.237,52.769
7784.632,3693.974,111.215,52.774
7783.106,3694.318,111.193,52.779
7781.585,3694.665,111.171,52.784
7780.069,3695.017,111.150,52.789
7778.558,3695.373,111.128,52.794
7777.051,3695.733,111.106,52.799
7775.549,3696.098,111.085,52.804
7774.050,3696.466,111.064,52.809
7772.556,3696.838,111.042,52.815
7771.064,3697.214,111.021,52.820
7769.576,3697.593,111.000,52.825
7768.090,3697.977,110.978,52.831
7766.608,3698.363,110.957,52.836
7765.127,3698.754,110.936,52.842
7763.649,3699.147,110.915,52.848
7762.172,3699.544,110.894,52.853
7760.697,3699.945,110.873,52.859
7759.223,3700.348,110.852,52.865
7757.750,3700.755,110.831,52.871
