Distance_(mm),Gray_Value
0.0000,74.871
0.0145,74.598
0.0290,74.224
0.0435,74.371
0.0580,74.315
0.0725,74.479
0.0869,74.206
0.1014,74.074
0.1159,73.900
0.1304,73.634
0.1449,73.212
0.1594,72.879
0.1739,72.757
0.1884,72.908
0.2029,72.766
0.2174,72.840
0.2318,72.391
0.2463,72.340
0.2608,72.116
0.2753,72.016
0.2898,71.190
0.3043,70.203
0.3188,68.248
0.3333,68.108
0.3478,68.315
0.3623,68.886
0.3768,69.389
0.3912,69.647
0.4057,69.609
0.4202,69.743
0.4347,70.279
0.4492,70.626
0.4637,70.639
0.4782,70.392
0.4927,69.627
0.5072,69.624
0.5217,69.814
0.5362,69.824
0.5506,69.294
0.5651,69.297
0.5796,69.286
0.5941,69.859
0.6086,70.003
0.6231,70.243
0.6376,70.036
0.6521,70.020
0.6666,70.297
0.6811,70.683
0.6955,71.219
0.7100,71.618
0.7245,71.863
0.7390,72.257
0.7535,72.925
0.7680,73.291
0.7825,73.034
0.7970,73.046
0.8115,73.574
0.8260,74.020
0.8405,74.015
0.8549,74.446
0.8694,74.863
0.8839,75.108
0.8984,75.320
0.9129,75.466
0.9274,75.556
0.9419,75.734
0.9564,75.325
0.9709,75.248
0.9854,74.518
0.9998,74.016
1.0143,73.513
1.0288,73.639
1.0433,73.672
1.0578,74.025
1.0723,74.307
1.0868,74.918
1.1013,75.943
1.1158,76.541
1.1303,77.047
1.1448,77.330
1.1592,77.139
1.1737,76.694
1.1882,75.913
1.2027,75.531
1.2172,74.997
1.2317,74.884
1.2462,74.085
1.2607,73.956
1.2752,73.971
1.2897,74.420
1.3042,74.484
1.3186,74.634
1.3331,74.601
1.3476,74.629
1.3621,74.508
1.3766,74.124
1.3911,73.538
1.4056,73.807
1.4201,73.931
1.4346,74.088
1.4491,74.018
1.4635,73.807
1.4780,73.309
1.4925,73.348
1.5070,73.150
1.5215,73.454
1.5360,73.343
1.5505,73.165
1.5650,73.025
1.5795,73.247
1.5940,73.149
1.6085,73.082
1.6229,73.141
1.6374,73.531
1.6519,74.101
1.6664,74.735
1.6809,75.199
1.6954,75.203
1.7099,75.052
1.7244,74.926
1.7389,75.077
1.7534,75.289
1.7678,75.225
1.7823,75.275
1.7968,75.420
1.8113,75.565
1.8258,75.825
1.8403,76.294
1.8548,77.087
1.8693,78.314
1.8838,79.064
1.8983,79.493
1.9128,79.327
1.9272,78.905
1.9417,78.611
1.9562,78.673
1.9707,78.904
1.9852,79.219
1.9997,79.330
2.0142,79.201
2.0287,79.340
2.0432,79.773
2.0577,80.337
2.0722,80.100
2.0866,79.889
2.1011,79.580
2.1156,79.159
2.1301,79.188
2.1446,79.018
2.1591,78.856
2.1736,79.010
2.1881,79.129
2.2026,79.232
2.2171,79.070
2.2315,79.253
2.2460,79.931
