Distance_(mm),Gray_Value
0.0000,75.8048
0.0144,75.7324
0.0287,75.5433
0.0431,75.4210
0.0574,75.5703
0.0718,75.5851
0.0861,75.5612
0.1005,75.5153
0.1148,75.4643
0.1292,75.5056
0.1435,75.5821
0.1579,75.4949
0.1722,75.4694
0.1866,75.3649
0.2009,75.4577
0.2153,75.7008
0.2296,75.7365
0.2440,75.6203
0.2583,75.5377
0.2727,75.4929
0.2870,75.4434
0.3014,75.3858
0.3157,75.3552
0.3301,75.1764
0.3444,75.2671
0.3588,75.3746
0.3731,75.3558
0.3875,75.2982
0.4018,75.2803
0.4162,75.1473
0.4305,75.1167
0.4449,75.4337
0.4592,75.5229
0.4736,75.7090
0.4879,75.6132
0.5023,75.6269
0.5166,75.9205
0.5310,75.9709
0.5453,75.8863
0.5597,75.9893
0.5740,75.9582
0.5884,75.8761
0.6027,75.9098
0.6171,75.7176
0.6314,75.4766
0.6458,75.5326
0.6601,75.6529
0.6745,75.7385
0.6888,75.6478
0.7032,75.6437
0.7175,75.7971
0.7319,76.1203
0.7462,76.0948
0.7606,76.1024
0.7749,76.1575
0.7893,76.2131
0.8036,76.4307
0.8180,76.7146
0.8323,76.8425
0.8467,76.9791
0.8610,77.1881
0.8754,77.3680
0.8897,77.5199
0.9041,77.5617
0.9184,77.3415
0.9328,77.1244
0.9471,77.2630
0.9615,77.4954
0.9758,77.6544
0.9902,77.6606
1.0045,77.6397
1.0189,77.8328
1.0332,77.8884
1.0476,78.0438
1.0619,77.9735
1.0763,77.9801
1.0906,78.0525
1.1050,78.1060
1.1193,78.4873
1.1337,78.8267
1.1480,79.0785
1.1624,79.3394
1.1767,79.4495
1.1911,79.4857
1.2054,79.7273
1.2198,79.8991
1.2341,79.8838
1.2485,79.9613
1.2628,80.2732
1.2772,80.6886
1.2915,80.9439
1.3059,81.1656
1.3202,81.3756
1.3346,81.5005
1.3489,81.5688
1.3633,81.7054
1.3776,81.8502
1.3920,81.9169
1.4063,82.1371
1.4207,82.3695
1.4350,82.4190
1.4494,82.3991
1.4637,82.4618
1.4781,82.4842
1.4924,82.6050
1.5068,82.7752
1.5211,83.0316
1.5355,83.1718
1.5498,83.3236
1.5642,83.6911
1.5785,84.2436
1.5929,84.6402
1.6072,84.9633
1.6216,85.4011
1.6359,85.7049
1.6503,86.0183
1.6646,86.4602
1.6790,86.7049
1.6933,86.7406
1.7077,86.5596
1.7220,86.8532
1.7364,87.1962
1.7507,87.2044
1.7651,87.1152
1.7794,87.1116
1.7938,87.2650
1.8081,87.4730
1.8225,87.8058
1.8368,87.7880
1.8512,87.8119
1.8655,87.9883
1.8799,88.2808
1.8942,88.7141
1.9086,88.9990
1.9229,89.0698
1.9373,88.9893
1.9516,89.2187
1.9660,89.3308
1.9803,89.3705
1.9947,89.5948
2.0090,89.8394
2.0234,90.1850
2.0377,90.4016
2.0521,90.5566
2.0664,90.6748
2.0808,90.7655
2.0951,90.8094
2.1095,90.8140
2.1238,90.8899
2.1382,90.8440
2.1525,90.6702
2.1669,90.6850
2.1812,90.9506
2.1956,91.2533
2.2099,91.3690
2.2243,91.4363
2.2386,91.5291
2.2530,91.6539
2.2673,91.7559
2.2817,91.8899
2.2960,91.9353
2.3104,92.1335
2.3247,92.4597
2.3391,92.6682
2.3534,92.8598
2.3678,92.9184
2.3821,92.9271
2.3965,92.9806
2.4108,92.9674
2.4252,92.8853
2.4395,92.8578
2.4539,92.8022
2.4682,92.8772
2.4826,92.8405
2.4969,92.7477
2.5113,92.6351
2.5256,92.4536
2.5400,92.3145
2.5543,92.2599
2.5687,92.1259
2.5830,92.0234
2.5974,91.6973
2.6117,91.2574
2.6261,90.9404
2.6404,90.9052
2.6548,90.6575
2.6691,90.4174
2.6835,90.0459
2.6978,89.8461
2.7122,89.6142
2.7265,89.3078
2.7409,89.1748
2.7552,89.1524
2.7696,89.1662
2.7839,89.4393
2.7983,89.7181
2.8126,89.9292
2.8270,90.2085
2.8413,90.4878
2.8557,90.7487
2.8700,91.0076
2.8844,91.5005
2.8987,92.0652
2.9131,92.6208
2.9274,93.2181
2.9418,93.6927
2.9561,94.1391
2.9705,94.5306
2.9848,94.6223
2.9992,95.0591
3.0135,95.6045
3.0279,95.9602
3.0422,96.1575
3.0566,96.4546
3.0709,96.7503
3.0853,97.0729
3.0996,97.2360
3.1140,97.4862
3.1283,97.5622
3.1427,97.5724
3.1570,97.6616
3.1714,97.8609
3.1857,98.1376
3.2001,98.1346
3.2144,98.2289
3.2288,98.3282
3.2431,98.7742
3.2575,99.0066
3.2718,99.2390
3.2862,99.2987
3.3005,99.5678
3.3149,99.6493
3.3292,99.8660
3.3436,99.9602
3.3579,99.9985
3.3723,100.0535
3.3866,100.2477
3.4010,100.5046
3.4153,100.6927
3.4297,100.8058
3.4440,100.8313
3.4584,100.9225
3.4727,101.1417
3.4871,101.4011
3.5014,101.3609
3.5158,101.3741
3.5301,101.5744
3.5445,101.6335
3.5588,101.9006
