X_px,Y_px,X_mm,Y_mm
7684.000,4245.000,110.053,60.799
7683.932,4245.001,110.052,60.799
7683.731,4245.006,110.049,60.799
7683.400,4245.014,110.045,60.799
7682.943,4245.025,110.038,60.799
7682.362,4245.040,110.030,60.799
7681.661,4245.057,110.020,60.799
7680.843,4245.078,110.008,60.800
7679.912,4245.103,109.995,60.800
7678.870,4245.131,109.980,60.800
7677.721,4245.162,109.963,60.801
7676.469,4245.197,109.945,60.801
7675.116,4245.236,109.926,60.802
7673.666,4245.279,109.905,60.803
7672.122,4245.325,109.883,60.803
7670.487,4245.375,109.860,60.804
7668.765,4245.429,109.835,60.805
7666.958,4245.487,109.809,60.806
7665.071,4245.549,109.782,60.806
7663.106,4245.615,109.754,60.807
7661.066,4245.685,109.725,60.808
7658.956,4245.759,109.695,60.809
7656.778,4245.838,109.663,60.811
7654.535,4245.920,109.631,60.812
7652.231,4246.007,109.598,60.813
7649.869,4246.099,109.564,60.814
7647.453,4246.194,109.530,60.816
7644.984,4246.294,109.495,60.817
7642.468,4246.399,109.458,60.819
7639.907,4246.509,109.422,60.820
7637.304,4246.623,109.385,60.822
7634.662,4246.741,109.347,60.824
7631.986,4246.865,109.308,60.825
7629.277,4246.993,109.270,60.827
7626.541,4247.126,109.230,60.829
7623.778,4247.264,109.191,60.831
7620.994,4247.407,109.151,60.833
7618.190,4247.555,109.111,60.835
7615.372,4247.708,109.070,60.837
7612.541,4247.865,109.030,60.840
7609.701,4248.029,108.989,60.842
7606.855,4248.197,108.948,60.844
7604.007,4248.371,108.908,60.847
7601.160,4248.550,108.867,60.849
7598.317,4248.734,108.826,60.852
7595.481,4248.924,108.786,60.855
7592.656,4249.120,108.745,60.858
7589.845,4249.321,108.705,60.860
7587.050,4249.527,108.665,60.863
7584.277,4249.739,108.625,60.866
7581.527,4249.958,108.586,60.870
7578.803,4250.181,108.547,60.873
7576.107,4250.411,108.508,60.876
7573.438,4250.646,108.470,60.879
7570.794,4250.887,108.432,60.883
7568.177,4251.134,108.394,60.886
7565.585,4251.386,108.357,60.890
7563.018,4251.645,108.321,60.894
7560.474,4251.909,108.284,60.898
7557.955,4252.179,108.248,60.901
7555.459,4252.455,108.212,60.905
7552.985,4252.736,108.177,60.909
7550.535,4253.023,108.142,60.914
7548.105,4253.316,108.107,60.918
7545.698,4253.616,108.073,60.922
7543.311,4253.920,108.038,60.926
7540.945,4254.231,108.004,60.931
7538.598,4254.547,107.971,60.935
