X_px,Y_px,X_mm,Y_mm
3791.000,3905.000,54.579,56.220
3793.221,3904.797,54.611,56.217
3795.430,3904.600,54.643,56.215
3797.630,3904.409,54.674,56.212
3799.820,3904.225,54.706,56.209
3802.000,3904.047,54.737,56.207
3804.170,3903.876,54.769,56.204
3806.332,3903.710,54.800,56.202
3808.485,3903.551,54.831,56.199
3810.630,3903.397,54.862,56.197
3812.767,3903.249,54.892,56.195
3814.896,3903.107,54.923,56.193
3817.018,3902.970,54.954,56.191
3819.134,3902.839,54.984,56.189
3821.242,3902.713,55.014,56.187
3823.345,3902.592,55.045,56.186
3825.442,3902.477,55.075,56.184
3827.533,3902.366,55.105,56.182
3829.619,3902.261,55.135,56.181
3831.701,3902.160,55.165,56.179
3833.778,3902.064,55.195,56.178
3835.850,3901.973,55.225,56.177
3837.919,3901.887,55.255,56.175
3839.985,3901.805,55.284,56.174
3842.048,3901.727,55.314,56.173
3844.108,3901.654,55.344,56.172
3846.166,3901.585,55.373,56.171
3848.221,3901.520,55.403,56.170
3850.275,3901.458,55.432,56.169
3852.327,3901.401,55.462,56.168
3854.379,3901.348,55.492,56.168
3856.430,3901.298,55.521,56.167
3858.481,3901.252,55.551,56.166
3860.531,3901.209,55.580,56.166
3862.583,3901.170,55.610,56.165
3864.635,3901.134,55.639,56.165
3866.688,3901.102,55.669,56.164
3868.742,3901.072,55.698,56.164
3870.799,3901.045,55.728,56.163
3872.857,3901.022,55.758,56.163
3874.918,3901.001,55.787,56.163
3876.982,3900.983,55.817,56.162
3879.048,3900.967,55.847,56.162
3881.118,3900.955,55.876,56.162
3883.190,3900.946,55.906,56.162
3885.265,3900.940,55.936,56.162
3887.342,3900.937,55.966,56.162
3889.423,3900.938,55.996,56.162
3891.505,3900.943,56.026,56.162
3893.591,3900.952,56.056,56.162
3895.679,3900.965,56.086,56.162
3897.769,3900.981,56.116,56.162
3899.862,3901.002,56.146,56.163
3901.958,3901.028,56.177,56.163
3904.056,3901.058,56.207,56.164
3906.156,3901.093,56.237,56.164
3908.258,3901.133,56.267,56.165
3910.363,3901.178,56.298,56.165
3912.470,3901.228,56.328,56.166
3914.580,3901.283,56.358,56.167
3916.692,3901.344,56.389,56.168
3918.806,3901.411,56.419,56.169
3920.922,3901.483,56.450,56.170
3923.040,3901.561,56.480,56.171
3925.160,3901.645,56.511,56.172
3927.282,3901.736,56.541,56.173
3929.407,3901.833,56.572,56.175
3931.533,3901.936,56.602,56.176
3933.661,3902.046,56.633,56.178
3935.791,3902.163,56.664,56.179
3937.923,3902.286,56.694,56.181
3940.057,3902.417,56.725,56.183
3942.193,3902.555,56.756,56.185
3944.331,3902.700,56.787,56.187
3946.470,3902.853,56.817,56.189
3948.611,3903.014,56.848,56.192
3950.753,3903.182,56.879,56.194
3952.898,3903.358,56.910,56.197
3955.044,3903.543,56.941,56.199
3957.191,3903.736,56.972,56.202
3959.340,3903.937,57.003,56.205
3961.491,3904.146,57.034,56.208
3963.643,3904.364,57.065,56.211
3965.796,3904.591,57.096,56.214
3967.950,3904.825,57.127,56.218
3970.106,3905.066,57.158,56.221
3972.262,3905.316,57.189,56.225
3974.418,3905.572,57.220,56.229
3976.575,3905.836,57.251,56.232
3978.733,3906.106,57.282,56.236
3980.890,3906.382,57.313,56.240
3983.048,3906.665,57.344,56.244
3985.205,3906.954,57.375,56.248
3987.362,3907.249,57.406,56.253
3989.519,3907.549,57.437,56.257
3991.674,3907.854,57.468,56.261
3993.829,3908.164,57.499,56.266
3995.983,3908.479,57.530,56.270
3998.136,3908.799,57.561,56.275
4000.288,3909.122,57.592,56.280
4002.438,3909.450,57.623,56.284
4004.587,3909.782,57.654,56.289
4006.734,3910.117,57.685,56.294
4008.879,3910.455,57.716,56.299
4011.022,3910.796,57.747,56.304
4013.163,3911.141,57.778,56.309
4015.301,3911.487,57.808,56.314
4017.437,3911.836,57.839,56.319
4019.570,3912.188,57.870,56.324
4021.701,3912.541,57.900,56.329
4023.828,3912.895,57.931,56.334
4025.952,3913.251,57.962,56.339
4028.073,3913.607,57.992,56.344
4030.191,3913.965,58.023,56.349
4032.304,3914.323,58.053,56.355
4034.415,3914.682,58.083,56.360
4036.521,3915.041,58.114,56.365
4038.623,3915.399,58.144,56.370
4040.720,3915.758,58.174,56.375
4042.813,3916.115,58.204,56.380
4044.902,3916.472,58.234,56.385
4046.986,3916.827,58.264,56.391
4049.065,3917.181,58.294,56.396
4051.139,3917.534,58.324,56.401
4053.208,3917.887,58.354,56.406
4055.271,3918.239,58.384,56.411
4057.328,3918.591,58.413,56.416
4059.379,3918.945,58.443,56.421
4061.423,3919.300,58.472,56.426
4063.460,3919.657,58.502,56.431
4065.490,3920.016,58.531,56.436
4067.513,3920.379,58.560,56.442
4069.527,3920.745,58.589,56.447
4071.534,3921.116,58.618,56.452
4073.533,3921.491,58.647,56.458
4075.522,3921.871,58.675,56.463
4077.503,3922.257,58.704,56.469
4079.475,3922.650,58.732,56.474
4081.438,3923.049,58.760,56.480
4083.390,3923.456,58.789,56.486
4085.332,3923.870,58.817,56.492
4087.264,3924.293,58.844,56.498
4089.186,3924.726,58.872,56.504
4091.096,3925.167,58.900,56.511
4092.995,3925.619,58.927,56.517
4094.882,3926.082,58.954,56.524
4096.758,3926.555,58.981,56.531
4098.622,3927.040,59.008,56.538
4100.473,3927.538,59.035,56.545
