X_px,Y_px,X_mm,Y_mm
3598.000,3295.000,52.139,47.748
3600.156,3294.573,52.170,47.742
3602.332,3294.147,52.201,47.735
3604.530,3293.721,52.233,47.729
3606.747,3293.297,52.265,47.723
3608.984,3292.873,52.298,47.717
3611.241,3292.450,52.330,47.711
3613.516,3292.029,52.363,47.705
3615.810,3291.608,52.397,47.699
3618.121,3291.188,52.430,47.693
3620.450,3290.770,52.464,47.686
3622.796,3290.353,52.498,47.680
3625.158,3289.938,52.532,47.674
3627.536,3289.524,52.567,47.668
3629.929,3289.111,52.601,47.662
3632.338,3288.700,52.636,47.656
3634.761,3288.291,52.671,47.651
3637.198,3287.883,52.707,47.645
3639.648,3287.477,52.742,47.639
3642.112,3287.073,52.778,47.633
3644.588,3286.671,52.814,47.627
3647.077,3286.271,52.850,47.621
3649.577,3285.873,52.886,47.615
3652.088,3285.477,52.922,47.610
3654.610,3285.083,52.959,47.604
3657.143,3284.691,52.996,47.598
3659.685,3284.302,53.032,47.593
3662.236,3283.915,53.069,47.587
3664.797,3283.531,53.106,47.582
3667.365,3283.149,53.144,47.576
3669.942,3282.770,53.181,47.571
3672.526,3282.394,53.218,47.565
3675.116,3282.020,53.256,47.560
3677.714,3281.649,53.294,47.554
3680.317,3281.281,53.331,47.549
3682.926,3280.916,53.369,47.544
3685.540,3280.553,53.407,47.538
3688.158,3280.194,53.445,47.533
3690.781,3279.838,53.483,47.528
3693.407,3279.486,53.521,47.523
3696.036,3279.136,53.559,47.518
3698.668,3278.790,53.597,47.513
3701.302,3278.448,53.635,47.508
3703.938,3278.108,53.674,47.503
3706.576,3277.773,53.712,47.498
3709.214,3277.441,53.750,47.493
3711.852,3277.112,53.788,47.489
3714.490,3276.788,53.827,47.484
3717.128,3276.467,53.865,47.479
3719.764,3276.150,53.903,47.475
3722.399,3275.838,53.941,47.470
3725.031,3275.529,53.979,47.466
3727.662,3275.224,54.017,47.461
3730.289,3274.924,54.056,47.457
3732.913,3274.627,54.094,47.453
3735.532,3274.335,54.131,47.448
3738.147,3274.048,54.169,47.444
3740.758,3273.765,54.207,47.440
3743.363,3273.486,54.245,47.436
3745.962,3273.212,54.283,47.432
3748.555,3272.943,54.320,47.428
3751.141,3272.678,54.358,47.424
3753.721,3272.418,54.395,47.421
3756.294,3272.163,54.432,47.417
3758.860,3271.912,54.470,47.413
3761.420,3271.666,54.507,47.410
3763.973,3271.425,54.544,47.406
3766.520,3271.188,54.581,47.403
3769.060,3270.956,54.617,47.399
3771.594,3270.728,54.654,47.396
3774.122,3270.505,54.691,47.393
3776.643,3270.287,54.727,47.390
3779.158,3270.073,54.764,47.387
3781.666,3269.864,54.800,47.384
3784.168,3269.659,54.836,47.381
3786.664,3269.459,54.872,47.378
3789.154,3269.264,54.909,47.375
3791.638,3269.073,54.945,47.372
3794.115,3268.886,54.980,47.369
3796.586,3268.704,55.016,47.367
3799.052,3268.527,55.052,47.364
3801.511,3268.354,55.088,47.362
3803.964,3268.185,55.123,47.359
3806.411,3268.021,55.159,47.357
3808.853,3267.861,55.194,47.354
3811.288,3267.706,55.229,47.352
3813.717,3267.554,55.264,47.350
3816.141,3267.408,55.300,47.348
3818.559,3267.266,55.335,47.346
3820.971,3267.128,55.370,47.344
3823.377,3266.995,55.404,47.342
3825.777,3266.865,55.439,47.340
3828.172,3266.741,55.474,47.338
3830.561,3266.620,55.509,47.337
3832.945,3266.504,55.543,47.335
3835.323,3266.392,55.578,47.333
3837.695,3266.285,55.612,47.332
3840.062,3266.182,55.646,47.330
3842.423,3266.083,55.680,47.329
3844.779,3265.988,55.715,47.327
3847.130,3265.897,55.749,47.326
3849.475,3265.811,55.783,47.325
3851.814,3265.729,55.817,47.324
3854.148,3265.651,55.850,47.322
3856.478,3265.578,55.884,47.321
3858.801,3265.509,55.918,47.320
3861.120,3265.443,55.951,47.319
3863.433,3265.382,55.985,47.319
3865.741,3265.325,56.018,47.318
3868.044,3265.272,56.052,47.317
3870.342,3265.224,56.085,47.316
3872.634,3265.179,56.118,47.316
3874.922,3265.139,56.151,47.315
3877.205,3265.102,56.184,47.315
3879.482,3265.070,56.217,47.314
3881.755,3265.042,56.250,47.314
3884.023,3265.018,56.283,47.313
3886.286,3264.998,56.316,47.313
3888.544,3264.982,56.349,47.313
3890.797,3264.969,56.381,47.313
3893.046,3264.961,56.414,47.312
3895.291,3264.956,56.447,47.312
3897.531,3264.955,56.479,47.312
3899.768,3264.958,56.511,47.312
3902.000,3264.964,56.544,47.313
3904.230,3264.973,56.576,47.313
3906.456,3264.985,56.608,47.313
3908.679,3265.000,56.641,47.313
3910.898,3265.018,56.673,47.313
3913.115,3265.040,56.705,47.314
3915.330,3265.063,56.737,47.314
3917.542,3265.090,56.769,47.314
3919.751,3265.119,56.801,47.315
3921.959,3265.150,56.833,47.315
3924.165,3265.184,56.865,47.316
3926.369,3265.220,56.897,47.316
3928.571,3265.258,56.929,47.317
3930.772,3265.298,56.961,47.317
3932.972,3265.340,56.993,47.318
3935.171,3265.384,57.024,47.319
3937.369,3265.429,57.056,47.319
3939.567,3265.476,57.088,47.320
3941.764,3265.524,57.120,47.321
3943.961,3265.574,57.152,47.321
3946.158,3265.625,57.184,47.322
3948.355,3265.677,57.216,47.323
3950.553,3265.730,57.247,47.324
3952.750,3265.784,57.279,47.324
3954.949,3265.839,57.311,47.325
3957.149,3265.895,57.343,47.326
3959.349,3265.951,57.375,47.327
3961.551,3266.008,57.407,47.328
3963.754,3266.065,57.439,47.328
3965.959,3266.122,57.471,47.329
3968.166,3266.180,57.503,47.330
3970.375,3266.238,57.535,47.331
3972.585,3266.295,57.567,47.332
3974.798,3266.353,57.599,47.333
3977.014,3266.410,57.631,47.333
3979.233,3266.467,57.663,47.334
3981.454,3266.523,57.695,47.335
3983.678,3266.579,57.727,47.336
3985.906,3266.634,57.760,47.337
3988.137,3266.688,57.792,47.337
3990.372,3266.742,57.824,47.338
3992.611,3266.794,57.857,47.339
3994.854,3266.845,57.889,47.340
3997.101,3266.896,57.922,47.341
3999.352,3266.945,57.955,47.341
4001.608,3266.992,57.987,47.342
4003.868,3267.038,58.020,47.343
4006.133,3267.082,58.053,47.343
4008.403,3267.126,58.086,47.344
4010.676,3267.168,58.119,47.344
4012.952,3267.210,58.152,47.345
4015.232,3267.252,58.185,47.346
4017.515,3267.293,58.218,47.346
4019.801,3267.334,58.251,47.347
4022.088,3267.376,58.284,47.347
4024.378,3267.418,58.317,47.348
4026.669,3267.461,58.350,47.349
