X_px,Y_px,X_mm,Y_mm
8029.000,3691.000,115.853,53.259
8030.665,3691.065,115.877,53.260
8032.375,3691.139,115.902,53.261
8034.126,3691.223,115.927,53.262
8035.915,3691.315,115.953,53.263
8037.738,3691.416,115.979,53.265
8039.592,3691.526,116.006,53.266
8041.474,3691.644,116.033,53.268
8043.379,3691.769,116.061,53.270
8045.304,3691.902,116.089,53.272
8047.247,3692.043,116.117,53.274
8049.202,3692.191,116.145,53.276
8051.167,3692.346,116.173,53.278
8053.139,3692.507,116.202,53.281
8055.113,3692.675,116.230,53.283
8057.087,3692.849,116.259,53.285
8059.057,3693.029,116.287,53.288
8061.019,3693.215,116.315,53.291
8062.969,3693.406,116.344,53.293
8064.904,3693.602,116.371,53.296
8066.822,3693.802,116.399,53.299
8068.718,3694.008,116.426,53.302
8070.588,3694.218,116.453,53.305
8072.430,3694.432,116.480,53.308
8074.240,3694.650,116.506,53.311
8076.019,3694.872,116.532,53.315
8077.770,3695.096,116.557,53.318
8079.495,3695.322,116.582,53.321
8081.198,3695.550,116.607,53.324
8082.883,3695.779,116.631,53.328
8084.552,3696.009,116.655,53.331
8086.207,3696.238,116.679,53.334
8087.853,3696.467,116.703,53.338
8089.492,3696.695,116.726,53.341
8091.128,3696.920,116.750,53.344
8092.763,3697.144,116.773,53.347
8094.400,3697.364,116.797,53.351
8096.043,3697.581,116.821,53.354
8097.695,3697.793,116.845,53.357
8099.358,3698.001,116.869,53.360
8101.037,3698.203,116.893,53.363
8102.732,3698.400,116.917,53.366
8104.449,3698.590,116.942,53.368
8106.190,3698.773,116.967,53.371
8107.958,3698.948,116.993,53.373
8109.755,3699.115,117.019,53.376
8111.583,3699.275,117.045,53.378
8113.439,3699.427,117.072,53.380
8115.324,3699.574,117.099,53.382
8117.235,3699.715,117.127,53.385
8119.172,3699.853,117.154,53.387
8121.134,3699.986,117.183,53.388
8123.118,3700.117,117.211,53.390
8125.125,3700.247,117.240,53.392
8127.153,3700.376,117.270,53.394
8129.201,3700.505,117.299,53.396
8131.267,3700.635,117.329,53.398
8133.351,3700.767,117.359,53.400
8135.451,3700.901,117.389,53.402
8137.567,3701.040,117.420,53.404
8139.697,3701.183,117.451,53.406
8141.839,3701.331,117.482,53.408
8143.994,3701.486,117.513,53.410
8146.159,3701.648,117.544,53.412
8148.334,3701.818,117.575,53.415
8150.517,3701.997,117.607,53.417
8152.707,3702.186,117.638,53.420
8154.904,3702.385,117.670,53.423
8157.105,3702.596,117.702,53.426
8159.310,3702.820,117.734,53.429
8161.518,3703.057,117.766,53.433
8163.727,3703.307,117.797,53.436
8165.936,3703.571,117.829,53.440
8168.145,3703.846,117.861,53.444
8170.351,3704.132,117.893,53.448
8172.554,3704.428,117.925,53.453
8174.751,3704.732,117.956,53.457
8176.944,3705.044,117.988,53.461
8179.129,3705.362,118.020,53.466
8181.306,3705.687,118.051,53.471
8183.473,3706.015,118.082,53.475
8185.629,3706.347,118.113,53.480
8187.774,3706.682,118.144,53.485
8189.905,3707.018,118.175,53.490
8192.021,3707.354,118.206,53.495
8194.123,3707.690,118.236,53.500
8196.207,3708.024,118.266,53.504
8198.273,3708.356,118.296,53.509
8200.320,3708.684,118.325,53.514
8202.346,3709.007,118.355,53.519
8204.351,3709.324,118.384,53.523
8206.332,3709.635,118.412,53.528
8208.289,3709.937,118.440,53.532
8210.221,3710.231,118.468,53.536
8212.126,3710.515,118.496,53.540
8214.003,3710.788,118.523,53.544
8215.851,3711.049,118.549,53.548
8217.669,3711.298,118.576,53.552
8219.459,3711.535,118.602,53.555
8221.223,3711.763,118.627,53.558
8222.961,3711.982,118.652,53.562
8224.677,3712.194,118.677,53.565
8226.369,3712.401,118.701,53.568
8228.043,3712.603,118.725,53.570
8229.697,3712.802,118.749,53.573
8231.334,3712.999,118.773,53.576
8232.956,3713.196,118.796,53.579
8234.563,3713.394,118.820,53.582
8236.159,3713.594,118.843,53.585
8237.744,3713.798,118.865,53.588
8239.320,3714.007,118.888,53.591
8240.889,3714.222,118.911,53.594
8242.451,3714.445,118.933,53.597
8244.009,3714.677,118.956,53.600
8245.564,3714.920,118.978,53.604
8247.119,3715.174,119.001,53.608
8248.674,3715.442,119.023,53.611
8250.230,3715.724,119.046,53.616
8251.790,3716.020,119.068,53.620
8253.352,3716.328,119.091,53.624
8254.917,3716.648,119.113,53.629
8256.485,3716.979,119.136,53.634
8258.057,3717.319,119.158,53.639
8259.632,3717.667,119.181,53.644
8261.211,3718.022,119.204,53.649
8262.793,3718.382,119.227,53.654
8264.380,3718.748,119.250,53.659
8265.972,3719.116,119.273,53.664
8267.567,3719.487,119.296,53.670
8269.167,3719.859,119.319,53.675
8270.772,3720.231,119.342,53.681
8272.383,3720.603,119.365,53.686
8273.999,3720.971,119.389,53.691
8275.620,3721.336,119.412,53.697
8277.247,3721.697,119.435,53.702
8278.880,3722.052,119.459,53.707
8280.519,3722.400,119.483,53.712
8282.164,3722.740,119.506,53.717
8283.815,3723.072,119.530,53.722
8285.473,3723.398,119.554,53.726
8287.138,3723.719,119.578,53.731
8288.809,3724.036,119.602,53.735
8290.485,3724.351,119.626,53.740
8292.170,3724.664,119.651,53.745
8293.860,3724.977,119.675,53.749
8295.559,3725.292,119.700,53.754
8297.263,3725.609,119.724,53.758
8298.974,3725.930,119.749,53.763
8300.691,3726.256,119.774,53.767
8302.417,3726.588,119.799,53.772
8304.148,3726.927,119.824,53.777
8305.888,3727.276,119.849,53.782
8307.634,3727.634,119.874,53.787
8309.387,3728.004,119.899,53.793
8311.147,3728.386,119.925,53.798
8312.915,3728.782,119.950,53.804
8314.690,3729.194,119.976,53.810
8316.473,3729.621,120.001,53.816
8318.263,3730.066,120.027,53.822
8320.060,3730.530,120.053,53.829
8321.863,3731.012,120.079,53.836
8323.671,3731.512,120.105,53.843
8325.482,3732.030,120.131,53.851
8327.296,3732.566,120.158,53.859
8329.111,3733.119,120.184,53.867
8330.926,3733.689,120.210,53.875
8332.739,3734.277,120.236,53.883
8334.551,3734.881,120.262,53.892
8336.357,3735.502,120.288,53.901
8338.159,3736.139,120.314,53.910
8339.955,3736.792,120.340,53.920
8341.743,3737.461,120.366,53.929
8343.522,3738.145,120.392,53.939
8345.291,3738.845,120.417,53.949
8347.050,3739.560,120.443,53.959
8348.795,3740.290,120.468,53.970
8350.526,3741.034,120.493,53.981
8352.243,3741.793,120.518,53.992
8353.944,3742.566,120.542,54.003
8355.627,3743.353,120.566,54.014
8357.292,3744.154,120.590,54.026
8358.937,3744.968,120.614,54.038
8360.561,3745.796,120.638,54.049
8362.164,3746.636,120.661,54.062
8363.748,3747.489,120.684,54.074
8365.314,3748.353,120.706,54.086
8366.863,3749.229,120.729,54.099
8368.396,3750.115,120.751,54.112
8369.915,3751.013,120.773,54.125
8371.419,3751.920,120.794,54.138
8372.909,3752.837,120.816,54.151
8374.389,3753.762,120.837,54.164
8375.856,3754.697,120.858,54.178
8377.314,3755.639,120.879,54.191
8378.764,3756.589,120.900,54.205
8380.205,3757.546,120.921,54.219
8381.639,3758.510,120.942,54.233
8383.067,3759.480,120.962,54.247
8384.491,3760.456,120.983,54.261
8385.911,3761.437,121.003,54.275
8387.328,3762.423,121.024,54.289
8388.744,3763.413,121.044,54.304
8390.159,3764.407,121.065,54.318
8391.574,3765.405,121.085,54.332
8392.989,3766.406,121.105,54.347
8394.404,3767.411,121.126,54.361
8395.816,3768.421,121.146,54.376
8397.225,3769.438,121.167,54.391
8398.628,3770.460,121.187,54.405
8400.025,3771.490,121.207,54.420
8401.415,3772.528,121.227,54.435
8402.796,3773.575,121.247,54.450
8404.166,3774.632,121.267,54.466
8405.525,3775.699,121.286,54.481
8406.871,3776.777,121.306,54.496
8408.202,3777.867,121.325,54.512
8409.519,3778.971,121.344,54.528
8410.817,3780.087,121.363,54.544
8412.098,3781.219,121.381,54.561
8413.358,3782.365,121.399,54.577
8414.598,3783.527,121.417,54.594
8415.815,3784.706,121.435,54.611
8417.010,3785.902,121.452,54.628
8418.178,3787.117,121.469,54.646
8419.320,3788.351,121.485,54.663
8420.436,3789.604,121.502,54.682
8421.523,3790.877,121.517,54.700
8422.585,3792.170,121.533,54.719
8423.619,3793.482,121.547,54.738
8424.627,3794.815,121.562,54.757
8425.609,3796.167,121.576,54.776
8426.564,3797.540,121.590,54.796
8427.495,3798.932,121.603,54.816
8428.398,3800.344,121.616,54.837
8429.277,3801.777,121.629,54.857
8430.131,3803.229,121.641,54.878
8430.959,3804.702,121.653,54.899
8431.763,3806.195,121.665,54.921
8432.542,3807.708,121.676,54.943
8433.296,3809.242,121.687,54.965
8434.026,3810.797,121.698,54.987
8434.732,3812.372,121.708,55.010
8435.414,3813.967,121.718,55.033
8436.073,3815.583,121.727,55.056
8436.708,3817.219,121.736,55.080
8437.320,3818.877,121.745,55.104
8437.909,3820.555,121.754,55.128
8438.476,3822.254,121.762,55.153
8439.021,3823.975,121.770,55.178
8439.548,3825.717,121.777,55.203
8440.054,3827.481,121.785,55.228
8440.541,3829.267,121.792,55.254
8441.012,3831.075,121.798,55.280
8441.464,3832.906,121.805,55.306
8441.900,3834.760,121.811,55.333
8442.321,3836.636,121.817,55.360
8442.729,3838.536,121.823,55.388
8443.121,3840.459,121.829,55.415
8443.501,3842.406,121.834,55.443
8443.868,3844.377,121.840,55.472
8444.225,3846.372,121.845,55.501
8444.571,3848.392,121.850,55.530
8444.907,3850.436,121.855,55.559
8445.234,3852.505,121.859,55.589
8445.554,3854.599,121.864,55.619
8445.866,3856.718,121.868,55.650
8446.172,3858.863,121.873,55.681
8446.472,3861.034,121.877,55.712
8446.768,3863.231,121.881,55.744
8447.059,3865.454,121.886,55.776
8447.347,3867.703,121.890,55.808
8447.631,3869.977,121.894,55.841
8447.912,3872.275,121.898,55.874
8448.188,3874.594,121.902,55.908
8448.460,3876.935,121.906,55.942
8448.727,3879.296,121.910,55.976
8448.989,3881.675,121.914,56.010
8449.246,3884.070,121.917,56.045
8449.497,3886.482,121.921,56.079
8449.743,3888.907,121.924,56.114
8449.982,3891.346,121.928,56.150
8450.215,3893.797,121.931,56.185
8450.441,3896.258,121.934,56.221
8450.661,3898.728,121.938,56.256
8450.873,3901.206,121.941,56.292
8451.078,3903.691,121.944,56.328
8451.275,3906.180,121.947,56.364
8451.465,3908.674,121.949,56.400
8451.646,3911.170,121.952,56.436
8451.818,3913.667,121.954,56.472
8451.981,3916.164,121.957,56.508
8452.136,3918.660,121.959,56.544
8452.281,3921.153,121.961,56.580
8452.416,3923.642,121.963,56.616
8452.542,3926.125,121.965,56.651
8452.657,3928.603,121.966,56.687
8452.763,3931.072,121.968,56.723
8452.856,3933.531,121.969,56.758
8452.939,3935.980,121.971,56.794
8453.012,3938.418,121.972,56.829
8453.072,3940.842,121.972,56.864
8453.121,3943.253,121.973,56.899
8453.159,3945.651,121.974,56.933
8453.186,3948.036,121.974,56.968
8453.202,3950.407,121.974,57.002
8453.207,3952.765,121.974,57.036
8453.202,3955.110,121.974,57.070
8453.187,3957.441,121.974,57.103
8453.160,3959.758,121.974,57.137
8453.124,3962.062,121.973,57.170
8453.077,3964.352,121.973,57.203
8453.021,3966.628,121.972,57.236
8452.955,3968.890,121.971,57.269
8452.880,3971.137,121.970,57.301
8452.795,3973.371,121.968,57.333
8452.700,3975.591,121.967,57.365
8452.597,3977.796,121.966,57.397
8452.484,3979.987,121.964,57.429
8452.363,3982.164,121.962,57.460
8452.232,3984.326,121.960,57.491
8452.094,3986.473,121.958,57.522
8451.947,3988.606,121.956,57.553
8451.792,3990.724,121.954,57.584
8451.628,3992.827,121.952,57.614
8451.456,3994.916,121.949,57.644
8451.277,3996.989,121.947,57.674
8451.090,3999.047,121.944,57.704
8450.895,4001.091,121.941,57.733
8450.692,4003.119,121.938,57.762
8450.482,4005.135,121.935,57.792
8450.264,4007.139,121.932,57.820
