Distance_(mm),Gray_Value
0.0000,105.9866
0.0144,105.7823
0.0288,105.5860
0.0432,105.5780
0.0576,106.0457
0.0720,106.2742
0.0864,105.6102
0.1008,105.8280
0.1152,106.1398
0.1296,106.5564
0.1440,107.0968
0.1584,107.7070
0.1728,108.3790
0.1872,108.8038
0.2016,109.0242
0.2160,109.3387
0.2304,109.8118
0.2448,109.9167
0.2592,109.8737
0.2736,109.9570
0.2880,110.0645
0.3024,110.3683
0.3167,110.2339
0.3311,110.8172
0.3455,110.6936
0.3599,110.6962
0.3743,110.7554
0.3887,110.6747
0.4031,110.8038
0.4175,110.9059
0.4319,110.9247
0.4463,110.7607
0.4607,110.7769
0.4751,110.6532
0.4895,110.1989
0.5039,109.9946
0.5183,110.4489
0.5327,111.0430
0.5471,111.3817
0.5615,111.0242
0.5759,110.9194
0.5903,111.6263
0.6047,112.6210
0.6191,113.1532
0.6335,113.3763
0.6479,113.1855
0.6623,113.4274
0.6767,113.1720
0.6911,113.0591
0.7055,113.0753
0.7199,113.1479
0.7343,112.9301
0.7487,112.8199
0.7631,112.8253
0.7775,112.7016
0.7919,112.5753
0.8063,112.6774
0.8207,112.7688
0.8351,112.5511
0.8495,112.1532
0.8639,111.4866
0.8783,111.4140
0.8927,111.2715
0.9071,111.5054
0.9214,111.5753
0.9358,111.9194
0.9502,112.2849
0.9646,112.8817
0.9790,113.0618
0.9934,113.2823
1.0078,112.9194
1.0222,112.5484
1.0366,112.3817
1.0510,112.1667
1.0654,111.8629
1.0798,111.6317
1.0942,111.2124
1.1086,110.8683
1.1230,110.0188
1.1374,109.2742
1.1518,108.3306
1.1662,107.6263
1.1806,107.3710
1.1950,107.3414
1.2094,107.5780
1.2238,107.8038
1.2382,107.6075
1.2526,107.5081
1.2670,107.5484
1.2814,108.0215
1.2958,108.6048
1.3102,109.2769
1.3246,109.1559
1.3390,109.0484
1.3534,109.4409
1.3678,109.7231
1.3822,109.6801
1.3966,109.2393
1.4110,108.9409
1.4254,108.3575
1.4398,108.0107
1.4542,107.3737
1.4686,106.7231
1.4830,106.8737
1.4974,107.3979
1.5118,107.8280
1.5261,107.6855
1.5405,107.4301
1.5549,107.0726
1.5693,106.9247
1.5837,106.8145
1.5981,106.6075
1.6125,105.9866
1.6269,105.1237
1.6413,104.0511
1.6557,103.5107
1.6701,103.1102
1.6845,102.8521
1.6989,102.5484
1.7133,102.3387
1.7277,101.8172
1.7421,100.9059
1.7565,99.8091
1.7709,98.2634
1.7853,96.0887
1.7997,94.3737
1.8141,92.3091
1.8285,90.9812
1.8429,89.8064
1.8573,89.6452
1.8717,89.5645
1.8861,89.1317
1.9005,88.1452
1.9149,87.7581
1.9293,87.7446
1.9437,87.5107
1.9581,87.6801
1.9725,88.4650
1.9869,89.3280
2.0013,90.3011
2.0157,91.4059
2.0301,92.5349
2.0445,92.9516
2.0589,93.0134
2.0733,93.1156
2.0877,92.7769
2.1021,92.5645
2.1165,92.3387
2.1308,91.8360
2.1452,91.4436
2.1596,90.9758
2.1740,90.6129
2.1884,89.6210
2.2028,88.4731
2.2172,87.3925
2.2316,86.2419
2.2460,84.6936
2.2604,83.9301
2.2748,83.7823
2.2892,83.7473
2.3036,83.2151
2.3180,83.3817
2.3324,83.6720
2.3468,83.8495
2.3612,83.4032
2.3756,82.7393
2.3900,82.5645
2.4044,81.6694
2.4188,80.9731
2.4332,80.7500
2.4476,79.8844
2.4620,79.0484
2.4764,77.9973
2.4908,77.8844
2.5052,78.3333
2.5196,78.8038
2.5340,78.7957
2.5484,78.2204
2.5628,76.8790
2.5772,75.3790
2.5916,72.8737
2.6060,70.9919
2.6204,68.8629
2.6348,68.0296
2.6492,67.4543
2.6636,66.9301
2.6780,65.9409
2.6924,65.1559
2.7068,64.0134
2.7212,63.5403
2.7355,63.2043
2.7499,63.0699
2.7643,62.3118
2.7787,61.9866
2.7931,62.1398
2.8075,62.4462
2.8219,62.9758
2.8363,63.7151
2.8507,64.6048
2.8651,65.9086
2.8795,66.4301
2.8939,66.6586
2.9083,66.3763
2.9227,66.5780
2.9371,66.2312
2.9515,65.7446
2.9659,63.7715
2.9803,61.9812
2.9947,61.2151
3.0091,61.3521
3.0235,61.6505
3.0379,62.0027
3.0523,61.9382
3.0667,62.0726
3.0811,62.3521
3.0955,62.1183
3.1099,61.8306
3.1243,60.9651
3.1387,60.3925
3.1531,60.6371
3.1675,60.3038
3.1819,59.9624
3.1963,59.8521
3.2107,60.1290
3.2251,60.1102
3.2395,59.8226
3.2539,59.7419
3.2683,59.8118
3.2827,59.9731
3.2971,60.0108
3.3115,60.5887
3.3259,61.4140
3.3402,62.3091
3.3546,63.1532
3.3690,63.4382
3.3834,63.7285
3.3978,63.2849
3.4122,62.4973
3.4266,61.5780
3.4410,60.8441
3.4554,59.8656
3.4698,59.4731
3.4842,59.2796
3.4986,59.3387
3.5130,59.0914
3.5274,59.0108
3.5418,58.5484
3.5562,58.8683
3.5706,58.9247
3.5850,58.5753
3.5994,57.7823
3.6138,56.9194
3.6282,56.1048
3.6426,55.4382
3.6570,55.2097
3.6714,55.4113
3.6858,55.1882
3.7002,55.2876
3.7146,55.3683
3.7290,55.1532
3.7434,54.8844
3.7578,54.8763
3.7722,54.9059
3.7866,55.3333
3.8010,55.6210
3.8154,56.1156
3.8298,56.2715
3.8442,55.7876
3.8586,55.4059
3.8730,55.5968
3.8874,55.5215
3.9018,55.3199
3.9162,55.2984
3.9306,55.3629
3.9449,55.4704
3.9593,55.1371
3.9737,54.0806
3.9881,53.1774
4.0025,52.9973
4.0169,52.9247
4.0313,52.4651
4.0457,51.9624
4.0601,51.4731
4.0745,51.2312
4.0889,51.3737
4.1033,51.6237
4.1177,51.5780
4.1321,51.8790
4.1465,52.2823
4.1609,52.5753
4.1753,53.0672
4.1897,53.2473
4.2041,52.8790
4.2185,52.9113
4.2329,52.7903
4.2473,53.3898
4.2617,54.7661
4.2761,55.2204
4.2905,54.7392
4.3049,54.4462
4.3193,54.5860
4.3337,55.0188
4.3481,55.3737
4.3625,55.0941
4.3769,54.6102
4.3913,54.1210
4.4057,53.2903
4.4201,52.7312
4.4345,52.5081
4.4489,52.3548
4.4633,51.9892
