X_px,Y_px,X_mm,Y_mm
8344.000,3318.000,119.769,47.626
8345.873,3317.857,119.796,47.624
8347.771,3317.721,119.823,47.622
8349.694,3317.591,119.850,47.620
8351.641,3317.468,119.878,47.618
8353.610,3317.350,119.907,47.617
8355.602,3317.239,119.935,47.615
8357.615,3317.133,119.964,47.614
8359.650,3317.034,119.993,47.612
8361.705,3316.941,120.023,47.611
8363.780,3316.853,120.053,47.610
8365.875,3316.771,120.083,47.609
8367.988,3316.696,120.113,47.607
8370.119,3316.625,120.144,47.606
8372.269,3316.561,120.174,47.605
8374.434,3316.502,120.206,47.605
8376.616,3316.449,120.237,47.604
8378.813,3316.401,120.268,47.603
8381.026,3316.358,120.300,47.603
8383.253,3316.322,120.332,47.602
8385.494,3316.290,120.364,47.602
8387.748,3316.263,120.397,47.601
8390.014,3316.242,120.429,47.601
8392.293,3316.226,120.462,47.601
8394.582,3316.215,120.495,47.601
8396.883,3316.209,120.528,47.600
8399.193,3316.208,120.561,47.600
8401.513,3316.212,120.594,47.600
8403.842,3316.221,120.628,47.601
8406.179,3316.235,120.661,47.601
8408.523,3316.253,120.695,47.601
8410.875,3316.276,120.729,47.601
8413.232,3316.304,120.762,47.602
8415.597,3316.336,120.796,47.602
8417.966,3316.373,120.830,47.603
8420.339,3316.415,120.864,47.603
8422.716,3316.460,120.899,47.604
8425.097,3316.510,120.933,47.605
8427.479,3316.565,120.967,47.606
8429.865,3316.624,121.001,47.606
8432.252,3316.686,121.035,47.607
8434.640,3316.753,121.070,47.608
8437.027,3316.824,121.104,47.609
8439.415,3316.899,121.138,47.610
8441.801,3316.978,121.172,47.611
8444.186,3317.061,121.207,47.613
8446.568,3317.148,121.241,47.614
8448.948,3317.239,121.275,47.615
8451.324,3317.333,121.309,47.617
8453.696,3317.431,121.343,47.618
8456.063,3317.532,121.377,47.619
8458.425,3317.637,121.411,47.621
8460.781,3317.746,121.445,47.622
8463.131,3317.858,121.479,47.624
8465.473,3317.973,121.512,47.626
8467.807,3318.092,121.546,47.627
8470.134,3318.214,121.579,47.629
8472.452,3318.340,121.612,47.631
8474.764,3318.469,121.646,47.633
8477.067,3318.601,121.679,47.635
8479.364,3318.737,121.712,47.637
8481.653,3318.877,121.745,47.639
8483.936,3319.020,121.777,47.641
8486.211,3319.167,121.810,47.643
8488.479,3319.318,121.843,47.645
8490.741,3319.472,121.875,47.647
8492.997,3319.630,121.907,47.650
8495.246,3319.792,121.940,47.652
8497.489,3319.958,121.972,47.654
8499.726,3320.127,122.004,47.657
8501.956,3320.301,122.036,47.659
8504.181,3320.479,122.068,47.662
8506.400,3320.660,122.100,47.664
8508.613,3320.846,122.132,47.667
