X_px,Y_px,X_mm,Y_mm
8136.405,3472.016,115.809,49.419
8135.066,3472.039,115.790,49.419
8133.697,3472.069,115.771,49.420
8132.299,3472.107,115.751,49.420
8130.877,3472.150,115.730,49.421
8129.432,3472.198,115.710,49.421
8127.966,3472.250,115.689,49.422
8126.482,3472.306,115.668,49.423
8124.984,3472.363,115.647,49.424
8123.473,3472.422,115.625,49.425
8121.952,3472.481,115.603,49.425
8120.423,3472.539,115.582,49.426
8118.890,3472.595,115.560,49.427
8117.354,3472.649,115.538,49.428
8115.817,3472.699,115.516,49.429
8114.283,3472.745,115.494,49.429
8112.755,3472.785,115.473,49.430
8111.233,3472.819,115.451,49.430
8109.717,3472.847,115.429,49.431
8108.208,3472.870,115.408,49.431
8106.704,3472.889,115.386,49.431
8105.206,3472.902,115.365,49.431
8103.712,3472.912,115.344,49.432
8102.223,3472.918,115.323,49.432
8100.737,3472.921,115.301,49.432
8099.254,3472.922,115.280,49.432
8097.775,3472.920,115.259,49.432
8096.298,3472.917,115.238,49.432
8094.823,3472.912,115.217,49.432
8093.350,3472.906,115.196,49.431
8091.878,3472.900,115.175,49.431
8090.406,3472.894,115.154,49.431
8088.935,3472.888,115.133,49.431
8087.464,3472.883,115.113,49.431
8085.992,3472.880,115.092,49.431
8084.519,3472.878,115.071,49.431
8083.045,3472.880,115.050,49.431
8081.570,3472.885,115.029,49.431
8080.093,3472.893,115.008,49.431
8078.613,3472.907,114.987,49.431
8077.131,3472.925,114.965,49.432
8075.647,3472.949,114.944,49.432
8074.159,3472.980,114.923,49.432
8072.668,3473.017,114.902,49.433
8071.173,3473.062,114.881,49.434
8069.674,3473.116,114.859,49.434
8068.170,3473.178,114.838,49.435
8066.662,3473.249,114.816,49.436
8065.148,3473.331,114.795,49.437
8063.629,3473.422,114.773,49.439
8062.107,3473.522,114.752,49.440
8060.582,3473.630,114.730,49.442
8059.055,3473.745,114.708,49.443
8057.527,3473.867,114.686,49.445
8055.999,3473.993,114.665,49.447
8054.472,3474.123,114.643,49.449
8052.947,3474.256,114.621,49.451
8051.425,3474.392,114.600,49.453
8049.908,3474.528,114.578,49.455
8048.395,3474.665,114.556,49.456
8046.888,3474.800,114.535,49.458
8045.388,3474.934,114.514,49.460
8043.896,3475.065,114.492,49.462
8042.412,3475.193,114.471,49.464
8040.939,3475.315,114.450,49.466
8039.476,3475.433,114.430,49.467
8038.023,3475.545,114.409,49.469
8036.578,3475.653,114.388,49.471
8035.142,3475.756,114.368,49.472
8033.713,3475.855,114.347,49.473
8032.291,3475.951,114.327,49.475
8030.875,3476.043,114.307,49.476
8029.463,3476.132,114.287,49.477
8028.056,3476.219,114.267,49.479
8026.652,3476.303,114.247,49.480
8025.251,3476.385,114.227,49.481
8023.852,3476.466,114.207,49.482
8022.454,3476.545,114.187,49.483
8021.057,3476.623,114.167,49.484
8019.658,3476.701,114.147,49.485
8018.259,3476.779,114.128,49.487
8016.858,3476.856,114.108,49.488
8015.455,3476.934,114.088,49.489
8014.048,3477.013,114.068,49.490
8012.637,3477.092,114.047,49.491
8011.221,3477.172,114.027,49.492
8009.800,3477.254,114.007,49.493
8008.373,3477.338,113.987,49.495
8006.938,3477.424,113.966,49.496
8005.497,3477.511,113.946,49.497
8004.047,3477.602,113.925,49.498
8002.588,3477.695,113.904,49.500
8001.119,3477.791,113.884,49.501
7999.640,3477.891,113.862,49.502
7998.149,3477.995,113.841,49.504
7996.646,3478.102,113.820,49.505
7995.133,3478.213,113.798,49.507
7993.608,3478.328,113.777,49.509
7992.075,3478.447,113.755,49.510
7990.533,3478.568,113.733,49.512
7988.984,3478.693,113.711,49.514
7987.429,3478.821,113.689,49.516
7985.869,3478.951,113.666,49.517
7984.304,3479.083,113.644,49.519
7982.737,3479.219,113.622,49.521
7981.167,3479.355,113.600,49.523
7979.596,3479.494,113.577,49.525
7978.026,3479.635,113.555,49.527
7976.456,3479.777,113.533,49.529
7974.889,3479.920,113.510,49.531
7973.324,3480.064,113.488,49.533
7971.764,3480.209,113.466,49.535
7970.209,3480.354,113.444,49.537
7968.659,3480.501,113.422,49.540
7967.115,3480.648,113.400,49.542
7965.578,3480.798,113.378,49.544
7964.047,3480.948,113.356,49.546
7962.523,3481.102,113.334,49.548
7961.006,3481.257,113.313,49.550
7959.497,3481.415,113.291,49.553
7957.996,3481.576,113.270,49.555
7956.503,3481.741,113.249,49.557
7955.019,3481.909,113.227,49.560
7953.543,3482.081,113.206,49.562
7952.078,3482.257,113.186,49.565
7950.622,3482.438,113.165,49.567
7949.176,3482.623,113.144,49.570
7947.740,3482.813,113.124,49.572
7946.315,3483.009,113.104,49.575
7944.898,3483.211,113.083,49.578
7943.485,3483.419,113.063,49.581
7942.074,3483.635,113.043,49.584
7940.661,3483.859,113.023,49.587
7939.243,3484.092,113.003,49.591
7937.817,3484.334,112.983,49.594
7936.379,3484.587,112.962,49.598
7934.927,3484.850,112.941,49.601
7933.457,3485.124,112.920,49.605
7931.966,3485.411,112.899,49.609
7930.450,3485.710,112.878,49.614
7928.908,3486.024,112.856,49.618
7927.334,3486.351,112.833,49.623
7925.727,3486.693,112.810,49.628
7924.083,3487.051,112.787,49.633
7922.399,3487.425,112.763,49.638
7920.678,3487.814,112.739,49.644
7918.923,3488.218,112.714,49.649
7917.138,3488.634,112.688,49.655
7915.328,3489.063,112.662,49.661
7913.495,3489.503,112.636,49.668
7911.644,3489.953,112.610,49.674
7909.777,3490.411,112.583,49.681
7907.900,3490.878,112.557,49.687
7906.016,3491.351,112.530,49.694
7904.128,3491.830,112.503,49.701
7902.241,3492.313,112.476,49.708
7900.357,3492.800,112.449,49.715
7898.482,3493.289,112.423,49.722
7896.618,3493.779,112.396,49.729
7894.770,3494.270,112.370,49.736
7892.941,3494.759,112.344,49.742
7891.134,3495.247,112.318,49.749
7889.355,3495.731,112.293,49.756
7887.606,3496.211,112.268,49.763
7885.891,3496.686,112.243,49.770
7884.207,3497.157,112.219,49.777
7882.553,3497.623,112.196,49.783
7880.924,3498.087,112.173,49.790
7879.316,3498.549,112.150,49.796
7877.728,3499.009,112.127,49.803
7876.154,3499.470,112.105,49.810
7874.591,3499.931,112.083,49.816
7873.037,3500.394,112.061,49.823
7871.487,3500.860,112.038,49.829
7869.939,3501.330,112.016,49.836
7868.388,3501.804,111.994,49.843
7866.832,3502.283,111.972,49.850
7865.266,3502.769,111.950,49.857
7863.688,3503.263,111.927,49.864
7862.093,3503.764,111.905,49.871
7860.479,3504.275,111.882,49.878
7858.841,3504.796,111.858,49.885
7857.178,3505.328,111.835,49.893
7855.490,3505.871,111.811,49.901
7853.777,3506.425,111.786,49.909
7852.041,3506.988,111.762,49.917
7850.282,3507.562,111.737,49.925
7848.501,3508.147,111.711,49.933
7846.701,3508.741,111.686,49.941
7844.880,3509.344,111.660,49.950
7843.042,3509.957,111.634,49.959
7841.186,3510.579,111.607,49.968
7839.312,3511.210,111.580,49.977
7837.424,3511.850,111.554,49.986
7835.521,3512.499,111.527,49.995
7833.605,3513.156,111.499,50.004
7831.676,3513.820,111.472,50.014
7829.735,3514.493,111.444,50.023
7827.784,3515.174,111.416,50.033
7825.824,3515.861,111.388,50.043
