X_px,Y_px,X_mm,Y_mm
8106.000,3746.000,115.727,53.481
8105.889,3745.998,115.726,53.481
8105.563,3745.993,115.721,53.481
8105.029,3745.986,115.714,53.481
8104.296,3745.976,115.703,53.480
8103.373,3745.964,115.690,53.480
8102.268,3745.951,115.674,53.480
8100.987,3745.938,115.656,53.480
8099.542,3745.923,115.635,53.480
8097.939,3745.909,115.612,53.479
8096.187,3745.896,115.587,53.479
8094.294,3745.883,115.560,53.479
8092.269,3745.872,115.531,53.479
8090.120,3745.863,115.501,53.479
8087.854,3745.856,115.468,53.479
8085.481,3745.853,115.434,53.479
8083.009,3745.852,115.399,53.479
8080.447,3745.855,115.363,53.479
8077.801,3745.863,115.325,53.479
8075.082,3745.875,115.286,53.479
8072.296,3745.893,115.246,53.479
8069.453,3745.916,115.206,53.480
8066.560,3745.946,115.164,53.480
8063.627,3745.981,115.122,53.480
8060.661,3746.024,115.080,53.481
8057.670,3746.075,115.037,53.482
8054.664,3746.134,114.994,53.483
8051.649,3746.201,114.951,53.484
8048.636,3746.277,114.908,53.485
8045.631,3746.362,114.866,53.486
8042.644,3746.457,114.823,53.487
8039.682,3746.562,114.781,53.489
8036.754,3746.679,114.739,53.490
8033.868,3746.806,114.698,53.492
8031.033,3746.946,114.657,53.494
8028.256,3747.097,114.617,53.496
8025.544,3747.260,114.579,53.499
8022.900,3747.432,114.541,53.501
8020.329,3747.614,114.504,53.504
8017.833,3747.802,114.469,53.506
8015.419,3747.995,114.434,53.509
8013.088,3748.193,114.401,53.512
8010.846,3748.394,114.369,53.515
8008.696,3748.595,114.338,53.518
8006.643,3748.796,114.309,53.521
8004.689,3748.996,114.281,53.524
8002.839,3749.192,114.255,53.526
8001.098,3749.383,114.230,53.529
7999.469,3749.569,114.206,53.532
7997.957,3749.746,114.185,53.534
7996.563,3749.914,114.165,53.537
7995.295,3750.072,114.147,53.539
7994.154,3750.218,114.131,53.541
7993.146,3750.350,114.116,53.543
7992.273,3750.467,114.104,53.545
7991.541,3750.567,114.093,53.546
7990.952,3750.650,114.085,53.547
7990.511,3750.713,114.079,53.548
7990.222,3750.755,114.074,53.549
7990.089,3750.775,114.073,53.549
7990.050,3750.767,114.072,53.549
7989.892,3750.721,114.070,53.548
7989.601,3750.645,114.066,53.547
7989.181,3750.547,114.060,53.546
7988.637,3750.436,114.052,53.544
7987.973,3750.319,114.042,53.542
7987.191,3750.205,114.031,53.541
7986.297,3750.102,114.018,53.539
7985.294,3750.018,114.004,53.538
7984.185,3749.962,113.988,53.537
7982.976,3749.936,113.971,53.537
7981.670,3749.938,113.952,53.537
7980.272,3749.967,113.932,53.537
7978.787,3750.023,113.911,53.538
7977.219,3750.105,113.889,53.539
7975.572,3750.212,113.865,53.541
7973.850,3750.343,113.841,53.543
7972.059,3750.497,113.815,53.545
7970.203,3750.673,113.789,53.547
7968.285,3750.869,113.761,53.550
7966.311,3751.086,113.733,53.553
7964.285,3751.323,113.704,53.557
7962.211,3751.577,113.675,53.560
7960.094,3751.850,113.644,53.564
7957.938,3752.138,113.614,53.568
7955.749,3752.442,113.582,53.573
7953.529,3752.761,113.551,53.577
7951.283,3753.093,113.519,53.582
7949.017,3753.438,113.486,53.587
7946.734,3753.795,113.454,53.592
7944.439,3754.163,113.421,53.597
