Distance_(mm),Gray_Value
0.0000,56.0343
0.0145,56.0999
0.0290,56.3002
0.0435,56.4355
0.0580,56.1394
0.0725,55.9988
0.0869,56.0639
0.1014,56.2201
0.1159,56.3188
0.1304,56.3960
0.1449,56.1585
0.1594,55.9216
0.1739,55.8357
0.1884,55.9623
0.2029,55.8420
0.2174,55.4774
0.2319,55.1614
0.2463,55.0813
0.2608,54.9675
0.2753,54.9013
0.2898,54.4286
0.3043,54.0087
0.3188,53.6481
0.3333,53.5168
0.3478,53.4872
0.3623,53.3775
0.3768,53.2735
0.3913,53.3316
0.4057,53.2927
0.4202,53.5999
0.4347,53.8107
0.4492,53.7892
0.4637,53.9350
0.4782,53.7787
0.4927,53.8833
0.5072,53.8264
0.5217,53.1783
0.5362,52.7747
0.5507,52.5383
0.5651,52.5935
0.5796,52.5610
0.5941,52.2950
0.6086,51.8554
0.6231,51.3095
0.6376,50.8984
0.6521,51.0348
0.6666,50.8200
0.6811,50.2364
0.6956,49.5906
0.7101,49.2596
0.7245,49.3403
0.7390,49.4059
0.7535,49.0714
0.7680,48.5406
0.7825,48.1504
0.7970,47.8449
0.8115,47.4977
0.8260,47.1771
0.8405,46.6254
0.8550,46.2851
0.8695,45.8519
0.8839,46.2033
0.8984,46.4762
0.9129,46.4971
0.9274,46.5459
0.9419,46.6487
0.9564,46.7369
0.9709,46.6620
0.9854,46.2904
0.9999,46.1940
1.0144,46.1521
1.0289,46.3519
1.0434,46.2485
1.0578,46.1330
1.0723,45.9640
1.0868,45.9803
1.1013,45.9652
1.1158,45.9396
1.1303,45.7956
1.1448,45.7700
1.1593,45.7242
1.1738,46.0186
1.1883,46.4315
1.2028,46.8548
1.2172,47.1022
1.2317,46.9309
1.2462,46.9094
1.2607,47.4257
1.2752,47.8165
1.2897,47.6783
1.3042,47.5499
1.3187,47.5163
1.3332,48.0732
1.3477,48.4384
1.3622,48.6638
1.3766,48.5447
1.3911,48.5871
1.4056,48.7729
1.4201,48.9878
1.4346,49.0790
1.4491,48.8972
1.4636,48.9576
1.4781,49.1771
1.4926,49.2927
1.5071,49.4750
1.5216,49.3972
1.5360,49.2578
1.5505,49.1620
1.5650,49.0639
1.5795,49.1045
1.5940,49.1098
1.6085,49.1214
1.6230,48.9925
1.6375,49.2677
1.6520,49.6394
1.6665,49.8357
1.6810,49.5616
1.6954,49.3113
1.7099,49.3473
1.7244,49.5871
1.7389,49.6905
1.7534,49.6852
1.7679,49.5848
1.7824,49.7340
1.7969,50.3508
1.8114,50.5505
1.8259,50.6754
1.8404,50.4861
1.8548,50.6034
1.8693,50.9559
1.8838,51.2125
1.8983,51.4460
1.9128,51.3177
1.9273,51.3647
1.9418,51.8194
1.9563,52.2375
1.9708,52.4826
1.9853,52.4878
1.9998,52.4315
2.0142,52.5151
2.0287,52.5203
2.0432,52.7242
2.0577,52.4762
2.0722,52.1887
2.0867,51.9088
2.1012,52.0447
2.1157,51.7468
2.1302,51.4477
2.1447,51.4657
2.1592,51.4634
2.1736,51.4779
2.1881,51.2997
2.2026,50.6341
2.2171,50.1736
2.2316,50.0389
2.2461,49.9361
2.2606,49.5534
2.2751,49.0633
2.2896,48.6707
2.3041,48.6289
2.3186,48.4704
2.3330,48.9280
2.3475,49.4983
2.3620,49.8107
2.3765,49.5807
2.3910,49.6098
2.4055,50.0592
2.4200,50.6806
2.4345,50.9698
2.4490,51.5308
2.4635,52.1382
2.4780,52.6173
2.4924,53.0981
2.5069,53.1818
2.5214,52.9506
2.5359,52.8322
2.5504,52.8595
2.5649,52.8653
2.5794,52.4948
2.5939,51.8612
2.6084,51.3780
2.6229,51.3223
2.6374,51.2520
2.6518,51.2410
2.6663,51.4053
2.6808,51.5488
2.6953,51.8839
2.7098,52.3850
2.7243,53.3072
2.7388,54.3606
2.7533,55.0732
2.7678,55.2799
2.7823,55.5859
2.7968,56.2758
2.8112,56.9913
2.8257,57.3537
2.8402,57.5587
2.8547,57.8136
2.8692,58.1150
2.8837,58.1951
2.8982,58.2573
2.9127,58.5621
2.9272,58.3798
2.9417,57.6760
2.9562,56.5377
2.9706,55.1934
2.9851,53.4338
2.9996,51.9164
3.0141,50.6823
3.0286,49.0738
3.0431,47.5221
3.0576,46.8002
3.0721,47.3200
3.0866,49.4262
3.1011,51.7340
3.1156,53.2869
3.1301,53.4111
3.1445,53.4774
3.1590,53.7311
3.1735,54.2683
3.1880,54.8653
3.2025,55.4146
3.2170,55.7079
3.2315,55.8014
3.2460,56.2491
3.2605,56.7497
3.2750,56.9042
3.2895,56.9158
3.3039,56.8804
3.3184,57.0836
3.3329,57.3606
3.3474,57.7352
3.3619,58.0325
3.3764,58.3548
3.3909,58.8763
3.4054,59.1626
3.4199,59.7003
3.4344,59.9170
3.4489,60.4588
3.4633,60.6510
3.4778,60.9884
3.4923,61.4454
3.5068,61.6196
3.5213,61.4373
3.5358,61.1144
3.5503,61.1870
3.5648,61.4303
3.5793,61.3635
3.5938,60.9733
3.6083,60.8943
3.6227,60.7660
3.6372,60.6603
3.6517,60.5749
3.6662,60.6150
3.6807,60.8269
3.6952,60.8362
3.7097,60.7666
3.7242,60.6585
3.7387,60.6452
3.7532,60.6632
3.7677,60.5697
3.7821,60.9599
3.7966,61.4855
3.8111,61.6655
3.8256,61.9292
3.8401,62.1783
3.8546,62.1963
3.8691,62.4814
3.8836,62.5761
3.8981,62.4669
3.9126,62.2154
3.9271,62.0726
3.9415,62.0372
3.9560,62.2329
3.9705,62.3304
3.9850,62.4129
3.9995,62.1969
4.0140,62.2247
4.0285,62.0935
4.0430,62.0174
4.0575,61.9390
4.0720,61.9326
4.0865,62.1806
4.1009,62.5412
4.1154,62.2236
4.1299,61.6220
4.1444,60.9890
4.1589,60.3676
4.1734,59.8235
4.1879,59.1998
4.2024,58.7863
4.2169,58.4181
4.2314,58.2817
4.2459,58.2758
4.2603,58.2602
4.2748,57.8374
4.2893,57.3554
4.3038,57.3693
4.3183,57.4797
4.3328,57.8897
4.3473,58.2015
4.3618,58.2991
4.3763,58.3287
4.3908,58.2456
4.4053,58.4895
4.4197,58.6934
4.4342,58.7503
4.4487,58.6632
4.4632,58.7997
4.4777,58.7439
4.4922,58.5209
4.5067,58.0732
4.5212,57.7828
4.5357,57.6341
4.5502,57.4419
4.5647,57.0912
4.5791,56.8386
4.5936,56.7636
4.6081,56.6638
4.6226,56.4872
4.6371,56.1661
4.6516,55.5412
4.6661,54.1858
4.6806,52.5923
4.6951,51.0674
4.7096,50.2584
4.7241,49.4744
4.7385,48.9413
4.7530,48.2091
4.7675,47.6446
4.7820,47.3926
4.7965,47.2880
4.8110,46.9239
4.8255,46.4106
4.8400,45.9454
4.8545,45.8124
4.8690,45.7793
4.8835,45.7201
4.8979,45.6295
4.9124,45.4710
4.9269,45.5807
4.9414,45.5970
4.9559,45.3240
4.9704,44.7747
4.9849,44.3763
4.9994,44.0343
5.0139,43.6574
5.0284,43.2108
5.0429,42.8810
5.0573,42.6928
5.0718,42.0354
5.0863,41.6051
5.1008,41.2247
5.1153,40.7979
5.1298,40.0046
5.1443,39.3101
5.1588,38.8705
5.1733,38.9413
5.1878,38.8868
5.2023,38.3670
5.2168,37.7445
5.2312,37.5575
5.2457,37.4059
5.2602,37.2027
5.2747,36.8403
5.2892,36.8885
5.3037,36.8577
5.3182,36.7549
5.3327,36.6638
5.3472,36.4141
5.3617,36.1214
5.3762,35.9437
5.3906,35.2456
5.4051,34.8066
5.4196,34.3862
5.4341,34.2096
5.4486,34.1092
5.4631,33.8827
5.4776,33.6876
5.4921,33.6800
5.5066,33.4663
5.5211,33.3780
5.5356,33.0726
5.5500,32.7631
5.5645,32.4303
5.5790,32.0517
