Distance_(mm),Gray_Value
0.0000,107.7910
0.0145,108.2064
0.0290,108.5423
0.0435,108.5952
0.0580,108.6402
0.0725,108.8228
0.0869,108.6931
0.1014,108.7619
0.1159,108.9550
0.1304,109.2884
0.1449,109.7090
0.1594,110.3889
0.1739,110.8730
0.1884,110.9497
0.2029,110.7222
0.2174,110.7910
0.2318,110.7169
0.2463,110.1852
0.2608,109.9921
0.2753,110.4021
0.2898,110.7540
0.3043,110.6746
0.3188,110.6561
0.3333,110.4762
0.3478,110.5317
0.3623,110.6455
0.3768,110.9206
0.3912,111.3730
0.4057,111.7407
0.4202,112.0741
0.4347,112.3624
0.4492,112.1032
0.4637,111.8757
0.4782,112.0979
0.4927,112.9286
0.5072,113.6058
0.5217,113.8677
0.5362,113.8624
0.5506,114.0265
0.5651,114.4974
0.5796,114.8624
0.5941,114.7831
0.6086,115.5741
0.6231,116.0794
0.6376,116.1958
0.6521,115.9524
0.6666,115.8624
0.6811,115.7275
0.6955,115.3651
0.7100,115.2355
0.7245,115.0265
0.7390,114.5423
0.7535,114.4471
0.7680,114.4312
0.7825,114.6455
0.7970,115.0476
0.8115,115.6772
0.8260,116.4471
0.8405,117.2725
0.8549,117.4577
0.8694,117.1534
0.8839,117.0635
0.8984,116.7910
0.9129,116.7857
0.9274,117.7487
0.9419,118.5450
0.9564,118.9497
0.9709,119.1852
0.9854,119.2645
0.9998,119.3175
1.0143,119.0900
1.0288,119.2778
1.0433,118.9709
1.0578,118.4365
1.0723,118.3915
1.0868,118.7698
1.1013,119.2037
1.1158,119.1852
1.1303,119.1111
1.1448,118.7884
1.1592,118.6005
1.1737,118.4180
1.1882,117.9206
1.2027,117.3757
1.2172,117.5688
1.2317,117.8730
1.2462,118.1058
1.2607,118.6032
1.2752,119.3836
1.2897,119.7593
1.3042,119.8175
1.3186,120.0079
1.3331,119.8254
1.3476,119.9100
1.3621,119.3175
1.3766,119.4100
1.3911,119.4444
1.4056,119.5079
1.4201,120.0132
1.4346,120.3360
1.4491,120.0767
1.4635,119.7963
1.4780,119.4180
1.4925,119.4180
1.5070,119.0026
1.5215,118.3175
1.5360,117.8995
1.5505,117.9153
1.5650,117.8995
1.5795,117.8704
1.5940,117.8413
1.6085,117.9577
1.6229,118.2725
1.6374,118.7196
1.6519,119.6429
1.6664,120.6005
1.6809,120.9894
1.6954,121.5026
1.7099,120.7487
1.7244,120.3360
1.7389,120.0397
1.7534,119.9709
1.7678,119.8386
1.7823,119.7302
1.7968,120.0688
1.8113,120.0529
1.8258,120.0688
1.8403,119.8386
1.8548,119.8466
1.8693,119.9233
1.8838,119.9497
1.8983,119.8810
1.9128,119.1005
1.9272,118.7302
1.9417,118.3968
1.9562,118.4127
1.9707,118.2619
1.9852,118.1508
1.9997,117.8730
2.0142,117.7963
2.0287,117.7011
2.0432,117.6190
2.0577,117.5847
2.0722,117.7249
2.0866,117.8783
2.1011,118.1164
2.1156,118.4656
2.1301,118.5635
2.1446,118.2619
2.1591,118.2989
2.1736,118.0900
2.1881,118.2487
2.2026,118.3042
2.2171,118.5317
2.2315,118.5132
2.2460,118.2381
2.2605,118.3862
2.2750,118.3148
2.2895,118.2513
2.3040,118.6667
2.3185,118.5423
2.3330,118.5476
