X_px,Y_px,X_mm,Y_mm
3739.072,3644.008,53.710,52.345
3737.672,3644.015,53.690,52.345
3736.247,3644.025,53.670,52.345
3734.799,3644.037,53.649,52.345
3733.331,3644.052,53.628,52.345
3731.843,3644.068,53.606,52.345
3730.339,3644.087,53.585,52.346
3728.821,3644.108,53.563,52.346
3727.290,3644.131,53.541,52.346
3725.749,3644.156,53.519,52.347
3724.200,3644.182,53.496,52.347
3722.645,3644.210,53.474,52.347
3721.087,3644.240,53.452,52.348
3719.527,3644.271,53.429,52.348
3717.967,3644.303,53.407,52.349
3716.410,3644.336,53.385,52.349
3714.858,3644.370,53.362,52.350
3713.313,3644.405,53.340,52.350
3711.776,3644.441,53.318,52.351
3710.246,3644.478,53.296,52.351
3708.723,3644.514,53.274,52.352
3707.205,3644.552,53.252,52.352
3705.692,3644.589,53.231,52.353
3704.184,3644.625,53.209,52.353
3702.679,3644.662,53.187,52.354
3701.178,3644.698,53.166,52.354
3699.680,3644.734,53.144,52.355
3698.183,3644.769,53.123,52.355
3696.687,3644.803,53.101,52.356
3695.192,3644.836,53.080,52.356
3693.697,3644.867,53.058,52.357
3692.201,3644.897,53.037,52.357
3690.704,3644.926,53.015,52.358
3689.205,3644.952,52.994,52.358
3687.703,3644.977,52.972,52.358
3686.199,3645.000,52.951,52.359
3684.693,3645.021,52.929,52.359
3683.184,3645.042,52.907,52.359
3681.673,3645.061,52.886,52.360
3680.160,3645.080,52.864,52.360
3678.645,3645.098,52.842,52.360
3677.128,3645.116,52.820,52.360
3675.610,3645.134,52.799,52.361
3674.090,3645.152,52.777,52.361
3672.569,3645.170,52.755,52.361
3671.047,3645.190,52.733,52.362
3669.523,3645.210,52.711,52.362
3667.999,3645.231,52.689,52.362
3666.473,3645.254,52.667,52.362
3664.947,3645.279,52.645,52.363
3663.420,3645.305,52.623,52.363
3661.893,3645.334,52.601,52.364
3660.365,3645.365,52.580,52.364
3658.835,3645.398,52.558,52.365
3657.305,3645.434,52.536,52.365
3655.773,3645.473,52.514,52.366
3654.240,3645.515,52.492,52.366
3652.705,3645.561,52.469,52.367
