Distance_(mm),Gray_Value
0.0000,34.2489
0.0145,34.3326
0.0290,34.5434
0.0435,34.6697
0.0579,34.6202
0.0724,34.2565
0.0869,34.3067
0.1014,34.5038
0.1159,34.6020
0.1304,34.6362
0.1448,34.5388
0.1593,34.5479
0.1738,34.6522
0.1883,34.5761
0.2028,34.6248
0.2173,34.6750
0.2318,34.7230
0.2462,34.6895
0.2607,34.7489
0.2752,34.9125
0.2897,34.8744
0.3042,34.5464
0.3187,34.7770
0.3331,34.7945
0.3476,34.8486
0.3621,35.2268
0.3766,35.3843
0.3911,35.2511
0.4056,35.2976
0.4201,35.4612
0.4345,35.7161
0.4490,35.6842
0.4635,35.7724
0.4780,35.9833
0.4925,36.3470
0.5070,36.3607
0.5214,36.3394
0.5359,36.1233
0.5504,36.2336
0.5649,36.5647
0.5794,36.8174
0.5939,36.8021
0.6084,36.6925
0.6228,36.9627
0.6373,37.3151
0.6518,37.3402
0.6663,37.5046
0.6808,37.6027
0.6953,37.7222
0.7098,37.8044
0.7242,37.7367
0.7387,37.6728
0.7532,37.7808
0.7677,37.6606
0.7822,37.4094
0.7967,37.4231
0.8111,37.6317
0.8256,37.8227
0.8401,37.8737
0.8546,38.0000
0.8691,38.2717
0.8836,38.5091
0.8981,38.6286
0.9125,38.6591
0.9270,38.7801
0.9415,38.8767
0.9560,38.9543
0.9705,38.9597
0.9850,38.8219
0.9994,38.7785
1.0139,38.9307
1.0284,39.0898
1.0429,39.1903
1.0574,39.1613
1.0719,39.0114
1.0864,39.1104
1.1008,39.3912
1.1153,39.2884
1.1298,39.4696
1.1443,39.5807
1.1588,39.7588
1.1733,39.8486
1.1877,40.2169
1.2022,40.5274
1.2167,40.8432
1.2312,40.7709
1.2457,40.9764
1.2602,41.1454
1.2747,41.3440
1.2891,41.7047
1.3036,42.0548
1.3181,42.3257
1.3326,42.4658
1.3471,42.8836
1.3616,43.2557
1.3760,43.6202
1.3905,43.6903
1.4050,43.9452
1.4195,44.2679
1.4340,44.5616
1.4485,44.7192
1.4630,44.7816
1.4774,45.0578
1.4919,45.4627
1.5064,45.7420
1.5209,45.9779
1.5354,46.1781
1.5499,46.3402
1.5643,46.3402
1.5788,46.5837
1.5933,46.9414
1.6078,47.3508
1.6223,47.6514
1.6368,47.9292
1.6513,48.2062
1.6657,48.5883
1.6802,48.7260
1.6947,48.5830
1.7092,48.7481
1.7237,49.0320
1.7382,49.4140
1.7526,49.4741
1.7671,49.5624
1.7816,49.7900
1.7961,49.9665
1.8106,50.2770
1.8251,50.5479
1.8396,50.8158
1.8540,51.0807
1.8685,51.3166
1.8830,51.5479
1.8975,51.7998
1.9120,51.8995
1.9265,52.2960
1.9410,52.4642
1.9554,52.8546
1.9699,53.1514
1.9844,53.2679
1.9989,53.3181
2.0134,53.3896
2.0279,53.5967
2.0423,53.9711
2.0568,54.0845
2.0713,54.3493
2.0858,54.3470
2.1003,54.5107
2.1148,54.7321
2.1293,54.9247
2.1437,55.1766
2.1582,55.2808
2.1727,55.3554
2.1872,55.4627
2.2017,55.5974
2.2162,55.7420
2.2306,55.8425
2.2451,55.9650
2.2596,56.0335
2.2741,56.1309
2.2886,56.4665
2.3031,56.6766
2.3176,56.8798
2.3320,57.1332
2.3465,57.1743
2.3610,57.2823
2.3755,57.5015
2.3900,57.7070
2.4045,57.9597
2.4189,58.3311
2.4334,58.5769
2.4479,58.7009
2.4624,58.8379
2.4769,59.1088
2.4914,59.6180
2.5059,59.9764
2.5203,60.4300
2.5348,60.6636
2.5493,60.8988
2.5638,61.2504
2.5783,61.7588
2.5928,62.5312
2.6072,62.9056
2.6217,63.1857
2.6362,63.3569
2.6507,63.5008
2.6652,63.7002
2.6797,63.7557
2.6942,63.8135
2.7086,63.9970
2.7231,64.3349
2.7376,64.6324
2.7521,64.9094
2.7666,65.0495
2.7811,65.1279
2.7955,65.1796
2.8100,65.3440
2.8245,65.3767
2.8390,65.3470
2.8535,65.4376
2.8680,65.5069
2.8825,65.8721
2.8969,66.1575
2.9114,66.3501
2.9259,66.4916
2.9404,66.6104
2.9549,66.6819
2.9694,66.8272
2.9838,66.8463
2.9983,66.9482
3.0128,67.2177
3.0273,67.4338
3.0418,67.5830
3.0563,67.7633
3.0708,67.8562
3.0852,68.0289
3.0997,68.1925
3.1142,68.5799
3.1287,68.8721
3.1432,69.0297
3.1577,69.1050
3.1722,69.2793
3.1866,69.5274
3.2011,69.8333
3.2156,70.0114
3.2301,70.1317
3.2446,70.3234
3.2591,70.4909
3.2735,70.7329
3.2880,70.7785
3.3025,70.8067
3.3170,70.8189
3.3315,70.9840
3.3460,71.1674
3.3605,71.2199
3.3749,71.3189
3.3894,71.2641
3.4039,71.2519
3.4184,71.1887
3.4329,71.0107
3.4474,70.8128
3.4618,70.4345
3.4763,70.1560
3.4908,69.6553
3.5053,68.7861
3.5198,67.8006
3.5343,67.1819
3.5488,66.8988
3.5632,67.0061
3.5777,67.5312
3.5922,68.4931
3.6067,69.4102
3.6212,69.9855
3.6357,70.9399
3.6501,71.7146
3.6646,72.6925
3.6791,73.1005
3.6936,73.4216
3.7081,73.7314
3.7226,74.6005
3.7371,75.5852
3.7515,76.2740
3.7660,76.4635
3.7805,76.1583
3.7950,76.2283
3.8095,76.8645
3.8240,77.5350
3.8384,78.1339
3.8529,78.5167
3.8674,79.0616
3.8819,79.7275
3.8964,80.2740
3.9109,80.7732
3.9254,81.1469
3.9398,81.4909
3.9543,81.8402
3.9688,81.7801
3.9833,81.6537
3.9978,81.3440
4.0123,81.1986
4.0267,81.3874
4.0412,81.7435
4.0557,82.0974
4.0702,82.1857
4.0847,82.2169
4.0992,82.4498
4.1137,82.6263
4.1281,82.4079
4.1426,82.0982
4.1571,81.8036
4.1716,81.5845
4.1861,81.3653
4.2006,80.9840
4.2150,80.5304
4.2295,80.0830
4.2440,79.6667
4.2585,79.5731
4.2730,79.5982
4.2875,79.1964
4.3020,78.9368
4.3164,78.6788
4.3309,78.2047
4.3454,78.0388
4.3599,78.0951
4.3744,77.8539
4.3889,77.7466
4.4033,77.9467
4.4178,78.3935
4.4323,78.6514
4.4468,78.4764
4.4613,78.2268
4.4758,78.0358
4.4903,78.0183
4.5047,77.8356
4.5192,77.5761
4.5337,77.4102
4.5482,77.0951
4.5627,76.8470
4.5772,76.5662
4.5917,76.3310
4.6061,75.9604
4.6206,75.3737
4.6351,74.8668
4.6496,74.5738
4.6641,74.2504
4.6786,73.6301
4.6930,73.1043
4.7075,72.7527
4.7220,72.4034
4.7365,71.9711
4.7510,71.6469
4.7655,70.9909
4.7800,70.2656
4.7944,69.6461
4.8089,69.0464
4.8234,68.7671
4.8379,68.3478
4.8524,67.5312
4.8669,67.0913
4.8813,66.6469
4.8958,65.9756
4.9103,65.1096
4.9248,64.2785
4.9393,63.3265
4.9538,62.1925
4.9683,61.0632
4.9827,60.2123
4.9972,59.2808
5.0117,58.4361
5.0262,57.4323
5.0407,56.8196
5.0552,56.0982
5.0696,55.7017
5.0841,54.7839
5.0986,53.8288
5.1131,53.4307
5.1276,53.0685
5.1421,52.6377
5.1566,51.9840
5.1710,51.3584
5.1855,50.9855
5.2000,50.6438
5.2145,50.3128
5.2290,49.9916
5.2435,49.5282
5.2579,49.1241
5.2724,48.7542
5.2869,48.1218
5.3014,47.5419
5.3159,46.9528
5.3304,46.8486
5.3449,46.5715
5.3593,45.8037
5.3738,44.9817
5.3883,44.6469
5.4028,44.2047
5.4173,43.8744
5.4318,43.1796
5.4462,42.5769
5.4607,41.9627
5.4752,41.4437
5.4897,41.1180
5.5042,41.0906
5.5187,40.7770
5.5332,40.3805
5.5476,39.8607
5.5621,39.4977
5.5766,39.3425
5.5911,39.1514
5.6056,38.8912
5.6201,38.9543
5.6345,38.4589
5.6490,38.4110
5.6635,38.6537
5.6780,38.5563
5.6925,38.6826
5.7070,38.5487
5.7215,38.3295
5.7359,38.1689
5.7504,37.7412
5.7649,37.6545
5.7794,37.6012
5.7939,37.6514
5.8084,37.4110
5.8229,37.1286
5.8373,36.8075
5.8518,36.6202
5.8663,36.2085
5.8808,35.8790
5.8953,35.5883
5.9098,35.4330
5.9242,35.3318
5.9387,35.2123
5.9532,35.2998
5.9677,35.2823
5.9822,35.0282
5.9967,34.7405
6.0112,34.2078
6.0256,34.1035
6.0401,34.0982
6.0546,33.9619
6.0691,33.5518
6.0836,33.1804
6.0981,32.8896
6.1125,32.8311
6.1270,32.5472
6.1415,32.1728
6.1560,31.9871
6.1705,31.8196
6.1850,31.5335
6.1995,31.0297
6.2139,30.8752
6.2284,30.4269
6.2429,30.0129
6.2574,29.9795
6.2719,30.3752
6.2864,30.5875
6.3008,30.4795
6.3153,30.2473
6.3298,29.8661
6.3443,29.7755
6.3588,29.7763
6.3733,29.8135
6.3878,29.5472
6.4022,29.5312
6.4167,29.2991
6.4312,29.0266
6.4457,29.0198
6.4602,29.4330
6.4747,29.8212
6.4891,29.6119
6.5036,29.1796
6.5181,28.9863
6.5326,28.8820
6.5471,28.8463
6.5616,28.4330
6.5761,28.5190
6.5905,28.4193
6.6050,28.1994
6.6195,27.9148
6.6340,27.7146
6.6485,27.6202
6.6630,27.6431
6.6774,27.5685
6.6919,27.3143
6.7064,27.0989
6.7209,27.2694
6.7354,27.4855
6.7499,27.6621
6.7644,27.7306
6.7788,27.6636
6.7933,27.1842
6.8078,27.0708
6.8223,27.0320
6.8368,26.9201
6.8513,26.6849
6.8657,26.4696
6.8802,26.6400
6.8947,27.0647
6.9092,26.9338
6.9237,26.7154
6.9382,26.5251
6.9527,26.5441
6.9671,26.6294
6.9816,26.5091
6.9961,26.1149
7.0106,25.7237
7.0251,25.7443
7.0396,25.6522
7.0541,25.5677
7.0685,25.5282
7.0830,25.5266
7.0975,25.4970
7.1120,25.2618
7.1265,25.4018
7.1410,25.3881
7.1554,25.2740
7.1699,25.0548
7.1844,24.6971
7.1989,24.5091
7.2134,24.1697
7.2279,23.8744
7.2424,23.6819
7.2568,22.9772
7.2713,22.8272
7.2858,22.6872
7.3003,22.2633
7.3148,21.7397
7.3293,21.4528
7.3437,21.6423
7.3582,21.8782
7.3727,21.8364
7.3872,21.4764
7.4017,21.2382
7.4162,21.2116
7.4307,21.5928
7.4451,21.9292
7.4596,21.9262
7.4741,21.7770
7.4886,21.9619
7.5031,21.8988
7.5176,22.0091
7.5320,22.2352
7.5465,22.4711
7.5610,22.5259
7.5755,22.5167
7.5900,22.3942
7.6045,22.4026
7.6190,22.2002
7.6334,22.0312
7.6479,22.1918
7.6624,22.2572
7.6769,22.3105
7.6914,22.3341
7.7059,22.3798
7.7203,22.3318
7.7348,21.8980
7.7493,21.8927
7.7638,21.7641
7.7783,21.5556
7.7928,21.6887
7.8073,22.1240
7.8217,22.2435
7.8362,22.4269
7.8507,22.2785
7.8652,22.2329
7.8797,22.0898
7.8942,21.8623
7.9086,21.7610
7.9231,21.7336
7.9376,21.7336
7.9521,21.7154
7.9666,21.6218
7.9811,21.5046
7.9956,21.4711
8.0100,21.5708
8.0245,21.4772
8.0390,21.4163
8.0535,21.4574
8.0680,21.3242
8.0825,21.0312
8.0969,20.9132
8.1114,21.0259
8.1259,20.9954
8.1404,20.7070
8.1549,20.3470
8.1694,20.2024
8.1839,20.1750
8.1983,20.2801
8.2128,20.0647
8.2273,19.5183
8.2418,19.2846
8.2563,19.4734
8.2708,19.5091
8.2853,19.4703
8.2997,19.2709
8.3142,19.2306
8.3287,18.9018
8.3432,18.9619
8.3577,19.1012
8.3722,18.6933
8.3866,18.1895
8.4011,18.0761
8.4156,18.5685
8.4301,18.5700
8.4446,18.8516
8.4591,18.7732
8.4736,18.6111
8.4880,18.4840
8.5025,18.5860
8.5170,18.8212
8.5315,18.8204
8.5460,18.9482
8.5605,18.9756
8.5749,19.0213
8.5894,19.0190
8.6039,19.2253
8.6184,19.3737
8.6329,19.3349
8.6474,19.2017
8.6619,19.1218
8.6763,19.0289
8.6908,18.8158
8.7053,18.8676
8.7198,18.9924
8.7343,18.9277
8.7488,18.6720
8.7632,18.4772
8.7777,18.0830
8.7922,17.9460
8.8067,18.2253
8.8212,18.3044
8.8357,18.2793
8.8502,18.3508
8.8646,18.3295
8.8791,18.6164
8.8936,18.5228
8.9081,18.5061
8.9226,18.4680
8.9371,18.4696
8.9515,18.4140
8.9660,18.4855
8.9805,18.7306
8.9950,18.8219
9.0095,18.8143
9.0240,19.1279
9.0385,19.4779
9.0529,19.5571
9.0674,19.6598
9.0819,19.9178
9.0964,19.8113
9.1109,19.5198
9.1254,19.5540
9.1398,19.6332
9.1543,19.7359
9.1688,19.9247
9.1833,20.1248
9.1978,20.2420
9.2123,20.4277
9.2268,20.7648
9.2412,20.6933
9.2557,20.6530
9.2702,20.6963
9.2847,20.7549
9.2992,20.7778
9.3137,20.7085
9.3281,20.7694
9.3426,20.8836
9.3571,20.6948
9.3716,20.8623
9.3861,21.0556
9.4006,20.7420
9.4151,20.7549
9.4295,20.8356
9.4440,20.6903
9.4585,20.5807
9.4730,20.4802
9.4875,20.7900
9.5020,21.0967
9.5164,21.1164
9.5309,21.1035
9.5454,20.9566
9.5599,20.5913
9.5744,20.5342
9.5889,20.6370
9.6034,20.7078
