Distance_(mm),Gray_Value
0.0000,104.0730
0.0144,103.3206
0.0288,102.4222
0.0432,102.2571
0.0576,102.2079
0.0720,102.8825
0.0864,103.7016
0.1008,104.5905
0.1152,105.3413
0.1296,105.7746
0.1439,106.4984
0.1583,107.3286
0.1727,107.9444
0.1871,108.4238
0.2015,108.1936
0.2159,108.1079
0.2303,108.0603
0.2447,108.4603
0.2591,109.0556
0.2735,109.4492
0.2879,109.3683
0.3023,109.5905
0.3167,109.6492
0.3311,109.1667
0.3455,108.6286
0.3599,108.1571
0.3743,107.7587
0.3887,107.3937
0.4031,107.2413
0.4175,107.4730
0.4318,107.4841
0.4462,106.8556
0.4606,106.9063
0.4750,107.4587
0.4894,108.0524
0.5038,108.1317
0.5182,108.0698
0.5326,107.8286
0.5470,107.6508
0.5614,107.8064
0.5758,107.8175
0.5902,107.8825
0.6046,107.7984
0.6190,107.7651
0.6334,107.7635
0.6478,107.7175
0.6622,107.5444
0.6766,107.3762
0.6910,106.9556
0.7054,106.9429
0.7197,106.8556
0.7341,106.6460
0.7485,106.7794
0.7629,106.7413
0.7773,106.9349
0.7917,107.2810
0.8061,107.4000
0.8205,107.4556
0.8349,107.0698
0.8493,106.8222
0.8637,106.5968
0.8781,106.4413
0.8925,106.4032
0.9069,106.7492
0.9213,107.2397
0.9357,107.5270
0.9501,107.5000
0.9645,107.3190
0.9789,107.4127
0.9933,107.5651
1.0076,107.5270
1.0220,107.6222
1.0364,107.7984
1.0508,108.1667
1.0652,108.4032
1.0796,108.7270
1.0940,109.4809
1.1084,110.2143
1.1228,111.0238
1.1372,111.3127
1.1516,111.1936
1.1660,111.0000
1.1804,111.1063
1.1948,111.1857
1.2092,111.3873
1.2236,111.9556
1.2380,112.4984
1.2524,112.7238
1.2668,112.9175
1.2811,112.9809
1.2955,112.6190
1.3099,112.8746
1.3243,113.2603
1.3387,113.0889
1.3531,112.6794
1.3675,112.4905
1.3819,112.7651
1.3963,113.0635
1.4107,112.9809
1.4251,112.8254
1.4395,112.2206
1.4539,112.0032
1.4683,111.9984
1.4827,111.9762
1.4971,111.9286
1.5115,112.1143
1.5259,112.7111
1.5403,113.1492
1.5547,113.1556
1.5690,112.9190
1.5834,112.9444
1.5978,112.8206
1.6122,112.8476
1.6266,112.9873
1.6410,113.3111
1.6554,113.4508
1.6698,113.6238
1.6842,113.5222
1.6986,113.4746
1.7130,113.4016
1.7274,113.0048
1.7418,113.0524
1.7562,113.3175
1.7706,113.7302
1.7850,114.1778
1.7994,114.2190
1.8138,114.2889
1.8282,114.7064
1.8426,114.6683
1.8569,114.6159
1.8713,114.2286
1.8857,114.1333
1.9001,113.5619
1.9145,113.3270
1.9289,113.0984
1.9433,113.1063
1.9577,112.7540
1.9721,112.8349
1.9865,113.0603
2.0009,113.2841
2.0153,113.1698
2.0297,112.7429
2.0441,112.4365
2.0585,112.7365
2.0729,113.2889
2.0873,114.1667
2.1017,114.6254
2.1161,114.7524
2.1305,114.7952
2.1448,114.8254
2.1592,114.8143
2.1736,114.8492
2.1880,114.8651
2.2024,115.0048
2.2168,115.3032
2.2312,115.3825
2.2456,115.2000
2.2600,114.7524
2.2744,114.4032
2.2888,114.6873
2.3032,114.6635
2.3176,114.3873
2.3320,114.3635
2.3464,114.6746
2.3608,114.2286
2.3752,114.2254
2.3896,114.2206
2.4040,114.2286
2.4183,113.8698
2.4327,113.8937
2.4471,113.7413
2.4615,113.7698
2.4759,113.6317
2.4903,113.4524
2.5047,113.3603
2.5191,113.4302
2.5335,114.1905
2.5479,114.4286
2.5623,114.6873
2.5767,114.5857
2.5911,114.3968
2.6055,114.5889
2.6199,114.8111
2.6343,114.7873
2.6487,114.8254
2.6631,115.2556
2.6775,116.0365
2.6919,117.0286
2.7062,117.8349
2.7206,118.0429
2.7350,118.1222
2.7494,117.9333
2.7638,117.7476
2.7782,117.7587
2.7926,117.5667
2.8070,117.0508
2.8214,116.7222
2.8358,116.3349
2.8502,116.0095
2.8646,115.7762
2.8790,115.6222
2.8934,115.8048
2.9078,115.9206
2.9222,116.1429
2.9366,115.9825
2.9510,116.1810
2.9654,116.0270
2.9798,115.9032
2.9941,116.0032
3.0085,115.9937
3.0229,116.0238
3.0373,116.2476
3.0517,116.8778
3.0661,117.0524
3.0805,117.2667
3.0949,117.4079
3.1093,117.3984
3.1237,117.6571
3.1381,118.3714
3.1525,119.2603
3.1669,119.7714
3.1813,120.0143
3.1957,120.4095
3.2101,120.6778
3.2245,120.5206
3.2389,120.3778
3.2533,120.5698
3.2677,120.6492
3.2820,121.0825
3.2964,121.3857
3.3108,121.7714
3.3252,121.8937
3.3396,122.2254
3.3540,122.5857
3.3684,123.1635
3.3828,123.5175
3.3972,123.5111
3.4116,123.4825
3.4260,123.2905
3.4404,123.2921
3.4548,123.2476
3.4692,123.2270
3.4836,123.1762
3.4980,123.2603
3.5124,123.5317
3.5268,123.5524
3.5412,123.6651
3.5556,123.7936
3.5699,123.7651
3.5843,123.7270
3.5987,124.1016
3.6131,124.2619
3.6275,124.9365
3.6419,125.2095
3.6563,125.7603
3.6707,126.4127
3.6851,127.3381
3.6995,127.8937
3.7139,128.4619
3.7283,128.8397
3.7427,129.1984
3.7571,129.1746
3.7715,128.9968
3.7859,128.6873
3.8003,128.3317
3.8147,128.2635
3.8291,128.0651
3.8434,127.8937
3.8578,128.1222
3.8722,127.9508
3.8866,128.1825
3.9010,128.3365
3.9154,128.5952
3.9298,128.6794
3.9442,128.8921
3.9586,129.1365
3.9730,129.3095
3.9874,129.1873
4.0018,129.2286
4.0162,129.1936
4.0306,129.2127
4.0450,129.3667
4.0594,129.6936
4.0738,130.0683
4.0882,130.3587
4.1026,130.4651
4.1170,130.5667
4.1313,131.0651
4.1457,131.2825
4.1601,131.0492
4.1745,131.0857
4.1889,131.1984
4.2033,131.2000
4.2177,131.3524
4.2321,131.4619
4.2465,131.4667
4.2609,131.4587
4.2753,131.5730
4.2897,131.8921
4.3041,131.9000
4.3185,131.9365
4.3329,132.1587
4.3473,132.6000
4.3617,133.3302
4.3761,134.3238
4.3905,135.3794
4.4049,136.1778
4.4192,136.6587
4.4336,136.4714
4.4480,136.4571
4.4624,136.1365
4.4768,135.6762
4.4912,135.3413
4.5056,135.1841
4.5200,135.1683
4.5344,135.0460
4.5488,134.5873
4.5632,134.3254
4.5776,134.5127
4.5920,134.7952
4.6064,135.1778
4.6208,135.2825
4.6352,135.2778
4.6496,135.2063
4.6640,135.1000
4.6784,135.0540
4.6928,135.0429
4.7071,135.2540
4.7215,135.3778
4.7359,135.6889
4.7503,135.9508
4.7647,136.0540
4.7791,136.3064
4.7935,136.3810
4.8079,136.4921
4.8223,136.5524
4.8367,136.6825
4.8511,136.4952
4.8655,136.4413
4.8799,136.5381
4.8943,136.5667
4.9087,136.6683
4.9231,136.3571
4.9375,136.3302
4.9519,136.5889
4.9663,137.0063
4.9806,136.9032
4.9950,136.8428
5.0094,136.9032
5.0238,137.4619
5.0382,137.9032
5.0526,137.7556
5.0670,137.7952
5.0814,137.9254
5.0958,138.0317
5.1102,137.9698
5.1246,138.3508
5.1390,138.3048
5.1534,138.3683
5.1678,138.4857
5.1822,138.4968
5.1966,138.4413
5.2110,138.1778
5.2254,138.0873
5.2398,137.9254
5.2542,137.8349
5.2685,137.9667
5.2829,138.2190
5.2973,138.1635
5.3117,137.9556
5.3261,137.9429
5.3405,138.2794
5.3549,138.3683
5.3693,138.4587
5.3837,138.4667
5.3981,138.4968
5.4125,138.6667
5.4269,138.6730
5.4413,138.8079
5.4557,138.8222
5.4701,138.9016
5.4845,139.0079
5.4989,139.0159
5.5133,138.9381
5.5277,138.9191
5.5421,138.7984
5.5564,138.7191
5.5708,138.7682
5.5852,139.0714
5.5996,138.9794
5.6140,139.0873
5.6284,139.3952
5.6428,139.7762
5.6572,139.7873
5.6716,139.5460
5.6860,139.1206
5.7004,139.2063
5.7148,138.8127
5.7292,138.5381
5.7436,138.3016
5.7580,138.1349
5.7724,137.8095
5.7868,137.7444
5.8012,138.0333
5.8156,138.3714
5.8300,139.4460
5.8443,140.7476
5.8587,142.1365
5.8731,142.7714
5.8875,143.5476
5.9019,144.0175
5.9163,144.2841
5.9307,144.3190
5.9451,144.2635
5.9595,144.4444
5.9739,144.4302
5.9883,144.0048
6.0027,143.7571
6.0171,143.6698
6.0315,143.4619
6.0459,143.2333
6.0603,142.7302
6.0747,142.5127
6.0891,142.2651
6.1035,142.1095
6.1178,141.9492
6.1322,140.6667
6.1466,139.0063
6.1610,137.8619
6.1754,137.7556
6.1898,137.8540
6.2042,138.4286
6.2186,139.1143
6.2330,139.9873
6.2474,140.8111
6.2618,141.4698
6.2762,141.7032
6.2906,141.6190
6.3050,141.4968
6.3194,141.5476
6.3338,141.5286
6.3482,141.4270
6.3626,141.0936
6.3770,140.9714
6.3914,141.2905
6.4057,141.3587
6.4201,141.2984
6.4345,141.1825
6.4489,141.1048
6.4633,140.7714
6.4777,140.4937
6.4921,140.4429
6.5065,140.3968
6.5209,140.1540
6.5353,139.8667
6.5497,139.7682
6.5641,139.7175
6.5785,139.7540
6.5929,139.3746
6.6073,138.6556
6.6217,138.2365
6.6361,137.8111
6.6505,137.5794
6.6649,137.5238
6.6793,137.4651
6.6936,137.2460
6.7080,137.2952
6.7224,137.3349
6.7368,137.0524
6.7512,137.0206
6.7656,136.9778
6.7800,137.1159
6.7944,137.1794
6.8088,137.0016
6.8232,136.5841
6.8376,136.3381
6.8520,135.9048
6.8664,135.8111
6.8808,135.4064
6.8952,135.0571
6.9096,134.6667
6.9240,134.2206
6.9384,133.7048
6.9528,133.4238
6.9672,132.9968
6.9815,132.7397
6.9959,132.3619
7.0103,132.3841
7.0247,132.7048
7.0391,133.6143
7.0535,134.5222
7.0679,135.1984
7.0823,135.8667
7.0967,136.4651
7.1111,136.6508
7.1255,136.6206
7.1399,136.1587
7.1543,135.5460
7.1687,134.9857
7.1831,134.6714
7.1975,133.3571
7.2119,132.5730
7.2263,131.8476
7.2407,131.2492
7.2550,130.4095
7.2694,129.4127
7.2838,128.4730
7.2982,128.4127
7.3126,128.9857
7.3270,129.7508
7.3414,131.2143
7.3558,131.9492
7.3702,132.1476
7.3846,132.5048
7.3990,132.5492
7.4134,132.5857
7.4278,132.1349
7.4422,131.6619
7.4566,131.2032
7.4710,131.1222
7.4854,130.8206
7.4998,130.3492
7.5142,129.4111
7.5286,128.5857
7.5429,127.4032
7.5573,126.6698
7.5717,125.5333
7.5861,124.8810
7.6005,124.1492
7.6149,123.4317
7.6293,122.7857
7.6437,121.6651
7.6581,120.0825
7.6725,118.0238
7.6869,115.5175
7.7013,113.6349
7.7157,111.8317
7.7301,110.9016
7.7445,110.2524
7.7589,110.2905
7.7733,110.3317
7.7877,110.2286
7.8021,110.0127
7.8165,109.6587
7.8308,109.2873
7.8452,108.8000
7.8596,108.5476
7.8740,108.1810
7.8884,107.7238
7.9028,106.9460
7.9172,106.2016
7.9316,105.9159
7.9460,105.6159
7.9604,105.3381
7.9748,104.9063
7.9892,104.8651
8.0036,104.4746
8.0180,104.4524
8.0324,104.6936
8.0468,105.2762
8.0612,105.7127
8.0756,105.5984
8.0900,105.4460
8.1044,104.9317
8.1187,104.2762
8.1331,103.8508
8.1475,103.1032
8.1619,102.4476
8.1763,101.7825
8.1907,101.3143
8.2051,100.8698
8.2195,100.4317
8.2339,100.7127
8.2483,100.4349
8.2627,100.2095
8.2771,99.9016
8.2915,99.4984
8.3059,99.4063
8.3203,99.0921
8.3347,98.8000
8.3491,98.2651
8.3635,97.7159
8.3779,97.2381
8.3923,97.2000
8.4066,97.2079
8.4210,96.7238
8.4354,96.3730
8.4498,96.3492
8.4642,96.0794
8.4786,95.7206
8.4930,95.5444
8.5074,95.2540
8.5218,94.9794
8.5362,94.7429
8.5506,94.3683
8.5650,93.9381
8.5794,93.3587
8.5938,92.7524
8.6082,92.4079
8.6226,92.2000
8.6370,91.7587
8.6514,91.1143
8.6658,90.5079
8.6801,90.4556
8.6945,90.2222
8.7089,90.1000
8.7233,89.4825
8.7377,88.9032
8.7521,88.0905
8.7665,87.8064
8.7809,87.5270
8.7953,87.2873
8.8097,86.9032
8.8241,86.4429
8.8385,86.1063
8.8529,85.9762
8.8673,85.8413
8.8817,85.4984
8.8961,85.1365
8.9105,84.9698
8.9249,84.5048
8.9393,84.1222
8.9537,83.6873
8.9680,83.5063
8.9824,83.0444
8.9968,82.7556
9.0112,82.4603
9.0256,82.0508
9.0400,81.2064
9.0544,80.9714
9.0688,80.7413
9.0832,80.4984
9.0976,80.5508
9.1120,80.0365
9.1264,79.7429
9.1408,79.7921
9.1552,79.6143
9.1696,79.3429
9.1840,78.8111
9.1984,78.1413
9.2128,77.8714
9.2272,77.9413
9.2416,77.6841
9.2559,77.1270
9.2703,76.2603
9.2847,76.2905
9.2991,76.2794
9.3135,76.2571
9.3279,75.9254
9.3423,75.4381
9.3567,74.6857
9.3711,74.5254
9.3855,74.3381
9.3999,74.2095
9.4143,73.3984
9.4287,72.8635
9.4431,72.7635
9.4575,73.4444
9.4719,73.9809
9.4863,73.9762
9.5007,73.5794
9.5151,73.4698
9.5295,73.6127
9.5438,73.6238
9.5582,73.7444
9.5726,73.5698
9.5870,73.1429
9.6014,72.8079
9.6158,72.6429
9.6302,72.6429
9.6446,72.3952
9.6590,72.1476
9.6734,71.9238
9.6878,72.0794
9.7022,71.9381
9.7166,71.7079
9.7310,71.3571
9.7454,71.2635
9.7598,71.2508
9.7742,71.2048
9.7886,70.9714
9.8030,70.4460
9.8173,70.2651
9.8317,70.2825
9.8461,70.0397
9.8605,69.8111
9.8749,69.9619
9.8893,70.0603
9.9037,70.2317
9.9181,70.5889
9.9325,70.5413
9.9469,70.3413
9.9613,69.6365
9.9757,69.3603
9.9901,68.9587
10.0045,68.5222
10.0189,68.0889
10.0333,67.8159
10.0477,67.6936
10.0621,67.5635
10.0765,68.1032
10.0909,68.0762
10.1052,68.2968
10.1196,68.6825
10.1340,68.7635
10.1484,69.4667
10.1628,69.2111
10.1772,68.8508
10.1916,68.5635
10.2060,68.8159
10.2204,69.2238
10.2348,69.5952
10.2492,69.2698
10.2636,69.1032
10.2780,68.9444
10.2924,68.7857
10.3068,67.9492
10.3212,67.7794
10.3356,67.4937
10.3500,67.5175
10.3644,67.9302
10.3788,68.1238
10.3931,68.1254
10.4075,67.4159
10.4219,66.0095
10.4363,65.6587
10.4507,65.6476
10.4651,65.8683
10.4795,66.2714
10.4939,66.5476
10.5083,66.8921
10.5227,67.2397
10.5371,67.2524
10.5515,66.4968
10.5659,65.6365
10.5803,64.9365
10.5947,64.5302
10.6091,63.8746
10.6235,63.2159
10.6379,62.5698
10.6523,61.9921
10.6667,62.0365
10.6810,62.6286
10.6954,63.3889
10.7098,64.1143
10.7242,64.6841
10.7386,64.6857
10.7530,64.6635
10.7674,64.6254
10.7818,64.5937
10.7962,64.5841
10.8106,64.7524
10.8250,64.9063
10.8394,64.9524
10.8538,64.2619
10.8682,63.6238
10.8826,63.0254
10.8970,62.6032
10.9114,62.8048
10.9258,63.1270
10.9402,62.9683
10.9545,62.7048
10.9689,62.9794
10.9833,63.4254
10.9977,64.0206
11.0121,64.1079
11.0265,63.8206
11.0409,63.2810
11.0553,62.8762
11.0697,62.6222
11.0841,62.3286
11.0985,62.5206
11.1129,62.1746
11.1273,62.3921
11.1417,62.3032
11.1561,61.9683
11.1705,61.4254
11.1849,61.3238
11.1993,61.0270
11.2137,60.7143
11.2281,60.3825
11.2424,60.0476
11.2568,60.0032
11.2712,60.5937
11.2856,60.8921
11.3000,61.0063
11.3144,61.0905
11.3288,61.2968
11.3432,61.6222
11.3576,61.6159
11.3720,61.8571
11.3864,62.1238
11.4008,62.0984
11.4152,62.1936
11.4296,63.4381
11.4440,64.9857
11.4584,66.4079
11.4728,66.5032
11.4872,66.7270
11.5016,67.5841
11.5160,68.3540
11.5303,69.1333
11.5447,69.4762
11.5591,69.8286
11.5735,69.9048
11.5879,70.1349
11.6023,69.9508
11.6167,69.4365
11.6311,69.0825
11.6455,69.1397
11.6599,69.2016
11.6743,68.4794
11.6887,67.2064
11.7031,65.7683
11.7175,64.4952
11.7319,63.9111
11.7463,63.5063
11.7607,63.4571
11.7751,63.6889
11.7895,63.5778
11.8039,63.2238
11.8182,63.2254
11.8326,63.3381
11.8470,63.4254
11.8614,63.5889
11.8758,63.6444
11.8902,63.4635
11.9046,63.1762
11.9190,63.4651
11.9334,63.5968
11.9478,63.8365
11.9622,64.1873
11.9766,64.2444
11.9910,64.3667
12.0054,64.3190
12.0198,64.1111
12.0342,64.1587
12.0486,64.1603
12.0630,64.5508
12.0774,64.4175
12.0917,64.2683
12.1061,63.8238
12.1205,63.0206
12.1349,62.4365
12.1493,61.9698
12.1637,61.8762
12.1781,62.0778
12.1925,62.3778
12.2069,62.4683
12.2213,62.2286
12.2357,61.9079
12.2501,61.2921
12.2645,60.6095
12.2789,60.8397
12.2933,61.1794
12.3077,61.2794
12.3221,60.6524
12.3365,60.2889
12.3509,60.4921
12.3653,61.0413
12.3796,61.2841
12.3940,61.3635
12.4084,61.5079
12.4228,61.1952
12.4372,60.3730
12.4516,59.8302
12.4660,59.3064
12.4804,58.7413
12.4948,58.7317
12.5092,59.3048
12.5236,59.5175
12.5380,59.2127
12.5524,58.5381
12.5668,58.1032
12.5812,58.5492
12.5956,59.0143
12.6100,59.5937
12.6244,58.9825
12.6388,58.5492
12.6532,58.6111
12.6675,58.6825
12.6819,58.2841
12.6963,57.8143
12.7107,57.4095
12.7251,56.8810
12.7395,56.5286
12.7539,56.2603
12.7683,56.2397
12.7827,56.3175
12.7971,56.0825
12.8115,56.3841
12.8259,56.9746
12.8403,57.3016
12.8547,57.3603
12.8691,56.9683
12.8835,56.4841
12.8979,56.1714
12.9123,56.2540
12.9267,55.9619
12.9411,55.8206
12.9554,56.5524
12.9698,56.0651
12.9842,55.6397
12.9986,55.5397
13.0130,55.6984
13.0274,56.0413
13.0418,56.1508
13.0562,56.0063
13.0706,55.7444
13.0850,55.5952
13.0994,55.7079
13.1138,56.0143
13.1282,55.9683
13.1426,55.7286
13.1570,55.7889
13.1714,55.5048
13.1858,55.7873
13.2002,55.8571
13.2146,55.8603
13.2289,55.4794
13.2433,55.3238
13.2577,55.5746
13.2721,55.9476
13.2865,56.5968
13.3009,56.7619
13.3153,56.4349
13.3297,56.2429
13.3441,56.5603
13.3585,56.9175
13.3729,57.2667
13.3873,57.4730
13.4017,57.5365
13.4161,57.8079
13.4305,58.2635
13.4449,58.4095
13.4593,58.5984
13.4737,58.8365
13.4881,58.4841
13.5025,57.9143
13.5168,57.6429
13.5312,57.8095
13.5456,58.1714
13.5600,58.3333
13.5744,57.9651
13.5888,57.1698
13.6032,56.3429
13.6176,55.7952
13.6320,55.6714
13.6464,55.1698
13.6608,55.0937
13.6752,55.1936
13.6896,55.0190
13.7040,55.0302
13.7184,55.1587
13.7328,55.4968
13.7472,55.7079
13.7616,56.0127
13.7760,56.7571
13.7904,57.3238
13.8047,57.6095
13.8191,57.5937
13.8335,57.0603
13.8479,56.7540
13.8623,57.3111
13.8767,57.6857
13.8911,58.5254
13.9055,58.9365
13.9199,59.1095
13.9343,59.7333
13.9487,60.2397
13.9631,60.3635
13.9775,60.0540
13.9919,59.8492
14.0063,59.9270
14.0207,60.0714
14.0351,60.3683
14.0495,60.5238
14.0639,60.8587
14.0783,61.2603
14.0926,61.8810
14.1070,62.2746
14.1214,62.4619
14.1358,62.4778
14.1502,62.4032
14.1646,62.6540
14.1790,62.8143
14.1934,62.6429
14.2078,62.5349
14.2222,62.3413
14.2366,62.1476
14.2510,62.2302
14.2654,62.6048
14.2798,62.8698
14.2942,63.2667
14.3086,63.4143
14.3230,63.4540
14.3374,63.3778
14.3518,63.2651
14.3661,63.2667
14.3805,63.1429
14.3949,63.5079
14.4093,63.5413
14.4237,63.2540
14.4381,63.1476
14.4525,63.0444
14.4669,63.0063
14.4813,63.1048
14.4957,63.2778
14.5101,63.5730
14.5245,63.7810
14.5389,64.1778
14.5533,64.5476
14.5677,65.2238
14.5821,65.6159
14.5965,65.8984
14.6109,65.9190
14.6253,65.9651
14.6397,65.9127
14.6540,65.6587
14.6684,65.7476
14.6828,66.2079
14.6972,66.5714
14.7116,66.7175
14.7260,66.5873
14.7404,66.3016
14.7548,66.3968
14.7692,66.5540
14.7836,66.7905
14.7980,67.6444
14.8124,68.1032
14.8268,68.6444
14.8412,68.9286
14.8556,69.3413
14.8700,69.7587
14.8844,69.7508
14.8988,69.5714
14.9132,69.7905
14.9276,70.0762
14.9419,70.0984
14.9563,70.1111
14.9707,70.6270
14.9851,70.7270
14.9995,70.3048
15.0139,70.2000
15.0283,70.5286
15.0427,70.8698
15.0571,71.1048
15.0715,71.2730
15.0859,71.9413
15.1003,72.2540
15.1147,72.2460
15.1291,71.5889
15.1435,71.6984
15.1579,71.7175
15.1723,71.8175
15.1867,72.4619
15.2011,72.2413
15.2155,71.9302
15.2298,72.1206
15.2442,72.5730
15.2586,72.7698
15.2730,72.5810
15.2874,72.6238
15.3018,72.8476
15.3162,73.0968
15.3306,73.0540
15.3450,73.0095
15.3594,73.2857
15.3738,73.5397
15.3882,74.1254
15.4026,74.3381
15.4170,74.0698
15.4314,73.8254
15.4458,74.1746
15.4602,74.5413
15.4746,74.3778
15.4890,74.3302
15.5034,74.3603
15.5177,74.4206
15.5321,74.4921
15.5465,74.6111
15.5609,74.9460
15.5753,75.0508
15.5897,74.9619
15.6041,74.9603
15.6185,75.0254
15.6329,75.2381
15.6473,75.5317
15.6617,75.6381
15.6761,76.0079
15.6905,76.3730
15.7049,76.5714
15.7193,76.2429
15.7337,75.7778
15.7481,76.1143
15.7625,76.7429
15.7769,77.2698
15.7912,77.4000
15.8056,77.2333
15.8200,77.3302
15.8344,77.9397
15.8488,78.5349
15.8632,78.7397
15.8776,79.0444
15.8920,79.3889
15.9064,79.1603
15.9208,79.1460
15.9352,79.8508
15.9496,80.3143
15.9640,80.7444
15.9784,81.2238
15.9928,81.6222
16.0072,82.3206
16.0216,83.2349
16.0360,83.9381
16.0504,84.3349
16.0648,84.8937
16.0791,84.9143
16.0935,84.9841
16.1079,84.8190
16.1223,84.8270
16.1367,85.2064
16.1511,85.4460
16.1655,85.8064
16.1799,85.7064
16.1943,85.8159
16.2087,86.0778
16.2231,86.4746
16.2375,87.2302
16.2519,87.9714
16.2663,88.4032
16.2807,88.7936
16.2951,89.0111
16.3095,89.4841
16.3239,90.1841
16.3383,90.8317
16.3527,91.1921
16.3670,91.4111
16.3814,91.8746
16.3958,92.1365
16.4102,92.5683
16.4246,92.7873
16.4390,93.3730
16.4534,94.1254
16.4678,94.5381
16.4822,94.6000
16.4966,94.8127
16.5110,95.2540
16.5254,95.8889
16.5398,96.4270
16.5542,97.0317
