X_px,Y_px,X_mm,Y_mm
3430.000,3977.000,49.126,56.960
3429.922,3977.005,49.125,56.960
3429.693,3977.019,49.121,56.960
3429.316,3977.042,49.116,56.961
3428.796,3977.075,49.109,56.961
3428.137,3977.116,49.099,56.962
3427.345,3977.166,49.088,56.963
3426.423,3977.225,49.075,56.963
3425.376,3977.292,49.060,56.964
3424.209,3977.366,49.043,56.965
3422.926,3977.449,49.025,56.967
3421.532,3977.540,49.005,56.968
3420.031,3977.637,48.983,56.969
3418.427,3977.743,48.960,56.971
3416.726,3977.855,48.936,56.972
3414.932,3977.975,48.910,56.974
3413.048,3978.101,48.883,56.976
3411.081,3978.233,48.855,56.978
3409.033,3978.372,48.826,56.980
3406.911,3978.517,48.795,56.982
3404.718,3978.668,48.764,56.984
3402.458,3978.825,48.731,56.986
3400.137,3978.988,48.698,56.989
3397.759,3979.156,48.664,56.991
3395.328,3979.329,48.629,56.994
3392.849,3979.507,48.594,56.996
3390.326,3979.690,48.558,56.999
3387.764,3979.877,48.521,57.001
3385.168,3980.069,48.484,57.004
3382.542,3980.266,48.446,57.007
3379.889,3980.466,48.408,57.010
3377.216,3980.670,48.370,57.013
3374.527,3980.878,48.331,57.016
3371.825,3981.089,48.293,57.019
3369.116,3981.304,48.254,57.022
3366.404,3981.521,48.215,57.025
3363.693,3981.742,48.176,57.028
3360.989,3981.965,48.137,57.031
3358.295,3982.191,48.099,57.035
3355.616,3982.419,48.060,57.038
3352.957,3982.650,48.022,57.041
3350.322,3982.882,47.985,57.044
3347.715,3983.116,47.947,57.048
3345.139,3983.352,47.910,57.051
3342.592,3983.589,47.874,57.055
3340.074,3983.828,47.838,57.058
3337.584,3984.069,47.802,57.061
3335.121,3984.312,47.767,57.065
3332.684,3984.558,47.732,57.068
3330.272,3984.805,47.697,57.072
3327.884,3985.054,47.663,57.076
3325.520,3985.305,47.629,57.079
3323.178,3985.559,47.596,57.083
3320.858,3985.815,47.563,57.086
3318.559,3986.074,47.530,57.090
3316.279,3986.335,47.497,57.094
3314.019,3986.598,47.465,57.098
3311.777,3986.864,47.433,57.101
3309.552,3987.133,47.401,57.105
3307.343,3987.404,47.369,57.109
3305.150,3987.678,47.338,57.113
3302.972,3987.955,47.306,57.117
3300.807,3988.235,47.275,57.121
3298.655,3988.518,47.245,57.125
3296.515,3988.804,47.214,57.129
3294.386,3989.093,47.184,57.133
3292.267,3989.385,47.153,57.138
3290.158,3989.680,47.123,57.142
3288.057,3989.979,47.093,57.146
3285.964,3990.281,47.063,57.150
3283.877,3990.586,47.033,57.155
3281.796,3990.895,47.003,57.159
3279.720,3991.207,46.973,57.164
3277.648,3991.523,46.944,57.168
3275.579,3991.843,46.914,57.173
3273.513,3992.167,46.885,57.177
3271.447,3992.494,46.855,57.182
3269.383,3992.825,46.825,57.187
3267.318,3993.160,46.796,57.192
3265.251,3993.499,46.766,57.196
3263.183,3993.842,46.737,57.201
3261.111,3994.189,46.707,57.206
3259.036,3994.540,46.677,57.211
3256.956,3994.896,46.647,57.216
3254.870,3995.255,46.618,57.222
3252.778,3995.620,46.588,57.227
3250.678,3995.988,46.558,57.232
3248.570,3996.362,46.527,57.237
3246.453,3996.739,46.497,57.243
3244.325,3997.122,46.467,57.248
3242.188,3997.509,46.436,57.254
3240.040,3997.900,46.405,57.260
3237.884,3998.296,46.374,57.265
