Distance_(mm),Gray_Value
0.0000,50.2349
0.0143,50.3468
0.0286,50.5486
0.0428,50.4196
0.0571,50.2997
0.0714,49.8183
0.0857,49.9627
0.0999,50.0765
0.1142,50.1676
0.1285,50.1095
0.1428,50.0055
0.1570,50.1144
0.1713,50.3034
0.1856,50.4422
0.1999,50.4306
0.2141,50.3731
0.2284,50.3920
0.2427,50.3401
0.2570,50.3523
0.2712,50.3358
0.2855,50.5058
0.2998,50.6465
0.3141,50.8281
0.3283,50.8471
0.3426,50.7939
0.3569,50.9951
0.3712,51.1664
0.3855,51.2771
0.3997,51.1817
0.4140,50.7737
0.4283,50.8116
0.4426,50.8489
0.4568,50.9278
0.4711,51.0966
0.4854,51.3645
0.4997,51.4355
0.5139,51.2789
0.5282,51.1456
0.5425,51.3639
0.5568,51.5578
0.5710,51.3976
0.5853,51.1920
0.5996,51.2287
0.6139,51.4153
0.6281,51.5437
0.6424,51.2972
0.6567,51.3823
0.6710,51.4379
0.6853,51.4899
0.6995,51.4850
0.7138,51.4495
0.7281,51.2612
0.7424,51.0618
0.7566,50.9394
0.7709,51.0073
0.7852,51.0226
0.7995,50.9107
0.8137,50.8979
0.8280,50.8092
0.8423,51.0171
0.8566,51.2905
0.8708,50.8991
0.8851,50.4991
0.8994,50.4202
0.9137,50.6373
0.9279,51.2269
0.9422,51.4587
0.9565,51.5119
0.9708,51.4459
0.9850,51.6550
0.9993,51.7541
1.0136,51.6948
1.0279,51.6685
1.0422,51.6453
1.0564,51.8086
1.0707,52.0465
1.0850,52.2410
1.0993,52.1370
1.1135,52.2098
1.1278,52.2679
1.1421,52.4245
1.1564,52.5706
1.1706,52.5988
1.1849,52.5566
1.1992,52.5700
1.2135,52.7229
1.2277,53.1431
1.2420,53.2746
1.2563,53.3902
1.2706,53.2930
1.2848,53.4954
1.2991,53.8251
1.3134,53.9853
1.3277,53.8092
1.3420,53.8294
1.3562,54.1578
1.3705,54.5187
1.3848,54.9028
1.3991,55.1529
1.4133,55.2318
1.4276,55.4049
1.4419,55.5700
1.4562,55.6777
1.4704,55.8612
1.4847,55.8636
1.4990,55.9205
1.5133,56.2043
1.5275,56.3076
1.5418,56.4275
1.5561,56.6820
1.5704,56.7419
1.5846,56.9670
1.5989,57.2477
1.6132,57.4153
1.6275,57.5058
1.6417,57.5676
1.6560,57.8514
1.6703,58.1015
1.6846,58.1725
1.6989,58.3388
1.7131,58.3768
1.7274,58.4991
1.7417,58.8171
1.7560,59.1853
1.7702,59.4997
1.7845,59.2648
1.7988,59.3395
1.8131,59.3939
1.8273,59.6440
1.8416,59.9138
1.8559,59.9939
1.8702,60.0654
1.8844,60.2330
1.8987,60.6391
1.9130,60.9242
1.9273,60.9560
1.9415,60.9327
1.9558,61.0391
1.9701,61.3859
1.9844,61.7798
1.9987,61.9498
2.0129,61.9443
2.0272,61.9547
2.0415,62.0336
2.0558,62.1376
2.0700,62.1284
2.0843,62.2679
2.0986,62.4012
2.1129,62.5988
2.1271,62.9089
2.1414,62.9492
2.1557,63.0569
2.1700,62.9786
2.1842,63.1572
2.1985,63.5242
2.2128,64.0495
2.2271,64.2000
2.2413,63.8446
2.2556,63.8080
2.2699,64.1792
2.2842,64.3621
2.2984,64.6685
2.3127,64.8777
2.3270,65.0061
2.3413,65.0960
2.3556,65.3554
2.3698,65.5339
2.3841,65.5529
2.3984,65.4795
2.4127,65.6165
2.4269,65.9174
2.4412,66.2024
2.4555,66.3658
2.4698,66.3370
2.4840,66.4972
2.4983,66.7205
2.5126,66.8771
