X_px,Y_px,X_mm,Y_mm
4052.288,3595.603,58.042,51.501
4050.114,3595.613,58.011,51.501
4047.927,3595.635,57.979,51.501
4045.724,3595.669,57.948,51.501
4043.502,3595.712,57.916,51.502
4041.257,3595.765,57.884,51.503
4038.987,3595.826,57.851,51.504
4036.687,3595.895,57.818,51.505
4034.355,3595.970,57.785,51.506
4031.990,3596.051,57.751,51.507
4029.592,3596.137,57.717,51.508
4027.168,3596.231,57.682,51.510
4024.723,3596.332,57.647,51.511
4022.261,3596.440,57.612,51.513
4019.788,3596.556,57.576,51.514
4017.308,3596.682,57.541,51.516
4014.826,3596.817,57.505,51.518
4012.348,3596.962,57.470,51.520
4009.876,3597.117,57.434,51.522
4007.411,3597.282,57.399,51.525
4004.952,3597.456,57.364,51.527
4002.496,3597.639,57.329,51.530
4000.042,3597.830,57.293,51.532
3997.589,3598.029,57.258,51.535
3995.135,3598.234,57.223,51.538
3992.679,3598.446,57.188,51.541
3990.219,3598.663,57.153,51.544
3987.755,3598.885,57.117,51.548
3985.287,3599.112,57.082,51.551
3982.814,3599.344,57.047,51.554
3980.337,3599.582,57.011,51.558
3977.857,3599.824,56.976,51.561
3975.373,3600.071,56.940,51.565
3972.887,3600.323,56.904,51.568
3970.398,3600.579,56.869,51.572
3967.906,3600.841,56.833,51.576
3965.413,3601.107,56.797,51.579
3962.919,3601.377,56.762,51.583
3960.427,3601.652,56.726,51.587
3957.936,3601.929,56.690,51.591
3955.448,3602.210,56.655,51.595
3952.965,3602.493,56.619,51.599
3950.488,3602.778,56.584,51.603
3948.019,3603.064,56.548,51.607
3945.558,3603.352,56.513,51.612
3943.107,3603.640,56.478,51.616
3940.665,3603.929,56.443,51.620
3938.229,3604.219,56.408,51.624
3935.801,3604.509,56.373,51.628
3933.377,3604.800,56.339,51.632
3930.958,3605.092,56.304,51.636
3928.541,3605.384,56.269,51.641
3926.126,3605.676,56.235,51.645
3923.712,3605.969,56.200,51.649
3921.297,3606.263,56.166,51.653
3918.882,3606.557,56.131,51.657
3916.464,3606.852,56.096,51.662
3914.045,3607.147,56.062,51.666
3911.623,3607.443,56.027,51.670
3909.198,3607.740,55.992,51.674
3906.769,3608.038,55.957,51.679
3904.336,3608.337,55.923,51.683
3901.898,3608.637,55.888,51.687
3899.456,3608.937,55.853,51.692
3897.009,3609.239,55.818,51.696
3894.558,3609.542,55.783,51.700
3892.105,3609.845,55.747,51.705
3889.650,3610.150,55.712,51.709
3887.193,3610.457,55.677,51.713
3884.736,3610.764,55.642,51.718
3882.278,3611.073,55.607,51.722
3879.822,3611.382,55.571,51.727
3877.366,3611.693,55.536,51.731
3874.912,3612.006,55.501,51.735
3872.461,3612.320,55.466,51.740
3870.013,3612.635,55.431,51.745
3867.569,3612.951,55.396,51.749
3865.129,3613.269,55.361,51.754
3862.694,3613.589,55.326,51.758
3860.265,3613.910,55.291,51.763
3857.842,3614.233,55.257,51.767
3855.425,3614.557,55.222,51.772
3853.013,3614.883,55.187,51.777
3850.605,3615.212,55.153,51.781
3848.200,3615.542,55.119,51.786
3845.797,3615.876,55.084,51.791
3843.396,3616.212,55.050,51.796
3840.994,3616.551,55.015,51.801
3838.591,3616.894,54.981,51.806
3836.186,3617.239,54.946,51.810
3833.778,3617.589,54.912,51.815
3831.367,3617.942,54.877,51.821
3828.953,3618.300,54.843,51.826
3826.533,3618.663,54.808,51.831
3824.109,3619.031,54.773,51.836
3821.679,3619.404,54.739,51.841
3819.243,3619.782,54.704,51.847
3816.800,3620.167,54.669,51.852
3814.349,3620.558,54.634,51.858
3811.893,3620.956,54.599,51.864
3809.434,3621.359,54.563,51.869
3806.973,3621.769,54.528,51.875
3804.513,3622.184,54.493,51.881
3802.055,3622.606,54.458,51.887
3799.603,3623.033,54.422,51.893
3797.157,3623.466,54.387,51.900
3794.721,3623.905,54.353,51.906
3792.296,3624.349,54.318,51.912
3789.880,3624.799,54.283,51.919
3787.474,3625.256,54.249,51.925
3785.074,3625.720,54.214,51.932
3782.681,3626.191,54.180,51.939
3780.291,3626.670,54.146,51.946
3777.905,3627.158,54.112,51.953
3775.520,3627.655,54.078,51.960
3773.135,3628.161,54.043,51.967
3770.750,3628.677,54.009,51.974
3768.363,3629.203,53.975,51.982
3765.975,3629.741,53.941,51.990
3763.586,3630.289,53.907,51.997
3761.197,3630.850,53.872,52.005
3758.808,3631.423,53.838,52.014
3756.418,3632.009,53.804,52.022
3754.028,3632.608,53.770,52.031
3751.639,3633.222,53.735,52.039
3749.249,3633.849,53.701,52.048
3746.861,3634.490,53.667,52.058
