Distance_(mm),Gray_Value
0.0000,127.225
0.0144,127.284
0.0289,127.425
0.0433,127.832
0.0577,128.153
0.0721,128.336
0.0866,128.326
0.1010,128.343
0.1154,128.677
0.1298,128.768
0.1443,128.751
0.1587,128.736
0.1731,128.768
0.1875,128.716
0.2020,128.514
0.2164,128.588
0.2308,128.798
0.2452,128.568
0.2597,128.323
0.2741,128.474
0.2885,128.136
0.3029,127.837
0.3174,127.400
0.3318,127.035
0.3462,127.030
0.3606,126.886
0.3751,126.988
0.3895,126.716
0.4039,126.965
0.4183,127.257
0.4328,127.598
0.4472,127.798
0.4616,127.874
0.4760,127.973
0.4905,127.881
0.5049,127.652
0.5193,127.795
0.5337,127.980
0.5482,127.783
0.5626,128.244
0.5770,128.975
0.5914,129.069
0.6059,128.509
0.6203,128.252
0.6347,128.711
0.6491,129.249
0.6636,129.635
0.6780,129.758
0.6924,130.000
0.7068,130.299
0.7213,130.516
0.7357,130.743
0.7501,131.254
0.7645,131.891
0.7790,132.254
0.7934,132.654
0.8078,132.832
0.8222,132.793
0.8367,132.795
0.8511,132.763
0.8655,132.677
0.8799,132.326
0.8944,132.170
0.9088,131.820
0.9232,131.358
0.9376,130.859
0.9521,130.595
0.9665,130.405
0.9809,130.588
0.9953,130.963
1.0098,131.148
1.0242,131.326
1.0386,131.872
1.0530,132.217
1.0675,132.286
1.0819,132.531
1.0963,132.506
1.1107,132.593
1.1252,132.869
1.1396,133.331
1.1540,133.815
1.1684,134.089
1.1829,134.052
1.1973,134.454
1.2117,134.538
1.2261,134.615
1.2406,134.711
1.2550,134.911
1.2694,135.089
1.2838,135.119
1.2983,135.156
1.3127,135.126
1.3271,135.193
1.3415,135.049
1.3560,134.869
1.3704,134.568
1.3848,134.644
1.3992,134.822
1.4137,135.212
1.4281,135.763
1.4425,135.812
1.4569,136.128
1.4714,136.442
1.4858,136.598
1.5002,137.146
1.5146,138.032
1.5291,138.696
1.5435,139.430
1.5579,139.770
1.5723,139.869
1.5868,140.077
1.6012,140.519
1.6156,140.921
1.6300,140.936
1.6445,140.857
1.6589,141.388
1.6733,141.583
1.6877,141.709
1.7022,141.536
1.7166,141.877
1.7310,142.119
1.7454,142.262
1.7599,142.474
1.7743,142.575
1.7887,143.123
1.8031,143.314
1.8176,143.430
1.8320,143.669
1.8464,144.119
1.8608,144.472
1.8753,144.462
1.8897,144.785
1.9041,145.210
1.9185,145.274
1.9330,144.958
1.9474,145.062
1.9618,145.541
1.9762,145.449
1.9907,145.173
2.0051,145.030
2.0195,145.047
2.0339,144.970
2.0484,144.709
2.0628,144.326
2.0772,144.222
2.0916,144.526
2.1061,144.837
2.1205,145.086
2.1349,145.494
2.1493,145.980
2.1638,146.407
2.1782,146.595
2.1926,146.635
2.2070,147.052
2.2215,147.412
2.2359,147.025
2.2503,147.227
2.2647,147.506
2.2792,147.958
2.2936,148.388
2.3080,148.380
2.3225,148.323
2.3369,148.227
2.3513,148.412
2.3657,148.704
2.3802,148.978
2.3946,149.047
2.4090,149.249
2.4234,149.242
2.4379,148.879
2.4523,148.501
2.4667,148.306
2.4811,148.200
2.4956,148.385
2.5100,148.523
2.5244,148.825
2.5388,148.802
2.5533,148.916
2.5677,149.059
2.5821,149.143
2.5965,149.193
2.6110,149.363
2.6254,149.511
2.6398,149.405
2.6542,149.274
2.6687,149.220
2.6831,149.020
2.6975,148.827
2.7119,148.830
2.7264,149.222
2.7408,149.326
2.7552,149.032
2.7696,148.741
2.7841,148.657
2.7985,148.790
2.8129,148.812
2.8273,149.168
2.8418,149.435
2.8562,149.627
2.8706,149.662
2.8850,150.089
2.8995,150.240
2.9139,150.262
2.9283,150.274
2.9427,150.040
2.9572,149.768
2.9716,149.454
2.9860,149.309
3.0004,149.205
3.0149,149.089
3.0293,149.104
3.0437,148.936
3.0581,148.716
3.0726,148.084
3.0870,147.775
3.1014,147.817
3.1158,147.736
3.1303,147.506
3.1447,147.247
3.1591,147.269
3.1735,147.467
3.1880,147.607
3.2024,147.931
3.2168,147.946
3.2312,148.230
3.2457,148.439
3.2601,148.464
3.2745,149.146
3.2889,149.096
3.3034,149.012
3.3178,149.126
3.3322,149.252
3.3466,149.348
3.3611,149.425
3.3755,149.472
3.3899,149.640
3.4043,150.010
3.4188,149.914
3.4332,149.632
3.4476,149.185
3.4620,149.123
3.4765,149.669
3.4909,149.854
3.5053,149.830
3.5197,150.000
3.5342,150.207
3.5486,150.467
3.5630,150.615
3.5774,150.993
3.5919,151.143
3.6063,151.311
3.6207,151.528
3.6351,151.921
3.6496,152.314
3.6640,152.378
3.6784,151.933
3.6928,151.958
3.7073,152.220
3.7217,152.425
3.7361,152.388
3.7505,151.877
3.7650,151.420
3.7794,151.390
3.7938,151.640
3.8082,151.405
3.8227,151.173
3.8371,150.941
3.8515,150.980
3.8659,151.077
3.8804,151.323
3.8948,151.800
3.9092,151.867
3.9236,151.817
3.9381,151.235
3.9525,150.923
3.9669,150.459
3.9813,150.089
3.9958,149.612
4.0102,149.706
4.0246,149.212
4.0390,148.556
4.0535,147.968
4.0679,147.669
4.0823,146.580
4.0967,146.030
4.1112,145.314
4.1256,144.294
4.1400,143.037
4.1544,141.499
4.1689,140.101
4.1833,139.489
4.1977,139.714
4.2121,140.775
4.2266,143.284
4.2410,146.990
4.2554,149.420
4.2698,150.983
4.2843,151.980
4.2987,153.022
4.3131,152.941
4.3275,152.899
4.3420,152.331
4.3564,152.042
4.3708,151.363
4.3852,149.595
4.3997,146.296
4.4141,143.148
4.4285,139.728
4.4429,137.062
4.4574,134.220
4.4718,131.980
4.4862,130.531
4.5006,129.721
4.5151,128.309
4.5295,127.062
4.5439,126.180
4.5584,126.306
4.5728,125.728
4.5872,124.790
4.6016,123.943
4.6161,123.249
4.6305,122.230
4.6449,121.370
4.6593,120.457
4.6738,119.230
4.6882,118.311
4.7026,117.914
4.7170,117.207
4.7315,116.262
4.7459,115.267
4.7603,114.822
4.7747,114.277
4.7892,113.642
4.8036,112.844
4.8180,111.795
4.8324,110.805
4.8469,109.654
4.8613,108.193
4.8757,107.160
4.8901,105.215
4.9046,104.336
4.9190,102.746
4.9334,101.580
4.9478,100.716
4.9623,100.565
4.9767,99.827
4.9911,99.111
5.0055,97.644
5.0200,96.751
5.0344,95.523
5.0488,94.504
5.0632,93.617
5.0777,92.570
5.0921,91.435
5.1065,90.869
5.1209,89.509
5.1354,88.230
5.1498,87.007
5.1642,86.101
5.1786,85.074
5.1931,84.128
5.2075,83.012
5.2219,82.467
5.2363,82.091
5.2508,81.341
5.2652,80.746
5.2796,80.143
5.2940,79.202
5.3085,78.820
5.3229,78.116
5.3373,77.583
5.3517,76.872
5.3662,76.410
5.3806,75.933
5.3950,75.356
5.4094,74.736
5.4239,74.136
5.4383,73.598
5.4527,73.269
5.4671,72.509
5.4816,72.232
5.4960,71.921
5.5104,71.279
5.5248,70.736
5.5393,70.123
5.5537,70.020
5.5681,69.783
5.5825,69.607
5.5970,69.247
5.6114,68.600
5.6258,68.306
5.6402,67.462
5.6547,66.751
5.6691,65.760
5.6835,65.595
5.6979,64.909
5.7124,64.422
5.7268,63.827
5.7412,63.225
5.7556,62.669
5.7701,62.385
5.7845,61.980
5.7989,61.590
5.8133,61.279
5.8278,61.044
5.8422,60.652
5.8566,60.119
5.8710,59.494
5.8855,58.815
5.8999,58.546
5.9143,58.309
5.9287,57.602
5.9432,56.983
5.9576,56.511
5.9720,56.274
5.9864,56.114
6.0009,56.427
6.0153,55.933
6.0297,55.558
6.0441,55.432
6.0586,54.635
6.0730,54.173
6.0874,54.242
6.1018,54.264
6.1163,53.857
6.1307,53.906
6.1451,54.064
6.1595,53.943
6.1740,53.906
6.1884,53.760
6.2028,53.644
6.2172,53.346
6.2317,53.119
6.2461,53.165
6.2605,53.499
6.2749,53.257
6.2894,53.114
6.3038,52.827
6.3182,52.674
6.3326,52.449
6.3471,52.128
6.3615,51.768
6.3759,51.760
