X_px,Y_px,X_mm,Y_mm
8289.569,3667.580,119.799,53.003
8286.896,3668.076,119.761,53.010
8284.253,3668.572,119.723,53.018
8281.643,3669.069,119.685,53.025
8279.062,3669.565,119.648,53.032
8276.513,3670.062,119.611,53.039
8273.993,3670.560,119.574,53.046
8271.501,3671.058,119.538,53.053
8269.037,3671.557,119.503,53.061
8266.601,3672.056,119.467,53.068
8264.190,3672.557,119.433,53.075
8261.807,3673.058,119.398,53.082
8259.448,3673.561,119.364,53.090
8257.113,3674.064,119.330,53.097
8254.804,3674.569,119.297,53.104
8252.516,3675.076,119.264,53.112
8250.251,3675.583,119.231,53.119
8248.008,3676.093,119.199,53.126
8245.786,3676.604,119.167,53.134
8243.585,3677.117,119.135,53.141
8241.402,3677.632,119.103,53.148
8239.240,3678.149,119.072,53.156
8237.096,3678.668,119.041,53.163
8234.969,3679.189,119.010,53.171
8232.858,3679.712,118.980,53.179
8230.765,3680.238,118.950,53.186
8228.687,3680.766,118.920,53.194
8226.624,3681.297,118.890,53.201
8224.574,3681.831,118.860,53.209
8222.539,3682.367,118.831,53.217
8220.517,3682.906,118.801,53.225
8218.506,3683.448,118.772,53.233
8216.507,3683.994,118.743,53.240
8214.518,3684.542,118.715,53.248
8212.540,3685.094,118.686,53.256
8210.570,3685.649,118.658,53.264
8208.610,3686.208,118.629,53.272
8206.658,3686.770,118.601,53.281
8204.713,3687.336,118.573,53.289
8202.774,3687.906,118.545,53.297
8200.842,3688.479,118.517,53.305
8198.915,3689.057,118.489,53.314
8196.992,3689.639,118.461,53.322
8195.075,3690.225,118.434,53.330
8193.163,3690.814,118.406,53.339
8191.255,3691.409,118.379,53.348
8189.352,3692.007,118.351,53.356
8187.452,3692.609,118.324,53.365
8185.556,3693.216,118.296,53.374
8183.664,3693.827,118.269,53.383
8181.774,3694.443,118.242,53.391
8179.889,3695.063,118.214,53.400
8178.005,3695.688,118.187,53.409
8176.125,3696.317,118.160,53.419
8174.248,3696.950,118.133,53.428
8172.372,3697.589,118.106,53.437
8170.498,3698.232,118.079,53.446
8168.626,3698.879,118.052,53.456
8166.756,3699.532,118.024,53.465
8164.887,3700.189,117.997,53.474
8163.020,3700.851,117.970,53.484
8161.153,3701.518,117.944,53.494
8159.287,3702.190,117.917,53.503
8157.421,3702.867,117.890,53.513
8155.556,3703.550,117.863,53.523
8153.690,3704.237,117.836,53.533
8151.825,3704.929,117.809,53.543
8149.958,3705.627,117.782,53.553
8148.092,3706.330,117.755,53.563
8146.224,3707.038,117.728,53.573
8144.355,3707.751,117.701,53.584
8142.486,3708.470,117.674,53.594
8140.614,3709.194,117.647,53.605
8138.741,3709.924,117.620,53.615
8136.866,3710.659,117.593,53.626
8134.988,3711.400,117.565,53.636
8133.108,3712.146,117.538,53.647
8131.227,3712.898,117.511,53.658
8129.342,3713.655,117.484,53.669
8127.456,3714.417,117.457,53.680
8125.567,3715.183,117.429,53.691
8123.676,3715.955,117.402,53.702
8121.783,3716.731,117.375,53.714
8119.888,3717.512,117.347,53.725
8117.991,3718.297,117.320,53.736
8116.092,3719.086,117.292,53.748
8114.190,3719.880,117.265,53.759
8112.287,3720.677,117.237,53.771
8110.381,3721.478,117.210,53.782
8108.474,3722.283,117.182,53.794
8106.564,3723.091,117.155,53.805
8104.653,3723.902,117.127,53.817
8102.740,3724.717,117.099,53.829
8100.825,3725.534,117.072,53.841
8098.907,3726.355,117.044,53.853
8096.988,3727.178,117.016,53.865
8095.067,3728.004,116.988,53.876
8093.145,3728.832,116.961,53.888
8091.221,3729.663,116.933,53.900
8089.294,3730.495,116.905,53.912
8087.366,3731.330,116.877,53.925
8085.437,3732.167,116.849,53.937
8083.505,3733.005,116.821,53.949
8081.572,3733.845,116.793,53.961
8079.637,3734.686,116.765,53.973
8077.701,3735.528,116.737,53.985
8075.763,3736.372,116.709,53.997
8073.823,3737.217,116.681,54.010
8071.882,3738.062,116.653,54.022
8069.939,3738.908,116.625,54.034
8067.995,3739.755,116.597,54.046
8066.049,3740.602,116.569,54.059
8064.102,3741.449,116.541,54.071
8062.153,3742.298,116.513,54.083
8060.204,3743.147,116.485,54.095
8058.253,3743.997,116.456,54.108
8056.301,3744.849,116.428,54.120
8054.348,3745.703,116.400,54.132
8052.394,3746.559,116.372,54.145
8050.439,3747.417,116.344,54.157
8048.484,3748.278,116.315,54.169
8046.528,3749.143,116.287,54.182
8044.572,3750.010,116.259,54.194
8042.615,3750.881,116.230,54.207
8040.658,3751.756,116.202,54.220
8038.701,3752.636,116.174,54.232
8036.744,3753.520,116.146,54.245
8034.787,3754.408,116.117,54.258
8032.830,3755.302,116.089,54.271
8030.873,3756.201,116.061,54.284
8028.917,3757.106,116.032,54.297
8026.961,3758.017,116.004,54.310
8025.006,3758.934,115.976,54.323
8023.051,3759.857,115.948,54.337
8021.097,3760.788,115.919,54.350
8019.144,3761.726,115.891,54.364
8017.192,3762.671,115.863,54.377
8015.241,3763.624,115.835,54.391
8013.291,3764.584,115.807,54.405
8011.342,3765.554,115.778,54.419
8009.395,3766.531,115.750,54.433
8007.449,3767.518,115.722,54.447
8005.504,3768.514,115.694,54.462
8003.562,3769.520,115.666,54.476
8001.621,3770.535,115.638,54.491
7999.682,3771.561,115.610,54.506
7997.745,3772.597,115.582,54.521
7995.810,3773.643,115.554,54.536
7993.876,3774.701,115.526,54.551
7991.946,3775.770,115.498,54.567
7990.018,3776.849,115.470,54.582
7988.092,3777.939,115.442,54.598
7986.169,3779.040,115.415,54.614
7984.250,3780.150,115.387,54.630
7982.334,3781.269,115.359,54.646
7980.421,3782.396,115.332,54.663
7978.513,3783.531,115.304,54.679
7976.608,3784.674,115.277,54.695
7974.708,3785.824,115.249,54.712
7972.812,3786.981,115.222,54.729
7970.921,3788.144,115.194,54.746
7969.035,3789.312,115.167,54.762
7967.154,3790.485,115.140,54.779
7965.279,3791.663,115.113,54.796
7963.409,3792.845,115.086,54.814
7961.545,3794.030,115.059,54.831
7959.688,3795.219,115.032,54.848
7957.836,3796.410,115.005,54.865
7955.992,3797.603,114.979,54.882
7954.154,3798.798,114.952,54.900
7952.324,3799.994,114.926,54.917
7950.500,3801.190,114.899,54.934
7948.685,3802.387,114.873,54.951
7946.876,3803.583,114.847,54.969
7945.077,3804.779,114.821,54.986
7943.285,3805.972,114.795,55.003
7941.502,3807.165,114.769,55.020
7939.727,3808.354,114.744,55.038
7937.961,3809.541,114.718,55.055
7936.205,3810.725,114.693,55.072
7934.458,3811.904,114.667,55.089
7932.721,3813.080,114.642,55.106
7930.993,3814.250,114.617,55.123
7929.276,3815.415,114.592,55.140
7927.569,3816.574,114.568,55.156
7925.872,3817.727,114.543,55.173
7924.187,3818.873,114.519,55.190
7922.512,3820.012,114.495,55.206
7920.848,3821.144,114.471,55.222
7919.193,3822.270,114.447,55.239
7917.549,3823.389,114.423,55.255
7915.914,3824.503,114.399,55.271
7914.288,3825.612,114.376,55.287
7912.669,3826.716,114.352,55.303
7911.059,3827.816,114.329,55.319
7909.456,3828.913,114.306,55.335
7907.859,3830.007,114.283,55.351
7906.269,3831.098,114.260,55.366
7904.685,3832.187,114.237,55.382
7903.106,3833.274,114.214,55.398
7901.532,3834.360,114.192,55.413
7899.962,3835.445,114.169,55.429
7898.397,3836.530,114.146,55.445
7896.834,3837.615,114.124,55.461
7895.275,3838.701,114.101,55.476
7893.719,3839.789,114.079,55.492
7892.164,3840.878,114.056,55.508
7890.611,3841.969,114.034,55.523
7889.059,3843.063,114.011,55.539
7887.507,3844.160,113.989,55.555
7885.956,3845.261,113.966,55.571
7884.404,3846.365,113.944,55.587
7882.851,3847.475,113.922,55.603
7881.297,3848.589,113.899,55.619
7879.742,3849.709,113.877,55.635
7878.184,3850.835,113.854,55.652
7876.623,3851.968,113.832,55.668
7875.059,3853.108,113.809,55.684
7873.491,3854.255,113.786,55.701
7871.918,3855.410,113.764,55.718
7870.342,3856.573,113.741,55.735
7868.760,3857.745,113.718,55.751
7867.174,3858.926,113.695,55.769
7865.584,3860.115,113.672,55.786
7863.990,3861.313,113.649,55.803
7862.393,3862.518,113.626,55.820
7860.792,3863.731,113.603,55.838
7859.189,3864.952,113.580,55.856
7857.585,3866.180,113.556,55.873
7855.979,3867.415,113.533,55.891
7854.371,3868.657,113.510,55.909
7852.762,3869.906,113.487,55.927
7851.154,3871.161,113.463,55.945
7849.545,3872.422,113.440,55.964
7847.937,3873.690,113.417,55.982
7846.329,3874.964,113.394,56.000
7844.723,3876.243,113.371,56.019
7843.119,3877.528,113.347,56.037
7841.517,3878.818,113.324,56.056
7839.917,3880.113,113.301,56.075
7838.320,3881.413,113.278,56.093
7836.727,3882.718,113.255,56.112
7835.137,3884.027,113.232,56.131
7833.552,3885.340,113.209,56.150
7831.971,3886.657,113.186,56.169
7830.396,3887.979,113.163,56.188
7828.826,3889.303,113.141,56.208
7827.261,3890.632,113.118,56.227
7825.704,3891.963,113.096,56.246
7824.152,3893.298,113.073,56.265
7822.608,3894.635,113.051,56.285
7821.072,3895.975,113.029,56.304
7819.543,3897.318,113.007,56.323
7818.023,3898.662,112.985,56.343
7816.512,3900.009,112.963,56.362
7815.010,3901.357,112.941,56.382
7813.518,3902.707,112.920,56.401
7812.035,3904.058,112.898,56.421
7810.561,3905.411,112.877,56.440
7809.096,3906.764,112.856,56.460
7807.640,3908.119,112.835,56.479
7806.192,3909.475,112.814,56.499
7804.753,3910.831,112.793,56.519
7803.321,3912.187,112.772,56.538
7801.896,3913.544,112.752,56.558
7800.479,3914.901,112.731,56.577
7799.069,3916.258,112.711,56.597
7797.666,3917.615,112.690,56.617
7796.268,3918.972,112.670,56.636
7794.877,3920.328,112.650,56.656
7793.491,3921.684,112.630,56.675
7792.111,3923.039,112.610,56.695
7790.736,3924.393,112.590,56.715
7789.366,3925.746,112.571,56.734
7788.001,3927.098,112.551,56.754
7786.640,3928.448,112.531,56.773
7785.282,3929.797,112.512,56.793
7783.929,3931.145,112.492,56.812
7782.579,3932.490,112.472,56.832
7781.232,3933.834,112.453,56.851
7779.888,3935.175,112.434,56.870
7778.546,3936.514,112.414,56.890
7777.207,3937.851,112.395,56.909
7775.869,3939.186,112.375,56.928
7774.534,3940.517,112.356,56.948
7773.199,3941.846,112.337,56.967
7771.866,3943.171,112.318,56.986
7770.534,3944.494,112.298,57.005
7769.202,3945.813,112.279,57.024
7767.870,3947.128,112.260,57.043
7766.538,3948.441,112.241,57.062
7765.208,3949.750,112.221,57.081
7763.878,3951.058,112.202,57.100
7762.551,3952.365,112.183,57.119
7761.227,3953.672,112.164,57.138
7759.907,3954.979,112.145,57.157
7758.592,3956.289,112.126,57.176
7757.282,3957.601,112.107,57.195
7755.978,3958.916,112.088,57.214
7754.681,3960.236,112.069,57.233
7753.392,3961.560,112.051,57.252
7752.111,3962.891,112.032,57.271
7750.839,3964.229,112.014,57.290
7749.578,3965.575,111.996,57.310
7748.327,3966.929,111.977,57.329
7747.088,3968.293,111.960,57.349
7745.861,3969.667,111.942,57.369
7744.647,3971.053,111.924,57.389
7743.447,3972.450,111.907,57.409
7742.261,3973.861,111.890,57.430
7741.091,3975.286,111.873,57.450
7739.937,3976.725,111.856,57.471
7738.800,3978.180,111.840,57.492
7737.680,3979.652,111.824,57.513
7736.579,3981.141,111.808,57.535
7735.498,3982.648,111.792,57.557
7734.436,3984.175,111.777,57.579
7733.394,3985.721,111.762,57.601
7732.375,3987.289,111.747,57.624
7731.377,3988.878,111.732,57.647
7730.403,3990.490,111.718,57.670
7729.452,3992.125,111.705,57.693
7728.526,3993.784,111.691,57.717
7727.625,3995.467,111.678,57.742
7726.749,3997.173,111.666,57.766
7725.899,3998.900,111.653,57.791
7725.076,4000.648,111.641,57.817
7724.280,4002.415,111.630,57.842
7723.511,4004.201,111.619,57.868
7722.770,4006.004,111.608,57.894
7722.057,4007.824,111.598,57.920
7721.372,4009.660,111.588,57.947
7720.717,4011.510,111.578,57.974
7720.091,4013.373,111.569,58.001
7719.496,4015.249,111.561,58.028
7718.930,4017.136,111.553,58.055
7718.396,4019.034,111.545,58.082
7717.893,4020.941,111.538,58.110
7717.422,4022.857,111.531,58.138
7716.983,4024.780,111.524,58.165
7716.577,4026.709,111.519,58.193
