X,Y
111.547,52.128
111.611,52.119
111.676,52.110
111.741,52.101
111.806,52.092
111.872,52.083
111.937,52.075
112.003,52.066
112.068,52.057
112.134,52.049
112.200,52.041
112.266,52.033
112.333,52.025
112.399,52.018
112.465,52.010
112.532,52.003
112.599,51.997
112.666,51.990
112.733,51.984
112.800,51.979
112.867,51.974
112.934,51.969
113.002,51.965
113.069,51.961
113.137,51.957
113.205,51.955
113.273,51.952
113.340,51.950
113.409,51.949
113.477,51.948
113.545,51.948
113.613,51.948
113.681,51.948
113.750,51.949
113.818,51.950
113.886,51.952
113.955,51.954
114.023,51.956
114.091,51.959
114.160,51.962
114.228,51.965
114.297,51.969
114.365,51.973
114.433,51.977
114.502,51.981
114.570,51.986
114.638,51.991
114.706,51.996
114.774,52.001
114.842,52.006
114.910,52.012
114.978,52.017
115.045,52.023
115.113,52.029
115.180,52.035
115.248,52.041
115.315,52.047
115.382,52.054
115.449,52.060
115.515,52.067
115.582,52.074
115.648,52.082
115.714,52.090
115.780,52.097
115.846,52.106
115.911,52.114
115.977,52.123
116.042,52.132
116.106,52.141
116.171,52.151
116.235,52.161
116.299,52.171
116.362,52.182
116.426,52.193
116.489,52.205
116.551,52.217
116.614,52.229
116.676,52.242
116.737,52.255
116.799,52.268
116.860,52.282
116.921,52.296
116.981,52.310
117.041,52.324
117.102,52.338
117.161,52.353
117.221,52.368
117.280,52.382
117.339,52.397
117.398,52.412
117.457,52.426
117.515,52.441
117.574,52.455
117.632,52.469
117.690,52.483
117.748,52.497
117.805,52.511
117.863,52.524
117.920,52.537
117.978,52.550
118.035,52.563
118.092,52.575
118.149,52.587
118.205,52.600
118.261,52.612
118.317,52.625
118.373,52.638
118.428,52.651
118.483,52.664
118.537,52.678
118.591,52.693
118.644,52.708
118.697,52.724
118.749,52.741
118.801,52.759
118.852,52.777
118.902,52.797
118.952,52.817
119.001,52.839
119.049,52.862
119.097,52.886
119.143,52.912
119.189,52.939
119.234,52.967
119.279,52.995
119.322,53.025
119.365,53.056
119.407,53.088
119.448,53.121
119.488,53.155
119.527,53.190
119.565,53.225
119.603,53.261
119.640,53.298
119.675,53.336
119.710,53.374
119.744,53.413
119.777,53.452
119.809,53.492
119.841,53.532
119.871,53.573
119.900,53.614
119.928,53.656
119.956,53.699
119.982,53.742
120.008,53.785
120.032,53.829
120.056,53.874
120.079,53.919
120.100,53.966
120.121,54.012
120.141,54.060
120.160,54.108
120.178,54.157
120.195,54.207
120.211,54.257
120.226,54.309
120.240,54.361
120.253,54.414
120.265,54.468
120.276,54.523
120.287,54.578
120.296,54.634
120.305,54.691
120.313,54.749
120.320,54.807
120.326,54.866
120.332,54.925
120.337,54.985
