Distance_(mm),Gray_Value
0.0000,65.786
0.0143,66.300
0.0286,66.742
0.0428,67.571
0.0571,67.949
0.0714,67.811
0.0857,67.640
0.1000,67.980
0.1142,68.741
0.1285,69.245
0.1428,69.401
0.1571,69.823
0.1713,70.304
0.1856,70.493
0.1999,70.825
0.2142,71.025
0.2285,71.200
0.2427,71.307
0.2570,71.512
0.2713,71.932
0.2856,72.341
0.2999,72.745
0.3141,73.115
0.3284,73.361
0.3427,73.730
0.3570,74.240
0.3712,74.603
0.3855,74.724
0.3998,74.696
0.4141,75.003
0.4284,75.623
0.4426,76.116
0.4569,76.562
0.4712,77.035
0.4855,77.449
0.4998,77.758
0.5140,77.787
0.5283,77.658
0.5426,77.928
0.5569,78.209
0.5712,78.368
0.5854,78.894
0.5997,79.017
0.6140,79.164
0.6283,79.494
0.6425,79.657
0.6568,80.015
0.6711,80.372
0.6854,80.475
0.6997,80.265
0.7139,80.141
0.7282,80.450
0.7425,81.208
0.7568,81.679
0.7711,82.265
0.7853,82.638
0.7996,83.263
0.8139,83.501
0.8282,83.538
0.8424,83.703
0.8567,83.901
0.8710,84.564
0.8853,85.278
0.8996,85.968
0.9138,86.127
0.9281,86.299
0.9424,86.290
0.9567,86.592
0.9710,87.034
0.9852,87.277
0.9995,87.426
1.0138,87.864
1.0281,88.289
1.0424,88.612
1.0566,88.582
1.0709,88.490
1.0852,88.695
1.0995,88.804
1.1137,89.001
1.1280,89.053
1.1423,89.104
1.1566,88.894
1.1709,88.860
1.1851,88.993
1.1994,89.487
1.2137,89.902
1.2280,90.206
1.2423,90.527
1.2565,90.639
1.2708,90.534
1.2851,90.538
1.2994,90.538
1.3136,90.716
1.3279,91.108
1.3422,91.519
1.3565,92.077
1.3708,92.399
1.3850,92.475
1.3993,92.621
1.4136,92.852
1.4279,93.269
1.4422,93.448
1.4564,93.625
1.4707,93.752
1.4850,94.118
1.4993,94.570
1.5136,94.809
1.5278,94.846
1.5421,95.044
1.5564,95.107
1.5707,95.296
1.5849,95.495
1.5992,95.913
1.6135,95.710
1.6278,95.908
1.6421,96.306
1.6563,97.065
1.6706,97.701
1.6849,98.227
1.6992,98.886
1.7135,99.390
1.7277,99.877
1.7420,100.210
1.7563,100.793
1.7706,101.198
1.7848,101.979
1.7991,102.915
1.8134,103.472
1.8277,103.744
1.8420,103.893
1.8562,103.998
1.8705,104.398
1.8848,105.059
1.8991,105.299
1.9134,105.323
1.9276,105.571
1.9419,106.012
1.9562,106.449
1.9705,106.722
1.9848,107.029
1.9990,107.386
2.0133,107.765
2.0276,108.264
2.0419,108.787
2.0561,108.879
2.0704,109.026
2.0847,109.549
2.0990,110.129
2.1133,110.712
2.1275,110.892
2.1418,111.354
2.1561,111.789
2.1704,112.015
2.1847,112.298
2.1989,112.833
2.2132,113.266
2.2275,113.706
2.2418,114.111
2.2560,114.568
2.2703,114.831
2.2846,114.959
2.2989,115.165
2.3132,115.256
2.3274,115.527
2.3417,115.888
2.3560,116.278
2.3703,116.485
2.3846,117.014
2.3988,117.485
2.4131,117.922
2.4274,118.247
2.4417,118.386
2.4560,118.567
2.4702,118.882
2.4845,119.333
2.4988,119.735
2.5131,119.854
2.5273,119.894
2.5416,120.285
2.5559,120.723
2.5702,121.028
2.5845,121.331
2.5987,121.616
2.6130,121.874
2.6273,122.081
2.6416,122.431
2.6559,122.629
2.6701,122.917
2.6844,123.215
2.6987,123.680
2.7130,124.096
2.7272,124.320
2.7415,124.507
2.7558,124.452
2.7701,124.602
2.7844,125.002
2.7986,125.325
2.8129,125.396
2.8272,125.529
2.8415,125.643
2.8558,125.778
2.8700,125.860
2.8843,125.918
2.8986,125.968
2.9129,125.888
2.9272,125.983
2.9414,126.115
2.9557,126.136
2.9700,126.300
2.9843,126.181
2.9985,126.509
3.0128,126.933
3.0271,127.253
3.0414,127.480
3.0557,127.490
3.0699,127.452
3.0842,127.393
3.0985,127.814
3.1128,127.884
3.1271,128.026
3.1413,128.243
3.1556,128.535
3.1699,128.335
3.1842,127.922
3.1984,127.687
3.2127,127.527
3.2270,127.452
3.2413,127.840
3.2556,128.142
3.2698,128.111
3.2841,128.036
3.2984,128.650
3.3127,129.451
3.3270,129.951
3.3412,130.165
3.3555,130.048
3.3698,130.006
3.3841,130.182
3.3984,130.681
3.4126,131.088
3.4269,131.207
3.4412,131.547
3.4555,131.984
3.4697,132.414
3.4840,132.549
3.4983,132.478
3.5126,132.514
3.5269,132.583
3.5411,132.498
3.5554,132.726
3.5697,132.797
3.5840,133.003
3.5983,133.424
3.6125,133.782
3.6268,133.912
3.6411,133.872
3.6554,133.852
3.6696,133.597
3.6839,133.699
3.6982,133.787
3.7125,133.749
3.7268,133.455
3.7410,133.174
3.7553,133.677
3.7696,134.409
3.7839,134.717
3.7982,134.883
3.8124,134.873
3.8267,134.832
3.8410,134.975
3.8553,135.207
3.8696,135.365
3.8838,135.307
3.8981,135.506
3.9124,135.706
3.9267,135.726
3.9409,135.515
3.9552,135.117
3.9695,134.808
3.9838,134.770
3.9981,134.915
4.0123,134.896
4.0266,134.480
4.0409,134.203
4.0552,134.300
4.0695,134.647
4.0837,134.975
4.0980,134.968
4.1123,134.670
4.1266,134.526
4.1408,134.780
4.1551,134.791
4.1694,134.802
4.1837,134.437
4.1980,134.187
4.2122,134.283
4.2265,134.322
4.2408,133.983
4.2551,133.642
4.2694,133.372
4.2836,133.089
4.2979,133.022
4.3122,132.957
4.3265,132.529
4.3408,132.097
4.3550,131.954
4.3693,131.767
4.3836,131.329
4.3979,130.772
4.4121,130.257
4.4264,129.880
4.4407,129.306
4.4550,128.935
4.4693,128.266
4.4835,127.286
4.4978,125.984
4.5121,125.205
4.5264,124.321
4.5407,123.515
4.5549,122.507
4.5692,121.598
