X_px,Y_px,X_mm,Y_mm
8535.084,3648.435,123.348,52.727
8533.202,3648.448,123.320,52.727
8531.159,3648.468,123.291,52.727
8528.980,3648.492,123.259,52.727
8526.689,3648.521,123.226,52.728
8524.313,3648.555,123.192,52.728
8521.876,3648.594,123.157,52.729
8519.402,3648.638,123.121,52.729
8516.919,3648.687,123.085,52.730
8514.449,3648.740,123.049,52.731
8512.014,3648.797,123.014,52.732
8509.615,3648.859,122.979,52.733
8507.247,3648.924,122.945,52.734
8504.903,3648.992,122.911,52.735
8502.579,3649.063,122.878,52.736
8500.269,3649.135,122.844,52.737
8497.967,3649.210,122.811,52.738
8495.668,3649.285,122.778,52.739
8493.366,3649.361,122.745,52.740
8491.057,3649.436,122.711,52.741
8488.738,3649.512,122.678,52.742
8486.412,3649.588,122.644,52.743
8484.078,3649.665,122.610,52.744
8481.738,3649.744,122.577,52.745
8479.393,3649.824,122.543,52.747
8477.042,3649.906,122.509,52.748
8474.688,3649.991,122.475,52.749
8472.332,3650.079,122.441,52.750
8469.974,3650.171,122.407,52.752
8467.615,3650.265,122.372,52.753
8465.257,3650.360,122.338,52.754
8462.900,3650.453,122.304,52.756
8460.546,3650.543,122.270,52.757
8458.195,3650.628,122.236,52.758
8455.849,3650.705,122.202,52.759
8453.509,3650.772,122.169,52.760
8451.175,3650.828,122.135,52.761
8448.850,3650.870,122.101,52.762
8446.533,3650.897,122.068,52.762
8444.225,3650.911,122.034,52.762
8441.924,3650.913,122.001,52.762
8439.631,3650.906,121.968,52.762
8437.344,3650.891,121.935,52.762
8435.064,3650.870,121.902,52.762
8432.790,3650.846,121.869,52.761
8430.521,3650.820,121.836,52.761
8428.256,3650.794,121.804,52.761
8425.995,3650.770,121.771,52.760
8423.733,3650.752,121.738,52.760
8421.467,3650.742,121.706,52.760
8419.188,3650.744,121.673,52.760
8416.896,3650.762,121.639,52.760
8414.582,3650.799,121.606,52.761
8412.245,3650.858,121.572,52.762
8409.878,3650.942,121.538,52.763
8407.476,3651.054,121.503,52.764
8405.037,3651.198,121.468,52.766
8402.562,3651.372,121.432,52.769
8400.059,3651.571,121.396,52.772
8397.529,3651.795,121.360,52.775
8394.980,3652.039,121.323,52.779
8392.414,3652.302,121.286,52.782
8389.838,3652.580,121.248,52.786
8387.255,3652.870,121.211,52.791
8384.670,3653.169,121.174,52.795
8382.088,3653.476,121.136,52.799
8379.513,3653.786,121.099,52.804
8376.943,3654.101,121.062,52.808
8374.378,3654.420,121.025,52.813
8371.812,3654.744,120.988,52.818
8369.246,3655.073,120.951,52.822
8366.675,3655.407,120.914,52.827
8364.096,3655.748,120.876,52.832
8361.508,3656.095,120.839,52.837
8358.906,3656.450,120.801,52.842
8356.291,3656.812,120.764,52.848
8353.657,3657.182,120.726,52.853
8351.007,3657.559,120.687,52.858
8348.342,3657.944,120.649,52.864
8345.665,3658.336,120.610,52.870
8342.979,3658.734,120.571,52.875
8340.285,3659.138,120.532,52.881
8337.587,3659.547,120.493,52.887
8334.887,3659.961,120.454,52.893
8332.188,3660.379,120.415,52.899
8329.491,3660.801,120.376,52.905
8326.801,3661.227,120.337,52.911
8324.118,3661.655,120.299,52.918
8321.442,3662.087,120.260,52.924
8318.772,3662.521,120.221,52.930
8316.106,3662.960,120.183,52.936
8313.442,3663.404,120.144,52.943
8310.779,3663.851,120.106,52.949
8308.115,3664.304,120.067,52.956
