Distance_(mm),Gray_Value
0.0000,63.7986
0.0144,64.1181
0.0288,64.2842
0.0432,64.0360
0.0576,63.7980
0.0720,64.1601
0.0864,64.4904
0.1008,64.6535
0.1152,64.8789
0.1296,64.7482
0.1440,64.6930
0.1584,64.6649
0.1728,64.6139
0.1872,64.5078
0.2016,64.6463
0.2160,64.6127
0.2304,64.4826
0.2448,64.4077
0.2592,64.5390
0.2736,64.5432
0.2880,64.7278
0.3024,64.8567
0.3167,64.9179
0.3311,64.9766
0.3455,64.5833
0.3599,64.5665
0.3743,64.6367
0.3887,65.0456
0.4031,65.4191
0.4175,65.5162
0.4319,65.7218
0.4463,65.8855
0.4607,65.8219
0.4751,65.9610
0.4895,65.7614
0.5039,65.3783
0.5183,65.4005
0.5327,65.8189
0.5471,66.3417
0.5615,66.5198
0.5759,66.7530
0.5903,66.7272
0.6047,66.9185
0.6191,67.2128
0.6335,67.2254
0.6479,67.1984
0.6623,67.4137
0.6767,67.8405
0.6911,67.8405
0.7055,67.9083
0.7199,67.9874
0.7343,68.0671
0.7487,68.1559
0.7631,68.3891
0.7775,68.6307
0.7919,68.7206
0.8063,68.7770
0.8207,68.9460
0.8351,69.1859
0.8495,69.6499
0.8639,69.7728
0.8783,69.8016
0.8927,69.8369
0.9071,69.9370
0.9214,70.0144
0.9358,70.0881
0.9502,69.9940
0.9646,69.8897
0.9790,70.0174
0.9934,70.4868
1.0078,70.9179
1.0222,71.1085
1.0366,71.5558
1.0510,71.7044
1.0654,71.9988
1.0798,72.1403
1.0942,72.2716
1.1086,72.2200
1.1230,72.3010
1.1374,72.4628
1.1518,72.6025
1.1662,72.6631
1.1806,72.9185
1.1950,73.0881
1.2094,73.0869
1.2238,73.1241
1.2382,73.0558
1.2526,73.0618
1.2670,73.1031
1.2814,73.4155
1.2958,73.7086
1.3102,74.0258
1.3246,73.9263
1.3390,73.7122
1.3534,73.6457
1.3678,73.5683
1.3822,73.6349
1.3966,73.6787
1.4110,73.7584
1.4254,73.8136
1.4398,74.0953
1.4542,74.7140
1.4686,75.0072
1.4830,75.1601
1.4974,75.0947
1.5118,75.2470
1.5261,75.3681
1.5405,75.6565
