Distance_(mm),Gray_Value
0.0000,83.5250
0.0143,83.6409
0.0286,83.7230
0.0430,84.1127
0.0573,84.4573
0.0716,84.6409
0.0859,84.5926
0.1003,84.5040
0.1146,84.4026
0.1289,84.3559
0.1432,84.6119
0.1575,84.5717
0.1719,84.6280
0.1862,84.6345
0.2005,84.9340
0.2148,85.1530
0.2292,85.3688
0.2435,85.5572
0.2578,85.6329
0.2721,85.9356
0.2864,85.9726
0.3008,85.9372
0.3151,86.0564
0.3294,85.8341
0.3437,85.9163
0.3581,86.1643
0.3724,86.4122
0.3867,86.3333
0.4010,86.0644
0.4153,86.3833
0.4297,86.9308
0.4440,87.2544
0.4583,87.4911
0.4726,87.6103
0.4870,87.4316
0.5013,87.3977
0.5156,87.4847
0.5299,87.6184
0.5443,87.5588
0.5586,87.7665
0.5729,87.7890
0.5872,88.0612
0.6015,88.0757
0.6159,88.1337
0.6302,88.0950
0.6445,88.3768
0.6588,88.9034
0.6732,89.2850
0.6875,89.5684
0.7018,89.4767
0.7161,89.3494
0.7304,89.5813
0.7448,89.6683
0.7591,89.8068
0.7734,89.7713
0.7877,89.9388
0.8021,90.3076
0.8164,90.7665
0.8307,90.9630
0.8450,91.2979
0.8593,91.2899
0.8737,91.3591
0.8880,91.6908
0.9023,91.9066
0.9166,92.2110
0.9310,92.2287
0.9453,92.3575
0.9596,92.1143
0.9739,92.0837
0.9882,91.8196
1.0026,91.7327
1.0169,91.8454
1.0312,92.1820
1.0455,92.5862
1.0599,92.5089
1.0742,92.4332
1.0885,92.4444
1.1028,92.4831
1.1171,92.5556
1.1315,92.4122
1.1458,92.0387
1.1601,91.9195
1.1744,91.8374
1.1888,91.6377
1.2031,91.5926
1.2174,91.3543
1.2317,91.5008
1.2460,91.7729
1.2604,91.7955
1.2747,91.8937
1.2890,92.1481
1.3033,92.2689
1.3177,92.2432
1.3320,92.1433
1.3463,92.0789
1.3606,91.9227
1.3750,91.8905
1.3893,92.0338
1.4036,92.1337
1.4179,92.2077
1.4322,92.1449
