X,Y
53.056,57.614
53.090,57.617
53.126,57.619
53.162,57.621
53.198,57.624
53.235,57.626
53.273,57.629
53.310,57.631
53.349,57.633
53.388,57.636
53.427,57.638
53.466,57.640
53.506,57.643
53.547,57.645
53.587,57.648
53.628,57.650
53.669,57.653
53.710,57.655
53.752,57.658
53.794,57.660
53.835,57.663
53.877,57.666
53.920,57.669
53.962,57.672
54.004,57.675
54.046,57.678
54.089,57.681
54.131,57.684
54.173,57.687
54.216,57.691
54.258,57.694
54.300,57.698
54.342,57.702
54.384,57.706
54.425,57.711
54.467,57.715
54.508,57.720
54.549,57.724
54.590,57.730
54.631,57.735
54.671,57.740
54.711,57.746
54.750,57.752
54.790,57.758
54.828,57.765
54.867,57.772
54.905,57.779
54.942,57.787
54.979,57.794
55.016,57.802
55.052,57.811
55.088,57.819
55.123,57.828
55.158,57.837
55.193,57.847
55.228,57.856
55.262,57.866
55.296,57.876
55.330,57.886
55.364,57.896
55.397,57.906
55.431,57.916
55.465,57.927
55.498,57.937
55.532,57.948
55.565,57.958
55.599,57.968
55.633,57.979
55.667,57.989
55.701,57.999
55.735,58.010
55.769,58.020
55.804,58.030
55.838,58.040
55.873,58.050
55.907,58.061
55.941,58.071
55.976,58.082
56.010,58.092
56.044,58.103
56.078,58.114
56.112,58.125
56.145,58.137
56.178,58.148
56.211,58.160
56.244,58.173
56.276,58.185
56.308,58.198
56.339,58.211
56.370,58.225
56.400,58.239
56.430,58.253
56.460,58.268
56.489,58.283
56.518,58.299
56.547,58.315
56.575,58.331
56.604,58.348
56.632,58.365
56.660,58.382
56.688,58.401
56.716,58.419
56.744,58.438
56.772,58.457
56.800,58.477
56.828,58.497
56.856,58.517
56.885,58.538
56.913,58.560
56.942,58.582
56.971,58.604
57.001,58.627
57.031,58.650
57.060,58.673
57.090,58.697
57.120,58.721
57.151,58.745
57.181,58.770
57.211,58.795
57.242,58.821
57.272,58.846
57.302,58.872
57.332,58.898
57.363,58.924
57.393,58.951
57.422,58.977
57.452,59.004
57.482,59.031
57.511,59.058
57.540,59.086
57.568,59.113
57.597,59.140
57.625,59.168
57.653,59.196
57.680,59.223
57.707,59.251
57.734,59.279
57.760,59.306
57.786,59.334
57.812,59.362
57.837,59.390
57.862,59.418
57.887,59.446
57.911,59.474
57.935,59.502
57.959,59.530
57.983,59.558
58.006,59.586
58.028,59.614
58.051,59.642
58.073,59.670
58.095,59.698
58.116,59.726
58.137,59.754
58.158,59.782
58.179,59.810
58.199,59.838
58.219,59.866
58.238,59.894
58.257,59.922
58.276,59.951
58.295,59.979
58.314,60.007
58.332,60.036
58.349,60.065
58.367,60.094
58.384,60.123
58.401,60.152
58.418,60.182
58.434,60.212
58.451,60.242
58.467,60.272
58.482,60.303
58.498,60.334
58.513,60.365
58.528,60.397
58.543,60.429
