X_px,Y_px,X_mm,Y_mm
3451.000,3168.000,49.535,45.473
3452.951,3167.501,49.563,45.466
3454.931,3167.001,49.592,45.459
3456.939,3166.501,49.620,45.452
3458.976,3166.000,49.650,45.444
3461.038,3165.500,49.679,45.437
3463.127,3165.000,49.709,45.430
3465.240,3164.500,49.740,45.423
3467.378,3164.000,49.770,45.416
3469.538,3163.501,49.801,45.408
3471.720,3163.002,49.833,45.401
3473.924,3162.505,49.864,45.394
3476.147,3162.009,49.896,45.387
3478.390,3161.513,49.928,45.380
3480.651,3161.020,49.961,45.373
3482.930,3160.527,49.994,45.366
3485.225,3160.037,50.026,45.359
3487.535,3159.548,50.060,45.352
3489.861,3159.062,50.093,45.345
3492.199,3158.577,50.127,45.338
3494.551,3158.095,50.160,45.331
3496.915,3157.616,50.194,45.324
3499.289,3157.139,50.228,45.317
3501.673,3156.665,50.263,45.310
3504.067,3156.194,50.297,45.304
3506.468,3155.727,50.331,45.297
3508.877,3155.262,50.366,45.290
3511.292,3154.802,50.401,45.284
3513.712,3154.344,50.435,45.277
3516.137,3153.891,50.470,45.271
3518.565,3153.442,50.505,45.264
3520.996,3152.996,50.540,45.258
3523.428,3152.555,50.575,45.251
3525.861,3152.119,50.610,45.245
3528.294,3151.688,50.645,45.239
3530.726,3151.260,50.680,45.233
3533.155,3150.839,50.714,45.227
3535.582,3150.422,50.749,45.221
3538.005,3150.010,50.784,45.215
3540.422,3149.604,50.819,45.209
3542.834,3149.204,50.853,45.203
3545.240,3148.809,50.888,45.198
3547.637,3148.420,50.922,45.192
3550.027,3148.038,50.957,45.187
3552.406,3147.662,50.991,45.181
3554.775,3147.292,51.025,45.176
3557.133,3146.928,51.059,45.171
3559.479,3146.572,51.092,45.165
3561.813,3146.222,51.126,45.160
3564.136,3145.878,51.159,45.156
3566.447,3145.541,51.192,45.151
3568.748,3145.210,51.225,45.146
3571.038,3144.885,51.258,45.141
3573.317,3144.566,51.291,45.137
3575.587,3144.253,51.324,45.132
3577.847,3143.945,51.356,45.128
3580.097,3143.643,51.388,45.123
3582.338,3143.346,51.420,45.119
3584.570,3143.055,51.452,45.115
3586.793,3142.768,51.484,45.111
3589.009,3142.487,51.516,45.107
3591.216,3142.211,51.548,45.103
3593.415,3141.939,51.579,45.099
3595.606,3141.672,51.611,45.095
3597.791,3141.409,51.642,45.091
3599.969,3141.151,51.673,45.088
