X,Y
117.847,47.920
117.758,47.942
117.671,47.963
117.585,47.985
117.501,48.008
117.418,48.031
117.337,48.054
117.258,48.077
117.180,48.101
117.103,48.124
117.027,48.148
116.952,48.172
116.879,48.196
116.806,48.220
116.734,48.244
116.664,48.268
116.593,48.292
116.524,48.316
116.455,48.340
116.387,48.363
116.319,48.386
116.251,48.409
116.184,48.432
116.117,48.454
116.050,48.477
115.984,48.499
115.918,48.522
115.852,48.544
115.786,48.566
115.720,48.589
115.654,48.612
115.588,48.635
115.522,48.658
115.456,48.681
115.390,48.704
115.323,48.728
115.257,48.752
115.190,48.777
115.122,48.802
115.055,48.827
114.987,48.853
114.919,48.879
114.851,48.905
114.783,48.931
114.715,48.958
114.647,48.985
114.579,49.012
114.510,49.040
114.442,49.067
114.374,49.095
114.305,49.122
114.237,49.150
114.169,49.178
114.101,49.206
114.034,49.234
113.966,49.262
113.899,49.291
113.832,49.319
113.765,49.347
113.698,49.376
113.631,49.405
113.565,49.434
113.498,49.464
113.432,49.494
113.366,49.524
113.300,49.555
113.234,49.587
113.168,49.618
113.102,49.651
113.037,49.684
112.971,49.717
112.906,49.751
112.840,49.786
112.775,49.822
112.710,49.858
112.646,49.894
112.581,49.930
112.517,49.966
112.454,50.002
112.391,50.037
112.329,50.073
112.267,50.107
112.206,50.141
112.146,50.174
112.087,50.206
112.029,50.237
111.972,50.267
111.916,50.295
111.861,50.322
111.807,50.347
111.754,50.371
111.702,50.394
111.651,50.416
111.600,50.438
111.550,50.459
111.500,50.480
111.451,50.502
111.401,50.523
111.352,50.545
111.303,50.568
111.253,50.592
111.203,50.617
111.152,50.644
111.101,50.672
111.050,50.700
110.997,50.729
110.944,50.759
110.890,50.789
110.835,50.818
110.780,50.848
110.723,50.876
110.665,50.904
110.606,50.930
110.546,50.956
110.484,50.979
110.422,51.001
110.357,51.021
110.292,51.038
110.226,51.054
110.161,51.070
110.097,51.085
110.035,51.100
109.976,51.117
109.921,51.135
109.871,51.155
109.826,51.178
109.788,51.205
109.756,51.236
109.733,51.271
109.718,51.312
109.712,51.358
109.715,51.410
109.725,51.466
109.742,51.526
109.764,51.590
109.792,51.656
109.824,51.725
109.859,51.796
109.897,51.869
109.936,51.942
109.976,52.016
110.016,52.090
110.055,52.163
110.093,52.235
110.128,52.305
110.160,52.373
110.188,52.438
110.211,52.500
110.229,52.560
110.245,52.618
110.257,52.674
110.266,52.728
110.272,52.782
110.277,52.836
110.281,52.889
110.283,52.943
110.285,52.998
110.288,53.054
110.290,53.111
110.293,53.171
110.298,53.234
110.305,53.299
110.313,53.366
110.323,53.434
110.335,53.503
110.349,53.573
110.366,53.644
110.385,53.713
110.406,53.782
110.431,53.850
110.458,53.916
110.488,53.980
110.521,54.040
110.558,54.098
110.598,54.152
110.641,54.202
110.689,54.247
110.739,54.288
110.793,54.324
110.851,54.356
110.910,54.384
110.973,54.409
111.037,54.431
111.103,54.450
111.171,54.466
111.239,54.480
111.309,54.493
111.379,54.504
111.449,54.514
111.519,54.523
111.589,54.531
111.658,54.539
111.727,54.548
111.794,54.557
111.860,54.566
111.925,54.575
111.989,54.586
112.052,54.596
112.115,54.608
112.178,54.620
112.240,54.633
112.302,54.647
112.364,54.661
112.425,54.677
112.487,54.693
112.549,54.711
112.611,54.729
112.674,54.749
112.737,54.770
112.801,54.792
112.865,54.815
112.930,54.840
112.995,54.864
113.060,54.890
113.126,54.916
113.192,54.943
113.259,54.970
113.326,54.997
113.393,55.025
113.460,55.053
113.528,55.080
113.596,55.108
113.664,55.136
113.732,55.163
113.800,55.190
113.868,55.216
113.937,55.242
114.005,55.267
114.074,55.292
114.142,55.316
114.211,55.341
114.279,55.365
114.348,55.388
114.417,55.411
114.485,55.434
114.554,55.457
114.623,55.480
114.692,55.502
114.760,55.525
114.829,55.547
114.897,55.569
114.966,55.591
115.035,55.614
115.103,55.636
115.171,55.658
115.240,55.680
115.308,55.702
115.376,55.724
115.444,55.746
115.512,55.768
115.580,55.789
115.647,55.811
115.714,55.833
115.782,55.854
115.849,55.875
115.915,55.897
115.982,55.918
116.048,55.939
116.114,55.960
116.180,55.980
116.245,56.001
116.311,56.021
116.376,56.042
116.440,56.062
116.504,56.082
116.568,56.101
116.632,56.121
116.695,56.140
116.758,56.160
116.820,56.179
116.882,56.198
116.943,56.216
117.004,56.235
117.065,56.254
117.125,56.272
117.185,56.290
117.244,56.308
117.302,56.326
117.360,56.343
117.418,56.361
117.475,56.378
117.531,56.395
117.587,56.412
117.642,56.428
117.697,56.445
117.751,56.461
117.804,56.477
117.857,56.493
117.909,56.509
117.960,56.524
118.011,56.539
118.061,56.554
118.110,56.569
118.159,56.583
118.206,56.598
118.253,56.611
118.298,56.625
118.343,56.638
118.386,56.651
118.429,56.664
118.470,56.676
118.510,56.688
118.549,56.700
118.588,56.711
118.625,56.722
118.662,56.733
118.698,56.744
118.733,56.754
118.769,56.765
118.803,56.775
118.838,56.786
118.873,56.796
118.907,56.806
118.942,56.817
118.977,56.828
119.012,56.838
119.048,56.849
119.083,56.861
119.120,56.872
119.157,56.884
119.194,56.896
119.232,56.908
119.271,56.920
119.310,56.932
119.350,56.944
119.390,56.955
119.431,56.967
119.472,56.978
119.514,56.988
119.557,56.999
119.599,57.008
119.643,57.018
119.686,57.027
119.730,57.035
119.774,57.044
119.818,57.052
119.861,57.060
119.905,57.067
119.949,57.075
119.992,57.082
120.035,57.089
120.077,57.096
120.120,57.103
120.163,57.109
120.205,57.116
120.248,57.122
120.290,57.129
120.333,57.135
120.376,57.142
120.419,57.148
120.463,57.155
120.507,57.161
120.551,57.168
120.595,57.174
120.639,57.181
120.683,57.188
120.728,57.195
120.773,57.202
120.818,57.209
120.863,57.216
120.907,57.223
120.952,57.230
120.997,57.237
121.043,57.245
121.088,57.252
121.133,57.260
121.178,57.267
121.223,57.275
121.268,57.283
121.314,57.290
121.359,57.298
121.404,57.306
121.449,57.314
121.494,57.321
121.540,57.329
121.585,57.337
121.630,57.344
121.675,57.352
121.720,57.360
121.764,57.367
121.809,57.375
121.853,57.382
121.898,57.390
121.942,57.397
121.986,57.404
122.030,57.411
122.073,57.418
122.117,57.425
122.161,57.431
122.204,57.438
122.247,57.444
122.291,57.450
122.334,57.456
122.377,57.462
122.420,57.468
122.463,57.473
122.505,57.478
122.546,57.483
122.587,57.488
122.627,57.492
122.666,57.495
122.704,57.498
122.741,57.501
122.778,57.503
122.814,57.504
122.851,57.506
122.889,57.508
122.929,57.509
122.971,57.511
123.016,57.513
123.065,57.516
123.118,57.520
123.176,57.524
123.239,57.529
123.305,57.535
123.376,57.541
123.449,57.548
123.526,57.555
123.605,57.562
123.686,57.570
123.768,57.578
123.852,57.585
123.937,57.593
124.021,57.601
124.106,57.609
124.190,57.616
124.273,57.623
124.355,57.630
124.434,57.636
124.512,57.642
124.587,57.647
124.659,57.651
124.728,57.654
124.795,57.657
124.860,57.659
124.924,57.661
124.986,57.662
125.047,57.662
125.107,57.662
125.166,57.661
125.225,57.659
125.285,57.657
125.344,57.655
125.405,57.652
125.466,57.648
125.529,57.644
125.593,57.639
125.658,57.634
125.724,57.629
125.792,57.623
125.861,57.617
125.931,57.611
126.001,57.604
126.073,57.597
126.145,57.590
126.218,57.583
126.291,57.575
126.365,57.567
126.439,57.560
126.514,57.552
126.589,57.544
126.663,57.536
126.738,57.528
126.813,57.520
126.888,57.512
126.962,57.504
127.037,57.496
127.112,57.488
