Distance_(mm),Gray_Value
0.0000,61.371
0.0145,61.232
0.0290,61.046
0.0435,60.954
0.0580,61.091
0.0725,61.538
0.0869,61.723
0.1014,61.419
0.1159,61.333
0.1304,61.692
0.1449,61.904
0.1594,61.863
0.1739,61.761
0.1884,61.890
0.2029,61.770
0.2174,61.459
0.2319,61.210
0.2463,61.491
0.2608,61.775
0.2753,61.892
0.2898,61.828
0.3043,61.826
0.3188,61.981
0.3333,61.766
0.3478,61.651
0.3623,61.940
0.3768,62.174
0.3913,62.206
0.4057,61.787
0.4202,61.418
0.4347,61.167
0.4492,61.139
0.4637,61.034
0.4782,61.364
0.4927,61.741
0.5072,62.031
0.5217,62.165
0.5362,62.409
0.5507,62.603
0.5651,62.720
0.5796,62.734
0.5941,62.759
0.6086,62.753
0.6231,62.677
0.6376,62.861
0.6521,62.918
0.6666,63.294
0.6811,63.344
0.6956,63.766
0.7101,63.847
0.7245,63.835
0.7390,63.914
0.7535,64.002
0.7680,64.179
0.7825,64.332
0.7970,64.222
0.8115,64.567
0.8260,64.722
0.8405,65.017
0.8550,65.268
0.8695,65.699
0.8839,65.773
0.8984,66.105
0.9129,66.107
0.9274,65.808
0.9419,66.036
0.9564,66.112
0.9709,66.237
0.9854,66.316
0.9999,66.314
1.0144,66.204
1.0289,66.162
1.0434,66.284
1.0578,66.411
1.0723,66.483
1.0868,66.364
1.1013,66.223
1.1158,66.325
1.1303,66.254
1.1448,66.445
1.1593,66.842
1.1738,66.943
1.1883,67.050
1.2028,67.098
1.2172,67.253
1.2317,67.820
1.2462,67.955
1.2607,68.124
1.2752,68.509
1.2897,68.899
1.3042,68.926
1.3187,69.064
1.3332,68.940
1.3477,69.435
1.3622,69.966
1.3766,69.959
1.3911,70.230
1.4056,70.060
1.4201,69.863
1.4346,70.040
1.4491,70.204
1.4636,70.490
1.4781,70.371
1.4926,70.034
1.5071,70.074
1.5216,70.144
1.5360,70.210
1.5505,70.289
1.5650,69.979
1.5795,69.811
1.5940,69.710
1.6085,70.203
1.6230,70.600
1.6375,71.019
1.6520,71.512
1.6665,71.529
1.6810,71.534
1.6954,71.450
1.7099,71.534
1.7244,71.667
1.7389,71.878
1.7534,71.957
1.7679,72.220
1.7824,71.983
1.7969,71.861
1.8114,71.644
1.8259,71.723
1.8404,71.806
1.8548,71.364
1.8693,71.139
1.8838,70.710
1.8983,70.869
1.9128,70.969
1.9273,70.938
1.9418,70.663
1.9563,70.500
1.9708,71.005
1.9853,71.268
1.9998,71.414
2.0142,71.584
2.0287,71.777
2.0432,71.923
2.0577,72.148
2.0722,72.199
2.0867,72.495
2.1012,72.679
2.1157,72.727
2.1302,72.510
2.1447,72.483
2.1592,72.486
2.1736,73.062
2.1881,73.376
2.2026,73.644
2.2171,73.782
2.2316,74.005
2.2461,74.208
2.2606,74.168
2.2751,74.206
2.2896,74.395
2.3041,74.457
2.3186,74.311
2.3330,74.316
2.3475,74.170
2.3620,74.308
2.3765,74.787
2.3910,75.046
2.4055,74.921
2.4200,74.861
2.4345,74.985
2.4490,75.388
2.4635,75.538
2.4780,75.373
2.4924,75.553
2.5069,76.151
2.5214,76.784
2.5359,77.112
2.5504,77.309
2.5649,77.558
2.5794,78.012
2.5939,78.416
2.6084,78.735
2.6229,79.031
2.6374,79.392
2.6518,79.632
2.6663,80.124
2.6808,80.284
2.6953,80.397
2.7098,80.175
2.7243,79.883
2.7388,80.218
2.7533,80.737
2.7678,80.789
2.7823,81.182
2.7968,80.933
2.8112,80.732
2.8257,80.773
2.8402,80.835
2.8547,81.021
2.8692,81.005
2.8837,81.022
2.8982,81.002
2.9127,81.278
2.9272,81.574
2.9417,81.754
2.9562,82.043
2.9706,82.387
2.9851,82.780
2.9996,83.040
3.0141,83.290
3.0286,83.325
3.0431,83.447
3.0576,83.570
3.0721,83.510
3.0866,83.596
3.1011,83.577
3.1156,83.625
3.1301,83.672
3.1445,83.907
3.1590,83.976
3.1735,84.000
3.1880,84.038
3.2025,83.930
3.2170,84.050
3.2315,84.204
3.2460,84.473
3.2605,84.727
3.2750,85.040
3.2895,85.216
3.3039,85.564
3.3184,85.895
3.3329,86.275
3.3474,86.514
3.3619,86.586
3.3764,86.881
3.3909,87.292
3.4054,87.713
3.4199,88.120
3.4344,88.548
3.4489,88.796
3.4633,88.761
3.4778,88.435
3.4923,88.344
3.5068,88.352
3.5213,88.680
3.5358,89.036
3.5503,89.165
3.5648,89.108
3.5793,88.988
3.5938,89.158
3.6083,89.605
3.6227,90.031
3.6372,90.338
3.6517,90.491
3.6662,90.950
3.6807,91.454
3.6952,91.716
3.7097,92.194
3.7242,92.230
3.7387,92.524
3.7532,92.942
3.7677,93.436
3.7821,93.806
3.7966,94.065
3.8111,94.129
3.8256,94.215
3.8401,94.177
3.8546,94.225
3.8691,94.266
3.8836,94.323
3.8981,94.361
3.9126,94.973
3.9271,95.569
3.9415,95.517
3.9560,95.723
3.9705,96.064
3.9850,96.201
3.9995,96.529
4.0140,96.541
4.0285,96.983
4.0430,97.191
4.0575,97.631
4.0720,97.868
4.0865,98.196
4.1009,98.555
4.1154,98.730
4.1299,98.868
4.1444,98.923
4.1589,98.911
4.1734,98.881
4.1879,98.875
4.2024,99.082
4.2169,99.493
4.2314,99.758
4.2459,99.629
4.2603,99.479
4.2748,99.500
4.2893,99.474
4.3038,99.619
4.3183,100.134
4.3328,100.655
4.3473,101.112
4.3618,101.280
4.3763,101.608
4.3908,101.816
4.4053,102.022
4.4197,102.297
4.4342,102.584
4.4487,102.720
4.4632,102.955
4.4777,103.268
4.4922,103.859
4.5067,104.375
4.5212,104.720
4.5357,105.239
4.5502,105.741
4.5647,105.869
4.5791,105.821
4.5936,106.366
4.6081,107.210
4.6226,108.124
4.6371,108.557
4.6516,108.864
4.6661,109.407
4.6806,110.043
4.6951,110.277
4.7096,110.503
4.7241,110.914
4.7385,111.459
4.7530,112.335
4.7675,112.400
4.7820,112.553
4.7965,112.761
4.8110,113.146
4.8255,113.637
4.8400,114.093
4.8545,114.521
4.8690,115.055
4.8835,115.388
4.8979,115.689
4.9124,116.082
4.9269,115.942
4.9414,115.868
4.9559,115.900
4.9704,115.820
4.9849,116.442
4.9994,116.481
5.0139,116.299
5.0284,116.488
5.0429,116.328
5.0573,116.342
5.0718,116.814
5.0863,117.363
5.1008,117.698
5.1153,118.101
5.1298,118.345
5.1443,118.474
5.1588,118.416
5.1733,118.387
5.1878,118.359
5.2023,118.488
5.2168,118.696
5.2312,118.784
5.2457,119.101
5.2602,119.359
5.2747,119.820
5.2892,120.204
5.3037,120.682
5.3182,120.892
5.3327,120.820
5.3472,120.704
5.3617,120.959
5.3762,121.363
5.3906,121.722
5.4051,122.149
5.4196,122.488
5.4341,122.722
5.4486,123.418
