Distance_(mm),Gray_Value
0.0000,119.444
0.0146,119.814
0.0292,119.886
0.0437,119.865
0.0583,119.821
0.0729,119.890
0.0875,119.579
0.1020,119.697
0.1166,120.078
0.1312,120.217
0.1458,120.417
0.1604,121.311
0.1749,121.706
0.1895,121.597
0.2041,121.322
0.2187,121.713
0.2333,122.075
0.2478,122.229
0.2624,121.844
0.2770,121.509
0.2916,121.310
0.3061,121.432
0.3207,121.517
0.3353,121.603
0.3499,121.522
0.3645,121.406
0.3790,121.347
0.3936,121.314
0.4082,121.117
0.4228,121.086
0.4374,120.506
0.4519,120.253
0.4665,119.948
0.4811,120.013
0.4957,119.972
0.5102,119.730
0.5248,119.396
0.5394,119.483
0.5540,119.417
0.5686,119.462
0.5831,119.261
0.5977,119.115
0.6123,118.998
0.6269,119.466
0.6415,119.629
0.6560,119.474
0.6706,119.506
0.6852,119.393
0.6998,119.157
0.7143,119.090
0.7289,118.636
0.7435,118.241
0.7581,118.126
0.7727,118.193
0.7872,118.014
0.8018,117.841
0.8164,117.715
0.8310,117.817
0.8455,117.431
0.8601,117.002
0.8747,116.739
0.8893,116.836
0.9039,116.316
0.9184,115.960
0.9330,115.611
0.9476,115.716
0.9622,115.678
0.9768,115.673
0.9913,115.860
1.0059,116.126
1.0205,116.587
1.0351,117.423
1.0496,117.878
1.0642,118.042
1.0788,118.131
1.0934,118.786
1.1080,119.299
1.1225,119.781
1.1371,119.822
1.1517,119.623
1.1663,119.371
1.1809,119.400
1.1954,119.603
1.2100,120.002
1.2246,120.123
1.2392,120.282
1.2537,120.047
1.2683,119.761
1.2829,119.602
1.2975,119.641
1.3121,119.486
1.3266,119.587
1.3412,119.522
1.3558,119.752
1.3704,119.358
1.3850,119.450
1.3995,119.799
1.4141,120.224
1.4287,120.177
1.4433,120.263
1.4578,120.213
1.4724,120.190
1.4870,120.059
1.5016,120.460
1.5162,120.373
1.5307,120.154
1.5453,119.971
1.5599,120.253
1.5745,119.924
1.5890,119.322
1.6036,119.266
1.6182,119.184
1.6328,119.298
1.6474,119.882
1.6619,120.521
1.6765,121.369
1.6911,122.270
1.7057,122.804
1.7203,123.065
1.7348,123.045
1.7494,123.114
1.7640,123.101
1.7786,123.044
1.7931,123.216
1.8077,122.988
1.8223,122.983
1.8369,122.655
1.8515,122.535
1.8660,122.314
1.8806,121.602
1.8952,120.366
1.9098,119.790
1.9244,119.561
1.9389,119.234
1.9535,118.855
1.9681,118.451
1.9827,118.177
1.9972,118.517
2.0118,118.909
2.0264,119.179
2.0410,119.254
2.0556,119.368
2.0701,119.333
2.0847,119.014
2.0993,118.863
2.1139,118.820
2.1285,118.596
2.1430,118.345
2.1576,118.313
2.1722,118.716
2.1868,118.583
2.2013,118.463
2.2159,118.383
2.2305,118.044
2.2451,117.901
2.2597,118.062
2.2742,118.383
2.2888,118.641
2.3034,118.640
2.3180,119.021
2.3325,119.480
2.3471,119.856
2.3617,119.752
2.3763,119.626
2.3909,119.408
2.4054,119.238
2.4200,119.432
2.4346,119.557
2.4492,119.475
2.4638,119.661
2.4783,119.946
2.4929,120.203
2.5075,120.241
2.5221,120.453
2.5366,120.345
2.5512,120.069
2.5658,119.853
2.5804,119.893
2.5950,119.887
2.6095,120.034
2.6241,120.377
2.6387,120.850
2.6533,120.960
2.6679,120.845
2.6824,120.801
2.6970,120.893
2.7116,120.762
2.7262,120.796
2.7407,120.824
2.7553,120.758
2.7699,120.624
2.7845,120.948
2.7991,121.298
2.8136,121.592
2.8282,121.839
2.8428,121.893
2.8574,121.755
2.8720,121.566
2.8865,121.497
2.9011,121.542
2.9157,121.801
2.9303,122.265
2.9448,122.610
2.9594,122.951
2.9740,122.939
2.9886,123.080
3.0032,123.189
3.0177,123.435
3.0323,123.818
3.0469,124.084
3.0615,123.932
3.0760,123.938
3.0906,124.417
3.1052,124.982
3.1198,124.549
3.1344,124.266
3.1489,123.757
3.1635,123.099
3.1781,122.681
3.1927,122.510
3.2073,122.243
3.2218,121.806
3.2364,121.521
3.2510,121.486
3.2656,121.472
3.2801,121.333
3.2947,121.008
3.3093,121.044
3.3239,121.461
3.3385,122.103
3.3530,122.727
3.3676,123.414
3.3822,123.932
3.3968,124.739
3.4114,125.551
3.4259,126.135
3.4405,126.468
3.4551,126.473
3.4697,126.150
3.4842,125.845
3.4988,125.805
3.5134,125.692
3.5280,125.683
3.5426,126.176
3.5571,127.200
3.5717,128.391
3.5863,129.288
3.6009,129.725
3.6155,129.734
3.6300,129.564
3.6446,129.045
3.6592,128.677
3.6738,127.953
3.6883,127.282
3.7029,126.867
3.7175,126.465
3.7321,126.300
3.7467,126.104
3.7612,125.936
3.7758,126.172
3.7904,126.393
3.8050,126.906
3.8195,127.236
3.8341,127.496
3.8487,127.737
3.8633,128.301
3.8779,128.852
3.8924,129.389
3.9070,129.484
3.9216,129.433
3.9362,129.157
3.9508,128.874
3.9653,128.809
3.9799,128.757
3.9945,128.370
4.0091,128.419
4.0236,128.649
4.0382,129.018
4.0528,129.062
4.0674,129.032
4.0820,128.992
4.0965,129.046
4.1111,129.041
4.1257,129.300
4.1403,128.952
4.1549,128.725
4.1694,128.541
4.1840,128.208
4.1986,128.095
4.2132,128.125
4.2277,128.067
4.2423,127.836
4.2569,127.515
4.2715,127.398
4.2861,127.330
4.3006,127.501
4.3152,127.705
4.3298,128.150
4.3444,128.255
4.3590,128.391
4.3735,128.244
4.3881,128.475
4.4027,128.094
4.4173,128.180
4.4318,128.144
4.4464,128.202
4.4610,128.327
4.4756,128.504
4.4902,128.566
4.5047,128.515
4.5193,128.440
4.5339,128.689
4.5485,128.959
4.5630,129.315
4.5776,129.454
4.5922,129.956
4.6068,130.014
4.6214,130.104
4.6359,130.367
4.6505,130.713
4.6651,130.829
4.6797,130.485
4.6943,129.933
4.7088,129.654
4.7234,128.889
4.7380,128.300
4.7526,127.461
4.7671,127.002
4.7817,126.686
4.7963,126.735
4.8109,126.279
4.8255,125.834
4.8400,125.282
4.8546,125.114
4.8692,124.887
4.8838,125.355
4.8984,125.796
4.9129,126.397
4.9275,126.581
4.9421,126.797
4.9567,127.002
4.9712,127.525
4.9858,127.549
5.0004,127.330
5.0150,127.019
5.0296,126.904
5.0441,126.728
5.0587,126.629
5.0733,126.208
5.0879,125.905
5.1025,126.018
5.1170,126.013
5.1316,125.743
5.1462,125.300
5.1608,124.901
5.1753,124.637
5.1899,124.529
5.2045,124.514
5.2191,123.974
5.2337,124.048
5.2482,124.113
5.2628,124.382
5.2774,124.554
5.2920,124.624
5.3065,124.281
5.3211,124.073
5.3357,123.518
5.3503,123.552
5.3649,123.469
5.3794,123.548
5.3940,123.654
5.4086,124.164
5.4232,124.602
5.4378,124.961
5.4523,124.885
5.4669,124.578
5.4815,124.131
5.4961,123.926
5.5106,123.927
5.5252,124.048
5.5398,123.909
5.5544,123.995
5.5690,124.176
5.5835,124.085
5.5981,123.565
5.6127,123.007
5.6273,122.587
5.6419,122.680
5.6564,122.673
5.6710,122.719
5.6856,122.110
5.7002,121.831
5.7147,121.487
5.7293,121.362
5.7439,120.868
5.7585,120.032
5.7731,118.772
5.7876,118.100
5.8022,117.103
5.8168,116.608
5.8314,115.782
5.8460,115.084
5.8605,114.572
5.8751,114.153
5.8897,113.825
5.9043,113.599
5.9188,112.973
5.9334,112.446
5.9480,111.830
5.9626,111.408
5.9772,110.595
5.9917,109.637
6.0063,108.852
6.0209,108.413
6.0355,108.190
6.0500,107.792
6.0646,107.242
6.0792,106.550
6.0938,105.780
6.1084,105.367
6.1229,104.700
6.1375,103.966
6.1521,102.630
6.1667,101.681
6.1813,101.011
6.1958,100.443
6.2104,99.553
6.2250,98.398
6.2396,97.294
6.2541,96.779
6.2687,95.940
6.2833,95.178
6.2979,94.199
6.3125,93.681
6.3270,93.586
6.3416,93.694
6.3562,93.806
6.3708,93.940
6.3854,93.558
6.3999,92.973
6.4145,92.392
6.4291,92.268
6.4437,92.135
6.4582,92.054
6.4728,91.803
6.4874,91.863
6.5020,91.669
6.5166,91.501
6.5311,91.496
6.5457,91.748
6.5603,91.823
6.5749,91.758
6.5894,91.477
6.6040,91.255
6.6186,90.813
6.6332,90.484
6.6478,90.398
6.6623,90.269
6.6769,90.002
6.6915,89.459
6.7061,88.406
6.7207,87.681
6.7352,86.729
6.7498,86.195
6.7644,85.549
6.7790,85.134
6.7935,84.973
6.8081,85.491
6.8227,85.847
6.8373,85.945
6.8519,85.724
6.8664,85.621
6.8810,85.754
6.8956,85.999
6.9102,86.051
6.9248,85.939
6.9393,85.372
6.9539,84.772
6.9685,83.702
6.9831,83.052
6.9976,82.445
7.0122,82.438
7.0268,82.469
7.0414,82.603
7.0560,82.716
7.0705,82.645
7.0851,82.260
7.0997,82.406
7.1143,82.745
7.1289,83.141
7.1434,83.318
7.1580,83.124
7.1726,82.590
7.1872,82.183
7.2017,81.717
7.2163,81.385
7.2309,80.861
7.2455,80.518
7.2601,80.078
7.2746,79.621
7.2892,78.760
7.3038,78.183
7.3184,77.443
7.3329,77.141
7.3475,76.927
7.3621,76.919
7.3767,76.796
7.3913,76.605
7.4058,76.256
7.4204,76.056
7.4350,75.543
7.4496,74.864
7.4642,74.169
7.4787,73.784
7.4933,73.497
7.5079,73.456
7.5225,73.241
7.5370,73.110
7.5516,73.060
7.5662,73.402
7.5808,73.806
7.5954,73.861
7.6099,73.701
7.6245,73.506
7.6391,73.224
7.6537,73.044
7.6683,72.702
7.6828,72.232
7.6974,71.534
7.7120,71.248
7.7266,71.354
7.7411,71.135
7.7557,70.540
7.7703,70.093
7.7849,69.877
7.7995,69.762
7.8140,69.620
7.8286,69.479
7.8432,69.353
7.8578,69.316
7.8724,69.322
7.8869,69.583
7.9015,69.637
7.9161,69.679
7.9307,69.951
7.9452,70.116
7.9598,70.251
7.9744,70.243
7.9890,70.073
8.0036,69.777
8.0181,69.164
8.0327,69.110
8.0473,69.091
8.0619,69.047
8.0764,68.851
8.0910,68.818
8.1056,68.923
8.1202,69.139
8.1348,69.104
8.1493,68.800
8.1639,68.619
8.1785,68.710
8.1931,68.949
8.2077,68.971
8.2222,69.045
8.2368,69.131
8.2514,69.300
8.2660,69.183
8.2805,68.763
8.2951,68.279
8.3097,67.829
8.3243,67.800
8.3389,67.796
8.3534,68.010
8.3680,68.123
8.3826,67.853
8.3972,67.559
8.4118,67.329
8.4263,67.262
8.4409,67.508
8.4555,67.745
8.4701,67.987
8.4846,68.039
8.4992,68.417
8.5138,68.735
8.5284,68.763
8.5430,68.747
8.5575,68.739
8.5721,68.495
8.5867,68.198
8.6013,67.646
8.6159,66.957
8.6304,66.034
8.6450,65.683
8.6596,65.531
8.6742,65.538
8.6887,65.334
8.7033,65.069
8.7179,64.491
8.7325,64.135
8.7471,63.786
8.7616,63.593
8.7762,63.264
8.7908,63.253
8.8054,63.242
8.8199,63.197
8.8345,62.638
8.8491,62.025
8.8637,61.434
8.8783,61.061
8.8928,60.688
8.9074,60.352
8.9220,59.615
8.9366,58.987
8.9512,58.143
8.9657,58.112
8.9803,57.898
8.9949,57.696
9.0095,57.411
9.0240,57.190
9.0386,56.758
9.0532,56.412
9.0678,55.867
9.0824,55.264
9.0969,54.422
9.1115,54.112
9.1261,54.105
9.1407,54.007
9.1553,53.731
9.1698,53.480
9.1844,53.259
9.1990,53.193
