X_px,Y_px,X_mm,Y_mm
7840.752,3599.014,113.189,51.955
7837.580,3599.132,113.143,51.957
7834.312,3599.323,113.096,51.960
7830.934,3599.570,113.047,51.963
7827.436,3599.859,112.997,51.967
7823.805,3600.175,112.944,51.972
7820.031,3600.503,112.890,51.977
7816.128,3600.840,112.833,51.982
7812.122,3601.190,112.775,51.987
7808.035,3601.552,112.716,51.992
7803.892,3601.930,112.657,51.997
7799.717,3602.325,112.596,52.003
7795.534,3602.739,112.536,52.009
7791.350,3603.174,112.476,52.015
7787.164,3603.633,112.415,52.022
7782.972,3604.118,112.355,52.029
7778.771,3604.633,112.294,52.036
7774.562,3605.179,112.233,52.044
7770.338,3605.760,112.172,52.053
7766.102,3606.375,112.111,52.061
7761.861,3607.019,112.050,52.071
7757.624,3607.688,111.989,52.080
7753.399,3608.374,111.928,52.090
7749.196,3609.073,111.867,52.100
7745.022,3609.780,111.807,52.111
7740.886,3610.489,111.747,52.121
7736.778,3611.213,111.688,52.131
7732.680,3611.977,111.629,52.142
7728.571,3612.803,111.569,52.154
7724.434,3613.717,111.510,52.167
7720.248,3614.740,111.449,52.182
7715.995,3615.898,111.388,52.199
7711.700,3617.165,111.326,52.217
7707.478,3618.418,111.265,52.235
7703.455,3619.521,111.207,52.251
7699.759,3620.338,111.153,52.263
7696.516,3620.733,111.107,52.269
7693.849,3620.573,111.068,52.266
7691.708,3619.904,111.037,52.257
7689.753,3619.062,111.009,52.245
7687.625,3618.406,110.978,52.235
7685.018,3618.238,110.941,52.233
7681.939,3618.543,110.896,52.237
7678.486,3619.213,110.846,52.247
7674.760,3620.136,110.792,52.260
7670.858,3621.203,110.736,52.276
7666.875,3622.309,110.679,52.291
7662.857,3623.414,110.621,52.307
7658.812,3624.520,110.562,52.323
7654.750,3625.630,110.504,52.339
7650.678,3626.747,110.445,52.356
7646.605,3627.874,110.386,52.372
7642.542,3629.014,110.327,52.388
7638.494,3630.168,110.269,52.405
7634.466,3631.331,110.211,52.422
7630.459,3632.496,110.153,52.439
7626.478,3633.659,110.096,52.455
7622.525,3634.814,110.038,52.472
7618.604,3635.955,109.982,52.488
7614.715,3637.077,109.926,52.505
7610.857,3638.183,109.870,52.521
7607.026,3639.275,109.815,52.536
7603.219,3640.358,109.760,52.552
7599.429,3641.434,109.705,52.568
7595.655,3642.507,109.651,52.583
7591.892,3643.581,109.596,52.599
7588.142,3644.660,109.542,52.614
7584.407,3645.749,109.488,52.630
7580.692,3646.852,109.435,52.646
7576.999,3647.976,109.381,52.662
7573.331,3649.124,109.328,52.679
7569.689,3650.302,109.276,52.696
7566.068,3651.514,109.223,52.713
7562.458,3652.765,109.171,52.731
7558.849,3654.059,109.119,52.750
7555.231,3655.399,109.067,52.769
7551.597,3656.792,109.015,52.789
7547.939,3658.239,108.962,52.810
7544.263,3659.735,108.909,52.832
7540.574,3661.275,108.855,52.854
7536.879,3662.854,108.802,52.877
7533.184,3664.465,108.749,52.900
7529.494,3666.104,108.695,52.924
7525.813,3667.764,108.642,52.948
7522.139,3669.449,108.589,52.972
7518.461,3671.162,108.536,52.997
7514.774,3672.904,108.483,53.022
7511.070,3674.679,108.429,53.048
7507.342,3676.490,108.376,53.074
7503.583,3678.338,108.321,53.100
7499.804,3680.220,108.267,53.127
7496.016,3682.127,108.212,53.155
7492.235,3684.052,108.158,53.183
7488.476,3685.986,108.103,53.211
7484.752,3687.921,108.050,53.239
7481.078,3689.850,107.997,53.267
7477.457,3691.771,107.944,53.294
7473.873,3693.692,107.892,53.322
7470.310,3695.623,107.841,53.350
7466.752,3697.573,107.790,53.378
7463.183,3699.550,107.738,53.407
7459.585,3701.563,107.686,53.436
7455.950,3703.618,107.634,53.465
7452.285,3705.710,107.581,53.495
7448.602,3707.833,107.528,53.526
7444.910,3709.981,107.474,53.557
7441.221,3712.146,107.421,53.588
7437.546,3714.322,107.368,53.620
7433.896,3716.504,107.315,53.651
7430.271,3718.690,107.263,53.683
7426.669,3720.880,107.211,53.714
7423.086,3723.076,107.159,53.746
7419.519,3725.279,107.108,53.778
7415.965,3727.489,107.057,53.810
7412.419,3729.708,107.005,53.842
7408.880,3731.936,106.954,53.874
7405.348,3734.172,106.903,53.906
7401.823,3736.416,106.852,53.939
7398.305,3738.666,106.802,53.971
7394.796,3740.921,106.751,54.004
7391.295,3743.180,106.700,54.036
7387.802,3745.443,106.650,54.069
7384.318,3747.709,106.600,54.102
7380.841,3749.976,106.550,54.134
7377.371,3752.245,106.499,54.167
7373.906,3754.515,106.449,54.200
7370.447,3756.786,106.399,54.233
7366.992,3759.056,106.350,54.266
7363.541,3761.326,106.300,54.298
7360.093,3763.595,106.250,54.331
7356.650,3765.865,106.200,54.364
7353.212,3768.134,106.151,54.397
7349.778,3770.403,106.101,54.429
7346.350,3772.673,106.052,54.462
7342.926,3774.944,106.002,54.495
7339.507,3777.216,105.953,54.528
7336.095,3779.490,105.904,54.561
7332.689,3781.767,105.854,54.593
7329.290,3784.048,105.805,54.626
7325.899,3786.333,105.756,54.659
7322.516,3788.624,105.708,54.692
7319.141,3790.920,105.659,54.726
7315.775,3793.222,105.610,54.759
7312.418,3795.532,105.562,54.792
7309.071,3797.849,105.513,54.826
7305.734,3800.175,105.465,54.859
7302.408,3802.509,105.417,54.893
7299.093,3804.853,105.369,54.927
7295.790,3807.207,105.322,54.961
7292.500,3809.572,105.274,54.995
7289.222,3811.949,105.227,55.029
7285.958,3814.339,105.180,55.064
7282.709,3816.743,105.133,55.098
7279.474,3819.161,105.086,55.133
7276.253,3821.591,105.040,55.168
7273.045,3824.035,104.993,55.204
7269.850,3826.490,104.947,55.239
7266.667,3828.958,104.901,55.275
7263.495,3831.436,104.855,55.310
7260.334,3833.925,104.810,55.346
7257.182,3836.423,104.764,55.382
7254.038,3838.928,104.719,55.419
7250.899,3841.439,104.674,55.455
7247.766,3843.956,104.628,55.491
7244.635,3846.475,104.583,55.528
7241.507,3848.997,104.538,55.564
7238.379,3851.519,104.493,55.600
7235.250,3854.042,104.448,55.637
7232.119,3856.563,104.403,55.673
7228.984,3859.082,104.357,55.710
7225.844,3861.597,104.312,55.746
7222.698,3864.107,104.267,55.782
7219.545,3866.611,104.221,55.818
7216.383,3869.108,104.175,55.854
7213.211,3871.596,104.130,55.890
7210.028,3874.073,104.084,55.926
7206.832,3876.538,104.038,55.962
7203.623,3878.990,103.991,55.997
7200.400,3881.430,103.945,56.032
7197.162,3883.856,103.898,56.067
7193.909,3886.269,103.851,56.102
7190.641,3888.668,103.804,56.137
7187.355,3891.055,103.756,56.171
7184.054,3893.428,103.709,56.205
7180.739,3895.786,103.661,56.239
7177.417,3898.128,103.613,56.273
7174.089,3900.452,103.565,56.307
7170.762,3902.757,103.517,56.340
7167.439,3905.041,103.469,56.373
7164.124,3907.302,103.421,56.406
7160.811,3909.544,103.373,56.438
7157.487,3911.773,103.325,56.470
7154.141,3913.994,103.277,56.502
7150.761,3916.211,103.228,56.534
7147.336,3918.431,103.179,56.566
7143.856,3920.658,103.128,56.598
7140.329,3922.890,103.077,56.631
7136.781,3925.120,103.026,56.663
7133.236,3927.340,102.975,56.695
7129.721,3929.542,102.924,56.727
7126.262,3931.718,102.874,56.758
7122.882,3933.861,102.826,56.789
7119.580,3935.971,102.778,56.820
7116.307,3938.061,102.731,56.850
7113.007,3940.147,102.683,56.880
7109.624,3942.245,102.634,56.910
7106.104,3944.369,102.583,56.941
7102.391,3946.535,102.530,56.972
7098.470,3948.748,102.473,57.004
7094.422,3950.991,102.415,57.036
7090.340,3953.245,102.356,57.069
7086.318,3955.487,102.298,57.101
7082.451,3957.698,102.242,57.133
7078.833,3959.857,102.190,57.164
7075.553,3961.944,102.142,57.194
7072.560,3963.966,102.099,57.224
7069.604,3965.968,102.056,57.253
7066.423,3967.994,102.011,57.282
7062.754,3970.093,101.958,57.312
7058.335,3972.309,101.894,57.344
7052.904,3974.689,101.815,57.378
7046.221,3977.277,101.719,57.416
7038.374,3980.063,101.606,57.456
7029.678,3983.001,101.480,57.498
7020.453,3986.045,101.347,57.542
7011.021,3989.150,101.211,57.587
7001.700,3992.270,101.076,57.632
6992.813,3995.357,100.948,57.677
6984.679,3998.367,100.831,57.720
6977.619,4001.253,100.729,57.762
6971.954,4003.968,100.647,57.801
6968.003,4006.468,100.590,57.837
6966.088,4008.705,100.562,57.869
6966.458,4010.641,100.567,57.897
6968.924,4012.279,100.603,57.921
6973.130,4013.637,100.664,57.941
6978.719,4014.737,100.744,57.957
6985.335,4015.596,100.840,57.969
6992.622,4016.234,100.945,57.978
7000.223,4016.672,101.055,57.985
7007.782,4016.927,101.164,57.988
7014.949,4017.021,101.268,57.990
7021.562,4016.975,101.363,57.989
7027.695,4016.816,101.452,57.987
7033.435,4016.573,101.534,57.983
7038.869,4016.271,101.613,57.979
7044.085,4015.939,101.688,57.974
7049.170,4015.603,101.762,57.969
7054.211,4015.291,101.834,57.965
7059.297,4015.030,101.908,57.961
7064.500,4014.841,101.983,57.958
7069.806,4014.704,102.059,57.956
7075.171,4014.586,102.137,57.954
7080.551,4014.453,102.215,57.952
7085.899,4014.271,102.292,57.950
7091.171,4014.006,102.368,57.946
7096.322,4013.624,102.442,57.940
7101.305,4013.090,102.514,57.933
7106.083,4012.381,102.583,57.923
7110.656,4011.525,102.649,57.910
7115.036,4010.573,102.712,57.896
7119.239,4009.574,102.773,57.882
7123.280,4008.579,102.831,57.868
7127.171,4007.639,102.888,57.854
7130.929,4006.803,102.942,57.842
7134.580,4006.098,102.994,57.832
7138.171,4005.504,103.046,57.823
7141.758,4004.997,103.098,57.816
7145.391,4004.552,103.151,57.810
7149.123,4004.146,103.204,57.804
7153.001,4003.753,103.260,57.798
7157.005,4003.366,103.318,57.792
7161.063,4002.985,103.377,57.787
7165.104,4002.612,103.435,57.782
7169.056,4002.249,103.492,57.776
7172.846,4001.898,103.547,57.771
7176.407,4001.560,103.598,57.766
7179.750,4001.233,103.647,57.762
7182.947,4000.916,103.693,57.757
7186.070,4000.604,103.738,57.753
7189.193,4000.296,103.783,57.748
7192.387,3999.989,103.829,57.744
7195.689,3999.694,103.877,57.739
7199.114,3999.428,103.926,57.736
7202.677,3999.213,103.978,57.732
7206.392,3999.066,104.031,57.730
7210.273,3999.006,104.087,57.729
7214.319,3999.040,104.146,57.730
7218.494,3999.151,104.206,57.732
7222.761,3999.318,104.267,57.734
7227.084,3999.523,104.330,57.737
7231.427,3999.746,104.393,57.740
7235.750,3999.967,104.455,57.743
7240.022,4000.168,104.517,57.746
7244.244,4000.349,104.578,57.749
7248.433,4000.514,104.638,57.751
7252.604,4000.669,104.698,57.753
7256.772,4000.818,104.758,57.756
7260.956,4000.969,104.819,57.758
7265.169,4001.125,104.880,57.760
7269.417,4001.289,104.941,57.762
7273.692,4001.461,105.003,57.765
7277.984,4001.638,105.065,57.767
7282.284,4001.820,105.127,57.770
7286.582,4002.004,105.189,57.773
7290.868,4002.191,105.251,57.775
7295.134,4002.378,105.312,57.778
7299.375,4002.566,105.373,57.781
7303.588,4002.756,105.434,57.784
7307.770,4002.948,105.495,57.786
7311.916,4003.145,105.555,57.789
7316.024,4003.345,105.614,57.792
7320.092,4003.550,105.673,57.795
7324.121,4003.762,105.731,57.798
7328.119,4003.982,105.788,57.801
7332.095,4004.214,105.846,57.805
7336.057,4004.458,105.903,57.808
7340.014,4004.717,105.960,57.812
7343.974,4004.994,106.017,57.816
7347.940,4005.289,106.075,57.820
7351.910,4005.603,106.132,57.825
7355.879,4005.936,106.189,57.830
7359.844,4006.289,106.246,57.835
7363.803,4006.662,106.304,57.840
7367.750,4007.055,106.361,57.846
7371.688,4007.469,106.417,57.852
7375.618,4007.902,106.474,57.858
7379.545,4008.354,106.531,57.864
7383.476,4008.824,106.588,57.871
7387.412,4009.311,106.644,57.878
7391.359,4009.814,106.701,57.885
7395.322,4010.332,106.759,57.893
7399.300,4010.866,106.816,57.901
7403.296,4011.415,106.874,57.909
7407.312,4011.978,106.932,57.917
7411.350,4012.556,106.990,57.925
7415.411,4013.149,107.049,57.934
7419.494,4013.756,107.107,57.942
7423.595,4014.376,107.167,57.951
7427.706,4015.009,107.226,57.960
7431.821,4015.652,107.285,57.970
7435.933,4016.305,107.345,57.979
7440.036,4016.967,107.404,57.989
7444.125,4017.637,107.463,57.998
7448.198,4018.316,107.522,58.008
7452.261,4019.003,107.581,58.018
7456.315,4019.701,107.639,58.028
7460.365,4020.410,107.698,58.038
7464.412,4021.131,107.756,58.049
7468.460,4021.865,107.814,58.059
7472.509,4022.612,107.873,58.070
7476.551,4023.373,107.931,58.081
7480.581,4024.146,107.989,58.092
7484.595,4024.933,108.047,58.104
7488.585,4025.732,108.105,58.115
7492.548,4026.544,108.162,58.127
7496.481,4027.369,108.219,58.139
7500.392,4028.206,108.275,58.151
7504.287,4029.054,108.332,58.163
7508.173,4029.915,108.388,58.176
7512.058,4030.786,108.444,58.188
7515.948,4031.669,108.500,58.201
7519.848,4032.561,108.556,58.214
7523.753,4033.459,108.613,58.227
7527.660,4034.361,108.669,58.240
7531.562,4035.261,108.725,58.253
7535.456,4036.157,108.782,58.266
7539.336,4037.045,108.838,58.279
7543.200,4037.923,108.893,58.291
7547.055,4038.791,108.949,58.304
7550.908,4039.650,109.005,58.316
7554.768,4040.502,109.060,58.329
7558.642,4041.348,109.116,58.341
7562.537,4042.190,109.172,58.353
7566.460,4043.028,109.229,58.365
7570.413,4043.863,109.286,58.377
7574.394,4044.695,109.344,58.389
7578.403,4045.524,109.401,58.401
