X_px,Y_px,X_mm,Y_mm
3747.000,3617.000,53.333,51.482
3749.581,3616.902,53.369,51.481
3752.169,3616.812,53.406,51.480
3754.762,3616.729,53.443,51.479
3757.358,3616.654,53.480,51.477
3759.955,3616.586,53.517,51.477
3762.551,3616.524,53.554,51.476
3765.144,3616.469,53.591,51.475
3767.733,3616.418,53.628,51.474
3770.315,3616.374,53.665,51.473
3772.890,3616.334,53.701,51.473
3775.453,3616.299,53.738,51.472
3778.005,3616.268,53.774,51.472
3780.543,3616.241,53.810,51.472
3783.064,3616.218,53.846,51.471
3785.568,3616.197,53.882,51.471
3788.052,3616.179,53.917,51.471
3790.515,3616.163,53.952,51.470
3792.954,3616.149,53.987,51.470
3795.368,3616.136,54.021,51.470
3797.754,3616.125,54.055,51.470
3800.111,3616.114,54.089,51.470
3802.438,3616.103,54.122,51.470
3804.731,3616.092,54.154,51.469
3806.989,3616.081,54.187,51.469
3809.210,3616.069,54.218,51.469
3811.394,3616.055,54.249,51.469
3813.536,3616.040,54.280,51.469
3815.636,3616.023,54.310,51.468
3817.691,3616.003,54.339,51.468
3819.702,3615.981,54.368,51.468
3821.668,3615.956,54.396,51.468
3823.596,3615.930,54.423,51.467
3825.488,3615.902,54.450,51.467
3827.349,3615.874,54.476,51.466
3829.182,3615.847,54.502,51.466
3830.991,3615.820,54.528,51.466
3832.781,3615.796,54.554,51.465
3834.554,3615.773,54.579,51.465
3836.316,3615.754,54.604,51.465
3838.070,3615.738,54.629,51.464
3839.819,3615.726,54.654,51.464
3841.568,3615.720,54.679,51.464
3843.320,3615.719,54.704,51.464
3845.081,3615.725,54.729,51.464
3846.852,3615.737,54.754,51.464
3848.639,3615.758,54.779,51.465
3850.445,3615.786,54.805,51.465
3852.273,3615.824,54.831,51.466
3854.129,3615.871,54.858,51.466
3856.016,3615.929,54.884,51.467
3857.938,3615.998,54.912,51.468
3859.897,3616.078,54.940,51.469
3861.892,3616.170,54.968,51.471
3863.920,3616.274,54.997,51.472
3865.979,3616.390,55.026,51.474
3868.064,3616.518,55.056,51.476
3870.174,3616.659,55.086,51.478
3872.304,3616.812,55.116,51.480
3874.454,3616.977,55.147,51.482
3876.618,3617.154,55.178,51.485
3878.795,3617.345,55.209,51.487
3880.981,3617.548,55.240,51.490
3883.175,3617.764,55.271,51.493
3885.371,3617.992,55.302,51.497
3887.569,3618.234,55.334,51.500
3889.764,3618.489,55.365,51.504
3891.953,3618.758,55.396,51.507
3894.135,3619.039,55.427,51.511
3896.306,3619.334,55.458,51.516
3898.462,3619.643,55.489,51.520
3900.602,3619.965,55.519,51.525
3902.722,3620.302,55.549,51.529
3904.819,3620.651,55.579,51.534
3906.890,3621.015,55.609,51.540
3908.933,3621.393,55.638,51.545
3910.943,3621.785,55.666,51.551
3912.920,3622.192,55.694,51.556
3914.861,3622.612,55.722,51.562
3916.771,3623.047,55.749,51.568
3918.650,3623.495,55.776,51.575
3920.502,3623.955,55.802,51.581
3922.331,3624.429,55.828,51.588
3924.137,3624.915,55.854,51.595
3925.924,3625.413,55.879,51.602
3927.694,3625.922,55.905,51.609
3929.450,3626.443,55.930,51.617
3931.195,3626.975,55.954,51.624
3932.932,3627.517,55.979,51.632
3934.662,3628.069,56.004,51.640
3936.388,3628.631,56.028,51.648
3938.114,3629.203,56.053,51.656
3939.842,3629.783,56.078,51.664
3941.573,3630.373,56.102,51.673
3943.312,3630.970,56.127,51.681
3945.061,3631.576,56.152,51.690
3946.821,3632.189,56.177,51.699
3948.597,3632.810,56.202,51.707
3950.390,3633.437,56.228,51.716
3952.202,3634.071,56.253,51.725
3954.037,3634.711,56.280,51.734
3955.892,3635.356,56.306,51.744
3957.766,3636.007,56.333,51.753
3959.657,3636.662,56.360,51.762
3961.564,3637.321,56.387,51.772
3963.484,3637.983,56.414,51.781
3965.417,3638.648,56.442,51.791
3967.360,3639.315,56.469,51.800
3969.312,3639.984,56.497,51.810
3971.271,3640.654,56.525,51.819
3973.235,3641.324,56.553,51.829
3975.203,3641.995,56.581,51.838
3977.174,3642.665,56.609,51.848
3979.144,3643.333,56.637,51.857
3981.114,3644.000,56.665,51.867
3983.080,3644.665,56.693,51.876
3985.042,3645.327,56.721,51.886
3986.997,3645.986,56.749,51.895
3988.944,3646.640,56.776,51.904
3990.882,3647.291,56.804,51.914
3992.809,3647.936,56.831,51.923
3994.722,3648.575,56.859,51.932
3996.621,3649.208,56.886,51.941
3998.503,3649.835,56.913,51.950
4000.368,3650.454,56.939,51.959
4002.214,3651.068,56.965,51.967
4004.041,3651.677,56.991,51.976
4005.850,3652.285,57.017,51.985
4007.640,3652.892,57.043,51.993
4009.411,3653.501,57.068,52.002
4011.164,3654.114,57.093,52.011
4012.898,3654.733,57.117,52.019
4014.614,3655.360,57.142,52.028
4016.310,3655.997,57.166,52.037
4017.988,3656.645,57.190,52.047
4019.646,3657.307,57.213,52.056
4021.287,3657.985,57.237,52.066
4022.907,3658.681,57.260,52.076
4024.510,3659.396,57.283,52.086
4026.093,3660.133,57.305,52.096
4027.656,3660.893,57.327,52.107
4029.201,3661.680,57.349,52.118
4030.727,3662.493,57.371,52.130
4032.234,3663.337,57.393,52.142
4033.721,3664.211,57.414,52.154
4035.189,3665.120,57.435,52.167
4036.638,3666.063,57.455,52.181
4038.068,3667.038,57.476,52.195
4039.479,3668.044,57.496,52.209
4040.872,3669.079,57.516,52.224
4042.245,3670.139,57.535,52.239
4043.601,3671.224,57.554,52.254
4044.938,3672.331,57.573,52.270
4046.256,3673.457,57.592,52.286
4047.557,3674.600,57.611,52.302
4048.840,3675.759,57.629,52.319
4050.105,3676.930,57.647,52.335
4051.353,3678.113,57.665,52.352
4052.583,3679.304,57.682,52.369
4053.796,3680.502,57.700,52.386
4054.992,3681.704,57.717,52.403
4056.171,3682.907,57.733,52.420
4057.333,3684.111,57.750,52.438
4058.479,3685.313,57.766,52.455
4059.608,3686.510,57.782,52.472
4060.721,3687.700,57.798,52.489
4061.818,3688.882,57.814,52.506
4062.899,3690.055,57.829,52.522
4063.965,3691.220,57.844,52.539
4065.017,3692.378,57.859,52.555
4066.055,3693.531,57.874,52.572
4067.080,3694.680,57.889,52.588
4068.092,3695.825,57.903,52.604
4069.093,3696.967,57.917,52.621
4070.083,3698.107,57.931,52.637
4071.062,3699.248,57.945,52.653
4072.031,3700.388,57.959,52.669
4072.990,3701.531,57.973,52.686
4073.942,3702.675,57.986,52.702
4074.885,3703.823,58.000,52.718
4075.821,3704.976,58.013,52.735
4076.750,3706.135,58.026,52.751
4077.673,3707.300,58.039,52.768
4078.591,3708.473,58.052,52.784
4079.504,3709.654,58.065,52.801
4080.412,3710.845,58.078,52.818
4081.315,3712.047,58.091,52.835
4082.213,3713.260,58.104,52.853
4083.105,3714.487,58.117,52.870
4083.991,3715.726,58.129,52.888
4084.870,3716.981,58.142,52.905
4085.742,3718.251,58.154,52.924
4086.607,3719.538,58.167,52.942
4087.465,3720.843,58.179,52.960
4088.314,3722.166,58.191,52.979
4089.155,3723.510,58.203,52.998
4089.987,3724.873,58.215,53.018
4090.810,3726.259,58.226,53.038
4091.623,3727.667,58.238,53.058
4092.427,3729.100,58.249,53.078
4093.220,3730.557,58.261,53.099
4094.003,3732.040,58.272,53.120
4094.774,3733.549,58.283,53.141
4095.535,3735.086,58.294,53.163
4096.284,3736.651,58.304,53.185
4097.021,3738.241,58.315,53.208
4097.747,3739.855,58.325,53.231
4098.461,3741.492,58.335,53.254
4099.164,3743.151,58.345,53.278
4099.855,3744.829,58.355,53.302
4100.535,3746.526,58.365,53.326
4101.203,3748.240,58.374,53.350
4101.860,3749.970,58.384,53.375
4102.505,3751.714,58.393,53.400
4103.139,3753.472,58.402,53.425
4103.761,3755.240,58.411,53.450
4104.372,3757.019,58.419,53.475
4104.971,3758.806,58.428,53.501
4105.558,3760.601,58.436,53.526
4106.134,3762.401,58.444,53.552
4106.699,3764.205,58.453,53.578
4107.252,3766.013,58.460,53.603
4107.793,3767.822,58.468,53.629
4108.323,3769.631,58.476,53.655
4108.841,3771.439,58.483,53.681
4109.348,3773.244,58.490,53.706
4109.844,3775.046,58.497,53.732
4110.328,3776.845,58.504,53.758
4110.802,3778.642,58.511,53.783
4111.266,3780.435,58.518,53.809
4111.720,3782.226,58.524,53.834
4112.164,3784.015,58.530,53.860
4112.599,3785.802,58.536,53.885
4113.025,3787.586,58.543,53.910
4113.443,3789.368,58.549,53.936
4113.853,3791.149,58.554,53.961
4114.255,3792.927,58.560,53.986
4114.650,3794.705,58.566,54.012
4115.038,3796.480,58.571,54.037
4115.419,3798.255,58.577,54.062
4115.794,3800.028,58.582,54.088
4116.163,3801.800,58.587,54.113
4116.526,3803.572,58.592,54.138
4116.885,3805.342,58.597,54.163
4117.238,3807.112,58.603,54.188
4117.587,3808.882,58.607,54.214
4117.932,3810.651,58.612,54.239
4118.273,3812.420,58.617,54.264
4118.611,3814.189,58.622,54.289
4118.943,3815.958,58.627,54.314
4119.272,3817.729,58.631,54.339
4119.595,3819.500,58.636,54.365
4119.913,3821.273,58.641,54.390
4120.226,3823.048,58.645,54.415
4120.532,3824.825,58.649,54.440
4120.833,3826.604,58.654,54.466
4121.126,3828.387,58.658,54.491
4121.413,3830.173,58.662,54.517
4121.692,3831.962,58.666,54.542
4121.964,3833.755,58.670,54.568
4122.228,3835.553,58.674,54.593
4122.484,3837.355,58.677,54.619
4122.730,3839.163,58.681,54.645
4122.969,3840.975,58.684,54.670
4123.197,3842.793,58.687,54.696
4123.417,3844.618,58.690,54.722
4123.626,3846.449,58.693,54.748
4123.825,3848.287,58.696,54.774
4124.013,3850.131,58.699,54.801
4124.190,3851.983,58.701,54.827
4124.358,3853.842,58.704,54.853
4124.517,3855.707,58.706,54.880
4124.667,3857.576,58.708,54.907
4124.810,3859.451,58.710,54.933
4124.946,3861.329,58.712,54.960
4125.076,3863.210,58.714,54.987
4125.202,3865.094,58.716,55.014
4125.324,3866.979,58.718,55.040
4125.443,3868.865,58.719,55.067
4125.559,3870.751,58.721,55.094
4125.674,3872.637,58.723,55.121
4125.789,3874.521,58.724,55.148
4125.904,3876.404,58.726,55.175
4126.021,3878.284,58.728,55.201
4126.139,3880.160,58.729,55.228
4126.260,3882.032,58.731,55.255
4126.385,3883.900,58.733,55.281
4126.515,3885.762,58.735,55.308
4126.650,3887.617,58.736,55.334
4126.792,3889.466,58.739,55.361
4126.941,3891.307,58.741,55.387
4127.099,3893.139,58.743,55.413
4127.264,3894.963,58.745,55.439
4127.437,3896.781,58.748,55.465
4127.615,3898.592,58.750,55.490
4127.799,3900.399,58.753,55.516
4127.988,3902.202,58.756,55.542
4128.180,3904.002,58.758,55.567
4128.376,3905.800,58.761,55.593
4128.573,3907.598,58.764,55.619
4128.772,3909.396,58.767,55.644
4128.972,3911.197,58.770,55.670
4129.170,3912.999,58.772,55.695
4129.368,3914.806,58.775,55.721
4129.564,3916.617,58.778,55.747
4129.757,3918.434,58.781,55.773
4129.946,3920.258,58.783,55.799
4130.130,3922.090,58.786,55.825
4130.310,3923.931,58.789,55.851
4130.482,3925.782,58.791,55.877
4130.648,3927.645,58.793,55.904
4130.806,3929.519,58.796,55.931
4130.955,3931.407,58.798,55.957
4131.095,3933.310,58.800,55.985
4131.224,3935.226,58.802,56.012
