X,Y
115.891,52.649
115.872,52.649
115.854,52.649
115.836,52.649
115.819,52.649
115.801,52.649
115.783,52.649
115.765,52.650
115.748,52.650
115.730,52.650
115.712,52.650
115.695,52.651
115.677,52.651
115.660,52.651
115.642,52.651
115.624,52.652
115.607,52.652
115.589,52.653
115.571,52.653
115.553,52.653
115.535,52.654
115.517,52.654
115.499,52.655
115.481,52.655
115.462,52.656
115.444,52.656
115.426,52.657
115.407,52.657
115.389,52.658
115.370,52.658
115.351,52.659
115.333,52.659
115.314,52.660
115.296,52.661
115.277,52.661
115.258,52.662
115.240,52.663
115.221,52.663
115.203,52.664
115.184,52.665
115.166,52.665
115.147,52.666
115.129,52.667
115.111,52.668
115.093,52.669
115.074,52.669
115.056,52.670
115.038,52.671
115.020,52.672
115.003,52.673
114.985,52.674
114.967,52.675
114.949,52.676
114.931,52.676
114.913,52.677
114.896,52.678
114.878,52.679
114.860,52.680
114.842,52.682
114.825,52.683
114.807,52.684
114.789,52.685
114.771,52.686
114.754,52.687
114.736,52.688
114.718,52.690
114.700,52.691
114.682,52.692
114.664,52.694
114.647,52.695
114.629,52.696
114.611,52.698
114.593,52.699
114.576,52.701
114.558,52.702
114.540,52.704
114.523,52.705
114.506,52.707
114.488,52.708
114.471,52.710
114.454,52.712
114.436,52.713
114.419,52.715
114.402,52.717
114.385,52.719
114.369,52.721
114.352,52.723
114.335,52.724
114.318,52.726
114.302,52.729
114.285,52.731
114.268,52.733
114.251,52.735
114.235,52.737
114.218,52.740
114.201,52.742
114.184,52.745
114.167,52.747
114.150,52.750
114.132,52.752
114.115,52.755
114.097,52.758
114.079,52.761
114.062,52.764
114.044,52.767
114.025,52.771
114.007,52.774
113.989,52.777
113.970,52.781
113.952,52.784
113.933,52.788
113.915,52.791
113.896,52.795
113.878,52.799
113.860,52.802
113.841,52.806
113.823,52.810
113.804,52.813
113.786,52.817
113.768,52.821
113.750,52.825
113.732,52.828
113.715,52.832
113.697,52.836
113.680,52.839
113.663,52.843
113.646,52.847
113.629,52.851
113.612,52.854
113.596,52.858
113.579,52.862
113.563,52.865
113.547,52.869
113.530,52.873
113.514,52.876
113.498,52.880
113.482,52.884
113.466,52.888
113.450,52.891
113.434,52.895
113.418,52.899
113.402,52.903
113.386,52.907
113.369,52.911
113.353,52.915
113.337,52.920
113.320,52.924
113.304,52.928
113.288,52.932
113.271,52.937
113.254,52.941
113.237,52.946
113.220,52.951
113.203,52.955
113.186,52.960
113.169,52.965
113.151,52.970
113.134,52.975
113.116,52.980
113.098,52.986
113.080,52.991
113.061,52.996
113.043,53.002
113.024,53.008
113.005,53.014
112.986,53.019
112.966,53.025
112.947,53.032
112.927,53.038
112.907,53.044
112.887,53.051
112.866,53.057
112.846,53.064
112.825,53.070
112.804,53.077
112.783,53.084
112.762,53.090
112.741,53.097
112.719,53.104
112.697,53.111
112.675,53.118
112.653,53.125
112.631,53.133
112.608,53.140
112.586,53.147
112.563,53.154
112.540,53.162
112.517,53.169
112.494,53.176
112.471,53.184
112.447,53.191
112.423,53.198
112.400,53.206
112.376,53.213
112.352,53.221
112.327,53.228
112.303,53.236
112.279,53.244
112.254,53.251
