X_px,Y_px,X_mm,Y_mm
3922.000,3333.000,56.337,47.876
3923.933,3333.092,56.365,47.878
3925.889,3333.183,56.393,47.879
3927.866,3333.273,56.421,47.880
3929.865,3333.363,56.450,47.882
3931.884,3333.454,56.479,47.883
3933.923,3333.545,56.508,47.884
3935.982,3333.636,56.538,47.886
3938.059,3333.730,56.568,47.887
3940.154,3333.825,56.598,47.888
3942.266,3333.922,56.628,47.890
3944.395,3334.022,56.659,47.891
3946.539,3334.125,56.690,47.893
3948.700,3334.231,56.721,47.894
3950.875,3334.341,56.752,47.896
3953.064,3334.454,56.783,47.897
3955.266,3334.573,56.815,47.899
3957.481,3334.696,56.847,47.901
3959.709,3334.824,56.879,47.903
3961.948,3334.958,56.911,47.905
3964.198,3335.099,56.943,47.907
3966.458,3335.245,56.976,47.909
3968.728,3335.399,57.008,47.911
3971.006,3335.559,57.041,47.913
3973.293,3335.728,57.074,47.916
3975.588,3335.904,57.107,47.918
3977.890,3336.088,57.140,47.921
3980.198,3336.282,57.173,47.924
3982.511,3336.484,57.206,47.926
3984.830,3336.696,57.240,47.930
3987.154,3336.918,57.273,47.933
3989.481,3337.151,57.306,47.936
3991.811,3337.394,57.340,47.940
3994.144,3337.648,57.373,47.943
3996.479,3337.913,57.407,47.947
3998.814,3338.191,57.440,47.951
4001.151,3338.481,57.474,47.955
4003.487,3338.783,57.508,47.959
4005.823,3339.099,57.541,47.964
4008.158,3339.427,57.575,47.969
4010.490,3339.770,57.608,47.974
4012.820,3340.127,57.642,47.979
4015.147,3340.499,57.675,47.984
4017.470,3340.884,57.708,47.990
4019.790,3341.282,57.742,47.995
4022.106,3341.694,57.775,48.001
4024.419,3342.117,57.808,48.007
4026.727,3342.553,57.841,48.014
4029.031,3343.001,57.874,48.020
4031.331,3343.460,57.907,48.027
4033.626,3343.929,57.940,48.033
4035.917,3344.408,57.973,48.040
4038.202,3344.898,58.006,48.047
4040.482,3345.396,58.039,48.054
4042.756,3345.904,58.072,48.062
4045.025,3346.419,58.104,48.069
4047.289,3346.943,58.137,48.077
4049.546,3347.474,58.169,48.084
4051.797,3348.013,58.201,48.092
4054.042,3348.558,58.234,48.100
4056.280,3349.108,58.266,48.108
4058.511,3349.665,58.298,48.116
4060.736,3350.227,58.330,48.124
4062.953,3350.793,58.362,48.132
4065.163,3351.364,58.393,48.140
4067.366,3351.939,58.425,48.148
4069.561,3352.517,58.457,48.157
4071.748,3353.098,58.488,48.165
4073.926,3353.681,58.519,48.173
4076.097,3354.267,58.551,48.182
4078.259,3354.854,58.582,48.190
4080.413,3355.442,58.613,48.199
4082.557,3356.031,58.643,48.207
4084.693,3356.620,58.674,48.216
4086.819,3357.208,58.705,48.224
4088.936,3357.796,58.735,48.233
4091.043,3358.383,58.765,48.241
4093.141,3358.968,58.795,48.249
4095.229,3359.551,58.825,48.258
4097.306,3360.132,58.855,48.266
4099.373,3360.709,58.885,48.274
4101.429,3361.284,58.914,48.283
4103.475,3361.854,58.944,48.291
4105.510,3362.420,58.973,48.299
4107.534,3362.981,59.002,48.307
4109.547,3363.539,59.031,48.315
4111.551,3364.094,59.060,48.323
4113.546,3364.645,59.088,48.331
4115.531,3365.194,59.117,48.339
4117.508,3365.740,59.145,48.347
4119.477,3366.285,59.174,48.355
4121.438,3366.828,59.202,48.362
4123.391,3367.370,59.230,48.370
4125.337,3367.911,59.258,48.378
4127.277,3368.452,59.286,48.386
4129.211,3368.992,59.313,48.393
4131.140,3369.533,59.341,48.401
4133.062,3370.075,59.369,48.409
4134.980,3370.618,59.396,48.417
4136.894,3371.163,59.424,48.425
4138.803,3371.709,59.451,48.432
4140.709,3372.258,59.479,48.440
4142.611,3372.809,59.506,48.448
4144.511,3373.363,59.533,48.456
4146.409,3373.921,59.561,48.464
4148.304,3374.482,59.588,48.472
4150.198,3375.048,59.615,48.480
4152.091,3375.618,59.642,48.489
4153.983,3376.193,59.669,48.497
4155.875,3376.774,59.696,48.505
4157.766,3377.360,59.724,48.514
4159.659,3377.952,59.751,48.522
4161.552,3378.551,59.778,48.531
