X,Y
203.014,145.905
203.039,145.903
203.064,145.901
203.092,145.899
203.120,145.897
203.150,145.894
203.181,145.891
203.213,145.889
203.247,145.886
203.281,145.883
203.316,145.879
203.351,145.876
203.388,145.873
203.425,145.870
203.462,145.866
203.500,145.863
203.539,145.859
203.578,145.856
203.617,145.853
203.656,145.849
203.695,145.846
203.735,145.843
203.774,145.839
203.813,145.836
203.852,145.833
203.890,145.830
203.929,145.827
203.966,145.824
204.004,145.822
204.040,145.819
204.076,145.817
204.112,145.815
204.146,145.813
204.180,145.811
204.214,145.810
204.247,145.808
204.279,145.807
204.312,145.806
204.343,145.804
204.375,145.804
204.406,145.803
204.437,145.802
204.467,145.802
204.497,145.801
204.528,145.801
204.558,145.801
204.588,145.801
204.618,145.801
204.648,145.801
204.678,145.801
204.708,145.801
204.738,145.802
204.769,145.802
204.800,145.803
204.831,145.803
204.862,145.804
204.894,145.805
204.925,145.806
204.958,145.807
204.990,145.808
205.023,145.809
205.056,145.810
205.089,145.811
205.123,145.812
205.156,145.814
205.190,145.815
205.223,145.817
205.257,145.818
205.291,145.820
205.325,145.821
205.359,145.823
205.393,145.825
205.427,145.826
205.461,145.828
205.494,145.830
205.528,145.832
205.561,145.834
205.595,145.836
205.628,145.838
205.660,145.840
205.693,145.842
205.725,145.844
205.757,145.846
205.789,145.848
205.820,145.850
205.851,145.853
205.882,145.855
205.912,145.857
205.943,145.859
205.973,145.862
206.002,145.864
206.032,145.867
206.061,145.869
206.090,145.872
206.119,145.875
206.148,145.878
206.176,145.881
206.205,145.884
206.233,145.887
206.262,145.890
206.290,145.893
206.318,145.897
206.347,145.900
206.375,145.904
206.403,145.908
206.432,145.912
206.460,145.916
206.488,145.920
206.517,145.924
206.546,145.929
206.574,145.934
206.603,145.938
206.632,145.943
206.661,145.948
206.690,145.953
206.719,145.959
206.748,145.964
206.777,145.969
206.806,145.975
206.836,145.980
206.865,145.986
206.895,145.991
206.924,145.997
206.954,146.002
206.983,146.008
207.013,146.013
207.043,146.019
207.072,146.025
207.102,146.030
207.132,146.036
207.162,146.041
207.192,146.047
207.222,146.052
207.252,146.057
207.282,146.063
207.312,146.068
207.341,146.073
207.371,146.078
207.401,146.084
207.431,146.089
207.461,146.094
207.491,146.100
207.521,146.105
207.551,146.110
207.581,146.116
207.610,146.121
207.640,146.127
207.670,146.133
207.699,146.139
207.729,146.145
207.758,146.151
207.787,146.157
207.816,146.163
207.845,146.170
207.874,146.177
207.903,146.184
207.931,146.191
207.960,146.198
207.988,146.206
208.016,146.214
208.044,146.222
208.072,146.230
208.100,146.238
208.127,146.246
208.154,146.255
208.182,146.264
208.209,146.272
208.236,146.281
208.262,146.290
208.289,146.299
208.316,146.308
208.342,146.318
208.368,146.327
208.394,146.336
208.420,146.345
208.446,146.354
208.471,146.363
208.497,146.372
208.522,146.381
208.547,146.390
208.572,146.399
208.597,146.408
208.622,146.417
208.646,146.426
208.671,146.435
208.695,146.443
208.720,146.452
208.744,146.461
208.768,146.470
208.792,146.478
208.817,146.487
208.841,146.496
208.865,146.506
208.890,146.515
208.914,146.524
208.938,146.534
208.963,146.543
208.988,146.553
209.013,146.563
209.038,146.573
209.063,146.584
209.088,146.595
209.113,146.606
209.139,146.617
209.165,146.628
209.191,146.640
209.217,146.652
209.243,146.664
209.269,146.677
209.295,146.689
209.321,146.702
209.347,146.715
209.373,146.729
209.399,146.742
209.424,146.756
209.450,146.770
209.475,146.784
209.500,146.798
209.525,146.812
209.550,146.827
209.574,146.842
209.598,146.857
209.622,146.872
209.645,146.887
209.667,146.903
209.690,146.918
209.712,146.934
209.733,146.950
209.754,146.966
209.775,146.982
209.795,146.998
209.815,147.015
209.835,147.031
209.854,147.048
209.873,147.065
209.892,147.082
209.911,147.099
209.929,147.116
209.948,147.134
209.966,147.151
209.984,147.169
210.001,147.187
210.019,147.204
210.037,147.222
210.054,147.240
210.072,147.259
210.090,147.277
210.107,147.296
210.125,147.314
210.142,147.333
210.160,147.352
210.177,147.371
210.194,147.390
210.212,147.409
210.229,147.429
210.245,147.448
210.262,147.468
210.278,147.488
210.294,147.508
210.310,147.528
210.325,147.548
210.340,147.569
210.354,147.590
210.368,147.611
210.382,147.632
210.395,147.653
210.408,147.674
210.420,147.696
210.432,147.718
210.443,147.740
210.453,147.762
210.464,147.785
210.473,147.807
210.483,147.830
210.492,147.853
210.500,147.877
210.508,147.900
210.516,147.924
210.524,147.948
210.531,147.972
210.539,147.997
210.546,148.022
210.553,148.047
210.559,148.072
210.566,148.097
210.572,148.123
210.579,148.149
210.585,148.176
210.592,148.202
210.598,148.229
210.605,148.256
210.611,148.283
210.618,148.311
210.624,148.339
210.631,148.367
210.637,148.395
210.643,148.424
210.650,148.452
210.656,148.481
210.661,148.510
210.667,148.539
210.673,148.569
210.678,148.598
210.684,148.628
210.689,148.657
210.693,148.687
210.698,148.717
210.702,148.747
210.706,148.778
210.710,148.808
210.714,148.838
210.717,148.868
210.720,148.899
210.722,148.929
210.724,148.960
210.726,148.990
210.728,149.021
210.729,149.051
210.730,149.082
210.730,149.113
210.731,149.143
210.731,149.174
210.730,149.205
210.730,149.236
210.729,149.266
210.728,149.297
210.726,149.328
210.724,149.359
210.722,149.389
210.720,149.420
210.718,149.451
210.715,149.482
210.712,149.513
210.708,149.543
210.705,149.574
210.701,149.605
210.697,149.636
210.693,149.666
210.688,149.697
210.684,149.728
210.679,149.758
210.674,149.789
210.668,149.819
210.663,149.850
210.657,149.880
210.651,149.911
210.645,149.941
210.638,149.972
210.632,150.002
210.625,150.033
210.618,150.063
210.610,150.093
210.603,150.124
210.595,150.154
210.587,150.184
210.579,150.214
210.570,150.244
210.562,150.274
210.553,150.304
210.544,150.334
210.534,150.364
210.525,150.394
210.515,150.424
210.505,150.454
210.495,150.483
210.484,150.513
210.473,150.543
210.462,150.572
210.451,150.602
210.440,150.631
210.429,150.660
210.417,150.690
210.406,150.719
210.394,150.748
210.382,150.777
210.370,150.806
210.358,150.835
210.345,150.863
210.333,150.892
210.321,150.921
210.309,150.949
210.296,150.977
210.284,151.005
210.271,151.034
210.259,151.061
210.247,151.089
210.234,151.117
210.222,151.145
210.210,151.172
210.198,151.199
210.186,151.227
210.174,151.254
210.162,151.280
210.150,151.307
210.138,151.334
