 ,Label,Area,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Angle,Length
1,M03_00-gp_cr.jpg:M03_Scale,1.443,9.513,183.444,87.290,40.961,100.000,37.534,36.033,99.528,9.870,5.656,100
2,M03_00-gp_cr.jpg:M03_Iris_Pupil_Area_Left,86.200,4.000,99.000,60.811,55.990,34.037,54.764,51.762,11.775,9.019,0.000,0
3,M03_00-gp_cr.jpg:M03_Eye_Opening_Area_Left,157.021,0.000,173.000,60.276,56.546,55.191,48.155,51.762,24.922,9.279,0.000,0
4,M03_00-gp_cr.jpg:M03_Iris_Pupil_Area_Right,89.169,4.000,93.000,124.632,56.416,34.347,118.691,52.037,11.862,9.236,0.000,0
5,M03_00-gp_cr.jpg:M03_Eye_Opening_Area_Right,157.752,0.000,181.000,125.128,56.960,53.933,113.092,52.051,24.157,9.394,0.000,0
